,SYY US Equity
2023-03-21,46.348
2023-03-22,44.0817
2023-03-23,42.5159
2023-03-24,45.8933
2023-03-25,45.8933
2023-03-26,45.8933
2023-03-27,48.9728
2023-03-28,49.6504
2023-03-29,51.7824
2023-03-30,50.81
2023-03-31,51.4182
2023-04-01,51.4182
2023-04-02,51.4182
2023-04-03,53.3324
2023-04-04,52.3684
2023-04-05,52.7914
2023-04-06,52.3585
2023-04-07,52.3585
2023-04-08,52.3585
2023-04-09,52.3585
2023-04-10,53.3264
2023-04-11,54.6478
2023-04-12,46.805
2023-04-13,46.4689
2023-04-14,44.1907
2023-04-15,44.1907
2023-04-16,44.1907
2023-04-17,48.1984
2023-04-18,47.2048
2023-04-19,47.1851
2023-04-20,46.4619
2023-04-21,49.0642
2023-04-22,49.0642
2023-04-23,49.0642
2023-04-24,48.9369
2023-04-25,47.8037
2023-04-26,45.7366
2023-04-27,48.3035
2023-04-28,51.8289
2023-04-29,51.8289
2023-04-30,51.8289
2023-05-01,51.9921
2023-05-02,49.768
2023-05-03,48.7527
2023-05-04,49.2657
2023-05-05,51.9076
2023-05-06,51.9076
2023-05-07,51.9076
2023-05-08,50.3729
2023-05-09,50.1506
2023-05-10,44.8479
2023-05-11,45.4697
2023-05-12,47.6843
2023-05-13,47.6843
2023-05-14,47.6843
2023-05-15,47.2991
2023-05-16,45.2488
2023-05-17,45.0136
2023-05-18,44.7929
2023-05-19,44.6693
2023-05-20,44.6693
2023-05-21,44.6693
2023-05-22,42.0109
2023-05-23,40.1522
2023-05-24,41.3862
2023-05-25,39.9953
2023-05-26,40.5738
2023-05-27,40.5738
2023-05-28,40.5738
2023-05-29,40.5738
2023-05-30,38.3861
2023-05-31,39.5935
2023-06-01,43.1574
2023-06-02,46.4966
2023-06-03,46.4966
2023-06-04,46.4966
2023-06-05,46.2898
2023-06-06,47.0932
2023-06-07,46.699
2023-06-08,45.3678
2023-06-09,46.5563
2023-06-10,46.5563
2023-06-11,46.5563
2023-06-12,46.0828
2023-06-13,47.2198
2023-06-14,47.4066
2023-06-15,48.9289
2023-06-16,48.9032
2023-06-17,48.9032
2023-06-18,48.9032
2023-06-19,48.9032
2023-06-20,46.5999
2023-06-21,46.9408
2023-06-22,48.7461
2023-06-23,46.7164
2023-06-24,46.7164
2023-06-25,46.7164
2023-06-26,46.5136
2023-06-27,49.3844
2023-06-28,48.0376
2023-06-29,48.7744
2023-06-30,51.6906
2023-07-01,51.6906
2023-07-02,51.6906
2023-07-03,54.4484
2023-07-04,54.4484
2023-07-05,51.6216
2023-07-06,52.6261
2023-07-07,53.0047
2023-07-08,53.0047
2023-07-09,53.0047
2023-07-10,52.2559
2023-07-11,52.022
2023-07-12,51.5447
2023-07-13,49.9446
2023-07-14,49.3865
2023-07-15,49.3865
2023-07-16,49.3865
2023-07-17,50.3233
2023-07-18,47.5897
2023-07-19,52.3936
2023-07-20,55.454
2023-07-21,54.9706
2023-07-22,54.9706
2023-07-23,54.9706
2023-07-24,56.4672
2023-07-25,55.5591
2023-07-26,55.3368
2023-07-27,55.4684
2023-07-28,56.9387
2023-07-29,56.9387
2023-07-30,56.9387
2023-07-31,57.5854
2023-08-01,57.0536
2023-08-02,55.1904
2023-08-03,50.6393
2023-08-04,49.3553
2023-08-05,49.3553
2023-08-06,49.3553
2023-08-07,50.5027
2023-08-08,47.4037
2023-08-09,48.6941
2023-08-10,44.7463
2023-08-11,44.4653
2023-08-12,44.4653
2023-08-13,44.4653
2023-08-14,41.9625
2023-08-15,42.8196
2023-08-16,45.6005
2023-08-17,44.0221
2023-08-18,44.0544
2023-08-19,44.0544
2023-08-20,44.0544
2023-08-21,43.0268
2023-08-22,40.8812
2023-08-23,41.2989
2023-08-24,40.2687
2023-08-25,39.9254
2023-08-26,39.9254
2023-08-27,39.9254
2023-08-28,41.8313
2023-08-29,42.5564
2023-08-30,41.5125
2023-08-31,40.3571
2023-09-01,42.7545
2023-09-02,42.7545
2023-09-03,42.7545
2023-09-04,42.7545
2023-09-05,38.6603
2023-09-06,38.1731
2023-09-07,40.7831
2023-09-08,43.5272
2023-09-09,43.5272
2023-09-10,43.5272
2023-09-11,44.2712
2023-09-12,43.676
2023-09-13,43.5658
2023-09-14,47.536
2023-09-15,47.3873
2023-09-16,47.3873
2023-09-17,47.3873
2023-09-18,46.782
2023-09-19,45.843
2023-09-20,46.1316
2023-09-21,42.9633
2023-09-22,40.5659
2023-09-23,40.5659
2023-09-24,40.5659
2023-09-25,41.1764
2023-09-26,35.1936
2023-09-27,33.205
2023-09-28,37.8692
2023-09-29,36.9126
2023-09-30,36.9126
2023-10-01,36.9126
2023-10-02,35.2093
2023-10-03,33.5525
2023-10-04,36.0432
2023-10-05,34.4537
2023-10-06,33.2062
2023-10-07,33.2062
2023-10-08,33.2062
2023-10-09,34.8788
2023-10-10,37.7029
2023-10-11,37.3242
2023-10-12,34.6871
2023-10-13,36.5877
2023-10-14,36.5877
2023-10-15,36.5877
2023-10-16,40.1887
2023-10-17,41.5737
2023-10-18,42.5314
2023-10-19,43.9567
2023-10-20,43.4229
2023-10-21,43.4229
2023-10-22,43.4229
2023-10-23,42.4263
2023-10-24,43.4259
2023-10-25,44.7288
2023-10-26,44.0541
2023-10-27,41.6927
2023-10-28,41.6927
2023-10-29,41.6927
2023-10-30,44.9625
2023-10-31,47.7073
2023-11-01,45.626
2023-11-02,45.626
2023-11-03,49.4733
2023-11-04,49.4733
2023-11-05,49.4733
2023-11-06,48.9502
2023-11-07,50.9358
2023-11-08,49.5091
2023-11-09,48.6056
2023-11-10,50.3958
2023-11-11,50.3958
2023-11-12,50.3958
2023-11-13,50.0904
2023-11-14,54.5939
2023-11-15,58.0381
2023-11-16,58.4008
2023-11-17,58.8767
2023-11-18,58.8767
2023-11-19,58.8767
2023-11-20,59.7004
2023-11-21,59.7662
2023-11-22,61.355
2023-11-23,61.355
2023-11-24,61.6127
2023-11-25,61.6127
2023-11-26,61.6127
2023-11-27,60.7396
2023-11-28,60.4913
2023-11-29,60.0559
2023-11-30,61.1643
2023-12-01,62.6335
2023-12-02,62.6335
2023-12-03,62.6335
2023-12-04,63.092
2023-12-05,63.5775
2023-12-06,62.9251
2023-12-07,65.5107
2023-12-08,64.0788
2023-12-09,64.0788
2023-12-10,64.0788
2023-12-11,64.3094
2023-12-12,62.9713
2023-12-13,66.8309
2023-12-14,62.3974
2023-12-15,60.013
2023-12-16,60.013
2023-12-17,60.013
2023-12-18,57.6644
2023-12-19,58.7451
2023-12-20,58.5693
2023-12-21,59.2752
2023-12-22,59.2752
2023-12-23,59.2752
2023-12-24,59.2752
2023-12-25,59.2752
2023-12-26,58.5131
2023-12-27,57.3687
2023-12-28,57.3975
2023-12-29,57.6631
2023-12-30,57.6631
2023-12-31,57.6631
2024-01-01,57.6631
2024-01-02,61.2463
2024-01-03,62.6653
2024-01-04,64.2243
2024-01-05,65.46
2024-01-06,65.46
2024-01-07,65.46
2024-01-08,65.284
2024-01-09,65.148
2024-01-10,62.673
2024-01-11,63.7606
2024-01-12,64.5244
2024-01-13,64.5244
2024-01-14,64.5244
2024-01-15,64.5244
2024-01-16,60.7703
2024-01-17,59.7965
2024-01-18,61.2757
2024-01-19,61.3035
2024-01-20,61.3035
2024-01-21,61.3035
2024-01-22,62.4195
2024-01-23,62.0033
2024-01-24,59.583
2024-01-25,60.4272
2024-01-26,59.8728
2024-01-27,59.8728
2024-01-28,59.8728
2024-01-29,59.9361
2024-01-30,72.5891
2024-01-31,72.7624
2024-02-01,74.8962
2024-02-02,71.3384
2024-02-03,71.3384
2024-02-04,71.3384
2024-02-05,68.8768
2024-02-06,67.2636
2024-02-07,64.5712
2024-02-08,63.3309
2024-02-09,63.8035
2024-02-10,63.8035
2024-02-11,63.8035
2024-02-12,64.8034
2024-02-13,61.5718
2024-02-14,61.0816
2024-02-15,61.9325
2024-02-16,62.2025
2024-02-17,62.2025
2024-02-18,62.2025
2024-02-19,62.2025
2024-02-20,60.6091
2024-02-21,62.0363
2024-02-22,63.7299
2024-02-23,64.548
2024-02-24,64.548
2024-02-25,64.548
2024-02-26,64.5915
2024-02-27,65.2528
2024-02-28,63.3356
2024-02-29,64.0334
2024-03-01,60.0531
2024-03-02,60.0531
2024-03-03,60.0531
2024-03-04,58.3805
2024-03-05,58.5662
2024-03-06,57.0246
2024-03-07,58.9338
2024-03-08,60.7136
2024-03-09,60.7136
2024-03-10,60.7136
2024-03-11,58.6555
2024-03-12,58.9488
2024-03-13,59.9896
2024-03-14,58.0758
2024-03-15,60.4467
2024-03-16,60.4467
2024-03-17,60.4467
2024-03-18,59.431
2024-03-19,61.1704
2024-03-20,60.5293
2024-03-21,61.7475
2024-03-22,61.5385
2024-03-23,61.5385
2024-03-24,61.5385
2024-03-25,58.6233
2024-03-26,58.6803
2024-03-27,61.5329
2024-03-28,58.4808
2024-03-29,58.4808
2024-03-30,58.4808
2024-03-31,58.4808
2024-04-01,56.1676
2024-04-02,55.645
2024-04-03,53.8674
2024-04-04,44.8554
2024-04-05,45.2475
2024-04-06,45.2475
2024-04-07,45.2475
2024-04-08,45.9107
