,HLIO US Equity
2023-03-21,51.1058
2023-03-22,49.1598
2023-03-23,48.4002
2023-03-24,48.0688
2023-03-25,48.0688
2023-03-26,48.0688
2023-03-27,48.9887
2023-03-28,50.7143
2023-03-29,50.4667
2023-03-30,50.348
2023-03-31,51.6091
2023-04-01,51.6091
2023-04-02,51.6091
2023-04-03,51.161
2023-04-04,45.7612
2023-04-05,44.0317
2023-04-06,42.5649
2023-04-07,42.5649
2023-04-08,42.5649
2023-04-09,42.5649
2023-04-10,43.3902
2023-04-11,44.6433
2023-04-12,44.1902
2023-04-13,45.6361
2023-04-14,44.5367
2023-04-15,44.5367
2023-04-16,44.5367
2023-04-17,46.5903
2023-04-18,47.5758
2023-04-19,47.2018
2023-04-20,46.6841
2023-04-21,47.0645
2023-04-22,47.0645
2023-04-23,47.0645
2023-04-24,47.1261
2023-04-25,44.0005
2023-04-26,42.0447
2023-04-27,44.8148
2023-04-28,44.9395
2023-04-29,44.9395
2023-04-30,44.9395
2023-05-01,46.6238
2023-05-02,46.7279
2023-05-03,47.6361
2023-05-04,46.4177
2023-05-05,48.8295
2023-05-06,48.8295
2023-05-07,48.8295
2023-05-08,49.3263
2023-05-09,40.905
2023-05-10,36.8446
2023-05-11,38.148
2023-05-12,37.5875
2023-05-13,37.5875
2023-05-14,37.5875
2023-05-15,38.5009
2023-05-16,36.3507
2023-05-17,36.2634
2023-05-18,35.8311
2023-05-19,36.4078
2023-05-20,36.4078
2023-05-21,36.4078
2023-05-22,36.455
2023-05-23,35.9302
2023-05-24,33.6608
2023-05-25,33.0334
2023-05-26,35.6634
2023-05-27,35.6634
2023-05-28,35.6634
2023-05-29,35.6634
2023-05-30,33.8965
2023-05-31,33.1104
2023-06-01,38.2159
2023-06-02,46.1172
2023-06-03,46.1172
2023-06-04,46.1172
2023-06-05,45.9362
2023-06-06,50.5526
2023-06-07,54.0662
2023-06-08,56.4122
2023-06-09,56.3441
2023-06-10,56.3441
2023-06-11,56.3441
2023-06-12,57.1855
2023-06-13,59.1506
2023-06-14,57.6909
2023-06-15,56.6728
2023-06-16,56.2584
2023-06-17,56.2584
2023-06-18,56.2584
2023-06-19,56.2584
2023-06-20,56.6576
2023-06-21,57.3902
2023-06-22,56.3659
2023-06-23,55.3441
2023-06-24,55.3441
2023-06-25,55.3441
2023-06-26,56.1509
2023-06-27,57.167
2023-06-28,57.2911
2023-06-29,59.3182
2023-06-30,60.5418
2023-07-01,60.5418
2023-07-02,60.5418
2023-07-03,58.4392
2023-07-04,58.4392
2023-07-05,55.8731
2023-07-06,55.6489
2023-07-07,55.7157
2023-07-08,55.7157
2023-07-09,55.7157
2023-07-10,57.7579
2023-07-11,59.0038
2023-07-12,61.0498
2023-07-13,59.0546
2023-07-14,55.851
2023-07-15,55.851
2023-07-16,55.851
2023-07-17,55.6236
2023-07-18,55.5173
2023-07-19,54.653
2023-07-20,53.5745
2023-07-21,48.3974
2023-07-22,48.3974
2023-07-23,48.3974
2023-07-24,49.7211
2023-07-25,51.4393
2023-07-26,50.3557
2023-07-27,50.4521
2023-07-28,50.5514
2023-07-29,50.5514
2023-07-30,50.5514
2023-07-31,52.5586
2023-08-01,53.6835
2023-08-02,53.044
2023-08-03,52.2228
2023-08-04,50.8152
2023-08-05,50.8152
2023-08-06,50.8152
2023-08-07,50.4634
2023-08-08,37.6296
2023-08-09,40.3088
2023-08-10,42.5665
2023-08-11,43.977
2023-08-12,43.977
2023-08-13,43.977
2023-08-14,44.9967
2023-08-15,44.393
2023-08-16,43.314
2023-08-17,42.6551
2023-08-18,43.4416
2023-08-19,43.4416
2023-08-20,43.4416
2023-08-21,43.631
2023-08-22,44.4858
2023-08-23,43.6303
2023-08-24,42.9299
2023-08-25,43.2745
2023-08-26,43.2745
2023-08-27,43.2745
2023-08-28,45.1919
2023-08-29,44.6896
2023-08-30,45.2491
2023-08-31,45.3445
2023-09-01,48.4547
2023-09-02,48.4547
2023-09-03,48.4547
2023-09-04,48.4547
2023-09-05,46.3571
2023-09-06,46.1964
2023-09-07,43.8384
2023-09-08,45.5631
2023-09-09,45.5631
2023-09-10,45.5631
2023-09-11,44.1413
2023-09-12,43.2989
2023-09-13,41.7623
2023-09-14,44.3295
2023-09-15,43.3319
2023-09-16,43.3319
2023-09-17,43.3319
2023-09-18,43.1388
2023-09-19,43.0396
2023-09-20,41.1219
2023-09-21,39.0641
2023-09-22,38.2162
2023-09-23,38.2162
2023-09-24,38.2162
2023-09-25,40.3911
2023-09-26,40.0174
2023-09-27,42.0955
2023-09-28,43.3144
2023-09-29,44.0722
2023-09-30,44.0722
2023-10-01,44.0722
2023-10-02,42.9686
2023-10-03,40.6596
2023-10-04,41.4037
2023-10-05,41.839
2023-10-06,42.2825
2023-10-07,42.2825
2023-10-08,42.2825
2023-10-09,43.617
2023-10-10,45.1618
2023-10-11,46.0844
2023-10-12,44.7459
2023-10-13,41.1904
2023-10-14,41.1904
2023-10-15,41.1904
2023-10-16,42.6232
2023-10-17,44.8529
2023-10-18,40.67
2023-10-19,38.5732
2023-10-20,38.5547
2023-10-21,38.5547
2023-10-22,38.5547
2023-10-23,37.2948
2023-10-24,40.9911
2023-10-25,37.9598
2023-10-26,40.866
2023-10-27,39.3721
2023-10-28,39.3721
2023-10-29,39.3721
2023-10-30,39.4548
2023-10-31,41.9417
2023-11-01,40.5592
2023-11-02,45.2401
2023-11-03,32.4957
2023-11-04,32.4957
2023-11-05,32.4957
2023-11-06,32.5849
2023-11-07,30.9457
2023-11-08,30.5964
2023-11-09,30.7391
2023-11-10,29.6969
2023-11-11,29.6969
2023-11-12,29.6969
2023-11-13,27.5676
2023-11-14,33.9703
2023-11-15,35.6228
2023-11-16,35.3369
2023-11-17,35.8271
2023-11-18,35.8271
2023-11-19,35.8271
2023-11-20,34.1838
2023-11-21,32.6144
2023-11-22,32.2926
2023-11-23,32.2926
2023-11-24,32.8183
2023-11-25,32.8183
2023-11-26,32.8183
2023-11-27,31.9481
2023-11-28,31.1698
2023-11-29,30.9175
2023-11-30,31.7378
2023-12-01,35.2339
2023-12-02,35.2339
2023-12-03,35.2339
2023-12-04,37.2515
2023-12-05,35.7587
2023-12-06,35.5775
2023-12-07,37.4505
2023-12-08,36.8683
2023-12-09,36.8683
2023-12-10,36.8683
2023-12-11,38.6762
2023-12-12,39.0746
2023-12-13,43.0596
2023-12-14,47.7716
2023-12-15,49.3516
2023-12-16,49.3516
2023-12-17,49.3516
2023-12-18,48.661
2023-12-19,49.943
2023-12-20,47.3042
2023-12-21,47.3235
2023-12-22,47.9943
2023-12-23,47.9943
2023-12-24,47.9943
2023-12-25,47.9943
2023-12-26,47.8645
2023-12-27,48.1958
2023-12-28,47.6864
2023-12-29,49.0157
2023-12-30,49.0157
2023-12-31,49.0157
2024-01-01,49.0157
2024-01-02,47.6618
2024-01-03,44.0476
2024-01-04,43.3394
2024-01-05,43.5273
2024-01-06,43.5273
2024-01-07,43.5273
2024-01-08,43.4341
2024-01-09,41.9847
2024-01-10,41.4165
2024-01-11,45.2262
2024-01-12,44.8539
2024-01-13,44.8539
2024-01-14,44.8539
2024-01-15,44.8539
2024-01-16,41.9228
2024-01-17,41.948
2024-01-18,43.7135
2024-01-19,44.4623
2024-01-20,44.4623
2024-01-21,44.4623
2024-01-22,47.3372
2024-01-23,46.6239
2024-01-24,46.496
2024-01-25,47.4407
2024-01-26,46.7442
2024-01-27,46.7442
2024-01-28,46.7442
2024-01-29,49.3027
2024-01-30,47.4703
2024-01-31,43.6136
2024-02-01,43.8444
2024-02-02,43.7826
2024-02-03,43.7826
2024-02-04,43.7826
2024-02-05,41.7916
2024-02-06,44.0477
2024-02-07,45.555
2024-02-08,43.2484
2024-02-09,47.5089
2024-02-10,47.5089
2024-02-11,47.5089
2024-02-12,47.2528
2024-02-13,43.5131
2024-02-14,44.592
2024-02-15,50.6232
2024-02-16,53.3099
2024-02-17,53.3099
2024-02-18,53.3099
2024-02-19,53.3099
2024-02-20,51.4756
2024-02-21,52.4564
2024-02-22,51.4647
2024-02-23,50.8719
2024-02-24,50.8719
2024-02-25,50.8719
2024-02-26,52.2929
2024-02-27,56.9154
2024-02-28,50.9717
2024-02-29,51.0261
2024-03-01,50.069
2024-03-02,50.069
2024-03-03,50.069
2024-03-04,49.2096
2024-03-05,48.9585
2024-03-06,50.0736
2024-03-07,51.4889
2024-03-08,53.0968
2024-03-09,53.0968
2024-03-10,53.0968
2024-03-11,50.6488
2024-03-12,50.5457
2024-03-13,49.9986
2024-03-14,47.6393
2024-03-15,47.0403
2024-03-16,47.0403
2024-03-17,47.0403
2024-03-18,48.7298
2024-03-19,50.7199
2024-03-20,51.4536
2024-03-21,51.0492
2024-03-22,49.1835
2024-03-23,49.1835
2024-03-24,49.1835
2024-03-25,46.0146
2024-03-26,47.7447
2024-03-27,48.5746
2024-03-28,52.4592
2024-03-29,52.4592
2024-03-30,52.4592
2024-03-31,52.4592
2024-04-01,51.0711
2024-04-02,49.1376
2024-04-03,49.6956
2024-04-04,52.0799
2024-04-05,52.1211
2024-04-06,52.1211
2024-04-07,52.1211
2024-04-08,53.1215
