,TRGP US Equity
2023-03-20,43.0708
2023-03-21,46.6789
2023-03-22,43.3262
2023-03-23,41.8015
2023-03-24,42.8343
2023-03-25,42.8343
2023-03-26,42.8343
2023-03-27,46.2512
2023-03-28,46.8462
2023-03-29,48.1193
2023-03-30,48.7542
2023-03-31,50.6158
2023-04-01,50.6158
2023-04-02,50.6158
2023-04-03,53.8029
2023-04-04,52.7577
2023-04-05,53.5254
2023-04-06,53.0056
2023-04-07,53.0056
2023-04-08,53.0056
2023-04-09,53.0056
2023-04-10,53.6311
2023-04-11,54.848
2023-04-12,54.5262
2023-04-13,55.2059
2023-04-14,56.9244
2023-04-15,56.9244
2023-04-16,56.9244
2023-04-17,54.5577
2023-04-18,55.0513
2023-04-19,53.9897
2023-04-20,52.8681
2023-04-21,52.9435
2023-04-22,52.9435
2023-04-23,52.9435
2023-04-24,55.0009
2023-04-25,52.4565
2023-04-26,50.6073
2023-04-27,51.241
2023-04-28,53.1826
2023-04-29,53.1826
2023-04-30,53.1826
2023-05-01,52.9558
2023-05-02,47.8547
2023-05-03,46.569
2023-05-04,43.7197
2023-05-05,47.816
2023-05-06,47.816
2023-05-07,47.816
2023-05-08,46.936
2023-05-09,46.8369
2023-05-10,46.2882
2023-05-11,44.7055
2023-05-12,45.0557
2023-05-13,45.0557
2023-05-14,45.0557
2023-05-15,46.6121
2023-05-16,43.3706
2023-05-17,45.0088
2023-05-18,45.3567
2023-05-19,46.3573
2023-05-20,46.3573
2023-05-21,46.3573
2023-05-22,48.1161
2023-05-23,47.6723
2023-05-24,47.4781
2023-05-25,45.2081
2023-05-26,44.8667
2023-05-27,44.8667
2023-05-28,44.8667
2023-05-29,44.8667
2023-05-30,43.7784
2023-05-31,43.0987
2023-06-01,44.6151
2023-06-02,49.5985
2023-06-03,49.5985
2023-06-04,49.5985
2023-06-05,48.6062
2023-06-06,48.8931
2023-06-07,51.8798
2023-06-08,50.9662
2023-06-09,48.4399
2023-06-10,48.4399
2023-06-11,48.4399
2023-06-12,47.3263
2023-06-13,48.7454
2023-06-14,48.8368
2023-06-15,50.5519
2023-06-16,50.3291
2023-06-17,50.3291
2023-06-18,50.3291
2023-06-19,50.3291
2023-06-20,48.7545
2023-06-21,50.6522
2023-06-22,49.2149
2023-06-23,46.9591
2023-06-24,46.9591
2023-06-25,46.9591
2023-06-26,49.9891
2023-06-27,52.0315
2023-06-28,54.3902
2023-06-29,56.1194
2023-06-30,57.469
2023-07-01,57.469
2023-07-02,57.469
2023-07-03,58.8089
2023-07-04,58.8089
2023-07-05,57.6526
2023-07-06,56.7457
2023-07-07,58.7154
2023-07-08,58.7154
2023-07-09,58.7154
2023-07-10,58.1211
2023-07-11,60.3173
2023-07-12,61.0595
2023-07-13,61.8543
2023-07-14,58.4388
2023-07-15,58.4388
2023-07-16,58.4388
2023-07-17,57.7367
2023-07-18,58.9279
2023-07-19,59.3435
2023-07-20,60.6408
2023-07-21,62.211
2023-07-22,62.211
2023-07-23,62.211
2023-07-24,63.232
2023-07-25,63.6414
2023-07-26,62.9168
2023-07-27,60.8889
2023-07-28,61.7803
2023-07-29,61.7803
2023-07-30,61.7803
2023-07-31,63.8157
2023-08-01,62.8483
2023-08-02,61.7274
2023-08-03,62.7276
2023-08-04,63.7387
2023-08-05,63.7387
2023-08-06,63.7387
2023-08-07,62.7253
2023-08-08,63.8821
2023-08-09,66.0197
2023-08-10,65.8252
2023-08-11,66.8782
2023-08-12,66.8782
2023-08-13,66.8782
2023-08-14,65.8715
2023-08-15,64.382
2023-08-16,61.9572
2023-08-17,62.9365
2023-08-18,64.4757
2023-08-19,64.4757
2023-08-20,64.4757
2023-08-21,63.8471
2023-08-22,61.5067
2023-08-23,61.3107
2023-08-24,62.1313
2023-08-25,62.823
2023-08-26,62.823
2023-08-27,62.823
2023-08-28,64.2268
2023-08-29,64.9203
2023-08-30,65.7579
2023-08-31,65.8423
2023-09-01,67.9345
2023-09-02,67.9345
2023-09-03,67.9345
2023-09-04,67.9345
2023-09-05,65.7221
2023-09-06,60.2863
2023-09-07,61.1627
2023-09-08,60.6435
2023-09-09,60.6435
2023-09-10,60.6435
2023-09-11,56.5086
2023-09-12,59.1228
2023-09-13,58.0088
2023-09-14,59.8176
2023-09-15,56.9901
2023-09-16,56.9901
2023-09-17,56.9901
2023-09-18,58.8531
2023-09-19,57.5382
2023-09-20,58.0702
2023-09-21,52.3507
2023-09-22,55.0117
2023-09-23,55.0117
2023-09-24,55.0117
2023-09-25,56.6214
2023-09-26,54.4018
2023-09-27,58.3062
2023-09-28,59.6621
2023-09-29,55.8595
2023-09-30,55.8595
2023-10-01,55.8595
2023-10-02,51.3518
2023-10-03,48.9261
2023-10-04,44.3958
2023-10-05,46.0693
2023-10-06,48.0725
2023-10-07,48.0725
2023-10-08,48.0725
2023-10-09,51.1206
2023-10-10,51.2167
2023-10-11,54.744
2023-10-12,54.7734
2023-10-13,57.2186
2023-10-14,57.2186
2023-10-15,57.2186
2023-10-16,58.1952
2023-10-17,58.0407
2023-10-18,57.3714
2023-10-19,57.6685
2023-10-20,55.6235
2023-10-21,55.6235
2023-10-22,55.6235
2023-10-23,55.0493
2023-10-24,53.2646
2023-10-25,52.9912
2023-10-26,53.6244
2023-10-27,51.0176
2023-10-28,51.0176
2023-10-29,51.0176
2023-10-30,50.4568
2023-10-31,50.4762
2023-11-01,51.5373
2023-11-02,61.2418
2023-11-03,57.1108
2023-11-04,57.1108
2023-11-05,57.1108
2023-11-06,56.0459
2023-11-07,52.5176
2023-11-08,49.1282
2023-11-09,49.6155
2023-11-10,50.9787
2023-11-11,50.9787
2023-11-12,50.9787
2023-11-13,51.5246
2023-11-14,53.8341
2023-11-15,53.5562
2023-11-16,49.5545
2023-11-17,52.8243
2023-11-18,52.8243
2023-11-19,52.8243
2023-11-20,54.0455
2023-11-21,54.9984
2023-11-22,54.4148
2023-11-23,54.4148
2023-11-24,55.3094
2023-11-25,55.3094
2023-11-26,55.3094
2023-11-27,55.4988
2023-11-28,54.6327
2023-11-29,55.4138
2023-11-30,58.9145
2023-12-01,58.3512
2023-12-02,58.3512
2023-12-03,58.3512
2023-12-04,56.7072
2023-12-05,53.8279
2023-12-06,50.2416
2023-12-07,48.798
2023-12-08,51.7009
2023-12-09,51.7009
2023-12-10,51.7009
2023-12-11,50.2591
2023-12-12,48.3676
2023-12-13,49.0344
2023-12-14,51.3036
2023-12-15,49.9051
2023-12-16,49.9051
2023-12-17,49.9051
2023-12-18,50.8138
2023-12-19,51.279
2023-12-20,50.4451
2023-12-21,52.609
2023-12-22,51.9038
2023-12-23,51.9038
2023-12-24,51.9038
2023-12-25,51.9038
2023-12-26,53.2647
2023-12-27,52.3705
2023-12-28,51.0851
2023-12-29,51.9781
2023-12-30,51.9781
2023-12-31,51.9781
2024-01-01,51.9781
2024-01-02,51.1422
2024-01-03,53.4319
2024-01-04,50.6619
2024-01-05,49.8421
2024-01-06,49.8421
2024-01-07,49.8421
2024-01-08,47.3605
2024-01-09,46.1232
2024-01-10,46.5278
2024-01-11,45.5504
2024-01-12,46.7281
2024-01-13,46.7281
2024-01-14,46.7281
2024-01-15,46.7281
2024-01-16,44.5487
2024-01-17,42.8808
2024-01-18,45.1287
2024-01-19,44.9623
2024-01-20,44.9623
2024-01-21,44.9623
2024-01-22,47.6006
2024-01-23,46.5856
2024-01-24,48.067
2024-01-25,51.7752
2024-01-26,53.186
2024-01-27,53.186
2024-01-28,53.186
2024-01-29,52.546
2024-01-30,54.3806
2024-01-31,50.4236
2024-02-01,52.2884
2024-02-02,52.1756
2024-02-03,52.1756
2024-02-04,52.1756
2024-02-05,51.392
2024-02-06,52.5605
2024-02-07,54.0206
2024-02-08,55.4725
2024-02-09,53.7978
2024-02-10,53.7978
2024-02-11,53.7978
2024-02-12,56.196
2024-02-13,56.0477
2024-02-14,55.8299
2024-02-15,63.1364
2024-02-16,67.3017
2024-02-17,67.3017
2024-02-18,67.3017
2024-02-19,67.3017
2024-02-20,66.081
2024-02-21,67.2568
2024-02-22,68.172
2024-02-23,65.3485
2024-02-24,65.3485
2024-02-25,65.3485
2024-02-26,65.9302
2024-02-27,64.9093
2024-02-28,65.2801
2024-02-29,66.2485
2024-03-01,67.4773
2024-03-02,67.4773
2024-03-03,67.4773
2024-03-04,69.2164
2024-03-05,70.7184
2024-03-06,72.3339
2024-03-07,72.721
2024-03-08,70.6302
2024-03-09,70.6302
2024-03-10,70.6302
2024-03-11,71.359
2024-03-12,72.2382
2024-03-13,73.0228
2024-03-14,71.1577
2024-03-15,71.4766
2024-03-16,71.4766
2024-03-17,71.4766
2024-03-18,72.7874
2024-03-19,74.3242
2024-03-20,74.2499
2024-03-21,75.8574
2024-03-22,75.5792
2024-03-23,75.5792
2024-03-24,75.5792
2024-03-25,76.1629
2024-03-26,73.699
2024-03-27,74.0607
2024-03-28,74.8999
2024-03-29,74.8999
2024-03-30,74.8999
2024-03-31,74.8999
2024-04-01,75.1125
2024-04-02,76.04
2024-04-03,78.1897
2024-04-04,74.0315
2024-04-05,75.3622
2024-04-06,75.3622
2024-04-07,75.3622
2024-04-08,75.3622
