,LSTR US Equity
2023-03-20,47.6093
2023-03-21,50.0792
2023-03-22,48.1234
2023-03-23,48.3275
2023-03-24,49.0626
2023-03-25,49.0626
2023-03-26,49.0626
2023-03-27,51.1458
2023-03-28,51.4638
2023-03-29,51.2175
2023-03-30,50.8449
2023-03-31,54.6289
2023-04-01,54.6289
2023-04-02,54.6289
2023-04-03,52.1667
2023-04-04,48.9278
2023-04-05,51.3807
2023-04-06,49.3018
2023-04-07,49.3018
2023-04-08,49.3018
2023-04-09,49.3018
2023-04-10,52.8139
2023-04-11,53.3291
2023-04-12,53.7026
2023-04-13,54.1664
2023-04-14,55.2293
2023-04-15,55.2293
2023-04-16,55.2293
2023-04-17,54.1974
2023-04-18,55.4209
2023-04-19,56.2719
2023-04-20,55.9405
2023-04-21,56.2338
2023-04-22,56.2338
2023-04-23,56.2338
2023-04-24,56.2794
2023-04-25,50.6636
2023-04-26,43.1356
2023-04-27,48.8289
2023-04-28,49.9013
2023-04-29,49.9013
2023-04-30,49.9013
2023-05-01,51.891
2023-05-02,51.229
2023-05-03,53.1124
2023-05-04,51.1468
2023-05-05,53.7043
2023-05-06,53.7043
2023-05-07,53.7043
2023-05-08,52.4187
2023-05-09,50.9782
2023-05-10,50.5388
2023-05-11,50.3316
2023-05-12,50.3227
2023-05-13,50.3227
2023-05-14,50.3227
2023-05-15,50.9679
2023-05-16,48.9845
2023-05-17,51.2543
2023-05-18,51.8633
2023-05-19,50.7138
2023-05-20,50.7138
2023-05-21,50.7138
2023-05-22,48.5431
2023-05-23,48.572
2023-05-24,46.0612
2023-05-25,49.2484
2023-05-26,49.7418
2023-05-27,49.7418
2023-05-28,49.7418
2023-05-29,49.7418
2023-05-30,51.9048
2023-05-31,49.0746
2023-06-01,52.6906
2023-06-02,55.4146
2023-06-03,55.4146
2023-06-04,55.4146
2023-06-05,50.5581
2023-06-06,54.6679
2023-06-07,57.8869
2023-06-08,57.7245
2023-06-09,57.3739
2023-06-10,57.3739
2023-06-11,57.3739
2023-06-12,55.9244
2023-06-13,56.4214
2023-06-14,56.321
2023-06-15,57.5082
2023-06-16,57.4888
2023-06-17,57.4888
2023-06-18,57.4888
2023-06-19,57.4888
2023-06-20,54.3473
2023-06-21,54.9986
2023-06-22,56.1186
2023-06-23,55.1621
2023-06-24,55.1621
2023-06-25,55.1621
2023-06-26,57.212
2023-06-27,60.3362
2023-06-28,59.8018
2023-06-29,60.0573
2023-06-30,59.5704
2023-07-01,59.5704
2023-07-02,59.5704
2023-07-03,60.1229
2023-07-04,60.1229
2023-07-05,57.005
2023-07-06,57.4706
2023-07-07,58.7791
2023-07-08,58.7791
2023-07-09,58.7791
2023-07-10,61.5035
2023-07-11,63.2007
2023-07-12,61.4638
2023-07-13,60.5915
2023-07-14,58.6541
2023-07-15,58.6541
2023-07-16,58.6541
2023-07-17,58.2367
2023-07-18,60.2262
2023-07-19,62.9734
2023-07-20,64.2475
2023-07-21,64.4067
2023-07-22,64.4067
2023-07-23,64.4067
2023-07-24,64.1114
2023-07-25,64.075
2023-07-26,65.6643
2023-07-27,59.1595
2023-07-28,61.6739
2023-07-29,61.6739
2023-07-30,61.6739
2023-07-31,61.8413
2023-08-01,58.9338
2023-08-02,58.9484
2023-08-03,59.6107
2023-08-04,57.2284
2023-08-05,57.2284
2023-08-06,57.2284
2023-08-07,56.0694
2023-08-08,55.0817
2023-08-09,54.672
2023-08-10,56.0843
2023-08-11,55.168
2023-08-12,55.168
2023-08-13,55.168
2023-08-14,55.231
2023-08-15,51.8776
2023-08-16,49.8151
2023-08-17,46.3469
2023-08-18,46.7173
2023-08-19,46.7173
2023-08-20,46.7173
2023-08-21,45.88
2023-08-22,43.9152
2023-08-23,47.4787
2023-08-24,45.7283
2023-08-25,45.3527
2023-08-26,45.3527
2023-08-27,45.3527
2023-08-28,45.4067
2023-08-29,49.0098
2023-08-30,49.6457
2023-08-31,48.3874
2023-09-01,53.0968
2023-09-02,53.0968
2023-09-03,53.0968
2023-09-04,53.0968
2023-09-05,47.6438
2023-09-06,44.3773
2023-09-07,43.875
2023-09-08,43.9142
2023-09-09,43.9142
2023-09-10,43.9142
2023-09-11,45.0267
2023-09-12,43.7521
2023-09-13,45.9806
2023-09-14,47.5358
2023-09-15,46.7367
2023-09-16,46.7367
2023-09-17,46.7367
2023-09-18,45.8453
2023-09-19,45.0252
2023-09-20,44.8006
2023-09-21,42.5867
2023-09-22,42.5038
2023-09-23,42.5038
2023-09-24,42.5038
2023-09-25,44.7841
2023-09-26,41.6577
2023-09-27,40.9945
2023-09-28,40.8026
2023-09-29,39.4181
2023-09-30,39.4181
2023-10-01,39.4181
2023-10-02,37.4392
2023-10-03,38.1866
2023-10-04,39.6418
2023-10-05,38.4382
2023-10-06,39.3594
2023-10-07,39.3594
2023-10-08,39.3594
2023-10-09,42.8952
2023-10-10,44.8724
2023-10-11,44.251
2023-10-12,42.1425
2023-10-13,40.574
2023-10-14,40.574
2023-10-15,40.574
2023-10-16,44.3279
2023-10-17,47.3722
2023-10-18,40.8431
2023-10-19,38.8178
2023-10-20,41.0436
2023-10-21,41.0436
2023-10-22,41.0436
2023-10-23,38.8597
2023-10-24,37.9685
2023-10-25,37.5296
2023-10-26,35.5958
2023-10-27,35.0321
2023-10-28,35.0321
2023-10-29,35.0321
2023-10-30,37.2902
2023-10-31,37.3329
2023-11-01,38.4071
2023-11-02,39.2986
2023-11-03,42.9549
2023-11-04,42.9549
2023-11-05,42.9549
2023-11-06,43.9126
2023-11-07,43.3712
2023-11-08,42.5223
2023-11-09,40.5315
2023-11-10,43.4084
2023-11-11,43.4084
2023-11-12,43.4084
2023-11-13,42.3224
2023-11-14,46.1108
2023-11-15,48.4344
2023-11-16,46.5776
2023-11-17,47.7014
2023-11-18,47.7014
2023-11-19,47.7014
2023-11-20,47.9593
2023-11-21,49.0995
2023-11-22,49.1463
2023-11-23,49.1463
2023-11-24,49.9846
2023-11-25,49.9846
2023-11-26,49.9846
2023-11-27,48.4451
2023-11-28,46.9227
2023-11-29,45.4453
2023-11-30,47.6702
2023-12-01,51.167
2023-12-02,51.167
2023-12-03,51.167
2023-12-04,54.5389
2023-12-05,52.4805
2023-12-06,53.193
2023-12-07,54.4726
2023-12-08,53.3269
2023-12-09,53.3269
2023-12-10,53.3269
2023-12-11,55.0328
2023-12-12,55.9633
2023-12-13,56.7431
2023-12-14,60.7499
2023-12-15,62.4514
2023-12-16,62.4514
2023-12-17,62.4514
2023-12-18,61.5245
2023-12-19,64.3574
2023-12-20,63.1763
2023-12-21,65.6744
2023-12-22,66.179
2023-12-23,66.179
2023-12-24,66.179
2023-12-25,66.179
2023-12-26,65.1767
2023-12-27,64.0713
2023-12-28,62.4939
2023-12-29,60.3781
2023-12-30,60.3781
2023-12-31,60.3781
2024-01-01,60.3781
2024-01-02,58.0281
2024-01-03,53.8029
2024-01-04,54.0348
2024-01-05,53.1872
2024-01-06,53.1872
2024-01-07,53.1872
2024-01-08,55.0477
2024-01-09,54.2131
2024-01-10,56.6677
2024-01-11,57.3154
2024-01-12,60.3381
2024-01-13,60.3381
2024-01-14,60.3381
2024-01-15,60.3381
2024-01-16,59.0528
2024-01-17,57.9727
2024-01-18,58.2613
2024-01-19,59.177
2024-01-20,59.177
2024-01-21,59.177
2024-01-22,62.9056
2024-01-23,62.2801
2024-01-24,61.3859
2024-01-25,60.0482
2024-01-26,60.8426
2024-01-27,60.8426
2024-01-28,60.8426
2024-01-29,60.6463
2024-01-30,58.3981
2024-01-31,54.8967
2024-02-01,54.165
2024-02-02,54.9265
2024-02-03,54.9265
2024-02-04,54.9265
2024-02-05,55.6106
2024-02-06,56.5121
2024-02-07,53.0087
2024-02-08,53.0645
2024-02-09,55.5677
2024-02-10,55.5677
2024-02-11,55.5677
2024-02-12,56.0265
2024-02-13,54.233
2024-02-14,56.5139
2024-02-15,58.3254
2024-02-16,55.723
2024-02-17,55.723
2024-02-18,55.723
2024-02-19,55.723
2024-02-20,52.4893
2024-02-21,52.368
2024-02-22,54.9951
2024-02-23,56.0813
2024-02-24,56.0813
2024-02-25,56.0813
2024-02-26,55.9054
2024-02-27,55.6011
2024-02-28,51.5278
2024-02-29,50.7564
2024-03-01,47.4137
2024-03-02,47.4137
2024-03-03,47.4137
2024-03-04,46.2038
2024-03-05,45.9121
2024-03-06,44.2595
2024-03-07,49.0113
2024-03-08,47.6623
2024-03-09,47.6623
2024-03-10,47.6623
2024-03-11,49.3688
2024-03-12,49.1212
2024-03-13,47.6015
2024-03-14,45.1367
2024-03-15,45.2548
2024-03-16,45.2548
2024-03-17,45.2548
2024-03-18,42.1158
2024-03-19,42.1075
2024-03-20,47.2947
2024-03-21,49.3995
2024-03-22,47.9522
2024-03-23,47.9522
2024-03-24,47.9522
2024-03-25,46.2102
2024-03-26,47.4894
2024-03-27,49.9701
2024-03-28,54.6189
2024-03-29,54.6189
2024-03-30,54.6189
2024-03-31,54.6189
2024-04-01,51.9263
2024-04-02,50.0259
2024-04-03,51.4445
2024-04-04,50.2995
2024-04-05,50.2642
2024-04-06,50.2642
2024-04-07,50.2642
2024-04-08,48.248
