,NUE US Equity
2023-03-21,47.0518
2023-03-22,44.7796
2023-03-23,45.0511
2023-03-24,45.4518
2023-03-25,45.4518
2023-03-26,45.4518
2023-03-27,45.8603
2023-03-28,45.2882
2023-03-29,46.3847
2023-03-30,47.649
2023-03-31,49.6093
2023-04-01,49.6093
2023-04-02,49.6093
2023-04-03,49.5969
2023-04-04,43.6283
2023-04-05,43.445
2023-04-06,44.8177
2023-04-07,44.8177
2023-04-08,44.8177
2023-04-09,44.8177
2023-04-10,45.685
2023-04-11,46.9234
2023-04-12,46.3075
2023-04-13,45.8204
2023-04-14,45.4392
2023-04-15,45.4392
2023-04-16,45.4392
2023-04-17,46.504
2023-04-18,48.882
2023-04-19,46.6969
2023-04-20,51.9017
2023-04-21,50.4702
2023-04-22,50.4702
2023-04-23,50.4702
2023-04-24,51.4365
2023-04-25,47.1898
2023-04-26,45.3068
2023-04-27,47.6793
2023-04-28,47.6173
2023-04-29,47.6173
2023-04-30,47.6173
2023-05-01,47.5185
2023-05-02,46.664
2023-05-03,46.4436
2023-05-04,42.8705
2023-05-05,44.5762
2023-05-06,44.5762
2023-05-07,44.5762
2023-05-08,44.1847
2023-05-09,43.3684
2023-05-10,41.9584
2023-05-11,41.8976
2023-05-12,43.1144
2023-05-13,43.1144
2023-05-14,43.1144
2023-05-15,44.1927
2023-05-16,42.0154
2023-05-17,44.2131
2023-05-18,44.6984
2023-05-19,43.709
2023-05-20,43.709
2023-05-21,43.709
2023-05-22,44.7231
2023-05-23,42.8416
2023-05-24,40.7695
2023-05-25,41.8513
2023-05-26,43.0336
2023-05-27,43.0336
2023-05-28,43.0336
2023-05-29,43.0336
2023-05-30,41.1646
2023-05-31,40.6108
2023-06-01,41.4429
2023-06-02,47.8763
2023-06-03,47.8763
2023-06-04,47.8763
2023-06-05,47.6468
2023-06-06,49.4858
2023-06-07,52.4571
2023-06-08,51.6816
2023-06-09,50.7628
2023-06-10,50.7628
2023-06-11,50.7628
2023-06-12,52.737
2023-06-13,56.3747
2023-06-14,53.6686
2023-06-15,53.9993
2023-06-16,54.1435
2023-06-17,54.1435
2023-06-18,54.1435
2023-06-19,54.1435
2023-06-20,52.7381
2023-06-21,54.284
2023-06-22,55.1949
2023-06-23,55.49
2023-06-24,55.49
2023-06-25,55.49
2023-06-26,56.508
2023-06-27,59.7616
2023-06-28,59.9624
2023-06-29,61.5116
2023-06-30,61.8763
2023-07-01,61.8763
2023-07-02,61.8763
2023-07-03,62.7909
2023-07-04,62.7909
2023-07-05,58.2172
2023-07-06,57.938
2023-07-07,59.0642
2023-07-08,59.0642
2023-07-09,59.0642
2023-07-10,60.3892
2023-07-11,62.7484
2023-07-12,63.4647
2023-07-13,63.0779
2023-07-14,60.7519
2023-07-15,60.7519
2023-07-16,60.7519
2023-07-17,61.1448
2023-07-18,63.3581
2023-07-19,59.5654
2023-07-20,58.6057
2023-07-21,56.7235
2023-07-22,56.7235
2023-07-23,56.7235
2023-07-24,58.499
2023-07-25,62.0566
2023-07-26,58.7373
2023-07-27,58.347
2023-07-28,58.649
2023-07-29,58.649
2023-07-30,58.649
2023-07-31,60.4801
2023-08-01,60.9962
2023-08-02,58.0569
2023-08-03,59.3581
2023-08-04,56.0559
2023-08-05,56.0559
2023-08-06,56.0559
2023-08-07,56.9797
2023-08-08,57.3813
2023-08-09,56.933
2023-08-10,54.3471
2023-08-11,54.5252
2023-08-12,54.5252
2023-08-13,54.5252
2023-08-14,58.1132
2023-08-15,55.8107
2023-08-16,55.1865
2023-08-17,54.7341
2023-08-18,55.0185
2023-08-19,55.0185
2023-08-20,55.0185
2023-08-21,54.4318
2023-08-22,54.9867
2023-08-23,53.7309
2023-08-24,51.9971
2023-08-25,52.3012
2023-08-26,52.3012
2023-08-27,52.3012
2023-08-28,53.535
2023-08-29,57.0983
2023-08-30,55.7475
2023-08-31,57.0716
2023-09-01,57.4154
2023-09-02,57.4154
2023-09-03,57.4154
2023-09-04,57.4154
2023-09-05,55.1862
2023-09-06,53.6752
2023-09-07,53.914
2023-09-08,50.3688
2023-09-09,50.3688
2023-09-10,50.3688
2023-09-11,48.8826
2023-09-12,48.7564
2023-09-13,47.1701
2023-09-14,51.009
2023-09-15,43.4962
2023-09-16,43.4962
2023-09-17,43.4962
2023-09-18,43.01
2023-09-19,45.9434
2023-09-20,44.0765
2023-09-21,41.6682
2023-09-22,42.9988
2023-09-23,42.9988
2023-09-24,42.9988
2023-09-25,44.7376
2023-09-26,42.5163
2023-09-27,45.6724
2023-09-28,47.598
2023-09-29,46.6558
2023-09-30,46.6558
2023-10-01,46.6558
2023-10-02,45.6157
2023-10-03,46.55
2023-10-04,47.3055
2023-10-05,46.9479
2023-10-06,47.6034
2023-10-07,47.6034
2023-10-08,47.6034
2023-10-09,46.4386
2023-10-10,46.645
2023-10-11,45.8527
2023-10-12,40.8121
2023-10-13,40.5033
2023-10-14,40.5033
2023-10-15,40.5033
2023-10-16,42.2914
2023-10-17,42.8047
2023-10-18,39.8882
2023-10-19,39.0471
2023-10-20,37.6054
2023-10-21,37.6054
2023-10-22,37.6054
2023-10-23,37.0898
2023-10-24,43.2688
2023-10-25,41.641
2023-10-26,44.7452
2023-10-27,44.6129
2023-10-28,44.6129
2023-10-29,44.6129
2023-10-30,45.3156
2023-10-31,44.5089
2023-11-01,44.6845
2023-11-02,47.4953
2023-11-03,48.3668
2023-11-04,48.3668
2023-11-05,48.3668
2023-11-06,49.0501
2023-11-07,47.7042
2023-11-08,49.006
2023-11-09,47.5558
2023-11-10,48.8265
2023-11-11,48.8265
2023-11-12,48.8265
2023-11-13,49.1061
2023-11-14,50.8761
2023-11-15,52.2161
2023-11-16,50.7481
2023-11-17,52.2971
2023-11-18,52.2971
2023-11-19,52.2971
2023-11-20,52.5432
2023-11-21,53.1806
2023-11-22,52.794
2023-11-23,52.794
2023-11-24,52.5508
2023-11-25,52.5508
2023-11-26,52.5508
2023-11-27,56.0987
2023-11-28,56.0242
2023-11-29,58.1757
2023-11-30,62.6428
2023-12-01,62.9339
2023-12-02,62.9339
2023-12-03,62.9339
2023-12-04,59.6447
2023-12-05,57.9379
2023-12-06,54.4767
2023-12-07,55.2467
2023-12-08,54.1541
2023-12-09,54.1541
2023-12-10,54.1541
2023-12-11,56.1318
2023-12-12,55.3188
2023-12-13,57.6113
2023-12-14,60.5341
2023-12-15,61.8327
2023-12-16,61.8327
2023-12-17,61.8327
2023-12-18,62.7341
2023-12-19,64.9601
2023-12-20,62.6522
2023-12-21,63.2313
2023-12-22,64.1225
2023-12-23,64.1225
2023-12-24,64.1225
2023-12-25,64.1225
2023-12-26,64.2408
2023-12-27,63.8055
2023-12-28,61.3754
2023-12-29,60.1029
2023-12-30,60.1029
2023-12-31,60.1029
2024-01-01,60.1029
2024-01-02,61.111
2024-01-03,61.9273
2024-01-04,57.0385
2024-01-05,55.5269
2024-01-06,55.5269
2024-01-07,55.5269
2024-01-08,57.231
2024-01-09,51.9079
2024-01-10,53.3021
2024-01-11,52.697
2024-01-12,53.2703
2024-01-13,53.2703
2024-01-14,53.2703
2024-01-15,53.2703
2024-01-16,54.816
2024-01-17,53.1497
2024-01-18,50.7337
2024-01-19,51.0723
2024-01-20,51.0723
2024-01-21,51.0723
2024-01-22,54.1249
2024-01-23,55.1557
2024-01-24,55.8582
2024-01-25,57.4615
2024-01-26,57.7681
2024-01-27,57.7681
2024-01-28,57.7681
2024-01-29,58.9467
2024-01-30,66.6188
2024-01-31,64.6117
2024-02-01,63.2998
2024-02-02,61.1145
2024-02-03,61.1145
2024-02-04,61.1145
2024-02-05,60.0754
2024-02-06,59.1507
2024-02-07,62.1981
2024-02-08,62.2461
2024-02-09,62.4003
2024-02-10,62.4003
2024-02-11,62.4003
2024-02-12,61.9396
2024-02-13,55.5563
2024-02-14,56.6591
2024-02-15,60.0951
2024-02-16,59.3784
2024-02-17,59.3784
2024-02-18,59.3784
2024-02-19,59.3784
2024-02-20,57.9218
2024-02-21,58.1688
2024-02-22,59.6842
2024-02-23,61.7737
2024-02-24,61.7737
2024-02-25,61.7737
2024-02-26,62.7309
2024-02-27,63.6317
2024-02-28,62.679
2024-02-29,62.7473
2024-03-01,61.0671
2024-03-02,61.0671
2024-03-03,61.0671
2024-03-04,57.5405
2024-03-05,55.3367
2024-03-06,55.1976
2024-03-07,56.5233
2024-03-08,55.9492
2024-03-09,55.9492
2024-03-10,55.9492
2024-03-11,54.9703
2024-03-12,53.1148
2024-03-13,54.1192
2024-03-14,52.1976
2024-03-15,57.1959
2024-03-16,57.1959
2024-03-17,57.1959
2024-03-18,58.1314
2024-03-19,58.9402
2024-03-20,60.6824
2024-03-21,62.5395
2024-03-22,60.5467
2024-03-23,60.5467
2024-03-24,60.5467
2024-03-25,61.2318
2024-03-26,59.7659
2024-03-27,63.025
2024-03-28,62.341
2024-03-29,62.341
2024-03-30,62.341
2024-03-31,62.341
2024-04-01,63.64
2024-04-02,61.9248
2024-04-03,63.0498
2024-04-04,61.9331
2024-04-05,63.136
2024-04-06,63.136
2024-04-07,63.136
2024-04-08,63.0368
