,SPGI US Equity
2023-03-18,45.3898
2023-03-19,45.3898
2023-03-20,45.4288
2023-03-21,48.119
2023-03-22,46.1451
2023-03-23,45.0177
2023-03-24,45.912
2023-03-25,45.912
2023-03-26,45.912
2023-03-27,46.4006
2023-03-28,45.8364
2023-03-29,47.468
2023-03-30,48.7224
2023-03-31,50.0964
2023-04-01,50.0964
2023-04-02,50.0964
2023-04-03,50.6823
2023-04-04,50.7381
2023-04-05,49.9812
2023-04-06,48.4367
2023-04-07,48.4367
2023-04-08,48.4367
2023-04-09,48.4367
2023-04-10,47.6106
2023-04-11,48.9765
2023-04-12,49.3666
2023-04-13,51.5779
2023-04-14,51.5733
2023-04-15,51.5733
2023-04-16,51.5733
2023-04-17,52.0802
2023-04-18,53.4649
2023-04-19,53.3942
2023-04-20,53.7916
2023-04-21,53.1575
2023-04-22,53.1575
2023-04-23,53.1575
2023-04-24,51.0343
2023-04-25,49.7928
2023-04-26,47.2957
2023-04-27,54.4296
2023-04-28,57.1383
2023-04-29,57.1383
2023-04-30,57.1383
2023-05-01,57.1646
2023-05-02,53.9182
2023-05-03,51.1747
2023-05-04,50.1024
2023-05-05,52.8762
2023-05-06,52.8762
2023-05-07,52.8762
2023-05-08,53.2744
2023-05-09,53.3115
2023-05-10,56.0815
2023-05-11,55.1556
2023-05-12,54.6861
2023-05-13,54.6861
2023-05-14,54.6861
2023-05-15,55.5675
2023-05-16,54.1273
2023-05-17,55.1014
2023-05-18,56.3003
2023-05-19,56.9735
2023-05-20,56.9735
2023-05-21,56.9735
2023-05-22,59.7196
2023-05-23,54.4491
2023-05-24,51.668
2023-05-25,52.9253
2023-05-26,53.935
2023-05-27,53.935
2023-05-28,53.935
2023-05-29,53.935
2023-05-30,55.3643
2023-05-31,56.5812
2023-06-01,57.1888
2023-06-02,59.8143
2023-06-03,59.8143
2023-06-04,59.8143
2023-06-05,60.5502
2023-06-06,60.9363
2023-06-07,58.2131
2023-06-08,61.0864
2023-06-09,61.7151
2023-06-10,61.7151
2023-06-11,61.7151
2023-06-12,62.1483
2023-06-13,63.9246
2023-06-14,64.7417
2023-06-15,66.8565
2023-06-16,64.1028
2023-06-17,64.1028
2023-06-18,64.1028
2023-06-19,64.1028
2023-06-20,62.2296
2023-06-21,60.7421
2023-06-22,60.2671
2023-06-23,61.0351
2023-06-24,61.0351
2023-06-25,61.0351
2023-06-26,59.1657
2023-06-27,60.6542
2023-06-28,60.8425
2023-06-29,62.4183
2023-06-30,64.1623
2023-07-01,64.1623
2023-07-02,64.1623
2023-07-03,61.8289
2023-07-04,61.8289
2023-07-05,62.7743
2023-07-06,60.3288
2023-07-07,59.1427
2023-07-08,59.1427
2023-07-09,59.1427
2023-07-10,61.0858
2023-07-11,59.9415
2023-07-12,63.5088
2023-07-13,65.2364
2023-07-14,66.4355
2023-07-15,66.4355
2023-07-16,66.4355
2023-07-17,66.8417
2023-07-18,68.1403
2023-07-19,68.3359
2023-07-20,68.7042
2023-07-21,68.3777
2023-07-22,68.3777
2023-07-23,68.3777
2023-07-24,68.0499
2023-07-25,69.5097
2023-07-26,69.7754
2023-07-27,52.2513
2023-07-28,50.831
2023-07-29,50.831
2023-07-30,50.831
2023-07-31,51.737
2023-08-01,53.1802
2023-08-02,51.4788
2023-08-03,47.4093
2023-08-04,48.6535
2023-08-05,48.6535
2023-08-06,48.6535
2023-08-07,50.0407
2023-08-08,48.5571
2023-08-09,49.0217
2023-08-10,49.0838
2023-08-11,49.0344
2023-08-12,49.0344
2023-08-13,49.0344
2023-08-14,49.4727
2023-08-15,48.7612
2023-08-16,48.6289
2023-08-17,47.5736
2023-08-18,46.5249
2023-08-19,46.5249
2023-08-20,46.5249
2023-08-21,45.0068
2023-08-22,47.5517
2023-08-23,51.3233
2023-08-24,49.2177
2023-08-25,50.185
2023-08-26,50.185
2023-08-27,50.185
2023-08-28,51.152
2023-08-29,52.0744
2023-08-30,52.0155
2023-08-31,51.2558
2023-09-01,52.8402
2023-09-02,52.8402
2023-09-03,52.8402
2023-09-04,52.8402
2023-09-05,52.4799
2023-09-06,52.7696
2023-09-07,52.4554
2023-09-08,50.8774
2023-09-09,50.8774
2023-09-10,50.8774
2023-09-11,50.1434
2023-09-12,49.0216
2023-09-13,50.4401
2023-09-14,53.738
2023-09-15,49.4778
2023-09-16,49.4778
2023-09-17,49.4778
2023-09-18,50.1277
2023-09-19,50.0168
2023-09-20,48.3971
2023-09-21,42.0115
2023-09-22,41.7578
2023-09-23,41.7578
2023-09-24,41.7578
2023-09-25,41.6613
2023-09-26,38.6883
2023-09-27,38.3019
2023-09-28,41.5716
2023-09-29,40.3111
2023-09-30,40.3111
2023-10-01,40.3111
2023-10-02,41.087
2023-10-03,37.1582
2023-10-04,40.5064
2023-10-05,40.1289
2023-10-06,41.6914
2023-10-07,41.6914
2023-10-08,41.6914
2023-10-09,43.0249
2023-10-10,44.7128
2023-10-11,45.9485
2023-10-12,43.3234
2023-10-13,42.4526
2023-10-14,42.4526
2023-10-15,42.4526
2023-10-16,44.5455
2023-10-17,44.4451
2023-10-18,41.3393
2023-10-19,40.4167
2023-10-20,37.6216
2023-10-21,37.6216
2023-10-22,37.6216
2023-10-23,37.7222
2023-10-24,36.9038
2023-10-25,37.6407
2023-10-26,37.3111
2023-10-27,35.1932
2023-10-28,35.1932
2023-10-29,35.1932
2023-10-30,36.8547
2023-10-31,39.4823
2023-11-01,40.7397
2023-11-02,52.6739
2023-11-03,55.3234
2023-11-04,55.3234
2023-11-05,55.3234
2023-11-06,55.9628
2023-11-07,55.9249
2023-11-08,56.6118
2023-11-09,57.1085
2023-11-10,59.4327
2023-11-11,59.4327
2023-11-12,59.4327
2023-11-13,59.7341
2023-11-14,62.8294
2023-11-15,61.8298
2023-11-16,62.4709
2023-11-17,63.826
2023-11-18,63.826
2023-11-19,63.826
2023-11-20,64.9088
2023-11-21,65.6002
2023-11-22,66.0183
2023-11-23,66.0183
2023-11-24,66.0183
2023-11-25,66.0183
2023-11-26,66.0183
2023-11-27,64.7893
2023-11-28,65.0413
2023-11-29,65.6202
2023-11-30,66.0373
2023-12-01,68.1121
2023-12-02,68.1121
2023-12-03,68.1121
2023-12-04,68.8117
2023-12-05,68.0779
2023-12-06,64.9832
2023-12-07,64.1236
2023-12-08,62.7812
2023-12-09,62.7812
2023-12-10,62.7812
2023-12-11,65.8741
2023-12-12,66.914
2023-12-13,69.5634
2023-12-14,70.2972
2023-12-15,68.9327
2023-12-16,68.9327
2023-12-17,68.9327
2023-12-18,69.128
2023-12-19,69.2074
2023-12-20,63.2593
2023-12-21,64.9734
2023-12-22,65.7056
2023-12-23,65.7056
2023-12-24,65.7056
2023-12-25,65.7056
2023-12-26,66.1784
2023-12-27,67.4381
2023-12-28,68.0391
2023-12-29,67.1197
2023-12-30,67.1197
2023-12-31,67.1197
2024-01-01,67.1197
2024-01-02,64.3072
2024-01-03,60.1823
2024-01-04,60.0664
2024-01-05,58.9895
2024-01-06,58.9895
2024-01-07,58.9895
2024-01-08,60.7627
2024-01-09,59.5072
2024-01-10,60.7489
2024-01-11,61.1898
2024-01-12,62.3496
2024-01-13,62.3496
2024-01-14,62.3496
2024-01-15,62.3496
2024-01-16,62.0425
2024-01-17,62.543
2024-01-18,63.3357
2024-01-19,64.3173
2024-01-20,64.3173
2024-01-21,64.3173
2024-01-22,65.3425
2024-01-23,66.1561
2024-01-24,65.6925
2024-01-25,67.0839
2024-01-26,64.9145
2024-01-27,64.9145
2024-01-28,64.9145
2024-01-29,66.2377
2024-01-30,68.0805
2024-01-31,63.4005
2024-02-01,66.7752
2024-02-02,64.5739
2024-02-03,64.5739
2024-02-04,64.5739
2024-02-05,62.8761
2024-02-06,63.567
2024-02-07,65.974
2024-02-08,52.9732
2024-02-09,53.4906
2024-02-10,53.4906
2024-02-11,53.4906
2024-02-12,49.735
2024-02-13,46.8645
2024-02-14,46.3658
2024-02-15,47.8485
2024-02-16,47.4678
2024-02-17,47.4678
2024-02-18,47.4678
2024-02-19,47.4678
2024-02-20,48.5901
2024-02-21,47.8618
2024-02-22,52.6239
2024-02-23,53.8453
2024-02-24,53.8453
2024-02-25,53.8453
2024-02-26,52.0439
2024-02-27,49.6223
2024-02-28,50.2882
2024-02-29,49.8441
2024-03-01,50.1283
2024-03-02,50.1283
2024-03-03,50.1283
2024-03-04,48.5168
2024-03-05,47.1423
2024-03-06,48.9722
2024-03-07,49.2239
2024-03-08,49.9751
2024-03-09,49.9751
2024-03-10,49.9751
2024-03-11,49.2265
2024-03-12,50.1876
2024-03-13,49.894
2024-03-14,47.6279
2024-03-15,47.3062
2024-03-16,47.3062
2024-03-17,47.3062
2024-03-18,46.7812
2024-03-19,48.0307
2024-03-20,49.1762
2024-03-21,50.5554
2024-03-22,45.7541
2024-03-23,45.7541
2024-03-24,45.7541
2024-03-25,45.446
2024-03-26,46.0302
2024-03-27,47.9262
2024-03-28,49.3889
2024-03-29,49.3889
2024-03-30,49.3889
2024-03-31,49.3889
2024-04-01,50.2862
2024-04-02,49.7411
2024-04-03,49.9416
2024-04-04,51.0724
2024-04-05,52.8542
2024-04-06,52.8542
2024-04-07,52.8542
2024-04-08,54.2251
