,CACC US Equity
2023-03-20,43.6834
2023-03-21,44.9093
2023-03-22,43.9496
2023-03-23,42.8759
2023-03-24,43.6595
2023-03-25,43.6595
2023-03-26,43.6595
2023-03-27,44.5354
2023-03-28,45.1336
2023-03-29,47.4496
2023-03-30,47.4287
2023-03-31,49.5533
2023-04-01,49.5533
2023-04-02,49.5533
2023-04-03,49.0412
2023-04-04,47.6437
2023-04-05,47.9887
2023-04-06,48.0281
2023-04-07,48.0281
2023-04-08,48.0281
2023-04-09,48.0281
2023-04-10,49.2493
2023-04-11,53.6394
2023-04-12,54.8955
2023-04-13,57.4793
2023-04-14,57.4483
2023-04-15,57.4483
2023-04-16,57.4483
2023-04-17,58.4274
2023-04-18,58.3544
2023-04-19,60.7187
2023-04-20,59.6345
2023-04-21,58.7987
2023-04-22,58.7987
2023-04-23,58.7987
2023-04-24,59.3875
2023-04-25,55.1231
2023-04-26,54.6629
2023-04-27,55.7714
2023-04-28,57.5157
2023-04-29,57.5157
2023-04-30,57.5157
2023-05-01,59.1177
2023-05-02,45.8291
2023-05-03,49.406
2023-05-04,47.4603
2023-05-05,49.4047
2023-05-06,49.4047
2023-05-07,49.4047
2023-05-08,48.7926
2023-05-09,47.4108
2023-05-10,46.4853
2023-05-11,46.1689
2023-05-12,46.2267
2023-05-13,46.2267
2023-05-14,46.2267
2023-05-15,47.7169
2023-05-16,45.7583
2023-05-17,47.7921
2023-05-18,47.9644
2023-05-19,47.5091
2023-05-20,47.5091
2023-05-21,47.5091
2023-05-22,49.1638
2023-05-23,48.6775
2023-05-24,47.35
2023-05-25,47.4175
2023-05-26,49.6819
2023-05-27,49.6819
2023-05-28,49.6819
2023-05-29,49.6819
2023-05-30,52.2459
2023-05-31,49.6685
2023-06-01,50.3467
2023-06-02,54.927
2023-06-03,54.927
2023-06-04,54.927
2023-06-05,55.3262
2023-06-06,58.5894
2023-06-07,60.556
2023-06-08,58.4346
2023-06-09,57.5908
2023-06-10,57.5908
2023-06-11,57.5908
2023-06-12,56.0148
2023-06-13,58.3574
2023-06-14,56.2143
2023-06-15,58.2861
2023-06-16,55.4845
2023-06-17,55.4845
2023-06-18,55.4845
2023-06-19,55.4845
2023-06-20,54.9999
2023-06-21,55.2078
2023-06-22,55.3414
2023-06-23,56.5307
2023-06-24,56.5307
2023-06-25,56.5307
2023-06-26,53.8106
2023-06-27,56.6023
2023-06-28,56.629
2023-06-29,56.8088
2023-06-30,57.0329
2023-07-01,57.0329
2023-07-02,57.0329
2023-07-03,57.6357
2023-07-04,57.6357
2023-07-05,56.065
2023-07-06,56.1205
2023-07-07,57.3537
2023-07-08,57.3537
2023-07-09,57.3537
2023-07-10,58.2854
2023-07-11,60.7735
2023-07-12,61.7687
2023-07-13,62.9409
2023-07-14,64.1871
2023-07-15,64.1871
2023-07-16,64.1871
2023-07-17,64.1357
2023-07-18,66.386
2023-07-19,66.9818
2023-07-20,62.0252
2023-07-21,60.0539
2023-07-22,60.0539
2023-07-23,60.0539
2023-07-24,60.0917
2023-07-25,60.7223
2023-07-26,58.3714
2023-07-27,58.0411
2023-07-28,59.4474
2023-07-29,59.4474
2023-07-30,59.4474
2023-07-31,60.9535
2023-08-01,60.0257
2023-08-02,45.7088
2023-08-03,46.9552
2023-08-04,48.4688
2023-08-05,48.4688
2023-08-06,48.4688
2023-08-07,48.6297
2023-08-08,49.7234
2023-08-09,49.4835
2023-08-10,48.1604
2023-08-11,48.6228
2023-08-12,48.6228
2023-08-13,48.6228
2023-08-14,47.585
2023-08-15,46.0632
2023-08-16,44.7335
2023-08-17,44.1782
2023-08-18,45.5893
2023-08-19,45.5893
2023-08-20,45.5893
2023-08-21,46.4776
2023-08-22,44.1289
2023-08-23,47.5084
2023-08-24,48.5863
2023-08-25,49.5457
2023-08-26,49.5457
2023-08-27,49.5457
2023-08-28,48.6454
2023-08-29,50.1054
2023-08-30,50.4906
2023-08-31,50.4331
2023-09-01,49.7295
2023-09-02,49.7295
2023-09-03,49.7295
2023-09-04,49.7295
2023-09-05,50.1126
2023-09-06,50.0223
2023-09-07,46.4998
2023-09-08,46.7059
2023-09-09,46.7059
2023-09-10,46.7059
2023-09-11,47.8264
2023-09-12,50.093
2023-09-13,51.6629
2023-09-14,52.7171
2023-09-15,51.1955
2023-09-16,51.1955
2023-09-17,51.1955
2023-09-18,48.3741
2023-09-19,47.2248
2023-09-20,46.5907
2023-09-21,44.0965
2023-09-22,43.4335
2023-09-23,43.4335
2023-09-24,43.4335
2023-09-25,43.2846
2023-09-26,42.4491
2023-09-27,45.6163
2023-09-28,43.3873
2023-09-29,41.9932
2023-09-30,41.9932
2023-10-01,41.9932
2023-10-02,41.3026
2023-10-03,37.1432
2023-10-04,36.8855
2023-10-05,37.1127
2023-10-06,36.6079
2023-10-07,36.6079
2023-10-08,36.6079
2023-10-09,37.3701
2023-10-10,38.5189
2023-10-11,38.2761
2023-10-12,36.8721
2023-10-13,35.6534
2023-10-14,35.6534
2023-10-15,35.6534
2023-10-16,38.4567
2023-10-17,41.2656
2023-10-18,38.4473
2023-10-19,36.9465
2023-10-20,36.394
2023-10-21,36.394
2023-10-22,36.394
2023-10-23,35.6912
2023-10-24,35.2332
2023-10-25,35.5635
2023-10-26,35.8131
2023-10-27,34.561
2023-10-28,34.561
2023-10-29,34.561
2023-10-30,33.1353
2023-10-31,35.11
2023-11-01,39.5756
2023-11-02,45.7667
2023-11-03,47.6578
2023-11-04,47.6578
2023-11-05,47.6578
2023-11-06,44.6435
2023-11-07,43.8788
2023-11-08,42.5311
2023-11-09,40.5236
2023-11-10,40.8775
2023-11-11,40.8775
2023-11-12,40.8775
2023-11-13,40.1222
2023-11-14,47.8696
2023-11-15,50.8901
2023-11-16,46.7173
2023-11-17,47.86
2023-11-18,47.86
2023-11-19,47.86
2023-11-20,48.9045
2023-11-21,46.2518
2023-11-22,47.3935
2023-11-23,47.3935
2023-11-24,48.1627
2023-11-25,48.1627
2023-11-26,48.1627
2023-11-27,47.9722
2023-11-28,49.3212
2023-11-29,51.6976
2023-11-30,53.0174
2023-12-01,56.4037
2023-12-02,56.4037
2023-12-03,56.4037
2023-12-04,53.2087
2023-12-05,50.2205
2023-12-06,50.5097
2023-12-07,52.1383
2023-12-08,53.2188
2023-12-09,53.2188
2023-12-10,53.2188
2023-12-11,53.9221
2023-12-12,54.6138
2023-12-13,60.3201
2023-12-14,62.9934
2023-12-15,61.6427
2023-12-16,61.6427
2023-12-17,61.6427
2023-12-18,60.317
2023-12-19,61.834
2023-12-20,60.2876
2023-12-21,62.5963
2023-12-22,63.08
2023-12-23,63.08
2023-12-24,63.08
2023-12-25,63.08
2023-12-26,64.1453
2023-12-27,64.127
2023-12-28,63.8126
2023-12-29,63.4057
2023-12-30,63.4057
2023-12-31,63.4057
2024-01-01,63.4057
2024-01-02,64.5709
2024-01-03,59.794
2024-01-04,59.5242
2024-01-05,61.7346
2024-01-06,61.7346
2024-01-07,61.7346
2024-01-08,62.5601
2024-01-09,61.1137
2024-01-10,61.8035
2024-01-11,61.1575
2024-01-12,58.0436
2024-01-13,58.0436
2024-01-14,58.0436
2024-01-15,58.0436
2024-01-16,57.3369
2024-01-17,56.0513
2024-01-18,56.086
2024-01-19,59.0969
2024-01-20,59.0969
2024-01-21,59.0969
2024-01-22,60.4076
2024-01-23,61.3273
2024-01-24,62.2418
2024-01-25,62.5026
2024-01-26,62.457
2024-01-27,62.457
2024-01-28,62.457
2024-01-29,63.7502
2024-01-30,62.7116
2024-01-31,58.7367
2024-02-01,65.6004
2024-02-02,65.751
2024-02-03,65.751
2024-02-04,65.751
2024-02-05,61.037
2024-02-06,58.4844
2024-02-07,57.7522
2024-02-08,58.5408
2024-02-09,57.5274
2024-02-10,57.5274
2024-02-11,57.5274
2024-02-12,59.1421
2024-02-13,57.8273
2024-02-14,57.9896
2024-02-15,59.803
2024-02-16,58.4167
2024-02-17,58.4167
2024-02-18,58.4167
2024-02-19,58.4167
2024-02-20,55.6581
2024-02-21,55.289
2024-02-22,55.4233
2024-02-23,55.6965
2024-02-24,55.6965
2024-02-25,55.6965
2024-02-26,53.6756
2024-02-27,55.6719
2024-02-28,54.9075
2024-02-29,55.8192
2024-03-01,55.3748
2024-03-02,55.3748
2024-03-03,55.3748
2024-03-04,53.6647
2024-03-05,54.213
2024-03-06,54.6247
2024-03-07,57.3534
2024-03-08,55.8354
2024-03-09,55.8354
2024-03-10,55.8354
2024-03-11,54.0492
2024-03-12,55.1946
2024-03-13,55.2448
2024-03-14,53.8459
2024-03-15,53.367
2024-03-16,53.367
2024-03-17,53.367
2024-03-18,53.0517
2024-03-19,55.1824
2024-03-20,56.6808
2024-03-21,57.7736
2024-03-22,53.88
2024-03-23,53.88
2024-03-24,53.88
2024-03-25,52.5393
2024-03-26,52.9519
2024-03-27,53.0807
2024-03-28,53.0647
2024-03-29,53.0647
2024-03-30,53.0647
2024-03-31,53.0647
2024-04-01,50.8441
2024-04-02,48.2234
2024-04-03,50.1795
2024-04-04,48.1412
2024-04-05,50.1753
2024-04-06,50.1753
2024-04-07,50.1753
2024-04-08,54.1898
