,JLL US Equity
2023-03-22,36.6698
2023-03-23,35.1326
2023-03-24,35.311
2023-03-25,35.311
2023-03-26,35.311
2023-03-27,36.9265
2023-03-28,36.3341
2023-03-29,38.0712
2023-03-30,38.462
2023-03-31,41.4827
2023-04-01,41.4827
2023-04-02,41.4827
2023-04-03,41.4039
2023-04-04,39.1767
2023-04-05,38.0427
2023-04-06,38.006
2023-04-07,38.006
2023-04-08,38.006
2023-04-09,38.006
2023-04-10,36.9726
2023-04-11,37.9006
2023-04-12,36.8672
2023-04-13,37.3673
2023-04-14,36.6456
2023-04-15,36.6456
2023-04-16,36.6456
2023-04-17,40.3943
2023-04-18,39.5326
2023-04-19,39.7951
2023-04-20,38.6281
2023-04-21,37.4113
2023-04-22,37.4113
2023-04-23,37.4113
2023-04-24,35.7987
2023-04-25,35.1508
2023-04-26,34.7395
2023-04-27,42.0335
2023-04-28,44.0802
2023-04-29,44.0802
2023-04-30,44.0802
2023-05-01,43.9554
2023-05-02,42.523
2023-05-03,41.5
2023-05-04,40.9818
2023-05-05,42.5759
2023-05-06,42.5759
2023-05-07,42.5759
2023-05-08,40.4444
2023-05-09,40.9899
2023-05-10,44.5368
2023-05-11,44.4284
2023-05-12,44.6682
2023-05-13,44.6682
2023-05-14,44.6682
2023-05-15,45.731
2023-05-16,45.2223
2023-05-17,48.2466
2023-05-18,51.5912
2023-05-19,49.9874
2023-05-20,49.9874
2023-05-21,49.9874
2023-05-22,51.3721
2023-05-23,48.1153
2023-05-24,46.7721
2023-05-25,48.301
2023-05-26,50.2779
2023-05-27,50.2779
2023-05-28,50.2779
2023-05-29,50.2779
2023-05-30,49.0524
2023-05-31,47.6572
2023-06-01,48.8314
2023-06-02,52.84
2023-06-03,52.84
2023-06-04,52.84
2023-06-05,50.1573
2023-06-06,53.2192
2023-06-07,56.4332
2023-06-08,54.3004
2023-06-09,54.8496
2023-06-10,54.8496
2023-06-11,54.8496
2023-06-12,54.2033
2023-06-13,54.882
2023-06-14,53.7803
2023-06-15,53.8976
2023-06-16,53.6898
2023-06-17,53.6898
2023-06-18,53.6898
2023-06-19,53.6898
2023-06-20,51.4752
2023-06-21,51.1069
2023-06-22,51.675
2023-06-23,49.9912
2023-06-24,49.9912
2023-06-25,49.9912
2023-06-26,52.334
2023-06-27,54.1274
2023-06-28,54.1674
2023-06-29,56.3069
2023-06-30,56.6163
2023-07-01,56.6163
2023-07-02,56.6163
2023-07-03,56.324
2023-07-04,56.324
2023-07-05,56.7923
2023-07-06,54.1963
2023-07-07,56.3504
2023-07-08,56.3504
2023-07-09,56.3504
2023-07-10,59.0595
2023-07-11,60.6655
2023-07-12,62.073
2023-07-13,64.6775
2023-07-14,61.3594
2023-07-15,61.3594
2023-07-16,61.3594
2023-07-17,62.34
2023-07-18,63.7592
2023-07-19,63.8109
2023-07-20,61.9467
2023-07-21,62.0086
2023-07-22,62.0086
2023-07-23,62.0086
2023-07-24,60.854
2023-07-25,61.4469
2023-07-26,62.7554
2023-07-27,56.4761
2023-07-28,57.238
2023-07-29,57.238
2023-07-30,57.238
2023-07-31,57.7688
2023-08-01,56.9418
2023-08-02,56.862
2023-08-03,55.7927
2023-08-04,58.525
2023-08-05,58.525
2023-08-06,58.525
2023-08-07,61.8592
2023-08-08,62.5322
2023-08-09,59.8253
2023-08-10,61.0033
2023-08-11,61.1985
2023-08-12,61.1985
2023-08-13,61.1985
2023-08-14,58.6055
2023-08-15,54.846
2023-08-16,52.8576
2023-08-17,51.755
2023-08-18,51.6843
2023-08-19,51.6843
2023-08-20,51.6843
2023-08-21,50.5651
2023-08-22,50.3093
2023-08-23,53.5809
2023-08-24,54.8162
2023-08-25,51.2904
2023-08-26,51.2904
2023-08-27,51.2904
2023-08-28,55.7728
2023-08-29,58.7005
2023-08-30,56.8724
2023-08-31,57.1425
2023-09-01,58.8775
2023-09-02,58.8775
2023-09-03,58.8775
2023-09-04,58.8775
2023-09-05,56.0877
2023-09-06,54.5734
2023-09-07,51.4239
2023-09-08,52.977
2023-09-09,52.977
2023-09-10,52.977
2023-09-11,53.1521
2023-09-12,53.1788
2023-09-13,44.8237
2023-09-14,45.0216
2023-09-15,43.8251
2023-09-16,43.8251
2023-09-17,43.8251
2023-09-18,44.9852
2023-09-19,44.0093
2023-09-20,42.5591
2023-09-21,39.3834
2023-09-22,38.1195
2023-09-23,38.1195
2023-09-24,38.1195
2023-09-25,38.1357
2023-09-26,36.9863
2023-09-27,36.0631
2023-09-28,37.0658
2023-09-29,37.848
2023-09-30,37.848
2023-10-01,37.848
2023-10-02,36.3273
2023-10-03,34.0657
2023-10-04,33.6398
2023-10-05,35.2154
2023-10-06,36.1491
2023-10-07,36.1491
2023-10-08,36.1491
2023-10-09,36.0395
2023-10-10,37.349
2023-10-11,39.6233
2023-10-12,36.7059
2023-10-13,35.2196
2023-10-14,35.2196
2023-10-15,35.2196
2023-10-16,36.7618
2023-10-17,37.2437
2023-10-18,35.7956
2023-10-19,35.5329
2023-10-20,33.7836
2023-10-21,33.7836
2023-10-22,33.7836
2023-10-23,32.8753
2023-10-24,33.2765
2023-10-25,31.764
2023-10-26,34.0981
2023-10-27,33.5808
2023-10-28,33.5808
2023-10-29,33.5808
2023-10-30,35.2608
2023-10-31,38.1395
2023-11-01,40.4187
2023-11-02,47.7836
2023-11-03,55.042
2023-11-04,55.042
2023-11-05,55.042
2023-11-06,53.033
2023-11-07,51.0912
2023-11-08,50.3435
2023-11-09,47.121
2023-11-10,48.3083
2023-11-11,48.3083
2023-11-12,48.3083
2023-11-13,48.6004
2023-11-14,54.5956
2023-11-15,56.3349
2023-11-16,55.915
2023-11-17,56.0869
2023-11-18,56.0869
2023-11-19,56.0869
2023-11-20,56.396
2023-11-21,55.4834
2023-11-22,56.4735
2023-11-23,56.4735
2023-11-24,57.1601
2023-11-25,57.1601
2023-11-26,57.1601
2023-11-27,56.2933
2023-11-28,56.4044
2023-11-29,57.1339
2023-11-30,56.1773
2023-12-01,59.3486
2023-12-02,59.3486
2023-12-03,59.3486
2023-12-04,60.1854
2023-12-05,59.5226
2023-12-06,60.5396
2023-12-07,61.2627
2023-12-08,62.2428
2023-12-09,62.2428
2023-12-10,62.2428
2023-12-11,62.833
2023-12-12,59.7637
2023-12-13,64.9529
2023-12-14,69.0928
2023-12-15,68.4462
2023-12-16,68.4462
2023-12-17,68.4462
2023-12-18,67.8651
2023-12-19,67.7616
2023-12-20,65.4966
2023-12-21,67.3022
2023-12-22,67.4406
2023-12-23,67.4406
2023-12-24,67.4406
2023-12-25,67.4406
2023-12-26,67.6426
2023-12-27,69.5777
2023-12-28,69.6422
2023-12-29,68.5986
2023-12-30,68.5986
2023-12-31,68.5986
2024-01-01,68.5986
2024-01-02,66.7619
2024-01-03,61.6481
2024-01-04,59.5603
2024-01-05,60.1276
2024-01-06,60.1276
2024-01-07,60.1276
2024-01-08,61.1903
2024-01-09,59.2543
2024-01-10,58.7835
2024-01-11,55.2445
2024-01-12,55.0171
2024-01-13,55.0171
2024-01-14,55.0171
2024-01-15,55.0171
2024-01-16,53.3583
2024-01-17,51.3192
2024-01-18,52.8557
2024-01-19,54.4777
2024-01-20,54.4777
2024-01-21,54.4777
2024-01-22,56.0242
2024-01-23,55.0337
2024-01-24,53.4109
2024-01-25,55.4155
2024-01-26,55.839
2024-01-27,55.839
2024-01-28,55.839
2024-01-29,56.7895
2024-01-30,56.3795
2024-01-31,56.0887
2024-02-01,58.2255
2024-02-02,54.4661
2024-02-03,54.4661
2024-02-04,54.4661
2024-02-05,51.2138
2024-02-06,50.9693
2024-02-07,51.4128
2024-02-08,56.4499
2024-02-09,54.564
2024-02-10,54.564
2024-02-11,54.564
2024-02-12,55.9972
2024-02-13,50.5127
2024-02-14,53.7533
2024-02-15,61.5603
2024-02-16,59.0853
2024-02-17,59.0853
2024-02-18,59.0853
2024-02-19,59.0853
2024-02-20,55.6816
2024-02-21,54.1973
2024-02-22,55.9301
2024-02-23,55.0273
2024-02-24,55.0273
2024-02-25,55.0273
2024-02-26,55.9456
2024-02-27,56.9362
2024-02-28,56.1327
2024-02-29,58.3194
2024-03-01,59.5087
2024-03-02,59.5087
2024-03-03,59.5087
2024-03-04,58.5912
2024-03-05,56.6728
2024-03-06,55.8014
2024-03-07,55.0799
2024-03-08,56.3518
2024-03-09,56.3518
2024-03-10,56.3518
2024-03-11,55.624
2024-03-12,54.7317
2024-03-13,53.8846
2024-03-14,53.8435
2024-03-15,53.1041
2024-03-16,53.1041
2024-03-17,53.1041
2024-03-18,52.828
2024-03-19,54.2049
2024-03-20,55.7198
2024-03-21,59.6346
2024-03-22,56.5324
2024-03-23,56.5324
2024-03-24,56.5324
2024-03-25,56.968
2024-03-26,56.3104
2024-03-27,58.1305
2024-03-28,58.7938
2024-03-29,58.7938
2024-03-30,58.7938
2024-03-31,58.7938
2024-04-01,55.2192
2024-04-02,54.382
2024-04-03,57.3387
2024-04-04,58.4959
2024-04-05,59.4899
2024-04-06,59.4899
2024-04-07,59.4899
2024-04-08,58.877
