,AXP US Equity
2023-03-19,43.7451
2023-03-20,45.4272
2023-03-21,49.5208
2023-03-22,48.3539
2023-03-23,48.3608
2023-03-24,46.4333
2023-03-25,46.4333
2023-03-26,46.4333
2023-03-27,48.7994
2023-03-28,46.3215
2023-03-29,49.3045
2023-03-30,48.5526
2023-03-31,50.2424
2023-04-01,50.2424
2023-04-02,50.2424
2023-04-03,49.4682
2023-04-04,48.6593
2023-04-05,48.0706
2023-04-06,46.5801
2023-04-07,46.5801
2023-04-08,46.5801
2023-04-09,46.5801
2023-04-10,48.2832
2023-04-11,48.7877
2023-04-12,47.0402
2023-04-13,49.2679
2023-04-14,49.9338
2023-04-15,49.9338
2023-04-16,49.9338
2023-04-17,50.2932
2023-04-18,50.8077
2023-04-19,51.224
2023-04-20,49.8976
2023-04-21,50.2963
2023-04-22,50.2963
2023-04-23,50.2963
2023-04-24,47.7869
2023-04-25,44.564
2023-04-26,44.2875
2023-04-27,46.6256
2023-04-28,48.9709
2023-04-29,48.9709
2023-04-30,48.9709
2023-05-01,47.4629
2023-05-02,43.3166
2023-05-03,42.6561
2023-05-04,40.5643
2023-05-05,43.7851
2023-05-06,43.7851
2023-05-07,43.7851
2023-05-08,44.1034
2023-05-09,44.3873
2023-05-10,41.3813
2023-05-11,40.9601
2023-05-12,40.9226
2023-05-13,40.9226
2023-05-14,40.9226
2023-05-15,42.7907
2023-05-16,41.7418
2023-05-17,44.9712
2023-05-18,46.1378
2023-05-19,45.7552
2023-05-20,45.7552
2023-05-21,45.7552
2023-05-22,47.9135
2023-05-23,45.7438
2023-05-24,44.4452
2023-05-25,44.7626
2023-05-26,49.8356
2023-05-27,49.8356
2023-05-28,49.8356
2023-05-29,49.8356
2023-05-30,50.4243
2023-05-31,50.8506
2023-06-01,53.9486
2023-06-02,57.8105
2023-06-03,57.8105
2023-06-04,57.8105
2023-06-05,56.8561
2023-06-06,59.5406
2023-06-07,59.3058
2023-06-08,58.9407
2023-06-09,59.3073
2023-06-10,59.3073
2023-06-11,59.3073
2023-06-12,60.5146
2023-06-13,61.4392
2023-06-14,60.7815
2023-06-15,60.1257
2023-06-16,58.5416
2023-06-17,58.5416
2023-06-18,58.5416
2023-06-19,58.5416
2023-06-20,55.8764
2023-06-21,54.5103
2023-06-22,54.7713
2023-06-23,54.5902
2023-06-24,54.5902
2023-06-25,54.5902
2023-06-26,53.6629
2023-06-27,54.5612
2023-06-28,55.8644
2023-06-29,57.6805
2023-06-30,59.2784
2023-07-01,59.2784
2023-07-02,59.2784
2023-07-03,60.1879
2023-07-04,60.1879
2023-07-05,60.2841
2023-07-06,55.9346
2023-07-07,54.778
2023-07-08,54.778
2023-07-09,54.778
2023-07-10,56.3426
2023-07-11,58.6148
2023-07-12,58.2828
2023-07-13,58.1838
2023-07-14,57.2341
2023-07-15,57.2341
2023-07-16,57.2341
2023-07-17,58.8682
2023-07-18,60.9152
2023-07-19,59.8456
2023-07-20,59.8338
2023-07-21,52.4534
2023-07-22,52.4534
2023-07-23,52.4534
2023-07-24,50.1945
2023-07-25,49.0348
2023-07-26,50.1884
2023-07-27,46.5682
2023-07-28,48.2704
2023-07-29,48.2704
2023-07-30,48.2704
2023-07-31,51.2962
2023-08-01,51.9452
2023-08-02,49.3815
2023-08-03,49.0877
2023-08-04,48.2148
2023-08-05,48.2148
2023-08-06,48.2148
2023-08-07,49.6504
2023-08-08,48.6689
2023-08-09,46.8663
2023-08-10,46.6223
2023-08-11,48.3412
2023-08-12,48.3412
2023-08-13,48.3412
2023-08-14,49.1346
2023-08-15,45.4196
2023-08-16,44.4606
2023-08-17,44.3091
2023-08-18,44.0075
2023-08-19,44.0075
2023-08-20,44.0075
2023-08-21,44.7303
2023-08-22,43.1352
2023-08-23,43.5517
2023-08-24,42.09
2023-08-25,42.7287
2023-08-26,42.7287
2023-08-27,42.7287
2023-08-28,43.7816
2023-08-29,45.043
2023-08-30,44.9734
2023-08-31,42.841
2023-09-01,44.8631
2023-09-02,44.8631
2023-09-03,44.8631
2023-09-04,44.8631
2023-09-05,45.3296
2023-09-06,43.3336
2023-09-07,42.1621
2023-09-08,43.0112
2023-09-09,43.0112
2023-09-10,43.0112
2023-09-11,43.5389
2023-09-12,44.4306
2023-09-13,45.2844
2023-09-14,48.6512
2023-09-15,50.9796
2023-09-16,50.9796
2023-09-17,50.9796
2023-09-18,46.4251
2023-09-19,46.1353
2023-09-20,43.9849
2023-09-21,41.6006
2023-09-22,40.1445
2023-09-23,40.1445
2023-09-24,40.1445
2023-09-25,40.3433
2023-09-26,38.4834
2023-09-27,37.4507
2023-09-28,37.9169
2023-09-29,37.0175
2023-09-30,37.0175
2023-10-01,37.0175
2023-10-02,37.4455
2023-10-03,33.814
2023-10-04,36.1005
2023-10-05,37.6026
2023-10-06,40.6396
2023-10-07,40.6396
2023-10-08,40.6396
2023-10-09,40.1859
2023-10-10,42.9653
2023-10-11,43.7091
2023-10-12,43.4766
2023-10-13,43.2901
2023-10-14,43.2901
2023-10-15,43.2901
2023-10-16,45.5583
2023-10-17,47.6106
2023-10-18,44.5081
2023-10-19,42.5907
2023-10-20,35.8559
2023-10-21,35.8559
2023-10-22,35.8559
2023-10-23,39.5647
2023-10-24,39.4319
2023-10-25,38.7203
2023-10-26,38.5763
2023-10-27,36.9718
2023-10-28,36.9718
2023-10-29,36.9718
2023-10-30,39.4858
2023-10-31,42.8088
2023-11-01,43.2989
2023-11-02,48.1178
2023-11-03,50.0251
2023-11-04,50.0251
2023-11-05,50.0251
2023-11-06,50.2529
2023-11-07,50.2426
2023-11-08,50.2742
2023-11-09,49.5786
2023-11-10,51.7477
2023-11-11,51.7477
2023-11-12,51.7477
2023-11-13,51.702
2023-11-14,54.3847
2023-11-15,56.8178
2023-11-16,56.3489
2023-11-17,59.5392
2023-11-18,59.5392
2023-11-19,59.5392
2023-11-20,60.6331
2023-11-21,58.6495
2023-11-22,59.9527
2023-11-23,59.9527
2023-11-24,60.4936
2023-11-25,60.4936
2023-11-26,60.4936
2023-11-27,59.988
2023-11-28,61.4105
2023-11-29,62.9012
2023-11-30,65.5026
2023-12-01,67.6061
2023-12-02,67.6061
2023-12-03,67.6061
2023-12-04,66.8865
2023-12-05,63.3699
2023-12-06,59.386
2023-12-07,60.2903
2023-12-08,60.0536
2023-12-09,60.0536
2023-12-10,60.0536
2023-12-11,60.0022
2023-12-12,62.2152
2023-12-13,64.8847
2023-12-14,67.763
2023-12-15,68.7788
2023-12-16,68.7788
2023-12-17,68.7788
2023-12-18,70.1076
2023-12-19,71.7599
2023-12-20,65.383
2023-12-21,67.7869
2023-12-22,68.2171
2023-12-23,68.2171
2023-12-24,68.2171
2023-12-25,68.2171
2023-12-26,68.4351
2023-12-27,69.0545
2023-12-28,69.4713
2023-12-29,68.8747
2023-12-30,68.8747
2023-12-31,68.8747
2024-01-01,68.8747
2024-01-02,69.4471
2024-01-03,66.8384
2024-01-04,67.7359
2024-01-05,68.9128
2024-01-06,68.9128
2024-01-07,68.9128
2024-01-08,69.0041
2024-01-09,65.7519
2024-01-10,63.4691
2024-01-11,63.5127
2024-01-12,59.8249
2024-01-13,59.8249
2024-01-14,59.8249
2024-01-15,59.8249
2024-01-16,58.566
2024-01-17,58.5912
2024-01-18,57.1371
2024-01-19,60.0055
2024-01-20,60.0055
2024-01-21,60.0055
2024-01-22,61.4579
2024-01-23,61.8166
2024-01-24,62.0942
2024-01-25,63.8425
2024-01-26,71.8248
2024-01-27,71.8248
2024-01-28,71.8248
2024-01-29,71.1317
2024-01-30,72.7044
2024-01-31,68.6919
2024-02-01,69.9401
2024-02-02,71.4543
2024-02-03,71.4543
2024-02-04,71.4543
2024-02-05,70.9099
2024-02-06,70.5667
2024-02-07,72.2123
2024-02-08,73.1757
2024-02-09,73.733
2024-02-10,73.733
2024-02-11,73.733
2024-02-12,73.4698
2024-02-13,70.2698
2024-02-14,70.8926
2024-02-15,71.7053
2024-02-16,71.7203
2024-02-17,71.7203
2024-02-18,71.7203
2024-02-19,71.7203
2024-02-20,71.6284
2024-02-21,69.5231
2024-02-22,71.2186
2024-02-23,71.52
2024-02-24,71.52
2024-02-25,71.52
2024-02-26,72.7624
2024-02-27,73.2749
2024-02-28,73.3004
2024-02-29,74.0129
2024-03-01,74.1361
2024-03-02,74.1361
2024-03-03,74.1361
2024-03-04,73.0164
2024-03-05,70.5048
2024-03-06,71.2526
2024-03-07,73.9672
2024-03-08,73.8946
2024-03-09,73.8946
2024-03-10,73.8946
2024-03-11,69.4109
2024-03-12,70.8275
2024-03-13,70.9181
2024-03-14,67.735
2024-03-15,65.1371
2024-03-16,65.1371
2024-03-17,65.1371
2024-03-18,66.7829
2024-03-19,67.2418
2024-03-20,70.8417
2024-03-21,71.4726
2024-03-22,67.5254
2024-03-23,67.5254
2024-03-24,67.5254
2024-03-25,67.5665
2024-03-26,65.6415
2024-03-27,67.6401
2024-03-28,67.5659
2024-03-29,67.5659
2024-03-30,67.5659
2024-03-31,67.5659
2024-04-01,67.4639
2024-04-02,64.8313
2024-04-03,65.5664
2024-04-04,58.2807
2024-04-05,60.3443
2024-04-06,60.3443
2024-04-07,60.3443
2024-04-08,61.4775
