,SLGN US Equity
2023-03-20,49.4783
2023-03-21,49.4175
2023-03-22,47.8673
2023-03-23,45.9099
2023-03-24,47.5652
2023-03-25,47.5652
2023-03-26,47.5652
2023-03-27,48.6064
2023-03-28,50.6042
2023-03-29,51.0417
2023-03-30,51.9536
2023-03-31,54.975
2023-04-01,54.975
2023-04-02,54.975
2023-04-03,54.5185
2023-04-04,50.9813
2023-04-05,49.6175
2023-04-06,50.5719
2023-04-07,50.5719
2023-04-08,50.5719
2023-04-09,50.5719
2023-04-10,50.7327
2023-04-11,50.8321
2023-04-12,49.1904
2023-04-13,50.6669
2023-04-14,49.2551
2023-04-15,49.2551
2023-04-16,49.2551
2023-04-17,51.0116
2023-04-18,52.1539
2023-04-19,53.982
2023-04-20,56.2369
2023-04-21,56.0812
2023-04-22,56.0812
2023-04-23,56.0812
2023-04-24,56.7321
2023-04-25,53.2343
2023-04-26,39.5965
2023-04-27,39.2329
2023-04-28,42.1432
2023-04-29,42.1432
2023-04-30,42.1432
2023-05-01,43.2982
2023-05-02,40.9444
2023-05-03,39.1694
2023-05-04,38.099
2023-05-05,40.5241
2023-05-06,40.5241
2023-05-07,40.5241
2023-05-08,40.263
2023-05-09,38.5912
2023-05-10,40.7764
2023-05-11,42.2672
2023-05-12,42.3949
2023-05-13,42.3949
2023-05-14,42.3949
2023-05-15,41.3543
2023-05-16,40.1944
2023-05-17,41.5842
2023-05-18,40.5848
2023-05-19,41.5535
2023-05-20,41.5535
2023-05-21,41.5535
2023-05-22,41.2553
2023-05-23,40.3809
2023-05-24,38.4996
2023-05-25,38.4759
2023-05-26,38.8664
2023-05-27,38.8664
2023-05-28,38.8664
2023-05-29,38.8664
2023-05-30,38.0665
2023-05-31,35.7729
2023-06-01,34.5611
2023-06-02,39.6882
2023-06-03,39.6882
2023-06-04,39.6882
2023-06-05,38.5899
2023-06-06,38.9697
2023-06-07,43.5561
2023-06-08,47.4484
2023-06-09,44.8317
2023-06-10,44.8317
2023-06-11,44.8317
2023-06-12,46.196
2023-06-13,47.0275
2023-06-14,45.414
2023-06-15,46.7987
2023-06-16,47.4258
2023-06-17,47.4258
2023-06-18,47.4258
2023-06-19,47.4258
2023-06-20,43.7697
2023-06-21,43.6934
2023-06-22,43.8958
2023-06-23,42.4491
2023-06-24,42.4491
2023-06-25,42.4491
2023-06-26,45.1034
2023-06-27,49.1183
2023-06-28,46.5002
2023-06-29,47.3767
2023-06-30,46.6676
2023-07-01,46.6676
2023-07-02,46.6676
2023-07-03,48.3888
2023-07-04,48.3888
2023-07-05,44.1749
2023-07-06,45.4645
2023-07-07,47.6966
2023-07-08,47.6966
2023-07-09,47.6966
2023-07-10,46.515
2023-07-11,47.6188
2023-07-12,50.3952
2023-07-13,49.0909
2023-07-14,48.3745
2023-07-15,48.3745
2023-07-16,48.3745
2023-07-17,47.5191
2023-07-18,48.3121
2023-07-19,49.4962
2023-07-20,50.3115
2023-07-21,51.0681
2023-07-22,51.0681
2023-07-23,51.0681
2023-07-24,51.1604
2023-07-25,53.4903
2023-07-26,38.6877
2023-07-27,40.1233
2023-07-28,42.2496
2023-07-29,42.2496
2023-07-30,42.2496
2023-07-31,41.6854
2023-08-01,42.1138
2023-08-02,41.6287
2023-08-03,42.1976
2023-08-04,42.1306
2023-08-05,42.1306
2023-08-06,42.1306
2023-08-07,43.1587
2023-08-08,43.6607
2023-08-09,45.5572
2023-08-10,45.7121
2023-08-11,45.7121
2023-08-12,45.7121
2023-08-13,45.7121
2023-08-14,45.5733
2023-08-15,44.1316
2023-08-16,44.6886
2023-08-17,45.4273
2023-08-18,45.0714
2023-08-19,45.0714
2023-08-20,45.0714
2023-08-21,44.3821
2023-08-22,43.7799
2023-08-23,44.5582
2023-08-24,45.418
2023-08-25,46.2413
2023-08-26,46.2413
2023-08-27,46.2413
2023-08-28,47.106
2023-08-29,48.5079
2023-08-30,48.471
2023-08-31,47.6425
2023-09-01,46.9631
2023-09-02,46.9631
2023-09-03,46.9631
2023-09-04,46.9631
2023-09-05,41.7912
2023-09-06,41.2928
2023-09-07,38.4189
2023-09-08,39.9347
2023-09-09,39.9347
2023-09-10,39.9347
2023-09-11,39.5497
2023-09-12,42.1252
2023-09-13,42.6482
2023-09-14,45.9335
2023-09-15,45.9335
2023-09-16,45.9335
2023-09-17,45.9335
2023-09-18,46.8114
2023-09-19,46.1106
2023-09-20,46.3293
2023-09-21,44.9699
2023-09-22,44.0053
2023-09-23,44.0053
2023-09-24,44.0053
2023-09-25,43.6328
2023-09-26,40.8437
2023-09-27,41.3903
2023-09-28,43.7369
2023-09-29,43.549
2023-09-30,43.549
2023-10-01,43.549
2023-10-02,41.4491
2023-10-03,40.7361
2023-10-04,42.2268
2023-10-05,39.0392
2023-10-06,37.2187
2023-10-07,37.2187
2023-10-08,37.2187
2023-10-09,41.9817
2023-10-10,40.5385
2023-10-11,41.1567
2023-10-12,36.0033
2023-10-13,36.994
2023-10-14,36.994
2023-10-15,36.994
2023-10-16,41.706
2023-10-17,44.5396
2023-10-18,43.2955
2023-10-19,41.3539
2023-10-20,40.9737
2023-10-21,40.9737
2023-10-22,40.9737
2023-10-23,37.6416
2023-10-24,43.7432
2023-10-25,37.8917
2023-10-26,41.3045
2023-10-27,40.3638
2023-10-28,40.3638
2023-10-29,40.3638
2023-10-30,41.5725
2023-10-31,42.477
2023-11-01,44.7073
2023-11-02,46.6883
2023-11-03,49.6784
2023-11-04,49.6784
2023-11-05,49.6784
2023-11-06,47.8107
2023-11-07,46.9251
2023-11-08,46.7892
2023-11-09,46.2627
2023-11-10,45.6475
2023-11-11,45.6475
2023-11-12,45.6475
2023-11-13,44.0232
2023-11-14,48.755
2023-11-15,50.4247
2023-11-16,49.4882
2023-11-17,49.8196
2023-11-18,49.8196
2023-11-19,49.8196
2023-11-20,48.5905
2023-11-21,48.2004
2023-11-22,48.5292
2023-11-23,48.5292
2023-11-24,49.7822
2023-11-25,49.7822
2023-11-26,49.7822
2023-11-27,47.8479
2023-11-28,46.3809
2023-11-29,48.0957
2023-11-30,49.407
2023-12-01,52.9684
2023-12-02,52.9684
2023-12-03,52.9684
2023-12-04,54.465
2023-12-05,51.1008
2023-12-06,51.9733
2023-12-07,52.6067
2023-12-08,50.8874
2023-12-09,50.8874
2023-12-10,50.8874
2023-12-11,50.9193
2023-12-12,49.3921
2023-12-13,54.405
2023-12-14,57.0
2023-12-15,56.1732
2023-12-16,56.1732
2023-12-17,56.1732
2023-12-18,57.1642
2023-12-19,58.1174
2023-12-20,56.8807
2023-12-21,58.699
2023-12-22,59.1445
2023-12-23,59.1445
2023-12-24,59.1445
2023-12-25,59.1445
2023-12-26,60.0365
2023-12-27,59.9171
2023-12-28,59.2667
2023-12-29,57.8064
2023-12-30,57.8064
2023-12-31,57.8064
2024-01-01,57.8064
2024-01-02,58.0736
2024-01-03,53.089
2024-01-04,54.2233
2024-01-05,55.4611
2024-01-06,55.4611
2024-01-07,55.4611
2024-01-08,55.4224
2024-01-09,53.7891
2024-01-10,52.1611
2024-01-11,51.2285
2024-01-12,50.2253
2024-01-13,50.2253
2024-01-14,50.2253
2024-01-15,50.2253
2024-01-16,48.2
2024-01-17,48.1283
2024-01-18,47.4349
2024-01-19,49.3807
2024-01-20,49.3807
2024-01-21,49.3807
2024-01-22,50.8779
2024-01-23,52.1175
2024-01-24,50.4415
2024-01-25,52.4382
2024-01-26,51.7063
2024-01-27,51.7063
2024-01-28,51.7063
2024-01-29,50.65
2024-01-30,51.0479
2024-01-31,58.9273
2024-02-01,60.1674
2024-02-02,55.641
2024-02-03,55.641
2024-02-04,55.641
2024-02-05,53.6288
2024-02-06,52.4656
2024-02-07,51.244
2024-02-08,52.4894
2024-02-09,53.873
2024-02-10,53.873
2024-02-11,53.873
2024-02-12,56.3761
2024-02-13,51.4646
2024-02-14,51.3965
2024-02-15,52.0206
2024-02-16,50.2975
2024-02-17,50.2975
2024-02-18,50.2975
2024-02-19,50.2975
2024-02-20,50.7111
2024-02-21,52.2193
2024-02-22,52.5945
2024-02-23,55.7629
2024-02-24,55.7629
2024-02-25,55.7629
2024-02-26,51.6062
2024-02-27,50.3353
2024-02-28,49.9569
2024-02-29,49.676
2024-03-01,48.999
2024-03-02,48.999
2024-03-03,48.999
2024-03-04,47.7586
2024-03-05,47.4745
2024-03-06,46.5785
2024-03-07,49.2346
2024-03-08,51.327
2024-03-09,51.327
2024-03-10,51.327
2024-03-11,53.7229
2024-03-12,52.0469
2024-03-13,52.6889
2024-03-14,52.2467
2024-03-15,52.6947
2024-03-16,52.6947
2024-03-17,52.6947
2024-03-18,50.4898
2024-03-19,51.7657
2024-03-20,53.6744
2024-03-21,55.3239
2024-03-22,54.9717
2024-03-23,54.9717
2024-03-24,54.9717
2024-03-25,55.9861
2024-03-26,56.8833
2024-03-27,61.5529
2024-03-28,65.305
2024-03-29,65.305
2024-03-30,65.305
2024-03-31,65.305
2024-04-01,65.58
2024-04-02,63.7274
2024-04-03,62.2351
2024-04-04,61.3985
2024-04-05,62.3014
2024-04-06,62.3014
2024-04-07,62.3014
2024-04-08,62.8237
