,VZ US Equity
2023-03-18,40.3412
2023-03-19,40.3412
2023-03-20,43.8549
2023-03-21,45.4643
2023-03-22,43.6681
2023-03-23,43.9876
2023-03-24,45.5319
2023-03-25,45.5319
2023-03-26,45.5319
2023-03-27,47.5439
2023-03-28,47.3121
2023-03-29,49.7453
2023-03-30,50.6298
2023-03-31,51.7522
2023-04-01,51.7522
2023-04-02,51.7522
2023-04-03,53.3272
2023-04-04,55.2943
2023-04-05,57.2866
2023-04-06,57.3843
2023-04-07,57.3843
2023-04-08,57.3843
2023-04-09,57.3843
2023-04-10,56.6105
2023-04-11,57.0711
2023-04-12,55.546
2023-04-13,56.1281
2023-04-14,55.5016
2023-04-15,55.5016
2023-04-16,55.5016
2023-04-17,56.7016
2023-04-18,53.4696
2023-04-19,51.4846
2023-04-20,44.4114
2023-04-21,45.1304
2023-04-22,45.1304
2023-04-23,45.1304
2023-04-24,44.1311
2023-04-25,45.2707
2023-04-26,43.5257
2023-04-27,52.7899
2023-04-28,52.9607
2023-04-29,52.9607
2023-04-30,52.9607
2023-05-01,52.3728
2023-05-02,47.6325
2023-05-03,49.0544
2023-05-04,46.4055
2023-05-05,48.5934
2023-05-06,48.5934
2023-05-07,48.5934
2023-05-08,48.5934
2023-05-09,47.4701
2023-05-10,47.7584
2023-05-11,47.6232
2023-05-12,47.5767
2023-05-13,47.5767
2023-05-14,47.5767
2023-05-15,43.9418
2023-05-16,41.0902
2023-05-17,41.7957
2023-05-18,41.5975
2023-05-19,41.2736
2023-05-20,41.2736
2023-05-21,41.2736
2023-05-22,40.9028
2023-05-23,42.5633
2023-05-24,40.989
2023-05-25,36.9741
2023-05-26,38.0502
2023-05-27,38.0502
2023-05-28,38.0502
2023-05-29,38.0502
2023-05-30,37.6805
2023-05-31,41.9409
2023-06-01,42.4428
2023-06-02,38.1246
2023-06-03,38.1246
2023-06-04,38.1246
2023-06-05,37.7069
2023-06-06,39.0878
2023-06-07,42.1816
2023-06-08,43.0893
2023-06-09,43.306
2023-06-10,43.306
2023-06-11,43.306
2023-06-12,44.0768
2023-06-13,43.5086
2023-06-14,44.9212
2023-06-15,48.6907
2023-06-16,48.7928
2023-06-17,48.7928
2023-06-18,48.7928
2023-06-19,48.7928
2023-06-20,45.7325
2023-06-21,45.8406
2023-06-22,45.952
2023-06-23,44.3479
2023-06-24,44.3479
2023-06-25,44.3479
2023-06-26,47.6821
2023-06-27,49.9566
2023-06-28,51.3005
2023-06-29,52.1378
2023-06-30,53.1187
2023-07-01,53.1187
2023-07-02,53.1187
2023-07-03,53.5617
2023-07-04,53.5617
2023-07-05,54.5491
2023-07-06,52.5272
2023-07-07,49.349
2023-07-08,49.349
2023-07-09,49.349
2023-07-10,45.5935
2023-07-11,44.8959
2023-07-12,44.2884
2023-07-13,43.2635
2023-07-14,40.488
2023-07-15,40.488
2023-07-16,40.488
2023-07-17,31.9147
2023-07-18,36.3439
2023-07-19,44.2221
2023-07-20,43.1497
2023-07-21,44.1683
2023-07-22,44.1683
2023-07-23,44.1683
2023-07-24,44.5962
2023-07-25,45.7152
2023-07-26,46.1479
2023-07-27,43.3253
2023-07-28,45.4235
2023-07-29,45.4235
2023-07-30,45.4235
2023-07-31,45.6404
2023-08-01,43.3252
2023-08-02,42.9438
2023-08-03,42.039
2023-08-04,40.5436
2023-08-05,40.5436
2023-08-06,40.5436
2023-08-07,40.2406
2023-08-08,40.4452
2023-08-09,41.1743
2023-08-10,42.779
2023-08-11,44.4968
2023-08-12,44.4968
2023-08-13,44.4968
2023-08-14,45.4926
2023-08-15,44.2604
2023-08-16,44.3124
2023-08-17,43.432
2023-08-18,44.0887
2023-08-19,44.0887
2023-08-20,44.0887
2023-08-21,43.3086
2023-08-22,44.4386
2023-08-23,44.3928
2023-08-24,45.4962
2023-08-25,45.3492
2023-08-26,45.3492
2023-08-27,45.3492
2023-08-28,46.5402
2023-08-29,52.6279
2023-08-30,52.3573
2023-08-31,54.0199
2023-09-01,53.3403
2023-09-02,53.3403
2023-09-03,53.3403
2023-09-04,53.3403
2023-09-05,50.2862
2023-09-06,49.6559
2023-09-07,47.7471
2023-09-08,45.9686
2023-09-09,45.9686
2023-09-10,45.9686
2023-09-11,48.6613
2023-09-12,49.1958
2023-09-13,48.2601
2023-09-14,49.2585
2023-09-15,47.9297
2023-09-16,47.9297
2023-09-17,47.9297
2023-09-18,46.578
2023-09-19,45.9083
2023-09-20,47.1184
2023-09-21,45.4867
2023-09-22,45.4342
2023-09-23,45.4342
2023-09-24,45.4342
2023-09-25,44.7925
2023-09-26,43.884
2023-09-27,40.9054
2023-09-28,41.9418
2023-09-29,41.2434
2023-09-30,41.2434
2023-10-01,41.2434
2023-10-02,38.1892
2023-10-03,39.7514
2023-10-04,37.7761
2023-10-05,39.7471
2023-10-06,38.3491
2023-10-07,38.3491
2023-10-08,38.3491
2023-10-09,42.4672
2023-10-10,44.4505
2023-10-11,42.9677
2023-10-12,40.411
2023-10-13,39.3539
2023-10-14,39.3539
2023-10-15,39.3539
2023-10-16,43.0764
2023-10-17,44.6518
2023-10-18,42.4991
2023-10-19,45.6237
2023-10-20,45.5754
2023-10-21,45.5754
2023-10-22,45.5754
2023-10-23,44.6936
2023-10-24,58.2143
2023-10-25,55.2835
2023-10-26,58.0755
2023-10-27,53.5114
2023-10-28,53.5114
2023-10-29,53.5114
2023-10-30,57.4723
2023-10-31,59.033
2023-11-01,59.8401
2023-11-02,61.3007
2023-11-03,61.647
2023-11-04,61.647
2023-11-05,61.647
2023-11-06,59.8913
2023-11-07,60.803
2023-11-08,60.0034
2023-11-09,59.2917
2023-11-10,59.5892
2023-11-11,59.5892
2023-11-12,59.5892
2023-11-13,59.9592
2023-11-14,60.165
2023-11-15,60.5841
2023-11-16,61.2173
2023-11-17,61.3955
2023-11-18,61.3955
2023-11-19,61.3955
2023-11-20,63.1473
2023-11-21,64.8627
2023-11-22,65.1851
2023-11-23,65.1851
2023-11-24,65.3822
2023-11-25,65.3822
2023-11-26,65.3822
2023-11-27,65.0014
2023-11-28,65.4181
2023-11-29,66.4177
2023-11-30,68.2818
2023-12-01,69.061
2023-12-02,69.061
2023-12-03,69.061
2023-12-04,65.4673
2023-12-05,66.7277
2023-12-06,66.99
2023-12-07,67.4874
2023-12-08,64.7944
2023-12-09,64.7944
2023-12-10,64.7944
2023-12-11,61.1352
2023-12-12,58.9386
2023-12-13,57.1586
2023-12-14,60.6486
2023-12-15,57.8773
2023-12-16,57.8773
2023-12-17,57.8773
2023-12-18,59.039
2023-12-19,58.4829
2023-12-20,56.9835
2023-12-21,57.5259
2023-12-22,57.78
2023-12-23,57.78
2023-12-24,57.78
2023-12-25,57.78
2023-12-26,57.7205
2023-12-27,56.6929
2023-12-28,57.5212
2023-12-29,58.4797
2023-12-30,58.4797
2023-12-31,58.4797
2024-01-01,58.4797
2024-01-02,63.2941
2024-01-03,64.3099
2024-01-04,65.0602
2024-01-05,67.8255
2024-01-06,67.8255
2024-01-07,67.8255
2024-01-08,67.1629
2024-01-09,64.5434
2024-01-10,64.6877
2024-01-11,57.5419
2024-01-12,60.0926
2024-01-13,60.0926
2024-01-14,60.0926
2024-01-15,60.0926
2024-01-16,62.6594
2024-01-17,60.3492
2024-01-18,60.5997
2024-01-19,61.9837
2024-01-20,61.9837
2024-01-21,61.9837
2024-01-22,62.8491
2024-01-23,70.2703
2024-01-24,65.4237
2024-01-25,67.8615
2024-01-26,68.1148
2024-01-27,68.1148
2024-01-28,68.1148
2024-01-29,66.3925
2024-01-30,67.4153
2024-01-31,66.8143
2024-02-01,67.1676
2024-02-02,65.318
2024-02-03,65.318
2024-02-04,65.318
2024-02-05,61.6588
2024-02-06,60.353
2024-02-07,57.3042
2024-02-08,55.1429
2024-02-09,54.3528
2024-02-10,54.3528
2024-02-11,54.3528
2024-02-12,55.667
2024-02-13,55.771
2024-02-14,55.8424
2024-02-15,57.408
2024-02-16,56.9334
2024-02-17,56.9334
2024-02-18,56.9334
2024-02-19,56.9334
2024-02-20,56.9702
2024-02-21,59.1374
2024-02-22,57.2965
2024-02-23,56.9495
2024-02-24,56.9495
2024-02-25,56.9495
2024-02-26,52.4009
2024-02-27,53.3545
2024-02-28,54.0294
2024-02-29,53.6515
2024-03-01,54.3939
2024-03-02,54.3939
2024-03-03,54.3939
2024-03-04,54.8511
2024-03-05,55.0207
2024-03-06,52.8635
2024-03-07,50.8974
2024-03-08,50.7997
2024-03-09,50.7997
2024-03-10,50.7997
2024-03-11,53.6534
2024-03-12,53.6534
2024-03-13,54.2488
2024-03-14,51.6608
2024-03-15,50.244
2024-03-16,50.244
2024-03-17,50.244
2024-03-18,52.3677
2024-03-19,52.5581
2024-03-20,53.2826
2024-03-21,55.2618
2024-03-22,54.2986
2024-03-23,54.2986
2024-03-24,54.2986
2024-03-25,56.6001
2024-03-26,56.4824
2024-03-27,59.489
2024-03-28,61.1779
2024-03-29,61.1779
2024-03-30,61.1779
2024-03-31,61.1779
2024-04-01,62.413
2024-04-02,63.392
2024-04-03,64.4957
2024-04-04,61.9825
2024-04-05,59.9381
2024-04-06,59.9381
2024-04-07,59.9381
2024-04-08,57.6148
