,TALO US Equity
2023-03-18,33.1539
2023-03-19,33.1539
2023-03-20,37.2568
2023-03-21,40.3867
2023-03-22,39.1419
2023-03-23,39.215
2023-03-24,41.6106
2023-03-25,41.6106
2023-03-26,41.6106
2023-03-27,43.3599
2023-03-28,44.1219
2023-03-29,45.6686
2023-03-30,44.4799
2023-03-31,45.0087
2023-04-01,45.0087
2023-04-02,45.0087
2023-04-03,48.0462
2023-04-04,46.6098
2023-04-05,46.5199
2023-04-06,45.2555
2023-04-07,45.2555
2023-04-08,45.2555
2023-04-09,45.2555
2023-04-10,45.7638
2023-04-11,45.7638
2023-04-12,45.5697
2023-04-13,45.4038
2023-04-14,46.3339
2023-04-15,46.3339
2023-04-16,46.3339
2023-04-17,44.4274
2023-04-18,45.1364
2023-04-19,45.1364
2023-04-20,42.7666
2023-04-21,42.2675
2023-04-22,42.2675
2023-04-23,42.2675
2023-04-24,41.9971
2023-04-25,39.4823
2023-04-26,38.2514
2023-04-27,38.8431
2023-04-28,43.2064
2023-04-29,43.2064
2023-04-30,43.2064
2023-05-01,43.1038
2023-05-02,40.3911
2023-05-03,40.3911
2023-05-04,40.44
2023-05-05,43.3725
2023-05-06,43.3725
2023-05-07,43.3725
2023-05-08,42.5204
2023-05-09,36.2571
2023-05-10,38.419
2023-05-11,38.1343
2023-05-12,38.7912
2023-05-13,38.7912
2023-05-14,38.7912
2023-05-15,40.0609
2023-05-16,38.5592
2023-05-17,39.7512
2023-05-18,41.4891
2023-05-19,41.6773
2023-05-20,41.6773
2023-05-21,41.6773
2023-05-22,44.4931
2023-05-23,45.867
2023-05-24,47.0052
2023-05-25,45.2999
2023-05-26,44.9997
2023-05-27,44.9997
2023-05-28,44.9997
2023-05-29,44.9997
2023-05-30,44.5794
2023-05-31,43.4349
2023-06-01,45.6944
2023-06-02,49.84
2023-06-03,49.84
2023-06-04,49.84
2023-06-05,48.8147
2023-06-06,51.5373
2023-06-07,50.9427
2023-06-08,50.0887
2023-06-09,50.2612
2023-06-10,50.2612
2023-06-11,50.2612
2023-06-12,48.906
2023-06-13,51.0214
2023-06-14,50.3919
2023-06-15,51.9683
2023-06-16,51.9209
2023-06-17,51.9209
2023-06-18,51.9209
2023-06-19,51.9209
2023-06-20,49.6259
2023-06-21,50.4126
2023-06-22,51.0177
2023-06-23,47.8576
2023-06-24,47.8576
2023-06-25,47.8576
2023-06-26,49.3839
2023-06-27,48.921
2023-06-28,49.1183
2023-06-29,50.4551
2023-06-30,50.4551
2023-07-01,50.4551
2023-07-02,50.4551
2023-07-03,50.9657
2023-07-04,50.9657
2023-07-05,50.6417
2023-07-06,47.2261
2023-07-07,50.0261
2023-07-08,50.0261
2023-07-09,50.0261
2023-07-10,51.1393
2023-07-11,52.8195
2023-07-12,51.7369
2023-07-13,52.2933
2023-07-14,52.3965
2023-07-15,52.3965
2023-07-16,52.3965
2023-07-17,52.5558
2023-07-18,56.4268
2023-07-19,57.224
2023-07-20,57.0969
2023-07-21,57.8238
2023-07-22,57.8238
2023-07-23,57.8238
2023-07-24,58.5979
2023-07-25,59.5577
2023-07-26,60.2723
2023-07-27,55.6602
2023-07-28,58.4193
2023-07-29,58.4193
2023-07-30,58.4193
2023-07-31,59.4719
2023-08-01,59.2695
2023-08-02,56.9303
2023-08-03,59.1237
2023-08-04,60.1283
2023-08-05,60.1283
2023-08-06,60.1283
2023-08-07,60.5838
2023-08-08,61.0442
2023-08-09,63.1797
2023-08-10,61.9358
2023-08-11,62.4753
2023-08-12,62.4753
2023-08-13,62.4753
2023-08-14,63.1506
2023-08-15,61.1763
2023-08-16,61.2246
2023-08-17,61.9099
2023-08-18,62.255
2023-08-19,62.255
2023-08-20,62.255
2023-08-21,62.406
2023-08-22,60.4061
2023-08-23,60.1569
2023-08-24,57.0708
2023-08-25,58.9621
2023-08-26,58.9621
2023-08-27,58.9621
2023-08-28,59.4659
2023-08-29,59.6934
2023-08-30,61.9054
2023-08-31,61.3827
2023-09-01,61.9368
2023-09-02,61.9368
2023-09-03,61.9368
2023-09-04,61.9368
2023-09-05,60.4123
2023-09-06,59.0849
2023-09-07,58.5525
2023-09-08,58.5525
2023-09-09,58.5525
2023-09-10,58.5525
2023-09-11,56.204
2023-09-12,57.9488
2023-09-13,55.8251
2023-09-14,57.6962
2023-09-15,53.9794
2023-09-16,53.9794
2023-09-17,53.9794
2023-09-18,52.3923
2023-09-19,52.3128
2023-09-20,50.7968
2023-09-21,48.2104
2023-09-22,49.9922
2023-09-23,49.9922
2023-09-24,49.9922
2023-09-25,54.4344
2023-09-26,51.9346
2023-09-27,55.3419
2023-09-28,55.4652
2023-09-29,52.1874
2023-09-30,52.1874
2023-10-01,52.1874
2023-10-02,46.3297
2023-10-03,47.9888
2023-10-04,43.3327
2023-10-05,42.9733
2023-10-06,45.1258
2023-10-07,45.1258
2023-10-08,45.1258
2023-10-09,50.0617
2023-10-10,50.1762
2023-10-11,49.6464
2023-10-12,49.11
2023-10-13,48.7468
2023-10-14,48.7468
2023-10-15,48.7468
2023-10-16,48.3766
2023-10-17,49.1751
2023-10-18,49.9755
2023-10-19,54.2602
2023-10-20,50.4388
2023-10-21,50.4388
2023-10-22,50.4388
2023-10-23,48.178
2023-10-24,47.2554
2023-10-25,48.5299
2023-10-26,47.754
2023-10-27,47.6934
2023-10-28,47.6934
2023-10-29,47.6934
2023-10-30,46.1759
2023-10-31,47.3542
2023-11-01,44.62
2023-11-02,48.4364
2023-11-03,47.5445
2023-11-04,47.5445
2023-11-05,47.5445
2023-11-06,42.9614
2023-11-07,40.0604
2023-11-08,38.2221
2023-11-09,41.5891
2023-11-10,41.9102
2023-11-11,41.9102
2023-11-12,41.9102
2023-11-13,42.6924
2023-11-14,46.3071
2023-11-15,45.338
2023-11-16,43.4563
2023-11-17,45.4293
2023-11-18,45.4293
2023-11-19,45.4293
2023-11-20,45.4293
2023-11-21,42.2724
2023-11-22,42.3371
2023-11-23,42.3371
2023-11-24,42.5372
2023-11-25,42.5372
2023-11-26,42.5372
2023-11-27,41.1107
2023-11-28,41.6689
2023-11-29,42.791
2023-11-30,42.6319
2023-12-01,42.6319
2023-12-02,42.6319
2023-12-03,42.6319
2023-12-04,39.3451
2023-12-05,37.5393
2023-12-06,34.7596
2023-12-07,39.1987
2023-12-08,42.8271
2023-12-09,42.8271
2023-12-10,42.8271
2023-12-11,40.8552
2023-12-12,39.2885
2023-12-13,43.4627
2023-12-14,47.8883
2023-12-15,47.5992
2023-12-16,47.5992
2023-12-17,47.5992
2023-12-18,48.5103
2023-12-19,50.1964
2023-12-20,48.2552
2023-12-21,48.8476
2023-12-22,49.0669
2023-12-23,49.0669
2023-12-24,49.0669
2023-12-25,49.0669
2023-12-26,50.0637
2023-12-27,50.1198
2023-12-28,49.1487
2023-12-29,48.576
2023-12-30,48.576
2023-12-31,48.576
2024-01-01,48.576
2024-01-02,49.6087
2024-01-03,51.1603
2024-01-04,45.9273
2024-01-05,45.8231
2024-01-06,45.8231
2024-01-07,45.8231
2024-01-08,45.0819
2024-01-09,43.2717
2024-01-10,42.4654
2024-01-11,43.0147
2024-01-12,45.5038
2024-01-13,45.5038
2024-01-14,45.5038
2024-01-15,45.5038
2024-01-16,41.1789
2024-01-17,40.6216
2024-01-18,41.1707
2024-01-19,42.0029
2024-01-20,42.0029
2024-01-21,42.0029
2024-01-22,43.9839
2024-01-23,42.9376
2024-01-24,44.4416
2024-01-25,45.9162
2024-01-26,45.4623
2024-01-27,45.4623
2024-01-28,45.4623
2024-01-29,46.9541
2024-01-30,48.2845
2024-01-31,44.6366
2024-02-01,42.426
2024-02-02,40.8321
2024-02-03,40.8321
2024-02-04,40.8321
2024-02-05,39.6757
2024-02-06,39.8226
2024-02-07,41.3016
2024-02-08,42.1835
2024-02-09,42.0202
2024-02-10,42.0202
2024-02-11,42.0202
2024-02-12,44.4663
2024-02-13,42.6068
2024-02-14,42.551
2024-02-15,47.5258
2024-02-16,48.6431
2024-02-17,48.6431
2024-02-18,48.6431
2024-02-19,48.6431
2024-02-20,47.8373
2024-02-21,49.3073
2024-02-22,48.9828
2024-02-23,47.37
2024-02-24,47.37
2024-02-25,47.37
2024-02-26,47.4416
2024-02-27,49.2281
2024-02-28,47.8158
2024-02-29,49.1804
2024-03-01,50.1736
2024-03-02,50.1736
2024-03-03,50.1736
2024-03-04,49.6006
2024-03-05,48.1086
2024-03-06,46.6568
2024-03-07,44.6013
2024-03-08,46.1836
2024-03-09,46.1836
2024-03-10,46.1836
2024-03-11,46.0476
2024-03-12,47.0164
2024-03-13,48.4528
2024-03-14,47.131
2024-03-15,47.3785
2024-03-16,47.3785
2024-03-17,47.3785
2024-03-18,48.7034
2024-03-19,50.9396
2024-03-20,54.2551
2024-03-21,54.087
2024-03-22,51.9241
2024-03-23,51.9241
2024-03-24,51.9241
2024-03-25,52.8984
2024-03-26,49.5428
2024-03-27,53.0629
2024-03-28,54.9591
2024-03-29,54.9591
2024-03-30,54.9591
2024-03-31,54.9591
2024-04-01,54.8772
2024-04-02,55.1537
2024-04-03,55.7845
2024-04-04,56.2793
2024-04-05,57.7466
2024-04-06,57.7466
2024-04-07,57.7466
2024-04-08,58.23
