,DFS US Equity
2023-03-20,38.9604
2023-03-21,43.4383
2023-03-22,40.9883
2023-03-23,40.1913
2023-03-24,39.7159
2023-03-25,39.7159
2023-03-26,39.7159
2023-03-27,41.2534
2023-03-28,41.0915
2023-03-29,44.5379
2023-03-30,44.9543
2023-03-31,45.6451
2023-04-01,45.6451
2023-04-02,45.6451
2023-04-03,45.6287
2023-04-04,45.4254
2023-04-05,44.4188
2023-04-06,44.0933
2023-04-07,44.0933
2023-04-08,44.0933
2023-04-09,44.0933
2023-04-10,45.3471
2023-04-11,47.7
2023-04-12,46.5382
2023-04-13,47.9443
2023-04-14,48.6532
2023-04-15,48.6532
2023-04-16,48.6532
2023-04-17,50.1908
2023-04-18,51.1754
2023-04-19,53.2736
2023-04-20,52.6364
2023-04-21,52.9775
2023-04-22,52.9775
2023-04-23,52.9775
2023-04-24,51.8083
2023-04-25,48.8726
2023-04-26,48.2465
2023-04-27,49.1562
2023-04-28,50.7912
2023-04-29,50.7912
2023-04-30,50.7912
2023-05-01,46.7363
2023-05-02,42.7235
2023-05-03,43.3652
2023-05-04,40.5614
2023-05-05,44.4753
2023-05-06,44.4753
2023-05-07,44.4753
2023-05-08,45.405
2023-05-09,45.2713
2023-05-10,44.0723
2023-05-11,44.6159
2023-05-12,44.0621
2023-05-13,44.0621
2023-05-14,44.0621
2023-05-15,46.148
2023-05-16,45.441
2023-05-17,48.0142
2023-05-18,50.1681
2023-05-19,50.3052
2023-05-20,50.3052
2023-05-21,50.3052
2023-05-22,50.6509
2023-05-23,51.5658
2023-05-24,49.5385
2023-05-25,50.0634
2023-05-26,52.8012
2023-05-27,52.8012
2023-05-28,52.8012
2023-05-29,52.8012
2023-05-30,53.8152
2023-05-31,53.1022
2023-06-01,55.807
2023-06-02,59.3297
2023-06-03,59.3297
2023-06-04,59.3297
2023-06-05,59.2647
2023-06-06,62.0911
2023-06-07,62.7174
2023-06-08,63.1185
2023-06-09,63.5736
2023-06-10,63.5736
2023-06-11,63.5736
2023-06-12,64.1395
2023-06-13,66.4398
2023-06-14,65.5696
2023-06-15,65.6659
2023-06-16,62.733
2023-06-17,62.733
2023-06-18,62.733
2023-06-19,62.733
2023-06-20,62.9185
2023-06-21,63.6055
2023-06-22,62.3332
2023-06-23,62.239
2023-06-24,62.239
2023-06-25,62.239
2023-06-26,62.2685
2023-06-27,64.0783
2023-06-28,64.1639
2023-06-29,64.6384
2023-06-30,62.7953
2023-07-01,62.7953
2023-07-02,62.7953
2023-07-03,64.0477
2023-07-04,64.0477
2023-07-05,60.9822
2023-07-06,59.8888
2023-07-07,61.3025
2023-07-08,61.3025
2023-07-09,61.3025
2023-07-10,62.9147
2023-07-11,63.9179
2023-07-12,63.2629
2023-07-13,63.8431
2023-07-14,61.823
2023-07-15,61.823
2023-07-16,61.823
2023-07-17,63.741
2023-07-18,65.0748
2023-07-19,65.224
2023-07-20,41.498
2023-07-21,44.3684
2023-07-22,44.3684
2023-07-23,44.3684
2023-07-24,48.0648
2023-07-25,47.2978
2023-07-26,46.0285
2023-07-27,44.1045
2023-07-28,44.6125
2023-07-29,44.6125
2023-07-30,44.6125
2023-07-31,45.5323
2023-08-01,44.8926
2023-08-02,43.4479
2023-08-03,42.9682
2023-08-04,42.7676
2023-08-05,42.7676
2023-08-06,42.7676
2023-08-07,43.4563
2023-08-08,45.4466
2023-08-09,45.1757
2023-08-10,44.4319
2023-08-11,44.3921
2023-08-12,44.3921
2023-08-13,44.3921
2023-08-14,43.4757
2023-08-15,35.421
2023-08-16,33.6254
2023-08-17,36.2504
2023-08-18,37.41
2023-08-19,37.41
2023-08-20,37.41
2023-08-21,36.4735
2023-08-22,34.4186
2023-08-23,34.7738
2023-08-24,35.484
2023-08-25,35.1957
2023-08-26,35.1957
2023-08-27,35.1957
2023-08-28,36.2538
2023-08-29,37.3522
2023-08-30,36.8476
2023-08-31,37.3342
2023-09-01,40.0508
2023-09-02,40.0508
2023-09-03,40.0508
2023-09-04,40.0508
2023-09-05,39.8265
2023-09-06,39.5514
2023-09-07,37.6504
2023-09-08,37.9125
2023-09-09,37.9125
2023-09-10,37.9125
2023-09-11,38.0024
2023-09-12,37.5433
2023-09-13,37.0985
2023-09-14,39.329
2023-09-15,38.9841
2023-09-16,38.9841
2023-09-17,38.9841
2023-09-18,37.7067
2023-09-19,38.2669
2023-09-20,38.1105
2023-09-21,36.9541
2023-09-22,36.5817
2023-09-23,36.5817
2023-09-24,36.5817
2023-09-25,37.272
2023-09-26,36.504
2023-09-27,34.8308
2023-09-28,36.8337
2023-09-29,37.3918
2023-09-30,37.3918
2023-10-01,37.3918
2023-10-02,44.4943
2023-10-03,40.4585
2023-10-04,40.599
2023-10-05,40.38
2023-10-06,42.8369
2023-10-07,42.8369
2023-10-08,42.8369
2023-10-09,44.8225
2023-10-10,46.8075
2023-10-11,46.0709
2023-10-12,46.0321
2023-10-13,44.3219
2023-10-14,44.3219
2023-10-15,44.3219
2023-10-16,46.5166
2023-10-17,49.6945
2023-10-18,48.1214
2023-10-19,39.9946
2023-10-20,37.8109
2023-10-21,37.8109
2023-10-22,37.8109
2023-10-23,38.0732
2023-10-24,36.9099
2023-10-25,36.4929
2023-10-26,36.8385
2023-10-27,36.53
2023-10-28,36.53
2023-10-29,36.53
2023-10-30,37.5946
2023-10-31,39.1223
2023-11-01,39.9474
2023-11-02,43.9678
2023-11-03,46.7647
2023-11-04,46.7647
2023-11-05,46.7647
2023-11-06,45.9734
2023-11-07,44.0347
2023-11-08,43.441
2023-11-09,41.7933
2023-11-10,42.7709
2023-11-11,42.7709
2023-11-12,42.7709
2023-11-13,43.2333
2023-11-14,46.0298
2023-11-15,46.0172
2023-11-16,44.1891
2023-11-17,47.4159
2023-11-18,47.4159
2023-11-19,47.4159
2023-11-20,48.2255
2023-11-21,47.8081
2023-11-22,48.5952
2023-11-23,48.5952
2023-11-24,49.0452
2023-11-25,49.0452
2023-11-26,49.0452
2023-11-27,47.1522
2023-11-28,49.8329
2023-11-29,52.1869
2023-11-30,57.2892
2023-12-01,60.0972
2023-12-02,60.0972
2023-12-03,60.0972
2023-12-04,58.755
2023-12-05,62.9739
2023-12-06,64.3808
2023-12-07,65.7359
2023-12-08,66.5201
2023-12-09,66.5201
2023-12-10,66.5201
2023-12-11,66.5201
2023-12-12,65.5927
2023-12-13,68.1138
2023-12-14,69.5498
2023-12-15,66.7963
2023-12-16,66.7963
2023-12-17,66.7963
2023-12-18,67.4433
2023-12-19,69.0486
2023-12-20,66.882
2023-12-21,69.4977
2023-12-22,69.226
2023-12-23,69.226
2023-12-24,69.226
2023-12-25,69.226
2023-12-26,69.7016
2023-12-27,70.1285
2023-12-28,70.3701
2023-12-29,70.0681
2023-12-30,70.0681
2023-12-31,70.0681
2024-01-01,70.0681
2024-01-02,69.9585
2024-01-03,67.0646
2024-01-04,66.3372
2024-01-05,67.6816
2024-01-06,67.6816
2024-01-07,67.6816
2024-01-08,68.5284
2024-01-09,65.9637
2024-01-10,65.2697
2024-01-11,65.4625
2024-01-12,62.4161
2024-01-13,62.4161
2024-01-14,62.4161
2024-01-15,62.4161
2024-01-16,62.5539
2024-01-17,60.9181
2024-01-18,45.2853
2024-01-19,45.6906
2024-01-20,45.6906
2024-01-21,45.6906
2024-01-22,48.4665
2024-01-23,49.378
2024-01-24,50.2763
2024-01-25,53.0601
2024-01-26,56.2571
2024-01-27,56.2571
2024-01-28,56.2571
2024-01-29,55.2172
2024-01-30,57.3016
2024-01-31,54.0401
2024-02-01,55.052
2024-02-02,55.481
2024-02-03,55.481
2024-02-04,55.481
2024-02-05,55.0242
2024-02-06,53.8222
2024-02-07,54.4797
2024-02-08,57.0893
2024-02-09,57.4247
2024-02-10,57.4247
2024-02-11,57.4247
2024-02-12,58.7203
2024-02-13,55.907
2024-02-14,56.6403
2024-02-15,58.2466
2024-02-16,57.9295
2024-02-17,57.9295
2024-02-18,57.9295
2024-02-19,57.9295
2024-02-20,68.6311
2024-02-21,64.9189
2024-02-22,64.1438
2024-02-23,65.2338
2024-02-24,65.2338
2024-02-25,65.2338
2024-02-26,65.3986
2024-02-27,65.8609
2024-02-28,66.2662
2024-02-29,62.9785
2024-03-01,63.0603
2024-03-02,63.0603
2024-03-03,63.0603
2024-03-04,62.1055
2024-03-05,63.0441
2024-03-06,60.6233
2024-03-07,62.3202
2024-03-08,61.9813
2024-03-09,61.9813
2024-03-10,61.9813
2024-03-11,62.5165
2024-03-12,64.7196
2024-03-13,65.6135
2024-03-14,62.7326
2024-03-15,58.2404
2024-03-16,58.2404
2024-03-17,58.2404
2024-03-18,58.3604
2024-03-19,59.1068
2024-03-20,62.746
2024-03-21,63.7837
2024-03-22,61.9848
2024-03-23,61.9848
2024-03-24,61.9848
2024-03-25,61.3545
2024-03-26,61.4842
2024-03-27,63.5254
2024-03-28,65.7728
2024-03-29,65.7728
2024-03-30,65.7728
2024-03-31,65.7728
2024-04-01,63.5318
2024-04-02,61.5403
2024-04-03,60.3927
2024-04-04,58.0906
2024-04-05,58.8293
2024-04-06,58.8293
2024-04-07,58.8293
2024-04-08,58.6428
