,SEIC US Equity
2023-03-18,37.7358
2023-03-19,37.7358
2023-03-20,39.1485
2023-03-21,42.9682
2023-03-22,40.4959
2023-03-23,39.617
2023-03-24,38.747
2023-03-25,38.747
2023-03-26,38.747
2023-03-27,40.9395
2023-03-28,42.0916
2023-03-29,44.3382
2023-03-30,44.616
2023-03-31,47.3641
2023-04-01,47.3641
2023-04-02,47.3641
2023-04-03,46.7835
2023-04-04,45.3714
2023-04-05,44.6231
2023-04-06,45.5206
2023-04-07,45.5206
2023-04-08,45.5206
2023-04-09,45.5206
2023-04-10,45.5857
2023-04-11,48.0599
2023-04-12,47.6524
2023-04-13,49.6707
2023-04-14,49.7333
2023-04-15,49.7333
2023-04-16,49.7333
2023-04-17,49.5102
2023-04-18,51.8718
2023-04-19,53.8629
2023-04-20,51.4285
2023-04-21,50.5861
2023-04-22,50.5861
2023-04-23,50.5861
2023-04-24,51.0329
2023-04-25,48.8776
2023-04-26,46.6836
2023-04-27,49.7406
2023-04-28,52.1224
2023-04-29,52.1224
2023-04-30,52.1224
2023-05-01,51.6356
2023-05-02,50.8173
2023-05-03,50.4534
2023-05-04,49.3239
2023-05-05,53.3586
2023-05-06,53.3586
2023-05-07,53.3586
2023-05-08,51.9438
2023-05-09,50.0479
2023-05-10,49.5001
2023-05-11,50.0655
2023-05-12,51.4868
2023-05-13,51.4868
2023-05-14,51.4868
2023-05-15,50.6543
2023-05-16,46.7151
2023-05-17,50.0058
2023-05-18,50.2626
2023-05-19,48.7725
2023-05-20,48.7725
2023-05-21,48.7725
2023-05-22,48.6428
2023-05-23,48.6094
2023-05-24,47.2978
2023-05-25,46.1419
2023-05-26,47.2842
2023-05-27,47.2842
2023-05-28,47.2842
2023-05-29,47.2842
2023-05-30,46.8389
2023-05-31,44.4408
2023-06-01,47.8187
2023-06-02,51.4935
2023-06-03,51.4935
2023-06-04,51.4935
2023-06-05,48.6513
2023-06-06,51.5481
2023-06-07,52.9367
2023-06-08,53.7893
2023-06-09,53.7167
2023-06-10,53.7167
2023-06-11,53.7167
2023-06-12,51.5621
2023-06-13,53.337
2023-06-14,53.0082
2023-06-15,55.8547
2023-06-16,54.7981
2023-06-17,54.7981
2023-06-18,54.7981
2023-06-19,54.7981
2023-06-20,53.5994
2023-06-21,51.6984
2023-06-22,48.8382
2023-06-23,46.6508
2023-06-24,46.6508
2023-06-25,46.6508
2023-06-26,47.2972
2023-06-27,52.4313
2023-06-28,52.3632
2023-06-29,54.1198
2023-06-30,55.1992
2023-07-01,55.1992
2023-07-02,55.1992
2023-07-03,55.0504
2023-07-04,55.0504
2023-07-05,53.4474
2023-07-06,52.8917
2023-07-07,53.5249
2023-07-08,53.5249
2023-07-09,53.5249
2023-07-10,54.6209
2023-07-11,57.0949
2023-07-12,59.0209
2023-07-13,62.132
2023-07-14,60.0408
2023-07-15,60.0408
2023-07-16,60.0408
2023-07-17,61.5881
2023-07-18,63.4255
2023-07-19,65.6966
2023-07-20,66.0708
2023-07-21,65.1623
2023-07-22,65.1623
2023-07-23,65.1623
2023-07-24,65.6509
2023-07-25,65.1558
2023-07-26,64.6059
2023-07-27,58.8668
2023-07-28,60.0184
2023-07-29,60.0184
2023-07-30,60.0184
2023-07-31,60.1831
2023-08-01,59.34
2023-08-02,56.4754
2023-08-03,56.1549
2023-08-04,54.8665
2023-08-05,54.8665
2023-08-06,54.8665
2023-08-07,59.0297
2023-08-08,54.8289
2023-08-09,54.069
2023-08-10,54.4114
2023-08-11,54.3352
2023-08-12,54.3352
2023-08-13,54.3352
2023-08-14,54.7935
2023-08-15,50.5221
2023-08-16,50.8697
2023-08-17,50.759
2023-08-18,51.9484
2023-08-19,51.9484
2023-08-20,51.9484
2023-08-21,51.6745
2023-08-22,49.551
2023-08-23,52.9681
2023-08-24,50.3413
2023-08-25,51.9608
2023-08-26,51.9608
2023-08-27,51.9608
2023-08-28,52.1713
2023-08-29,54.3769
2023-08-30,55.1788
2023-08-31,54.3552
2023-09-01,54.1462
2023-09-02,54.1462
2023-09-03,54.1462
2023-09-04,54.1462
2023-09-05,51.3675
2023-09-06,49.4376
2023-09-07,48.7929
2023-09-08,51.5243
2023-09-09,51.5243
2023-09-10,51.5243
2023-09-11,50.5809
2023-09-12,48.1487
2023-09-13,49.1758
2023-09-14,50.3497
2023-09-15,50.0309
2023-09-16,50.0309
2023-09-17,50.0309
2023-09-18,52.666
2023-09-19,51.7526
2023-09-20,51.086
2023-09-21,47.1587
2023-09-22,47.0838
2023-09-23,47.0838
2023-09-24,47.0838
2023-09-25,49.1713
2023-09-26,47.1324
2023-09-27,47.9746
2023-09-28,47.3119
2023-09-29,47.2325
2023-09-30,47.2325
2023-10-01,47.2325
2023-10-02,43.2526
2023-10-03,36.8059
2023-10-04,39.8121
2023-10-05,41.9646
2023-10-06,41.6681
2023-10-07,41.6681
2023-10-08,41.6681
2023-10-09,40.171
2023-10-10,41.1573
2023-10-11,41.1268
2023-10-12,38.1717
2023-10-13,37.0007
2023-10-14,37.0007
2023-10-15,37.0007
2023-10-16,38.7632
2023-10-17,40.1836
2023-10-18,36.7399
2023-10-19,35.9745
2023-10-20,34.5355
2023-10-21,34.5355
2023-10-22,34.5355
2023-10-23,33.7882
2023-10-24,33.3547
2023-10-25,33.0863
2023-10-26,29.7137
2023-10-27,31.4485
2023-10-28,31.4485
2023-10-29,31.4485
2023-10-30,32.6429
2023-10-31,33.3636
2023-11-01,35.7344
2023-11-02,40.7502
2023-11-03,43.5634
2023-11-04,43.5634
2023-11-05,43.5634
2023-11-06,44.2194
2023-11-07,43.4209
2023-11-08,43.5425
2023-11-09,43.4459
2023-11-10,46.0086
2023-11-11,46.0086
2023-11-12,46.0086
2023-11-13,44.7565
2023-11-14,50.2115
2023-11-15,52.7584
2023-11-16,52.4662
2023-11-17,51.3264
2023-11-18,51.3264
2023-11-19,51.3264
2023-11-20,52.3286
2023-11-21,50.0847
2023-11-22,50.2294
2023-11-23,50.2294
2023-11-24,51.1816
2023-11-25,51.1816
2023-11-26,51.1816
2023-11-27,50.1135
2023-11-28,50.9827
2023-11-29,50.8234
2023-11-30,53.7745
2023-12-01,57.7883
2023-12-02,57.7883
2023-12-03,57.7883
2023-12-04,58.5271
2023-12-05,56.3995
2023-12-06,56.2725
2023-12-07,57.3648
2023-12-08,58.407
2023-12-09,58.407
2023-12-10,58.407
2023-12-11,59.1494
2023-12-12,59.4425
2023-12-13,63.2049
2023-12-14,66.1399
2023-12-15,61.9414
2023-12-16,61.9414
2023-12-17,61.9414
2023-12-18,64.782
2023-12-19,66.0128
2023-12-20,65.6991
2023-12-21,67.6099
2023-12-22,67.9615
2023-12-23,67.9615
2023-12-24,67.9615
2023-12-25,67.9615
2023-12-26,67.9139
2023-12-27,67.9139
2023-12-28,66.9022
2023-12-29,65.0477
2023-12-30,65.0477
2023-12-31,65.0477
2024-01-01,65.0477
2024-01-02,62.0196
2024-01-03,58.8269
2024-01-04,60.515
2024-01-05,60.8645
2024-01-06,60.8645
2024-01-07,60.8645
2024-01-08,62.1356
2024-01-09,58.3065
2024-01-10,59.5654
2024-01-11,61.1543
2024-01-12,61.859
2024-01-13,61.859
2024-01-14,61.859
2024-01-15,61.859
2024-01-16,59.3634
2024-01-17,58.1924
2024-01-18,58.5682
2024-01-19,60.1134
2024-01-20,60.1134
2024-01-21,60.1134
2024-01-22,62.784
2024-01-23,59.9275
2024-01-24,62.1803
2024-01-25,59.3264
2024-01-26,59.2424
2024-01-27,59.2424
2024-01-28,59.2424
2024-01-29,60.5702
2024-01-30,60.0424
2024-01-31,55.8466
2024-02-01,63.8872
2024-02-02,64.6016
2024-02-03,64.6016
2024-02-04,64.6016
2024-02-05,61.5478
2024-02-06,61.0256
2024-02-07,61.6507
2024-02-08,62.4652
2024-02-09,63.2721
2024-02-10,63.2721
2024-02-11,63.2721
2024-02-12,64.5475
2024-02-13,58.1994
2024-02-14,59.0232
2024-02-15,59.7444
2024-02-16,58.7122
2024-02-17,58.7122
2024-02-18,58.7122
2024-02-19,58.7122
2024-02-20,59.7401
2024-02-21,59.8693
2024-02-22,61.5785
2024-02-23,62.3217
2024-02-24,62.3217
2024-02-25,62.3217
2024-02-26,61.2191
2024-02-27,62.0425
2024-02-28,62.7582
2024-02-29,61.1812
2024-03-01,62.7011
2024-03-02,62.7011
2024-03-03,62.7011
2024-03-04,63.69
2024-03-05,63.8172
2024-03-06,64.4106
2024-03-07,65.3313
2024-03-08,65.8391
2024-03-09,65.8391
2024-03-10,65.8391
2024-03-11,66.3491
2024-03-12,67.1852
2024-03-13,66.7175
2024-03-14,64.6483
2024-03-15,62.2997
2024-03-16,62.2997
2024-03-17,62.2997
2024-03-18,62.6284
2024-03-19,62.781
2024-03-20,65.9192
2024-03-21,68.3271
2024-03-22,64.5996
2024-03-23,64.5996
2024-03-24,64.5996
2024-03-25,65.9819
2024-03-26,65.2981
2024-03-27,68.9587
2024-03-28,68.3773
2024-03-29,68.3773
2024-03-30,68.3773
2024-03-31,68.3773
2024-04-01,63.2298
2024-04-02,62.2772
2024-04-03,63.3924
2024-04-04,59.2224
2024-04-05,60.9407
2024-04-06,60.9407
2024-04-07,60.9407
2024-04-08,60.8578
