,APO US Equity
2023-03-20,38.3374
2023-03-21,43.8314
2023-03-22,42.062
2023-03-23,40.8822
2023-03-24,40.7285
2023-03-25,40.7285
2023-03-26,40.7285
2023-03-27,42.6929
2023-03-28,42.9012
2023-03-29,45.0496
2023-03-30,46.1118
2023-03-31,48.3476
2023-04-01,48.3476
2023-04-02,48.3476
2023-04-03,47.4426
2023-04-04,47.1304
2023-04-05,46.2346
2023-04-06,45.5925
2023-04-07,45.5925
2023-04-08,45.5925
2023-04-09,45.5925
2023-04-10,47.0004
2023-04-11,48.7909
2023-04-12,48.069
2023-04-13,51.0904
2023-04-14,51.3673
2023-04-15,51.3673
2023-04-16,51.3673
2023-04-17,51.6906
2023-04-18,51.8149
2023-04-19,52.4615
2023-04-20,50.1751
2023-04-21,49.0761
2023-04-22,49.0761
2023-04-23,49.0761
2023-04-24,48.7228
2023-04-25,46.3225
2023-04-26,45.9718
2023-04-27,48.1018
2023-04-28,49.2087
2023-04-29,49.2087
2023-04-30,49.2087
2023-05-01,49.7316
2023-05-02,46.074
2023-05-03,45.6085
2023-05-04,41.784
2023-05-05,45.8325
2023-05-06,45.8325
2023-05-07,45.8325
2023-05-08,47.7933
2023-05-09,48.4321
2023-05-10,50.445
2023-05-11,50.5607
2023-05-12,48.7783
2023-05-13,48.7783
2023-05-14,48.7783
2023-05-15,49.7922
2023-05-16,48.1158
2023-05-17,50.2148
2023-05-18,50.6932
2023-05-19,51.5123
2023-05-20,51.5123
2023-05-21,51.5123
2023-05-22,54.6173
2023-05-23,51.9292
2023-05-24,49.8882
2023-05-25,51.7204
2023-05-26,53.3855
2023-05-27,53.3855
2023-05-28,53.3855
2023-05-29,53.3855
2023-05-30,55.2117
2023-05-31,55.305
2023-06-01,56.8322
2023-06-02,58.9758
2023-06-03,58.9758
2023-06-04,58.9758
2023-06-05,59.9442
2023-06-06,60.4631
2023-06-07,61.2481
2023-06-08,62.6298
2023-06-09,62.8988
2023-06-10,62.8988
2023-06-11,62.8988
2023-06-12,63.675
2023-06-13,66.2945
2023-06-14,66.4424
2023-06-15,67.7393
2023-06-16,67.0689
2023-06-17,67.0689
2023-06-18,67.0689
2023-06-19,67.0689
2023-06-20,65.5959
2023-06-21,65.6074
2023-06-22,62.2928
2023-06-23,58.5754
2023-06-24,58.5754
2023-06-25,58.5754
2023-06-26,59.4719
2023-06-27,60.896
2023-06-28,61.3854
2023-06-29,62.2471
2023-06-30,63.5046
2023-07-01,63.5046
2023-07-02,63.5046
2023-07-03,63.8286
2023-07-04,63.8286
2023-07-05,61.5666
2023-07-06,58.4354
2023-07-07,60.4869
2023-07-08,60.4869
2023-07-09,60.4869
2023-07-10,60.0576
2023-07-11,62.8622
2023-07-12,62.8997
2023-07-13,65.9308
2023-07-14,65.3696
2023-07-15,65.3696
2023-07-16,65.3696
2023-07-17,66.1155
2023-07-18,67.7934
2023-07-19,66.4717
2023-07-20,65.8192
2023-07-21,64.0475
2023-07-22,64.0475
2023-07-23,64.0475
2023-07-24,64.1107
2023-07-25,64.5239
2023-07-26,64.8899
2023-07-27,63.1336
2023-07-28,64.626
2023-07-29,64.626
2023-07-30,64.626
2023-07-31,64.3809
2023-08-01,64.7269
2023-08-02,63.1284
2023-08-03,68.9251
2023-08-04,69.1541
2023-08-05,69.1541
2023-08-06,69.1541
2023-08-07,69.299
2023-08-08,60.6996
2023-08-09,59.1372
2023-08-10,58.9361
2023-08-11,58.5446
2023-08-12,58.5446
2023-08-13,58.5446
2023-08-14,59.3531
2023-08-15,56.3752
2023-08-16,55.8517
2023-08-17,54.5749
2023-08-18,57.6883
2023-08-19,57.6883
2023-08-20,57.6883
2023-08-21,58.2769
2023-08-22,58.2339
2023-08-23,60.5371
2023-08-24,59.3423
2023-08-25,60.2882
2023-08-26,60.2882
2023-08-27,60.2882
2023-08-28,61.018
2023-08-29,62.9169
2023-08-30,63.1141
2023-08-31,66.0974
2023-09-01,63.9477
2023-09-02,63.9477
2023-09-03,63.9477
2023-09-04,63.9477
2023-09-05,66.8363
2023-09-06,63.0038
2023-09-07,63.0806
2023-09-08,64.0337
2023-09-09,64.0337
2023-09-10,64.0337
2023-09-11,64.9693
2023-09-12,66.8498
2023-09-13,67.361
2023-09-14,68.0219
2023-09-15,68.723
2023-09-16,68.723
2023-09-17,68.723
2023-09-18,69.0453
2023-09-19,68.0097
2023-09-20,68.4503
2023-09-21,64.3502
2023-09-22,64.8907
2023-09-23,64.8907
2023-09-24,64.8907
2023-09-25,67.0484
2023-09-26,61.0096
2023-09-27,60.2965
2023-09-28,62.4301
2023-09-29,59.5673
2023-09-30,59.5673
2023-10-01,59.5673
2023-10-02,59.2319
2023-10-03,53.3284
2023-10-04,55.4584
2023-10-05,56.35
2023-10-06,59.112
2023-10-07,59.112
2023-10-08,59.112
2023-10-09,56.5274
2023-10-10,57.3736
2023-10-11,56.4421
2023-10-12,54.0109
2023-10-13,53.3195
2023-10-14,53.3195
2023-10-15,53.3195
2023-10-16,52.764
2023-10-17,54.1352
2023-10-18,52.5569
2023-10-19,46.2763
2023-10-20,44.8161
2023-10-21,44.8161
2023-10-22,44.8161
2023-10-23,45.6167
2023-10-24,47.6327
2023-10-25,43.9215
2023-10-26,43.4101
2023-10-27,42.5074
2023-10-28,42.5074
2023-10-29,42.5074
2023-10-30,42.2496
2023-10-31,38.7684
2023-11-01,48.7433
2023-11-02,49.3888
2023-11-03,50.634
2023-11-04,50.634
2023-11-05,50.634
2023-11-06,48.1045
2023-11-07,49.7617
2023-11-08,50.3359
2023-11-09,49.6097
2023-11-10,50.6161
2023-11-11,50.6161
2023-11-12,50.6161
2023-11-13,51.6846
2023-11-14,54.3214
2023-11-15,53.2327
2023-11-16,53.0149
2023-11-17,53.6317
2023-11-18,53.6317
2023-11-19,53.6317
2023-11-20,55.6573
2023-11-21,55.0522
2023-11-22,57.9922
2023-11-23,57.9922
2023-11-24,59.152
2023-11-25,59.152
2023-11-26,59.152
2023-11-27,58.0409
2023-11-28,58.1957
2023-11-29,60.2671
2023-11-30,59.7628
2023-12-01,60.6461
2023-12-02,60.6461
2023-12-03,60.6461
2023-12-04,55.53
2023-12-05,56.6879
2023-12-06,56.4084
2023-12-07,56.7256
2023-12-08,58.4787
2023-12-09,58.4787
2023-12-10,58.4787
2023-12-11,58.1951
2023-12-12,59.9241
2023-12-13,58.0563
2023-12-14,59.2352
2023-12-15,60.995
2023-12-16,60.995
2023-12-17,60.995
2023-12-18,60.1985
2023-12-19,61.092
2023-12-20,55.2601
2023-12-21,55.4452
2023-12-22,55.0465
2023-12-23,55.0465
2023-12-24,55.0465
2023-12-25,55.0465
2023-12-26,56.5311
2023-12-27,57.3533
2023-12-28,58.9188
2023-12-29,56.8195
2023-12-30,56.8195
2023-12-31,56.8195
2024-01-01,56.8195
2024-01-02,53.4279
2024-01-03,54.6914
2024-01-04,58.3511
2024-01-05,58.5225
2024-01-06,58.5225
2024-01-07,58.5225
2024-01-08,60.2902
2024-01-09,59.0835
2024-01-10,60.4609
2024-01-11,57.8386
2024-01-12,57.9344
2024-01-13,57.9344
2024-01-14,57.9344
2024-01-15,57.9344
2024-01-16,58.0048
2024-01-17,58.8603
2024-01-18,59.5981
2024-01-19,62.7359
2024-01-20,62.7359
2024-01-21,62.7359
2024-01-22,59.7073
2024-01-23,55.7113
2024-01-24,59.3538
2024-01-25,61.5951
2024-01-26,61.9719
2024-01-27,61.9719
2024-01-28,61.9719
2024-01-29,62.9961
2024-01-30,63.4375
2024-01-31,61.1168
2024-02-01,61.2999
2024-02-02,64.2913
2024-02-03,64.2913
2024-02-04,64.2913
2024-02-05,64.0333
2024-02-06,65.6459
2024-02-07,67.1291
2024-02-08,68.6095
2024-02-09,70.874
2024-02-10,70.874
2024-02-11,70.874
2024-02-12,68.7366
2024-02-13,69.63
2024-02-14,71.8957
2024-02-15,73.0364
2024-02-16,71.1914
2024-02-17,71.1914
2024-02-18,71.1914
2024-02-19,71.1914
2024-02-20,65.3551
2024-02-21,64.7897
2024-02-22,66.8567
2024-02-23,66.9467
2024-02-24,66.9467
2024-02-25,66.9467
2024-02-26,65.6013
2024-02-27,65.4894
2024-02-28,66.4466
2024-02-29,66.4565
2024-03-01,64.8883
2024-03-02,64.8883
2024-03-03,64.8883
2024-03-04,65.264
2024-03-05,61.4732
2024-03-06,60.339
2024-03-07,62.7952
2024-03-08,58.9303
2024-03-09,58.9303
2024-03-10,58.9303
2024-03-11,58.9424
2024-03-12,60.3681
2024-03-13,60.4163
2024-03-14,60.4536
2024-03-15,60.9612
2024-03-16,60.9612
2024-03-17,60.9612
2024-03-18,60.6992
2024-03-19,61.3078
2024-03-20,63.7089
2024-03-21,65.8874
2024-03-22,61.9203
2024-03-23,61.9203
2024-03-24,61.9203
2024-03-25,62.9153
2024-03-26,63.4678
2024-03-27,62.8291
2024-03-28,60.532
2024-03-29,60.532
2024-03-30,60.532
2024-03-31,60.532
2024-04-01,60.5584
2024-04-02,56.8042
2024-04-03,59.5606
2024-04-04,56.7729
2024-04-05,61.2352
2024-04-06,61.2352
2024-04-07,61.2352
2024-04-08,62.7743
