,IPG US Equity
2023-03-20,49.5392
2023-03-21,52.214
2023-03-22,48.6444
2023-03-23,50.7495
2023-03-24,50.7875
2023-03-25,50.7875
2023-03-26,50.7875
2023-03-27,52.5643
2023-03-28,51.4602
2023-03-29,51.7707
2023-03-30,55.9271
2023-03-31,58.4609
2023-04-01,58.4609
2023-04-02,58.4609
2023-04-03,59.4805
2023-04-04,58.8466
2023-04-05,57.0496
2023-04-06,56.8699
2023-04-07,56.8699
2023-04-08,56.8699
2023-04-09,56.8699
2023-04-10,57.1491
2023-04-11,57.8547
2023-04-12,58.491
2023-04-13,60.283
2023-04-14,59.8206
2023-04-15,59.8206
2023-04-16,59.8206
2023-04-17,60.4826
2023-04-18,61.6522
2023-04-19,56.9353
2023-04-20,56.0196
2023-04-21,56.7766
2023-04-22,56.7766
2023-04-23,56.7766
2023-04-24,56.127
2023-04-25,54.2979
2023-04-26,52.1594
2023-04-27,46.5158
2023-04-28,48.7422
2023-04-29,48.7422
2023-04-30,48.7422
2023-05-01,50.4651
2023-05-02,48.4207
2023-05-03,44.8119
2023-05-04,43.3126
2023-05-05,48.8274
2023-05-06,48.8274
2023-05-07,48.8274
2023-05-08,50.7798
2023-05-09,49.7258
2023-05-10,49.8001
2023-05-11,51.2903
2023-05-12,53.1256
2023-05-13,53.1256
2023-05-14,53.1256
2023-05-15,49.9926
2023-05-16,50.8339
2023-05-17,54.0339
2023-05-18,58.0552
2023-05-19,58.5421
2023-05-20,58.5421
2023-05-21,58.5421
2023-05-22,58.6006
2023-05-23,57.7161
2023-05-24,54.5526
2023-05-25,54.0808
2023-05-26,54.8218
2023-05-27,54.8218
2023-05-28,54.8218
2023-05-29,54.8218
2023-05-30,56.6948
2023-05-31,52.3976
2023-06-01,54.2409
2023-06-02,57.0664
2023-06-03,57.0664
2023-06-04,57.0664
2023-06-05,55.5122
2023-06-06,57.1422
2023-06-07,60.2401
2023-06-08,60.8986
2023-06-09,59.9536
2023-06-10,59.9536
2023-06-11,59.9536
2023-06-12,60.6943
2023-06-13,61.5392
2023-06-14,61.2318
2023-06-15,62.4785
2023-06-16,60.0373
2023-06-17,60.0373
2023-06-18,60.0373
2023-06-19,60.0373
2023-06-20,57.5424
2023-06-21,57.8495
2023-06-22,55.4432
2023-06-23,53.4983
2023-06-24,53.4983
2023-06-25,53.4983
2023-06-26,55.0946
2023-06-27,56.0378
2023-06-28,54.3676
2023-06-29,51.4651
2023-06-30,53.1554
2023-07-01,53.1554
2023-07-02,53.1554
2023-07-03,54.396
2023-07-04,54.396
2023-07-05,51.6427
2023-07-06,50.9755
2023-07-07,50.5625
2023-07-08,50.5625
2023-07-09,50.5625
2023-07-10,51.268
2023-07-11,53.8498
2023-07-12,53.1618
2023-07-13,55.6771
2023-07-14,55.2984
2023-07-15,55.2984
2023-07-16,55.2984
2023-07-17,58.4497
2023-07-18,60.2145
2023-07-19,48.5679
2023-07-20,49.3856
2023-07-21,37.4286
2023-07-22,37.4286
2023-07-23,37.4286
2023-07-24,36.9883
2023-07-25,35.9848
2023-07-26,38.2838
2023-07-27,40.2306
2023-07-28,39.9252
2023-07-29,39.9252
2023-07-30,39.9252
2023-07-31,42.714
2023-08-01,42.1266
2023-08-02,41.7527
2023-08-03,40.442
2023-08-04,42.7355
2023-08-05,42.7355
2023-08-06,42.7355
2023-08-07,43.1031
2023-08-08,41.3856
2023-08-09,41.3629
2023-08-10,41.3159
2023-08-11,40.9791
2023-08-12,40.9791
2023-08-13,40.9791
2023-08-14,40.6363
2023-08-15,39.7279
2023-08-16,38.9489
2023-08-17,38.1982
2023-08-18,39.5967
2023-08-19,39.5967
2023-08-20,39.5967
2023-08-21,39.4428
2023-08-22,39.3637
2023-08-23,40.9567
2023-08-24,40.0088
2023-08-25,40.0931
2023-08-26,40.0931
2023-08-27,40.0931
2023-08-28,40.9945
2023-08-29,42.2361
2023-08-30,42.6237
2023-08-31,42.6238
2023-09-01,42.5895
2023-09-02,42.5895
2023-09-03,42.5895
2023-09-04,42.5895
2023-09-05,41.1505
2023-09-06,42.2085
2023-09-07,40.9619
2023-09-08,39.9779
2023-09-09,39.9779
2023-09-10,39.9779
2023-09-11,40.9395
2023-09-12,40.8682
2023-09-13,36.6433
2023-09-14,38.7417
2023-09-15,37.7634
2023-09-16,37.7634
2023-09-17,37.7634
2023-09-18,36.8626
2023-09-19,36.3675
2023-09-20,34.9413
2023-09-21,33.468
2023-09-22,32.2011
2023-09-23,32.2011
2023-09-24,32.2011
2023-09-25,32.3738
2023-09-26,31.0641
2023-09-27,32.9921
2023-09-28,34.2601
2023-09-29,33.3983
2023-09-30,33.3983
2023-10-01,33.3983
2023-10-02,33.3684
2023-10-03,32.003
2023-10-04,33.5918
2023-10-05,33.2824
2023-10-06,37.9531
2023-10-07,37.9531
2023-10-08,37.9531
2023-10-09,38.9603
2023-10-10,39.5245
2023-10-11,38.4939
2023-10-12,38.9059
2023-10-13,37.6391
2023-10-14,37.6391
2023-10-15,37.6391
2023-10-16,42.7442
2023-10-17,44.4178
2023-10-18,40.3737
2023-10-19,38.6893
2023-10-20,35.9943
2023-10-21,35.9943
2023-10-22,35.9943
2023-10-23,38.6469
2023-10-24,37.6963
2023-10-25,37.0365
2023-10-26,37.7344
2023-10-27,36.8885
2023-10-28,36.8885
2023-10-29,36.8885
2023-10-30,39.0625
2023-10-31,41.3611
2023-11-01,41.1785
2023-11-02,44.8554
2023-11-03,47.9883
2023-11-04,47.9883
2023-11-05,47.9883
2023-11-06,46.5792
2023-11-07,45.3206
2023-11-08,44.8893
2023-11-09,43.5636
2023-11-10,45.2367
2023-11-11,45.2367
2023-11-12,45.2367
2023-11-13,44.2391
2023-11-14,49.4931
2023-11-15,51.042
2023-11-16,49.3086
2023-11-17,51.431
2023-11-18,51.431
2023-11-19,51.431
2023-11-20,52.1222
2023-11-21,50.8882
2023-11-22,51.898
2023-11-23,51.898
2023-11-24,52.5291
2023-11-25,52.5291
2023-11-26,52.5291
2023-11-27,51.2765
2023-11-28,50.4922
2023-11-29,52.5247
2023-11-30,54.2733
2023-12-01,56.5737
2023-12-02,56.5737
2023-12-03,56.5737
2023-12-04,57.3142
2023-12-05,53.9108
2023-12-06,55.2057
2023-12-07,53.6939
2023-12-08,55.2874
2023-12-09,55.2874
2023-12-10,55.2874
2023-12-11,56.7864
2023-12-12,55.4208
2023-12-13,56.1083
2023-12-14,60.6837
2023-12-15,61.0562
2023-12-16,61.0562
2023-12-17,61.0562
2023-12-18,60.2509
2023-12-19,61.2382
2023-12-20,58.7061
2023-12-21,60.3654
2023-12-22,59.7713
2023-12-23,59.7713
2023-12-24,59.7713
2023-12-25,59.7713
2023-12-26,60.6811
2023-12-27,59.7859
2023-12-28,59.7289
2023-12-29,58.0132
2023-12-30,58.0132
2023-12-31,58.0132
2024-01-01,58.0132
2024-01-02,59.8429
2024-01-03,54.5992
2024-01-04,54.8913
2024-01-05,55.9385
2024-01-06,55.9385
2024-01-07,55.9385
2024-01-08,59.0465
2024-01-09,57.3514
2024-01-10,55.647
2024-01-11,55.2354
2024-01-12,52.5702
2024-01-13,52.5702
2024-01-14,52.5702
2024-01-15,52.5702
2024-01-16,51.7898
2024-01-17,50.1066
2024-01-18,51.5494
2024-01-19,51.9206
2024-01-20,51.9206
2024-01-21,51.9206
2024-01-22,53.1279
2024-01-23,53.9107
2024-01-24,53.6381
2024-01-25,56.759
2024-01-26,57.0192
2024-01-27,57.0192
2024-01-28,57.0192
2024-01-29,58.8143
2024-01-30,58.0382
2024-01-31,56.3804
2024-02-01,57.3261
2024-02-02,56.6007
2024-02-03,56.6007
2024-02-04,56.6007
2024-02-05,55.5702
2024-02-06,55.9605
2024-02-07,51.5668
2024-02-08,49.2213
2024-02-09,44.3805
2024-02-10,44.3805
2024-02-11,44.3805
2024-02-12,50.5902
2024-02-13,49.0612
2024-02-14,49.1547
2024-02-15,52.2386
2024-02-16,52.458
2024-02-17,52.458
2024-02-18,52.458
2024-02-19,52.458
2024-02-20,53.126
2024-02-21,52.265
2024-02-22,52.3589
2024-02-23,51.5712
2024-02-24,51.5712
2024-02-25,51.5712
2024-02-26,51.4644
2024-02-27,52.0804
2024-02-28,48.5733
2024-02-29,48.5216
2024-03-01,47.475
2024-03-02,47.475
2024-03-03,47.475
2024-03-04,51.4805
2024-03-05,50.7235
2024-03-06,50.9897
2024-03-07,54.4997
2024-03-08,52.909
2024-03-09,52.909
2024-03-10,52.909
2024-03-11,56.1701
2024-03-12,53.9304
2024-03-13,56.1032
2024-03-14,54.0697
2024-03-15,52.6296
2024-03-16,52.6296
2024-03-17,52.6296
2024-03-18,52.8222
2024-03-19,51.7877
2024-03-20,54.5501
2024-03-21,55.836
2024-03-22,53.9197
2024-03-23,53.9197
2024-03-24,53.9197
2024-03-25,52.071
2024-03-26,50.2368
2024-03-27,53.6621
2024-03-28,52.9191
2024-03-29,52.9191
2024-03-30,52.9191
2024-03-31,52.9191
2024-04-01,52.2245
2024-04-02,50.3319
2024-04-03,50.3836
2024-04-04,49.1151
2024-04-05,46.8282
2024-04-06,46.8282
2024-04-07,46.8282
2024-04-08,46.885
