,SO US Equity
2023-03-19,53.5489
2023-03-20,54.9551
2023-03-21,51.4362
2023-03-22,50.4479
2023-03-23,49.5796
2023-03-24,54.5052
2023-03-25,54.5052
2023-03-26,54.5052
2023-03-27,53.6616
2023-03-28,53.9774
2023-03-29,55.9444
2023-03-30,55.2248
2023-03-31,56.3047
2023-04-01,56.3047
2023-04-02,56.3047
2023-04-03,54.7036
2023-04-04,56.1008
2023-04-05,59.7406
2023-04-06,61.1828
2023-04-07,61.1828
2023-04-08,61.1828
2023-04-09,61.1828
2023-04-10,60.4363
2023-04-11,59.8487
2023-04-12,60.3987
2023-04-13,61.0459
2023-04-14,59.5073
2023-04-15,59.5073
2023-04-16,59.5073
2023-04-17,60.3034
2023-04-18,60.7821
2023-04-19,61.2453
2023-04-20,61.6729
2023-04-21,62.8638
2023-04-22,62.8638
2023-04-23,62.8638
2023-04-24,63.8294
2023-04-25,63.4117
2023-04-26,58.8008
2023-04-27,60.7547
2023-04-28,60.8382
2023-04-29,60.8382
2023-04-30,60.8382
2023-05-01,61.9687
2023-05-02,58.9065
2023-05-03,59.3048
2023-05-04,61.289
2023-05-05,62.7
2023-05-06,62.7
2023-05-07,62.7
2023-05-08,61.4574
2023-05-09,61.712
2023-05-10,63.7161
2023-05-11,60.3154
2023-05-12,58.3824
2023-05-13,58.3824
2023-05-14,58.3824
2023-05-15,55.5288
2023-05-16,51.2902
2023-05-17,51.3912
2023-05-18,51.6763
2023-05-19,52.6171
2023-05-20,52.6171
2023-05-21,52.6171
2023-05-22,51.297
2023-05-23,51.8404
2023-05-24,50.9581
2023-05-25,48.0532
2023-05-26,47.1092
2023-05-27,47.1092
2023-05-28,47.1092
2023-05-29,47.1092
2023-05-30,48.1922
2023-05-31,47.9664
2023-06-01,46.3654
2023-06-02,47.2285
2023-06-03,47.2285
2023-06-04,47.2285
2023-06-05,47.998
2023-06-06,47.0517
2023-06-07,49.498
2023-06-08,52.3452
2023-06-09,52.8661
2023-06-10,52.8661
2023-06-11,52.8661
2023-06-12,51.5072
2023-06-13,50.2661
2023-06-14,50.3613
2023-06-15,51.2619
2023-06-16,54.3235
2023-06-17,54.3235
2023-06-18,54.3235
2023-06-19,54.3235
2023-06-20,49.7341
2023-06-21,53.458
2023-06-22,52.4075
2023-06-23,49.8731
2023-06-24,49.8731
2023-06-25,49.8731
2023-06-26,53.3849
2023-06-27,51.6026
2023-06-28,48.192
2023-06-29,46.3415
2023-06-30,49.3978
2023-07-01,49.3978
2023-07-02,49.3978
2023-07-03,50.243
2023-07-04,50.243
2023-07-05,53.0566
2023-07-06,50.6796
2023-07-07,50.3909
2023-07-08,50.3909
2023-07-09,50.3909
2023-07-10,48.9744
2023-07-11,50.5457
2023-07-12,52.7402
2023-07-13,52.4323
2023-07-14,52.1461
2023-07-15,52.1461
2023-07-16,52.1461
2023-07-17,48.8363
2023-07-18,46.0875
2023-07-19,48.9508
2023-07-20,51.3197
2023-07-21,55.8543
2023-07-22,55.8543
2023-07-23,55.8543
2023-07-24,55.5584
2023-07-25,54.6328
2023-07-26,55.7104
2023-07-27,55.0621
2023-07-28,53.6306
2023-07-29,53.6306
2023-07-30,53.6306
2023-07-31,53.6023
2023-08-01,50.6735
2023-08-02,49.8495
2023-08-03,44.2115
2023-08-04,42.5587
2023-08-05,42.5587
2023-08-06,42.5587
2023-08-07,43.0668
2023-08-08,45.2649
2023-08-09,46.2967
2023-08-10,46.8962
2023-08-11,47.1459
2023-08-12,47.1459
2023-08-13,47.1459
2023-08-14,45.4983
2023-08-15,43.0589
2023-08-16,44.0345
2023-08-17,44.4521
2023-08-18,45.2453
2023-08-19,45.2453
2023-08-20,45.2453
2023-08-21,44.7369
2023-08-22,45.1196
2023-08-23,44.6399
2023-08-24,44.315
2023-08-25,46.5295
2023-08-26,46.5295
2023-08-27,46.5295
2023-08-28,46.6625
2023-08-29,48.1305
2023-08-30,48.2978
2023-08-31,45.5904
2023-09-01,44.1242
2023-09-02,44.1242
2023-09-03,44.1242
2023-09-04,44.1242
2023-09-05,41.6259
2023-09-06,41.4938
2023-09-07,44.6205
2023-09-08,47.3936
2023-09-09,47.3936
2023-09-10,47.3936
2023-09-11,48.05
2023-09-12,49.5793
2023-09-13,52.3576
2023-09-14,56.238
2023-09-15,56.7327
2023-09-16,56.7327
2023-09-17,56.7327
2023-09-18,56.248
2023-09-19,56.1063
2023-09-20,56.9202
2023-09-21,52.4134
2023-09-22,50.7197
2023-09-23,50.7197
2023-09-24,50.7197
2023-09-25,50.4651
2023-09-26,44.2085
2023-09-27,41.8218
2023-09-28,39.3949
2023-09-29,38.6362
2023-09-30,38.6362
2023-10-01,38.6362
2023-10-02,34.6696
2023-10-03,38.9291
2023-10-04,40.7164
2023-10-05,40.6538
2023-10-06,41.8254
2023-10-07,41.8254
2023-10-08,41.8254
2023-10-09,44.623
2023-10-10,46.134
2023-10-11,47.963
2023-10-12,44.6371
2023-10-13,46.9477
2023-10-14,46.9477
2023-10-15,46.9477
2023-10-16,49.3898
2023-10-17,48.4428
2023-10-18,47.218
2023-10-19,46.8337
2023-10-20,45.147
2023-10-21,45.147
2023-10-22,45.147
2023-10-23,44.4473
2023-10-24,47.319
2023-10-25,47.7573
2023-10-26,49.2583
2023-10-27,47.6365
2023-10-28,47.6365
2023-10-29,47.6365
2023-10-30,48.3623
2023-10-31,49.775
2023-11-01,52.7386
2023-11-02,56.6923
2023-11-03,57.2829
2023-11-04,57.2829
2023-11-05,57.2829
2023-11-06,54.0094
2023-11-07,52.6412
2023-11-08,52.3185
2023-11-09,50.8152
2023-11-10,50.9713
2023-11-11,50.9713
2023-11-12,50.9713
2023-11-13,48.9355
2023-11-14,53.6478
2023-11-15,52.4692
2023-11-16,55.8869
2023-11-17,56.3244
2023-11-18,56.3244
2023-11-19,56.3244
2023-11-20,55.3868
2023-11-21,55.8704
2023-11-22,55.692
2023-11-23,55.692
2023-11-24,55.7407
2023-11-25,55.7407
2023-11-26,55.7407
2023-11-27,57.3193
2023-11-28,57.8694
2023-11-29,57.0102
2023-11-30,58.834
2023-12-01,60.095
2023-12-02,60.095
2023-12-03,60.095
2023-12-04,59.2604
2023-12-05,58.0443
2023-12-06,61.1763
2023-12-07,59.0836
2023-12-08,58.5739
2023-12-09,58.5739
2023-12-10,58.5739
2023-12-11,58.0901
2023-12-12,55.0971
2023-12-13,61.167
2023-12-14,56.3931
2023-12-15,54.6072
2023-12-16,54.6072
2023-12-17,54.6072
2023-12-18,55.8722
2023-12-19,55.4157
2023-12-20,51.1724
2023-12-21,50.3593
2023-12-22,50.5371
2023-12-23,50.5371
2023-12-24,50.5371
2023-12-25,50.5371
2023-12-26,50.5633
2023-12-27,50.4528
2023-12-28,52.4673
2023-12-29,52.3498
2023-12-30,52.3498
2023-12-31,52.3498
2024-01-01,52.3498
2024-01-02,54.2816
2024-01-03,57.6626
2024-01-04,56.0283
2024-01-05,55.72
2024-01-06,55.72
2024-01-07,55.72
2024-01-08,57.064
2024-01-09,56.1347
2024-01-10,56.0045
2024-01-11,52.0996
2024-01-12,54.314
2024-01-13,54.314
2024-01-14,54.314
2024-01-15,54.314
2024-01-16,51.113
2024-01-17,49.2303
2024-01-18,46.9982
2024-01-19,47.5135
2024-01-20,47.5135
2024-01-21,47.5135
2024-01-22,47.1708
2024-01-23,47.2011
2024-01-24,45.5006
2024-01-25,48.6594
2024-01-26,48.2974
2024-01-27,48.2974
2024-01-28,48.2974
2024-01-29,48.5411
2024-01-30,48.7286
2024-01-31,49.5837
2024-02-01,52.555
2024-02-02,47.1307
2024-02-03,47.1307
2024-02-04,47.1307
2024-02-05,43.4448
2024-02-06,44.1214
2024-02-07,43.0321
2024-02-08,43.0077
2024-02-09,42.9321
2024-02-10,42.9321
2024-02-11,42.9321
2024-02-12,47.3948
2024-02-13,45.3007
2024-02-14,46.2225
2024-02-15,43.7321
2024-02-16,44.8416
2024-02-17,44.8416
2024-02-18,44.8416
2024-02-19,44.8416
2024-02-20,46.5851
2024-02-21,48.6537
2024-02-22,47.4148
2024-02-23,48.6473
2024-02-24,48.6473
2024-02-25,48.6473
2024-02-26,44.8298
2024-02-27,45.4753
2024-02-28,46.5535
2024-02-29,47.8934
2024-03-01,46.8172
2024-03-02,46.8172
2024-03-03,46.8172
2024-03-04,50.7508
2024-03-05,50.1212
2024-03-06,51.808
2024-03-07,53.6199
2024-03-08,52.8831
2024-03-09,52.8831
2024-03-10,52.8831
2024-03-11,54.9381
2024-03-12,53.5879
2024-03-13,55.1524
2024-03-14,53.3854
2024-03-15,52.4846
2024-03-16,52.4846
2024-03-17,52.4846
2024-03-18,53.41
2024-03-19,55.5538
2024-03-20,55.6073
2024-03-21,54.4879
2024-03-22,54.1462
2024-03-23,54.1462
2024-03-24,54.1462
2024-03-25,54.006
2024-03-26,52.291
2024-03-27,57.3776
2024-03-28,59.1251
2024-03-29,59.1251
2024-03-30,59.1251
2024-03-31,59.1251
2024-04-01,56.8871
2024-04-02,57.511
2024-04-03,56.2479
2024-04-04,53.1296
2024-04-05,52.6748
2024-04-06,52.6748
2024-04-07,52.6748
2024-04-08,53.1196
