,WAT US Equity
2023-03-19,41.7906
2023-03-20,42.4022
2023-03-21,45.524
2023-03-22,43.606
2023-03-23,42.4189
2023-03-24,43.12
2023-03-25,43.12
2023-03-26,43.12
2023-03-27,44.2112
2023-03-28,43.2207
2023-03-29,43.6035
2023-03-30,45.3076
2023-03-31,47.2546
2023-04-01,47.2546
2023-04-02,47.2546
2023-04-03,46.5053
2023-04-04,44.8999
2023-04-05,44.8762
2023-04-06,43.9633
2023-04-07,43.9633
2023-04-08,43.9633
2023-04-09,43.9633
2023-04-10,43.7625
2023-04-11,44.9992
2023-04-12,45.4889
2023-04-13,49.3854
2023-04-14,47.3816
2023-04-15,47.3816
2023-04-16,47.3816
2023-04-17,48.3919
2023-04-18,47.918
2023-04-19,47.9442
2023-04-20,44.5358
2023-04-21,47.7072
2023-04-22,47.7072
2023-04-23,47.7072
2023-04-24,49.0427
2023-04-25,42.9264
2023-04-26,44.5725
2023-04-27,45.2326
2023-04-28,46.0613
2023-04-29,46.0613
2023-04-30,46.0613
2023-05-01,45.3099
2023-05-02,45.235
2023-05-03,44.6856
2023-05-04,44.5004
2023-05-05,44.8738
2023-05-06,44.8738
2023-05-07,44.8738
2023-05-08,44.7594
2023-05-09,37.95
2023-05-10,36.6836
2023-05-11,35.6988
2023-05-12,36.7297
2023-05-13,36.7297
2023-05-14,36.7297
2023-05-15,37.8966
2023-05-16,35.7887
2023-05-17,35.1423
2023-05-18,37.2698
2023-05-19,37.0957
2023-05-20,37.0957
2023-05-21,37.0957
2023-05-22,37.2712
2023-05-23,36.665
2023-05-24,33.9646
2023-05-25,35.3815
2023-05-26,35.9622
2023-05-27,35.9622
2023-05-28,35.9622
2023-05-29,35.9622
2023-05-30,34.4259
2023-05-31,33.1611
2023-06-01,35.8622
2023-06-02,37.3458
2023-06-03,37.3458
2023-06-04,37.3458
2023-06-05,37.7658
2023-06-06,36.8013
2023-06-07,37.0925
2023-06-08,34.7593
2023-06-09,34.5464
2023-06-10,34.5464
2023-06-11,34.5464
2023-06-12,38.9017
2023-06-13,42.199
2023-06-14,41.7614
2023-06-15,44.7546
2023-06-16,45.2918
2023-06-17,45.2918
2023-06-18,45.2918
2023-06-19,45.2918
2023-06-20,42.9819
2023-06-21,43.5892
2023-06-22,41.9799
2023-06-23,41.8168
2023-06-24,41.8168
2023-06-25,41.8168
2023-06-26,41.7777
2023-06-27,40.9857
2023-06-28,40.8655
2023-06-29,43.4451
2023-06-30,45.9285
2023-07-01,45.9285
2023-07-02,45.9285
2023-07-03,45.1378
2023-07-04,45.1378
2023-07-05,46.1084
2023-07-06,45.38
2023-07-07,44.9866
2023-07-08,44.9866
2023-07-09,44.9866
2023-07-10,45.2845
2023-07-11,44.7293
2023-07-12,47.8931
2023-07-13,48.075
2023-07-14,48.9449
2023-07-15,48.9449
2023-07-16,48.9449
2023-07-17,48.4225
2023-07-18,49.6353
2023-07-19,54.1011
2023-07-20,53.9141
2023-07-21,58.2257
2023-07-22,58.2257
2023-07-23,58.2257
2023-07-24,57.1443
2023-07-25,56.8758
2023-07-26,58.4628
2023-07-27,55.5235
2023-07-28,55.7926
2023-07-29,55.7926
2023-07-30,55.7926
2023-07-31,50.3191
2023-08-01,49.3704
2023-08-02,57.3524
2023-08-03,57.1592
2023-08-04,56.3303
2023-08-05,56.3303
2023-08-06,56.3303
2023-08-07,56.236
2023-08-08,59.1542
2023-08-09,56.534
2023-08-10,55.0765
2023-08-11,56.0925
2023-08-12,56.0925
2023-08-13,56.0925
2023-08-14,54.3208
2023-08-15,52.8001
2023-08-16,47.7417
2023-08-17,46.9954
2023-08-18,45.624
2023-08-19,45.624
2023-08-20,45.624
2023-08-21,44.4231
2023-08-22,44.8476
2023-08-23,46.4658
2023-08-24,46.54
2023-08-25,47.7185
2023-08-26,47.7185
2023-08-27,47.7185
2023-08-28,51.7591
2023-08-29,54.6152
2023-08-30,54.2911
2023-08-31,51.06
2023-09-01,51.1635
2023-09-02,51.1635
2023-09-03,51.1635
2023-09-04,51.1635
2023-09-05,48.8926
2023-09-06,47.2706
2023-09-07,46.1098
2023-09-08,43.2232
2023-09-09,43.2232
2023-09-10,43.2232
2023-09-11,43.1112
2023-09-12,41.8885
2023-09-13,45.617
2023-09-14,48.0176
2023-09-15,49.834
2023-09-16,49.834
2023-09-17,49.834
2023-09-18,48.7143
2023-09-19,49.6372
2023-09-20,49.0699
2023-09-21,46.6221
2023-09-22,46.6903
2023-09-23,46.6903
2023-09-24,46.6903
2023-09-25,47.7327
2023-09-26,46.3364
2023-09-27,48.6257
2023-09-28,50.1653
2023-09-29,49.5831
2023-09-30,49.5831
2023-10-01,49.5831
2023-10-02,47.7285
2023-10-03,45.1214
2023-10-04,46.6266
2023-10-05,45.7904
2023-10-06,46.5799
2023-10-07,46.5799
2023-10-08,46.5799
2023-10-09,46.3767
2023-10-10,47.4241
2023-10-11,46.0865
2023-10-12,39.3706
2023-10-13,40.3235
2023-10-14,40.3235
2023-10-15,40.3235
2023-10-16,41.8274
2023-10-17,42.6738
2023-10-18,39.36
2023-10-19,41.5709
2023-10-20,42.317
2023-10-21,42.317
2023-10-22,42.317
2023-10-23,43.4684
2023-10-24,40.7678
2023-10-25,38.1636
2023-10-26,39.4147
2023-10-27,39.597
2023-10-28,39.597
2023-10-29,39.597
2023-10-30,36.6325
2023-10-31,37.7275
2023-11-01,39.1017
2023-11-02,41.7332
2023-11-03,49.223
2023-11-04,49.223
2023-11-05,49.223
2023-11-06,45.851
2023-11-07,49.5066
2023-11-08,47.6137
2023-11-09,46.573
2023-11-10,47.7964
2023-11-11,47.7964
2023-11-12,47.7964
2023-11-13,45.9049
2023-11-14,49.1458
2023-11-15,52.3235
2023-11-16,52.0226
2023-11-17,50.2765
2023-11-18,50.2765
2023-11-19,50.2765
2023-11-20,49.8955
2023-11-21,54.9911
2023-11-22,55.5635
2023-11-23,55.5635
2023-11-24,56.9329
2023-11-25,56.9329
2023-11-26,56.9329
2023-11-27,55.4567
2023-11-28,54.9998
2023-11-29,56.3429
2023-11-30,56.6502
2023-12-01,59.4466
2023-12-02,59.4466
2023-12-03,59.4466
2023-12-04,59.4177
2023-12-05,57.5666
2023-12-06,59.134
2023-12-07,60.4117
2023-12-08,59.7905
2023-12-09,59.7905
2023-12-10,59.7905
2023-12-11,61.1985
2023-12-12,61.6647
2023-12-13,65.9399
2023-12-14,68.2894
2023-12-15,67.6603
2023-12-16,67.6603
2023-12-17,67.6603
2023-12-18,68.2007
2023-12-19,69.8312
2023-12-20,66.8017
2023-12-21,68.1846
2023-12-22,68.418
2023-12-23,68.418
2023-12-24,68.418
2023-12-25,68.418
2023-12-26,68.9707
2023-12-27,69.2379
2023-12-28,69.0826
2023-12-29,67.043
2023-12-30,67.043
2023-12-31,67.043
2024-01-01,67.043
2024-01-02,66.692
2024-01-03,55.4891
2024-01-04,55.9902
2024-01-05,55.0015
2024-01-06,55.0015
2024-01-07,55.0015
2024-01-08,57.2655
2024-01-09,53.4453
2024-01-10,55.1418
2024-01-11,53.8597
2024-01-12,55.0633
2024-01-13,55.0633
2024-01-14,55.0633
2024-01-15,55.0633
2024-01-16,55.1217
2024-01-17,52.7789
2024-01-18,55.4454
2024-01-19,56.2111
2024-01-20,56.2111
2024-01-21,56.2111
2024-01-22,57.7211
2024-01-23,57.4493
2024-01-24,55.6627
2024-01-25,55.4763
2024-01-26,56.94
2024-01-27,56.94
2024-01-28,56.94
2024-01-29,59.6824
2024-01-30,60.9379
2024-01-31,56.1378
2024-02-01,58.285
2024-02-02,56.7044
2024-02-03,56.7044
2024-02-04,56.7044
2024-02-05,58.0094
2024-02-06,59.7002
2024-02-07,56.775
2024-02-08,57.761
2024-02-09,56.1337
2024-02-10,56.1337
2024-02-11,56.1337
2024-02-12,55.0475
2024-02-13,51.6463
2024-02-14,53.6862
2024-02-15,55.4378
2024-02-16,56.1876
2024-02-17,56.1876
2024-02-18,56.1876
2024-02-19,56.1876
2024-02-20,55.6659
2024-02-21,57.4716
2024-02-22,57.8004
2024-02-23,58.0286
2024-02-24,58.0286
2024-02-25,58.0286
2024-02-26,56.1359
2024-02-27,58.0222
2024-02-28,59.6295
2024-02-29,59.5076
2024-03-01,62.1594
2024-03-02,62.1594
2024-03-03,62.1594
2024-03-04,62.3723
2024-03-05,60.7276
2024-03-06,62.4374
2024-03-07,65.7488
2024-03-08,63.3141
2024-03-09,63.3141
2024-03-10,63.3141
2024-03-11,62.3325
2024-03-12,62.0645
2024-03-13,61.3002
2024-03-14,57.4932
2024-03-15,60.402
2024-03-16,60.402
2024-03-17,60.402
2024-03-18,57.9275
2024-03-19,58.456
2024-03-20,58.1876
2024-03-21,59.4991
2024-03-22,57.1678
2024-03-23,57.1678
2024-03-24,57.1678
2024-03-25,55.1709
2024-03-26,53.2346
2024-03-27,55.7027
2024-03-28,55.2939
2024-03-29,55.2939
2024-03-30,55.2939
2024-03-31,55.2939
2024-04-01,55.3927
2024-04-02,53.3127
2024-04-03,53.8268
2024-04-04,50.9304
2024-04-05,51.5923
2024-04-06,51.5923
2024-04-07,51.5923
2024-04-08,53.0827
