,WBA US Equity
2023-03-21,42.4451
2023-03-22,39.3135
2023-03-23,38.829
2023-03-24,40.4803
2023-03-25,40.4803
2023-03-26,40.4803
2023-03-27,41.5393
2023-03-28,45.2352
2023-03-29,46.5461
2023-03-30,48.4046
2023-03-31,48.2239
2023-04-01,48.2239
2023-04-02,48.2239
2023-04-03,51.5185
2023-04-04,52.8928
2023-04-05,53.8301
2023-04-06,52.4701
2023-04-07,52.4701
2023-04-08,52.4701
2023-04-09,52.4701
2023-04-10,53.6112
2023-04-11,54.3551
2023-04-12,51.8171
2023-04-13,52.1526
2023-04-14,50.3007
2023-04-15,50.3007
2023-04-16,50.3007
2023-04-17,52.6452
2023-04-18,51.1946
2023-04-19,48.3248
2023-04-20,50.3959
2023-04-21,50.0119
2023-04-22,50.0119
2023-04-23,50.0119
2023-04-24,50.902
2023-04-25,48.5311
2023-04-26,48.2263
2023-04-27,49.4175
2023-04-28,50.0326
2023-04-29,50.0326
2023-04-30,50.0326
2023-05-01,47.4839
2023-05-02,43.5075
2023-05-03,38.8394
2023-05-04,37.7246
2023-05-05,40.4006
2023-05-06,40.4006
2023-05-07,40.4006
2023-05-08,38.9754
2023-05-09,38.3714
2023-05-10,39.0378
2023-05-11,37.8522
2023-05-12,37.5712
2023-05-13,37.5712
2023-05-14,37.5712
2023-05-15,39.5671
2023-05-16,39.1158
2023-05-17,42.2501
2023-05-18,41.9216
2023-05-19,41.3234
2023-05-20,41.3234
2023-05-21,41.3234
2023-05-22,41.0206
2023-05-23,42.9892
2023-05-24,40.244
2023-05-25,37.7213
2023-05-26,37.9177
2023-05-27,37.9177
2023-05-28,37.9177
2023-05-29,37.9177
2023-05-30,37.6719
2023-05-31,39.8887
2023-06-01,39.7226
2023-06-02,43.9252
2023-06-03,43.9252
2023-06-04,43.9252
2023-06-05,44.2027
2023-06-06,45.5048
2023-06-07,47.3215
2023-06-08,46.9974
2023-06-09,45.273
2023-06-10,45.273
2023-06-11,45.273
2023-06-12,46.3155
2023-06-13,47.766
2023-06-14,45.9433
2023-06-15,48.3084
2023-06-16,51.1275
2023-06-17,51.1275
2023-06-18,51.1275
2023-06-19,51.1275
2023-06-20,49.9144
2023-06-21,46.5291
2023-06-22,47.9802
2023-06-23,46.0601
2023-06-24,46.0601
2023-06-25,46.0601
2023-06-26,46.9123
2023-06-27,37.4174
2023-06-28,39.3126
2023-06-29,37.421
2023-06-30,37.9431
2023-07-01,37.9431
2023-07-02,37.9431
2023-07-03,40.2217
2023-07-04,40.2217
2023-07-05,41.2326
2023-07-06,40.7867
2023-07-07,40.7563
2023-07-08,40.7563
2023-07-09,40.7563
2023-07-10,43.7488
2023-07-11,46.8862
2023-07-12,46.0349
2023-07-13,44.1126
2023-07-14,42.407
2023-07-15,42.407
2023-07-16,42.407
2023-07-17,42.1572
2023-07-18,44.1153
2023-07-19,45.5657
2023-07-20,46.8301
2023-07-21,47.7216
2023-07-22,47.7216
2023-07-23,47.7216
2023-07-24,48.4532
2023-07-25,48.6596
2023-07-26,49.3313
2023-07-27,48.43
2023-07-28,45.2065
2023-07-29,45.2065
2023-07-30,45.2065
2023-07-31,45.9685
2023-08-01,44.4634
2023-08-02,49.1956
2023-08-03,47.8162
2023-08-04,46.1431
2023-08-05,46.1431
2023-08-06,46.1431
2023-08-07,46.2296
2023-08-08,44.9234
2023-08-09,43.9328
2023-08-10,43.8218
2023-08-11,44.4034
2023-08-12,44.4034
2023-08-13,44.4034
2023-08-14,43.3208
2023-08-15,41.5612
2023-08-16,40.0917
2023-08-17,36.7178
2023-08-18,36.2808
2023-08-19,36.2808
2023-08-20,36.2808
2023-08-21,35.9645
2023-08-22,36.5368
2023-08-23,36.5368
2023-08-24,32.7187
2023-08-25,32.5456
2023-08-26,32.5456
2023-08-27,32.5456
2023-08-28,32.2807
2023-08-29,34.5465
2023-08-30,34.9118
2023-08-31,33.964
2023-09-01,28.7326
2023-09-02,28.7326
2023-09-03,28.7326
2023-09-04,28.7326
2023-09-05,27.1234
2023-09-06,26.9228
2023-09-07,25.6166
2023-09-08,25.5099
2023-09-09,25.5099
2023-09-10,25.5099
2023-09-11,24.3354
2023-09-12,26.1566
2023-09-13,27.2805
2023-09-14,30.7916
2023-09-15,30.6333
2023-09-16,30.6333
2023-09-17,30.6333
2023-09-18,30.0213
2023-09-19,29.5959
2023-09-20,29.0894
2023-09-21,28.0695
2023-09-22,27.2336
2023-09-23,27.2336
2023-09-24,27.2336
2023-09-25,28.6979
2023-09-26,28.1388
2023-09-27,27.8448
2023-09-28,27.5203
2023-09-29,36.1192
2023-09-30,36.1192
2023-10-01,36.1192
2023-10-02,37.1552
2023-10-03,37.9076
2023-10-04,36.9913
2023-10-05,36.6041
2023-10-06,35.3176
2023-10-07,35.3176
2023-10-08,35.3176
2023-10-09,38.1149
2023-10-10,38.77
2023-10-11,40.0821
2023-10-12,48.3567
2023-10-13,44.5906
2023-10-14,44.5906
2023-10-15,44.5906
2023-10-16,42.8639
2023-10-17,43.2028
2023-10-18,37.8894
2023-10-19,37.0354
2023-10-20,38.5184
2023-10-21,38.5184
2023-10-22,38.5184
2023-10-23,41.8258
2023-10-24,39.9519
2023-10-25,41.3344
2023-10-26,41.4738
2023-10-27,39.6543
2023-10-28,39.6543
2023-10-29,39.6543
2023-10-30,39.5262
2023-10-31,39.4602
2023-11-01,37.985
2023-11-02,42.2993
2023-11-03,45.071
2023-11-04,45.071
2023-11-05,45.071
2023-11-06,43.8563
2023-11-07,43.429
2023-11-08,41.1804
2023-11-09,39.3951
2023-11-10,40.8893
2023-11-11,40.8893
2023-11-12,40.8893
2023-11-13,40.514
2023-11-14,44.8909
2023-11-15,46.9113
2023-11-16,44.0085
2023-11-17,46.0379
2023-11-18,46.0379
2023-11-19,46.0379
2023-11-20,45.3505
2023-11-21,45.1669
2023-11-22,44.0959
2023-11-23,44.0959
2023-11-24,44.8424
2023-11-25,44.8424
2023-11-26,44.8424
2023-11-27,42.1495
2023-11-28,41.6944
2023-11-29,41.6944
2023-11-30,41.5467
2023-12-01,45.7696
2023-12-02,45.7696
2023-12-03,45.7696
2023-12-04,45.7696
2023-12-05,44.6329
2023-12-06,48.7259
2023-12-07,54.8042
2023-12-08,55.692
2023-12-09,55.692
2023-12-10,55.692
2023-12-11,54.977
2023-12-12,54.6594
2023-12-13,60.4061
2023-12-14,61.9046
2023-12-15,62.0792
2023-12-16,62.0792
2023-12-17,62.0792
2023-12-18,61.0181
2023-12-19,64.052
2023-12-20,61.1004
2023-12-21,62.9506
2023-12-22,63.3874
2023-12-23,63.3874
2023-12-24,63.3874
2023-12-25,63.3874
2023-12-26,64.4442
2023-12-27,64.5257
2023-12-28,64.3224
2023-12-29,61.8525
2023-12-30,61.8525
2023-12-31,61.8525
2024-01-01,61.8525
2024-01-02,63.4524
2024-01-03,58.3861
2024-01-04,53.0693
2024-01-05,55.4709
2024-01-06,55.4709
2024-01-07,55.4709
2024-01-08,57.3379
2024-01-09,56.2749
2024-01-10,53.6822
2024-01-11,51.343
2024-01-12,48.7725
2024-01-13,48.7725
2024-01-14,48.7725
2024-01-15,48.7725
2024-01-16,47.4782
2024-01-17,45.302
2024-01-18,45.2407
2024-01-19,44.7707
2024-01-20,44.7707
2024-01-21,44.7707
2024-01-22,46.901
2024-01-23,46.9766
2024-01-24,46.2615
2024-01-25,49.0866
2024-01-26,48.1663
2024-01-27,48.1663
2024-01-28,48.1663
2024-01-29,47.7036
2024-01-30,47.863
2024-01-31,47.1568
2024-02-01,49.8942
2024-02-02,47.6057
2024-02-03,47.6057
2024-02-04,47.6057
2024-02-05,45.8922
2024-02-06,49.6059
2024-02-07,48.518
2024-02-08,47.5472
2024-02-09,46.4783
2024-02-10,46.4783
2024-02-11,46.4783
2024-02-12,48.049
2024-02-13,44.3227
2024-02-14,44.2898
2024-02-15,47.3235
2024-02-16,47.1088
2024-02-17,47.1088
2024-02-18,47.1088
2024-02-19,47.1088
2024-02-20,48.4398
2024-02-21,46.3904
2024-02-22,45.7469
2024-02-23,46.4302
2024-02-24,46.4302
2024-02-25,46.4302
2024-02-26,43.7913
2024-02-27,46.5113
2024-02-28,44.862
2024-02-29,45.289
2024-03-01,46.2789
2024-03-02,46.2789
2024-03-03,46.2789
2024-03-04,43.0881
2024-03-05,44.9437
2024-03-06,44.5246
2024-03-07,44.7466
2024-03-08,45.7354
2024-03-09,45.7354
2024-03-10,45.7354
2024-03-11,47.4168
2024-03-12,46.3992
2024-03-13,45.5055
2024-03-14,43.8713
2024-03-15,44.8247
2024-03-16,44.8247
2024-03-17,44.8247
2024-03-18,44.3185
2024-03-19,44.4184
2024-03-20,46.3116
2024-03-21,45.0988
2024-03-22,44.1907
2024-03-23,44.1907
2024-03-24,44.1907
2024-03-25,44.4537
2024-03-26,43.9396
2024-03-27,46.6518
2024-03-28,49.943
2024-03-29,49.943
2024-03-30,49.943
2024-03-31,49.943
2024-04-01,41.4535
2024-04-02,38.8481
2024-04-03,38.182
2024-04-04,40.4851
2024-04-05,41.1933
2024-04-06,41.1933
2024-04-07,41.1933
2024-04-08,41.3378
