,ULH US Equity
2023-03-21,40.2905
2023-03-22,41.0734
2023-03-23,40.476
2023-03-24,41.94
2023-03-25,41.94
2023-03-26,41.94
2023-03-27,43.267
2023-03-28,44.2385
2023-03-29,43.5226
2023-03-30,43.764
2023-03-31,45.8241
2023-04-01,45.8241
2023-04-02,45.8241
2023-04-03,45.2656
2023-04-04,43.037
2023-04-05,42.8095
2023-04-06,43.2235
2023-04-07,43.2235
2023-04-08,43.2235
2023-04-09,43.2235
2023-04-10,44.3946
2023-04-11,44.4999
2023-04-12,44.4999
2023-04-13,45.602
2023-04-14,46.4545
2023-04-15,46.4545
2023-04-16,46.4545
2023-04-17,46.5662
2023-04-18,47.137
2023-04-19,47.111
2023-04-20,47.59
2023-04-21,46.3946
2023-04-22,46.3946
2023-04-23,46.3946
2023-04-24,46.6467
2023-04-25,41.5215
2023-04-26,39.6564
2023-04-27,40.4146
2023-04-28,38.7714
2023-04-29,38.7714
2023-04-30,38.7714
2023-05-01,40.2785
2023-05-02,40.0744
2023-05-03,39.9117
2023-05-04,37.8237
2023-05-05,41.3107
2023-05-06,41.3107
2023-05-07,41.3107
2023-05-08,40.0232
2023-05-09,40.3324
2023-05-10,39.6742
2023-05-11,41.508
2023-05-12,41.8945
2023-05-13,41.8945
2023-05-14,41.8945
2023-05-15,41.3548
2023-05-16,43.6781
2023-05-17,45.1983
2023-05-18,47.2408
2023-05-19,46.3905
2023-05-20,46.3905
2023-05-21,46.3905
2023-05-22,46.0358
2023-05-23,46.8071
2023-05-24,46.0336
2023-05-25,46.7258
2023-05-26,47.9613
2023-05-27,47.9613
2023-05-28,47.9613
2023-05-29,47.9613
2023-05-30,47.8263
2023-05-31,45.0396
2023-06-01,47.4969
2023-06-02,53.0019
2023-06-03,53.0019
2023-06-04,53.0019
2023-06-05,47.8577
2023-06-06,49.8416
2023-06-07,54.5978
2023-06-08,53.4759
2023-06-09,52.7785
2023-06-10,52.7785
2023-06-11,52.7785
2023-06-12,52.3791
2023-06-13,54.7757
2023-06-14,55.616
2023-06-15,55.218
2023-06-16,53.3105
2023-06-17,53.3105
2023-06-18,53.3105
2023-06-19,53.3105
2023-06-20,50.6574
2023-06-21,50.6873
2023-06-22,50.5291
2023-06-23,48.6444
2023-06-24,48.6444
2023-06-25,48.6444
2023-06-26,50.5217
2023-06-27,52.9924
2023-06-28,52.5784
2023-06-29,52.392
2023-06-30,51.7028
2023-07-01,51.7028
2023-07-02,51.7028
2023-07-03,54.8085
2023-07-04,54.8085
2023-07-05,54.2016
2023-07-06,53.5165
2023-07-07,55.1821
2023-07-08,55.1821
2023-07-09,55.1821
2023-07-10,56.0273
2023-07-11,56.9862
2023-07-12,55.9992
2023-07-13,55.5612
2023-07-14,54.5185
2023-07-15,54.5185
2023-07-16,54.5185
2023-07-17,54.5185
2023-07-18,56.3072
2023-07-19,59.8798
2023-07-20,60.2566
2023-07-21,59.4569
2023-07-22,59.4569
2023-07-23,59.4569
2023-07-24,59.5802
2023-07-25,56.8094
2023-07-26,58.9135
2023-07-27,58.4228
2023-07-28,53.8657
2023-07-29,53.8657
2023-07-30,53.8657
2023-07-31,55.7819
2023-08-01,56.5227
2023-08-02,58.2226
2023-08-03,58.9603
2023-08-04,59.4236
2023-08-05,59.4236
2023-08-06,59.4236
2023-08-07,58.8282
2023-08-08,60.5277
2023-08-09,61.4126
2023-08-10,60.7326
2023-08-11,58.0268
2023-08-12,58.0268
2023-08-13,58.0268
2023-08-14,50.1936
2023-08-15,46.6808
2023-08-16,43.9574
2023-08-17,42.294
2023-08-18,42.9105
2023-08-19,42.9105
2023-08-20,42.9105
2023-08-21,42.4995
2023-08-22,41.415
2023-08-23,40.5188
2023-08-24,39.8852
2023-08-25,41.2672
2023-08-26,41.2672
2023-08-27,41.2672
2023-08-28,40.9326
2023-08-29,42.4253
2023-08-30,43.6388
2023-08-31,41.9186
2023-09-01,41.8536
2023-09-02,41.8536
2023-09-03,41.8536
2023-09-04,41.8536
2023-09-05,40.2706
2023-09-06,37.5425
2023-09-07,37.0573
2023-09-08,36.6823
2023-09-09,36.6823
2023-09-10,36.6823
2023-09-11,35.5376
2023-09-12,36.6622
2023-09-13,38.917
2023-09-14,42.4493
2023-09-15,42.8142
2023-09-16,42.8142
2023-09-17,42.8142
2023-09-18,41.0958
2023-09-19,39.4883
2023-09-20,38.1008
2023-09-21,38.4488
2023-09-22,36.9446
2023-09-23,36.9446
2023-09-24,36.9446
2023-09-25,37.9189
2023-09-26,35.556
2023-09-27,37.2956
2023-09-28,38.8525
2023-09-29,41.3317
2023-09-30,41.3317
2023-10-01,41.3317
2023-10-02,40.0472
2023-10-03,38.3406
2023-10-04,37.187
2023-10-05,38.5953
2023-10-06,39.3985
2023-10-07,39.3985
2023-10-08,39.3985
2023-10-09,39.8058
2023-10-10,41.0356
2023-10-11,40.9275
2023-10-12,39.8768
2023-10-13,39.5508
2023-10-14,39.5508
2023-10-15,39.5508
2023-10-16,43.0806
2023-10-17,42.8064
2023-10-18,41.8612
2023-10-19,39.3167
2023-10-20,39.0638
2023-10-21,39.0638
2023-10-22,39.0638
2023-10-23,38.1217
2023-10-24,36.9002
2023-10-25,35.584
2023-10-26,34.0813
2023-10-27,30.6209
2023-10-28,30.6209
2023-10-29,30.6209
2023-10-30,36.3512
2023-10-31,37.2967
2023-11-01,37.0123
2023-11-02,39.555
2023-11-03,43.4193
2023-11-04,43.4193
2023-11-05,43.4193
2023-11-06,41.9525
2023-11-07,42.0501
2023-11-08,42.5992
2023-11-09,41.7072
2023-11-10,43.6893
2023-11-11,43.6893
2023-11-12,43.6893
2023-11-13,45.6501
2023-11-14,50.9107
2023-11-15,52.276
2023-11-16,48.3483
2023-11-17,46.9052
2023-11-18,46.9052
2023-11-19,46.9052
2023-11-20,48.6574
2023-11-21,47.4238
2023-11-22,49.0117
2023-11-23,49.0117
2023-11-24,52.3057
2023-11-25,52.3057
2023-11-26,52.3057
2023-11-27,50.0366
2023-11-28,49.8013
2023-11-29,50.4837
2023-11-30,49.9466
2023-12-01,53.7056
2023-12-02,53.7056
2023-12-03,53.7056
2023-12-04,54.7726
2023-12-05,51.0772
2023-12-06,52.4719
2023-12-07,56.3671
2023-12-08,55.5679
2023-12-09,55.5679
2023-12-10,55.5679
2023-12-11,56.3762
2023-12-12,55.0805
2023-12-13,58.7724
2023-12-14,60.0062
2023-12-15,53.7191
2023-12-16,53.7191
2023-12-17,53.7191
2023-12-18,53.1247
2023-12-19,56.7452
2023-12-20,56.9217
2023-12-21,58.3005
2023-12-22,58.679
2023-12-23,58.679
2023-12-24,58.679
2023-12-25,58.679
2023-12-26,60.3402
2023-12-27,60.5101
2023-12-28,61.533
2023-12-29,57.7505
2023-12-30,57.7505
2023-12-31,57.7505
2024-01-01,57.7505
2024-01-02,59.1953
2024-01-03,56.9345
2024-01-04,56.3275
2024-01-05,56.6779
2024-01-06,56.6779
2024-01-07,56.6779
2024-01-08,57.7614
2024-01-09,56.2212
2024-01-10,64.0677
2024-01-11,62.8011
2024-01-12,63.3094
2024-01-13,63.3094
2024-01-14,63.3094
2024-01-15,63.3094
2024-01-16,58.8344
2024-01-17,57.062
2024-01-18,56.8774
2024-01-19,58.7814
2024-01-20,58.7814
2024-01-21,58.7814
2024-01-22,61.196
2024-01-23,59.9969
2024-01-24,57.5149
2024-01-25,58.7714
2024-01-26,57.135
2024-01-27,57.135
2024-01-28,57.135
2024-01-29,57.3583
2024-01-30,57.5014
2024-01-31,59.4987
2024-02-01,57.5672
2024-02-02,57.4491
2024-02-03,57.4491
2024-02-04,57.4491
2024-02-05,57.2062
2024-02-06,58.9131
2024-02-07,57.7837
2024-02-08,59.8482
2024-02-09,61.14
2024-02-10,61.14
2024-02-11,61.14
2024-02-12,63.0133
2024-02-13,59.2165
2024-02-14,61.2558
2024-02-15,61.8274
2024-02-16,65.2505
2024-02-17,65.2505
2024-02-18,65.2505
2024-02-19,65.2505
2024-02-20,59.9623
2024-02-21,60.3562
2024-02-22,61.8137
2024-02-23,62.6193
2024-02-24,62.6193
2024-02-25,62.6193
2024-02-26,63.894
2024-02-27,64.3738
2024-02-28,61.553
2024-02-29,62.571
2024-03-01,63.0664
2024-03-02,63.0664
2024-03-03,63.0664
2024-03-04,63.8627
2024-03-05,61.4935
2024-03-06,63.2503
2024-03-07,68.4693
2024-03-08,69.7371
2024-03-09,69.7371
2024-03-10,69.7371
2024-03-11,64.4163
2024-03-12,62.5262
2024-03-13,61.7625
2024-03-14,57.318
2024-03-15,58.5522
2024-03-16,58.5522
2024-03-17,58.5522
2024-03-18,56.4267
2024-03-19,56.761
2024-03-20,58.7488
2024-03-21,61.2221
2024-03-22,60.7265
2024-03-23,60.7265
2024-03-24,60.7265
2024-03-25,60.5575
2024-03-26,61.2054
2024-03-27,63.5145
2024-03-28,62.2024
2024-03-29,62.2024
2024-03-30,62.2024
2024-03-31,62.2024
2024-04-01,61.7388
2024-04-02,57.4144
2024-04-03,55.1489
2024-04-04,55.9481
2024-04-05,54.5651
2024-04-06,54.5651
2024-04-07,54.5651
2024-04-08,55.5468
