,FHB US Equity
2023-03-22,36.4863
2023-03-23,35.4256
2023-03-24,36.85
2023-03-25,36.85
2023-03-26,36.85
2023-03-27,37.1542
2023-03-28,38.4254
2023-03-29,37.7981
2023-03-30,36.2798
2023-03-31,37.1955
2023-04-01,37.1955
2023-04-02,37.1955
2023-04-03,36.9483
2023-04-04,36.4197
2023-04-05,35.8611
2023-04-06,36.2154
2023-04-07,36.2154
2023-04-08,36.2154
2023-04-09,36.2154
2023-04-10,35.7197
2023-04-11,37.8421
2023-04-12,37.4675
2023-04-13,38.3098
2023-04-14,37.6862
2023-04-15,37.6862
2023-04-16,37.6862
2023-04-17,39.4046
2023-04-18,36.4478
2023-04-19,39.4438
2023-04-20,38.6317
2023-04-21,37.669
2023-04-22,37.669
2023-04-23,37.669
2023-04-24,38.0417
2023-04-25,35.4423
2023-04-26,35.0247
2023-04-27,37.8907
2023-04-28,37.0299
2023-04-29,37.0299
2023-04-30,37.0299
2023-05-01,34.3399
2023-05-02,30.8844
2023-05-03,31.6805
2023-05-04,30.9671
2023-05-05,32.9073
2023-05-06,32.9073
2023-05-07,32.9073
2023-05-08,32.9073
2023-05-09,31.8689
2023-05-10,30.8615
2023-05-11,29.1736
2023-05-12,29.1736
2023-05-13,29.1736
2023-05-14,29.1736
2023-05-15,32.9823
2023-05-16,32.8732
2023-05-17,37.8234
2023-05-18,38.2288
2023-05-19,37.1787
2023-05-20,37.1787
2023-05-21,37.1787
2023-05-22,40.7502
2023-05-23,40.6819
2023-05-24,39.8859
2023-05-25,38.9936
2023-05-26,38.8553
2023-05-27,38.8553
2023-05-28,38.8553
2023-05-29,38.8553
2023-05-30,38.9673
2023-05-31,37.7167
2023-06-01,40.4831
2023-06-02,45.9562
2023-06-03,45.9562
2023-06-04,45.9562
2023-06-05,44.3544
2023-06-06,49.0584
2023-06-07,52.1659
2023-06-08,51.0507
2023-06-09,50.5129
2023-06-10,50.5129
2023-06-11,50.5129
2023-06-12,51.1679
2023-06-13,52.9399
2023-06-14,50.6497
2023-06-15,51.4289
2023-06-16,50.8605
2023-06-17,50.8605
2023-06-18,50.8605
2023-06-19,50.8605
2023-06-20,49.2995
2023-06-21,47.9053
2023-06-22,45.678
2023-06-23,44.4724
2023-06-24,44.4724
2023-06-25,44.4724
2023-06-26,45.5279
2023-06-27,47.226
2023-06-28,45.87
2023-06-29,46.7801
2023-06-30,46.3979
2023-07-01,46.3979
2023-07-02,46.3979
2023-07-03,49.1219
2023-07-04,49.1219
2023-07-05,47.5009
2023-07-06,46.2631
2023-07-07,49.057
2023-07-08,49.057
2023-07-09,49.057
2023-07-10,49.6083
2023-07-11,49.7956
2023-07-12,52.1423
2023-07-13,53.5515
2023-07-14,52.2581
2023-07-15,52.2581
2023-07-16,52.2581
2023-07-17,52.981
2023-07-18,58.2171
2023-07-19,61.154
2023-07-20,59.5057
2023-07-21,58.1875
2023-07-22,58.1875
2023-07-23,58.1875
2023-07-24,60.7477
2023-07-25,59.3258
2023-07-26,62.5632
2023-07-27,60.1846
2023-07-28,57.5441
2023-07-29,57.5441
2023-07-30,57.5441
2023-07-31,54.5804
2023-08-01,53.2673
2023-08-02,53.6764
2023-08-03,52.8497
2023-08-04,52.9287
2023-08-05,52.9287
2023-08-06,52.9287
2023-08-07,53.7694
2023-08-08,53.069
2023-08-09,52.5497
2023-08-10,53.2382
2023-08-11,51.7809
2023-08-12,51.7809
2023-08-13,51.7809
2023-08-14,49.4918
2023-08-15,45.267
2023-08-16,45.0284
2023-08-17,49.0988
2023-08-18,49.1885
2023-08-19,49.1885
2023-08-20,49.1885
2023-08-21,47.8799
2023-08-22,46.5559
2023-08-23,47.761
2023-08-24,47.6277
2023-08-25,46.9498
2023-08-26,46.9498
2023-08-27,46.9498
2023-08-28,48.2204
2023-08-29,49.4724
2023-08-30,48.645
2023-08-31,48.1549
2023-09-01,50.2297
2023-09-02,50.2297
2023-09-03,50.2297
2023-09-04,50.2297
2023-09-05,48.042
2023-09-06,45.3486
2023-09-07,44.4159
2023-09-08,45.6278
2023-09-09,45.6278
2023-09-10,45.6278
2023-09-11,44.0909
2023-09-12,43.5553
2023-09-13,42.3575
2023-09-14,43.6634
2023-09-15,46.3495
2023-09-16,46.3495
2023-09-17,46.3495
2023-09-18,46.6852
2023-09-19,47.4227
2023-09-20,47.1115
2023-09-21,46.794
2023-09-22,46.0448
2023-09-23,46.0448
2023-09-24,46.0448
2023-09-25,46.2356
2023-09-26,44.8146
2023-09-27,45.6127
2023-09-28,44.3951
2023-09-29,45.6903
2023-09-30,45.6903
2023-10-01,45.6903
2023-10-02,43.3796
2023-10-03,42.7933
2023-10-04,42.045
2023-10-05,44.0684
2023-10-06,45.9508
2023-10-07,45.9508
2023-10-08,45.9508
2023-10-09,46.5709
2023-10-10,48.276
2023-10-11,48.4123
2023-10-12,47.0656
2023-10-13,46.0558
2023-10-14,46.0558
2023-10-15,46.0558
2023-10-16,50.0085
2023-10-17,50.6645
2023-10-18,47.5649
2023-10-19,46.5222
2023-10-20,42.6528
2023-10-21,42.6528
2023-10-22,42.6528
2023-10-23,44.6826
2023-10-24,44.514
2023-10-25,45.6456
2023-10-26,48.6902
2023-10-27,46.7633
2023-10-28,46.7633
2023-10-29,46.7633
2023-10-30,48.0267
2023-10-31,47.5962
2023-11-01,48.0777
2023-11-02,53.6193
2023-11-03,55.4632
2023-11-04,55.4632
2023-11-05,55.4632
2023-11-06,52.9553
2023-11-07,49.8849
2023-11-08,49.0609
2023-11-09,48.5866
2023-11-10,49.2841
2023-11-11,49.2841
2023-11-12,49.2841
2023-11-13,48.602
2023-11-14,56.3804
2023-11-15,55.8065
2023-11-16,56.1655
2023-11-17,57.3085
2023-11-18,57.3085
2023-11-19,57.3085
2023-11-20,57.6717
2023-11-21,55.7779
2023-11-22,54.9483
2023-11-23,54.9483
2023-11-24,54.9483
2023-11-25,54.9483
2023-11-26,54.9483
2023-11-27,55.1861
2023-11-28,55.6701
2023-11-29,58.3463
2023-11-30,58.1096
2023-12-01,62.2304
2023-12-02,62.2304
2023-12-03,62.2304
2023-12-04,63.4234
2023-12-05,60.4978
2023-12-06,61.0503
2023-12-07,63.2728
2023-12-08,64.0117
2023-12-09,64.0117
2023-12-10,64.0117
2023-12-11,64.198
2023-12-12,64.6242
2023-12-13,67.7165
2023-12-14,71.2121
2023-12-15,69.4736
2023-12-16,69.4736
2023-12-17,69.4736
2023-12-18,69.9435
2023-12-19,71.0089
2023-12-20,65.7082
2023-12-21,66.8711
2023-12-22,67.0636
2023-12-23,67.0636
2023-12-24,67.0636
2023-12-25,67.0636
2023-12-26,68.3209
2023-12-27,67.5929
2023-12-28,68.2919
2023-12-29,66.0011
2023-12-30,66.0011
2023-12-31,66.0011
2024-01-01,66.0011
2024-01-02,64.9546
2024-01-03,60.3127
2024-01-04,61.0676
2024-01-05,59.745
2024-01-06,59.745
2024-01-07,59.745
2024-01-08,60.3374
2024-01-09,58.2675
2024-01-10,58.1202
2024-01-11,56.8561
2024-01-12,55.5331
2024-01-13,55.5331
2024-01-14,55.5331
2024-01-15,55.5331
2024-01-16,52.7134
2024-01-17,52.0302
2024-01-18,53.7061
2024-01-19,55.778
2024-01-20,55.778
2024-01-21,55.778
2024-01-22,58.3664
2024-01-23,54.7679
2024-01-24,55.8716
2024-01-25,54.229
2024-01-26,57.8603
2024-01-27,57.8603
2024-01-28,57.8603
2024-01-29,60.1224
2024-01-30,60.1695
2024-01-31,53.1603
2024-02-01,51.1073
2024-02-02,50.8815
2024-02-03,50.8815
2024-02-04,50.8815
2024-02-05,49.3583
2024-02-06,48.6882
2024-02-07,48.9273
2024-02-08,48.9888
2024-02-09,50.5884
2024-02-10,50.5884
2024-02-11,50.5884
2024-02-12,52.7124
2024-02-13,49.0753
2024-02-14,51.2779
2024-02-15,54.6307
2024-02-16,54.1335
2024-02-17,54.1335
2024-02-18,54.1335
2024-02-19,54.1335
2024-02-20,52.7671
2024-02-21,52.879
2024-02-22,51.2469
2024-02-23,51.1841
2024-02-24,51.1841
2024-02-25,51.1841
2024-02-26,49.4281
2024-02-27,50.0611
2024-02-28,48.9209
2024-02-29,49.9687
2024-03-01,48.994
2024-03-02,48.994
2024-03-03,48.994
2024-03-04,48.6667
2024-03-05,52.9585
2024-03-06,52.1386
2024-03-07,51.8962
2024-03-08,53.0259
2024-03-09,53.0259
2024-03-10,53.0259
2024-03-11,52.6604
2024-03-12,51.7018
2024-03-13,51.7018
2024-03-14,49.2655
2024-03-15,50.0767
2024-03-16,50.0767
2024-03-17,50.0767
2024-03-18,49.4081
2024-03-19,50.1728
2024-03-20,54.4466
2024-03-21,55.1104
2024-03-22,51.464
2024-03-23,51.464
2024-03-24,51.464
2024-03-25,51.7451
2024-03-26,51.4369
2024-03-27,54.5847
2024-03-28,56.0896
2024-03-29,56.0896
2024-03-30,56.0896
2024-03-31,56.0896
2024-04-01,52.5642
2024-04-02,50.172
2024-04-03,50.6647
2024-04-04,51.0935
2024-04-05,50.265
2024-04-06,50.265
2024-04-07,50.265
2024-04-08,53.8541
