,CPF US Equity
2023-03-20,38.2971
2023-03-21,39.8878
2023-03-22,37.9
2023-03-23,36.5275
2023-03-24,37.561
2023-03-25,37.561
2023-03-26,37.561
2023-03-27,39.8539
2023-03-28,39.8188
2023-03-29,39.7824
2023-03-30,36.6999
2023-03-31,38.4192
2023-04-01,38.4192
2023-04-02,38.4192
2023-04-03,37.4022
2023-04-04,35.5833
2023-04-05,35.2351
2023-04-06,36.862
2023-04-07,36.862
2023-04-08,36.862
2023-04-09,36.862
2023-04-10,36.5903
2023-04-11,36.2107
2023-04-12,35.2813
2023-04-13,36.2838
2023-04-14,34.8862
2023-04-15,34.8862
2023-04-16,34.8862
2023-04-17,36.5301
2023-04-18,34.7831
2023-04-19,37.3256
2023-04-20,36.6055
2023-04-21,35.7145
2023-04-22,35.7145
2023-04-23,35.7145
2023-04-24,34.9747
2023-04-25,32.3047
2023-04-26,35.6905
2023-04-27,36.4817
2023-04-28,36.4817
2023-04-29,36.4817
2023-04-30,36.4817
2023-05-01,36.1522
2023-05-02,31.5072
2023-05-03,31.3313
2023-05-04,29.5662
2023-05-05,34.6066
2023-05-06,34.6066
2023-05-07,34.6066
2023-05-08,32.6605
2023-05-09,32.8381
2023-05-10,33.6228
2023-05-11,32.6809
2023-05-12,32.2289
2023-05-13,32.2289
2023-05-14,32.2289
2023-05-15,35.3725
2023-05-16,35.3392
2023-05-17,40.4894
2023-05-18,40.4146
2023-05-19,39.731
2023-05-20,39.731
2023-05-21,39.731
2023-05-22,42.8954
2023-05-23,45.0426
2023-05-24,44.1627
2023-05-25,43.5344
2023-05-26,44.083
2023-05-27,44.083
2023-05-28,44.083
2023-05-29,44.083
2023-05-30,42.6021
2023-05-31,41.5406
2023-06-01,43.5205
2023-06-02,49.4113
2023-06-03,49.4113
2023-06-04,49.4113
2023-06-05,46.9459
2023-06-06,50.651
2023-06-07,54.1304
2023-06-08,53.0254
2023-06-09,51.2225
2023-06-10,51.2225
2023-06-11,51.2225
2023-06-12,50.5557
2023-06-13,52.1037
2023-06-14,49.7751
2023-06-15,51.5831
2023-06-16,51.8817
2023-06-17,51.8817
2023-06-18,51.8817
2023-06-19,51.8817
2023-06-20,51.09
2023-06-21,50.4806
2023-06-22,48.7679
2023-06-23,48.9133
2023-06-24,48.9133
2023-06-25,48.9133
2023-06-26,47.9744
2023-06-27,48.2314
2023-06-28,48.1822
2023-06-29,49.8249
2023-06-30,47.2743
2023-07-01,47.2743
2023-07-02,47.2743
2023-07-03,49.678
2023-07-04,49.678
2023-07-05,47.9571
2023-07-06,45.9799
2023-07-07,47.0552
2023-07-08,47.0552
2023-07-09,47.0552
2023-07-10,47.5413
2023-07-11,47.4412
2023-07-12,50.1046
2023-07-13,52.1522
2023-07-14,52.0969
2023-07-15,52.0969
2023-07-16,52.0969
2023-07-17,53.2255
2023-07-18,56.902
2023-07-19,58.8155
2023-07-20,58.693
2023-07-21,57.0933
2023-07-22,57.0933
2023-07-23,57.0933
2023-07-24,59.9591
2023-07-25,58.9713
2023-07-26,59.9524
2023-07-27,57.7176
2023-07-28,58.3863
2023-07-29,58.3863
2023-07-30,58.3863
2023-07-31,58.4768
2023-08-01,56.814
2023-08-02,55.9281
2023-08-03,56.6277
2023-08-04,56.7292
2023-08-05,56.7292
2023-08-06,56.7292
2023-08-07,57.501
2023-08-08,58.4715
2023-08-09,57.6119
2023-08-10,57.1053
2023-08-11,56.81
2023-08-12,56.81
2023-08-13,56.81
2023-08-14,52.7207
2023-08-15,49.4809
2023-08-16,47.8697
2023-08-17,51.2738
2023-08-18,51.6818
2023-08-19,51.6818
2023-08-20,51.6818
2023-08-21,49.7725
2023-08-22,47.6013
2023-08-23,49.6877
2023-08-24,50.5856
2023-08-25,49.8493
2023-08-26,49.8493
2023-08-27,49.8493
2023-08-28,50.957
2023-08-29,51.5718
2023-08-30,50.1203
2023-08-31,50.7718
2023-09-01,54.0037
2023-09-02,54.0037
2023-09-03,54.0037
2023-09-04,54.0037
2023-09-05,51.1954
2023-09-06,47.712
2023-09-07,46.2278
2023-09-08,47.2079
2023-09-09,47.2079
2023-09-10,47.2079
2023-09-11,47.7985
2023-09-12,48.4612
2023-09-13,46.4482
2023-09-14,48.5904
2023-09-15,49.5046
2023-09-16,49.5046
2023-09-17,49.5046
2023-09-18,48.4852
2023-09-19,49.162
2023-09-20,50.703
2023-09-21,50.7702
2023-09-22,48.2554
2023-09-23,48.2554
2023-09-24,48.2554
2023-09-25,48.4695
2023-09-26,45.791
2023-09-27,46.315
2023-09-28,46.62
2023-09-29,49.7922
2023-09-30,49.7922
2023-10-01,49.7922
2023-10-02,45.7982
2023-10-03,43.7736
2023-10-04,44.9581
2023-10-05,48.0035
2023-10-06,49.0214
2023-10-07,49.0214
2023-10-08,49.0214
2023-10-09,48.4976
2023-10-10,50.0169
2023-10-11,50.3612
2023-10-12,49.0335
2023-10-13,46.4974
2023-10-14,46.4974
2023-10-15,46.4974
2023-10-16,48.1757
2023-10-17,50.0775
2023-10-18,47.6649
2023-10-19,46.2561
2023-10-20,44.2864
2023-10-21,44.2864
2023-10-22,44.2864
2023-10-23,44.1648
2023-10-24,43.1238
2023-10-25,44.71
2023-10-26,45.4186
2023-10-27,44.3727
2023-10-28,44.3727
2023-10-29,44.3727
2023-10-30,45.667
2023-10-31,45.5984
2023-11-01,48.1753
2023-11-02,52.8668
2023-11-03,57.4076
2023-11-04,57.4076
2023-11-05,57.4076
2023-11-06,56.1967
2023-11-07,53.6363
2023-11-08,52.5051
2023-11-09,52.3623
2023-11-10,52.1422
2023-11-11,52.1422
2023-11-12,52.1422
2023-11-13,50.9605
2023-11-14,57.9795
2023-11-15,58.3045
2023-11-16,57.3864
2023-11-17,58.1811
2023-11-18,58.1811
2023-11-19,58.1811
2023-11-20,57.5467
2023-11-21,55.2111
2023-11-22,55.3361
2023-11-23,55.3361
2023-11-24,55.3361
2023-11-25,55.3361
2023-11-26,55.3361
2023-11-27,53.2677
2023-11-28,54.0871
2023-11-29,56.9911
2023-11-30,57.3715
2023-12-01,62.0575
2023-12-02,62.0575
2023-12-03,62.0575
2023-12-04,63.1442
2023-12-05,60.993
2023-12-06,61.4817
2023-12-07,63.9234
2023-12-08,64.8072
2023-12-09,64.8072
2023-12-10,64.8072
2023-12-11,63.6423
2023-12-12,62.1315
2023-12-13,64.5391
2023-12-14,66.5518
2023-12-15,65.042
2023-12-16,65.042
2023-12-17,65.042
2023-12-18,64.0691
2023-12-19,65.7551
2023-12-20,63.0445
2023-12-21,64.4622
2023-12-22,65.2237
2023-12-23,65.2237
2023-12-24,65.2237
2023-12-25,65.2237
2023-12-26,66.6999
2023-12-27,66.1552
2023-12-28,64.8764
2023-12-29,61.9559
2023-12-30,61.9559
2023-12-31,61.9559
2024-01-01,61.9559
2024-01-02,62.3281
2024-01-03,57.6605
2024-01-04,57.8355
2024-01-05,57.5893
2024-01-06,57.5893
2024-01-07,57.5893
2024-01-08,57.7134
2024-01-09,55.8528
2024-01-10,56.6416
2024-01-11,56.7082
2024-01-12,56.5284
2024-01-13,56.5284
2024-01-14,56.5284
2024-01-15,56.5284
2024-01-16,53.9613
2024-01-17,54.6952
2024-01-18,54.7698
2024-01-19,55.4526
2024-01-20,55.4526
2024-01-21,55.4526
2024-01-22,60.6431
2024-01-23,58.3304
2024-01-24,58.5917
2024-01-25,58.7257
2024-01-26,58.9318
2024-01-27,58.9318
2024-01-28,58.9318
2024-01-29,60.3649
2024-01-30,60.3649
2024-01-31,54.9868
2024-02-01,58.0123
2024-02-02,54.9891
2024-02-03,54.9891
2024-02-04,54.9891
2024-02-05,51.6325
2024-02-06,51.2379
2024-02-07,50.5979
2024-02-08,52.3674
2024-02-09,54.5634
2024-02-10,54.5634
2024-02-11,54.5634
2024-02-12,55.134
2024-02-13,47.0373
2024-02-14,50.0443
2024-02-15,53.7922
2024-02-16,51.5834
2024-02-17,51.5834
2024-02-18,51.5834
2024-02-19,51.5834
2024-02-20,51.6476
2024-02-21,51.2959
2024-02-22,50.3036
2024-02-23,51.2102
2024-02-24,51.2102
2024-02-25,51.2102
2024-02-26,49.4167
2024-02-27,48.8504
2024-02-28,48.27
2024-02-29,50.766
2024-03-01,50.6893
2024-03-02,50.6893
2024-03-03,50.6893
2024-03-04,51.5224
2024-03-05,55.6775
2024-03-06,54.6106
2024-03-07,55.225
2024-03-08,55.7075
2024-03-09,55.7075
2024-03-10,55.7075
2024-03-11,56.8749
2024-03-12,52.7308
2024-03-13,51.7751
2024-03-14,48.093
2024-03-15,49.8256
2024-03-16,49.8256
2024-03-17,49.8256
2024-03-18,48.6568
2024-03-19,48.0016
2024-03-20,52.2852
2024-03-21,54.9339
2024-03-22,52.1631
2024-03-23,52.1631
2024-03-24,52.1631
2024-03-25,52.9591
2024-03-26,53.2275
2024-03-27,56.9149
2024-03-28,56.6758
2024-03-29,56.6758
2024-03-30,56.6758
2024-03-31,56.6758
2024-04-01,53.7928
2024-04-02,53.2626
2024-04-03,51.6086
2024-04-04,53.1147
2024-04-05,51.9738
2024-04-06,51.9738
2024-04-07,51.9738
2024-04-08,52.6057
