,TSCO US Equity
2023-03-21,56.7898
2023-03-22,51.6784
2023-03-23,50.1537
2023-03-24,50.5597
2023-03-25,50.5597
2023-03-26,50.5597
2023-03-27,52.2754
2023-03-28,52.0855
2023-03-29,52.721
2023-03-30,52.6822
2023-03-31,55.8157
2023-04-01,55.8157
2023-04-02,55.8157
2023-04-03,59.7421
2023-04-04,58.0728
2023-04-05,54.2403
2023-04-06,54.9095
2023-04-07,54.9095
2023-04-08,54.9095
2023-04-09,54.9095
2023-04-10,56.6504
2023-04-11,57.4935
2023-04-12,52.1664
2023-04-13,54.206
2023-04-14,55.2958
2023-04-15,55.2958
2023-04-16,55.2958
2023-04-17,57.1327
2023-04-18,59.2243
2023-04-19,60.0422
2023-04-20,61.1342
2023-04-21,60.8109
2023-04-22,60.8109
2023-04-23,60.8109
2023-04-24,61.5195
2023-04-25,57.1791
2023-04-26,56.313
2023-04-27,53.4055
2023-04-28,52.9297
2023-04-29,52.9297
2023-04-30,52.9297
2023-05-01,53.273
2023-05-02,55.1197
2023-05-03,55.9364
2023-05-04,51.3257
2023-05-05,53.4715
2023-05-06,53.4715
2023-05-07,53.4715
2023-05-08,53.6941
2023-05-09,54.3113
2023-05-10,55.6201
2023-05-11,54.0986
2023-05-12,52.716
2023-05-13,52.716
2023-05-14,52.716
2023-05-15,47.2049
2023-05-16,44.2235
2023-05-17,43.4687
2023-05-18,47.2543
2023-05-19,43.851
2023-05-20,43.851
2023-05-21,43.851
2023-05-22,43.1151
2023-05-23,41.0324
2023-05-24,41.0082
2023-05-25,38.8181
2023-05-26,38.2088
2023-05-27,38.2088
2023-05-28,38.2088
2023-05-29,38.2088
2023-05-30,40.9829
2023-05-31,38.3203
2023-06-01,36.9119
2023-06-02,40.2927
2023-06-03,40.2927
2023-06-04,40.2927
2023-06-05,38.6896
2023-06-06,44.529
2023-06-07,45.0812
2023-06-08,46.0404
2023-06-09,44.9364
2023-06-10,44.9364
2023-06-11,44.9364
2023-06-12,46.2867
2023-06-13,45.2754
2023-06-14,45.6151
2023-06-15,47.2534
2023-06-16,46.2935
2023-06-17,46.2935
2023-06-18,46.2935
2023-06-19,46.2935
2023-06-20,45.2616
2023-06-21,47.4393
2023-06-22,46.9798
2023-06-23,46.4462
2023-06-24,46.4462
2023-06-25,46.4462
2023-06-26,46.6861
2023-06-27,49.3401
2023-06-28,45.5746
2023-06-29,46.1089
2023-06-30,48.4578
2023-07-01,48.4578
2023-07-02,48.4578
2023-07-03,48.4163
2023-07-04,48.4163
2023-07-05,48.015
2023-07-06,47.1031
2023-07-07,45.8811
2023-07-08,45.8811
2023-07-09,45.8811
2023-07-10,48.8829
2023-07-11,49.9867
2023-07-12,48.5823
2023-07-13,45.902
2023-07-14,45.0755
2023-07-15,45.0755
2023-07-16,45.0755
2023-07-17,42.7591
2023-07-18,43.7653
2023-07-19,43.1778
2023-07-20,45.5409
2023-07-21,46.4483
2023-07-22,46.4483
2023-07-23,46.4483
2023-07-24,45.8129
2023-07-25,44.6235
2023-07-26,45.9699
2023-07-27,52.0473
2023-07-28,52.2922
2023-07-29,52.2922
2023-07-30,52.2922
2023-07-31,52.2922
2023-08-01,52.4221
2023-08-02,53.6055
2023-08-03,54.3453
2023-08-04,50.7951
2023-08-05,50.7951
2023-08-06,50.7951
2023-08-07,51.1301
2023-08-08,50.3841
2023-08-09,52.063
2023-08-10,50.6606
2023-08-11,50.8418
2023-08-12,50.8418
2023-08-13,50.8418
2023-08-14,50.7801
2023-08-15,50.471
2023-08-16,49.5354
2023-08-17,48.0546
2023-08-18,48.3266
2023-08-19,48.3266
2023-08-20,48.3266
2023-08-21,45.4783
2023-08-22,45.0183
2023-08-23,44.709
2023-08-24,42.5267
2023-08-25,45.2843
2023-08-26,45.2843
2023-08-27,45.2843
2023-08-28,49.9023
2023-08-29,52.6221
2023-08-30,52.8874
2023-08-31,49.3531
2023-09-01,50.8941
2023-09-02,50.8941
2023-09-03,50.8941
2023-09-04,50.8941
2023-09-05,49.03
2023-09-06,47.3108
2023-09-07,49.8453
2023-09-08,48.6497
2023-09-09,48.6497
2023-09-10,48.6497
2023-09-11,48.8782
2023-09-12,48.4323
2023-09-13,47.4973
2023-09-14,47.5319
2023-09-15,45.1512
2023-09-16,45.1512
2023-09-17,45.1512
2023-09-18,42.7498
2023-09-19,43.3637
2023-09-20,41.548
2023-09-21,39.5955
2023-09-22,40.0484
2023-09-23,40.0484
2023-09-24,40.0484
2023-09-25,41.3345
2023-09-26,39.1176
2023-09-27,39.1045
2023-09-28,39.533
2023-09-29,39.275
2023-09-30,39.275
2023-10-01,39.275
2023-10-02,39.7695
2023-10-03,39.8033
2023-10-04,42.5604
2023-10-05,41.8882
2023-10-06,41.3255
2023-10-07,41.3255
2023-10-08,41.3255
2023-10-09,40.8631
2023-10-10,42.1896
2023-10-11,41.5749
2023-10-12,35.8941
2023-10-13,40.3445
2023-10-14,40.3445
2023-10-15,40.3445
2023-10-16,45.2067
2023-10-17,46.7901
2023-10-18,46.758
2023-10-19,42.7838
2023-10-20,38.354
2023-10-21,38.354
2023-10-22,38.354
2023-10-23,41.0207
2023-10-24,41.0661
2023-10-25,40.9681
2023-10-26,35.5392
2023-10-27,35.032
2023-10-28,35.032
2023-10-29,35.032
2023-10-30,38.1796
2023-10-31,39.4104
2023-11-01,38.26
2023-11-02,42.2695
2023-11-03,45.5461
2023-11-04,45.5461
2023-11-05,45.5461
2023-11-06,45.5266
2023-11-07,45.4831
2023-11-08,45.7434
2023-11-09,42.7787
2023-11-10,45.6321
2023-11-11,45.6321
2023-11-12,45.6321
2023-11-13,44.0304
2023-11-14,51.6752
2023-11-15,52.1648
2023-11-16,49.1919
2023-11-17,48.8997
2023-11-18,48.8997
2023-11-19,48.8997
2023-11-20,47.6631
2023-11-21,45.6157
2023-11-22,46.3398
2023-11-23,46.3398
2023-11-24,46.9188
2023-11-25,46.9188
2023-11-26,46.9188
2023-11-27,46.6451
2023-11-28,48.2744
2023-11-29,48.4798
2023-11-30,50.5988
2023-12-01,55.3544
2023-12-02,55.3544
2023-12-03,55.3544
2023-12-04,56.5436
2023-12-05,52.9206
2023-12-06,54.3458
2023-12-07,54.0401
2023-12-08,55.9288
2023-12-09,55.9288
2023-12-10,55.9288
2023-12-11,58.278
2023-12-12,57.6659
2023-12-13,60.5392
2023-12-14,62.4015
2023-12-15,57.186
2023-12-16,57.186
2023-12-17,57.186
2023-12-18,56.0808
2023-12-19,56.3006
2023-12-20,51.9166
2023-12-21,53.0581
2023-12-22,53.1899
2023-12-23,53.1899
2023-12-24,53.1899
2023-12-25,53.1899
2023-12-26,52.3676
2023-12-27,53.5596
2023-12-28,55.5249
2023-12-29,54.8837
2023-12-30,54.8837
2023-12-31,54.8837
2024-01-01,54.8837
2024-01-02,55.815
2024-01-03,52.9321
2024-01-04,54.4189
2024-01-05,56.7095
2024-01-06,56.7095
2024-01-07,56.7095
2024-01-08,59.2392
2024-01-09,57.2106
2024-01-10,56.6258
2024-01-11,57.513
2024-01-12,58.6241
2024-01-13,58.6241
2024-01-14,58.6241
2024-01-15,58.6241
2024-01-16,59.0161
2024-01-17,60.8051
2024-01-18,62.2282
2024-01-19,62.646
2024-01-20,62.646
2024-01-21,62.646
2024-01-22,63.3907
2024-01-23,59.8747
2024-01-24,57.9525
2024-01-25,58.1285
2024-01-26,58.894
2024-01-27,58.894
2024-01-28,58.894
2024-01-29,57.8092
2024-01-30,58.7006
2024-01-31,56.0074
2024-02-01,61.8533
2024-02-02,60.2766
2024-02-03,60.2766
2024-02-04,60.2766
2024-02-05,58.7125
2024-02-06,60.2381
2024-02-07,59.9627
2024-02-08,58.6414
2024-02-09,60.45
2024-02-10,60.45
2024-02-11,60.45
2024-02-12,61.0625
2024-02-13,58.6592
2024-02-14,59.8856
2024-02-15,61.0799
2024-02-16,60.0822
2024-02-17,60.0822
2024-02-18,60.0822
2024-02-19,60.0822
2024-02-20,60.0215
2024-02-21,59.104
2024-02-22,61.6302
2024-02-23,64.0099
2024-02-24,64.0099
2024-02-25,64.0099
2024-02-26,63.6802
2024-02-27,67.7356
2024-02-28,68.3387
2024-02-29,69.0734
2024-03-01,67.2891
2024-03-02,67.2891
2024-03-03,67.2891
2024-03-04,67.6711
2024-03-05,62.795
2024-03-06,64.1795
2024-03-07,62.8234
2024-03-08,63.5342
2024-03-09,63.5342
2024-03-10,63.5342
2024-03-11,62.1299
2024-03-12,62.5526
2024-03-13,64.6165
2024-03-14,64.7173
2024-03-15,66.3444
2024-03-16,66.3444
2024-03-17,66.3444
2024-03-18,64.9927
2024-03-19,65.3249
2024-03-20,65.662
2024-03-21,69.9204
2024-03-22,66.918
2024-03-23,66.918
2024-03-24,66.918
2024-03-25,63.1569
2024-03-26,62.6306
2024-03-27,63.8276
2024-03-28,64.4609
2024-03-29,64.4609
2024-03-30,64.4609
2024-03-31,64.4609
2024-04-01,61.4356
2024-04-02,60.3
2024-04-03,56.4984
2024-04-04,56.7183
2024-04-05,56.7023
2024-04-06,56.7023
2024-04-07,56.7023
2024-04-08,54.3815
