,TPIC US Equity
2023-03-19,46.4347
2023-03-20,46.1225
2023-03-21,48.1421
2023-03-22,47.4521
2023-03-23,47.3518
2023-03-24,46.5377
2023-03-25,46.5377
2023-03-26,46.5377
2023-03-27,45.9251
2023-03-28,45.4438
2023-03-29,49.0721
2023-03-30,50.4072
2023-03-31,52.586
2023-04-01,52.586
2023-04-02,52.586
2023-04-03,52.9367
2023-04-04,52.3361
2023-04-05,49.0364
2023-04-06,46.7326
2023-04-07,46.7326
2023-04-08,46.7326
2023-04-09,46.7326
2023-04-10,49.6324
2023-04-11,51.2027
2023-04-12,52.0463
2023-04-13,53.6022
2023-04-14,50.2655
2023-04-15,50.2655
2023-04-16,50.2655
2023-04-17,52.8255
2023-04-18,52.6759
2023-04-19,51.2861
2023-04-20,50.651
2023-04-21,51.5993
2023-04-22,51.5993
2023-04-23,51.5993
2023-04-24,51.9666
2023-04-25,49.5178
2023-04-26,47.0425
2023-04-27,48.7194
2023-04-28,49.5268
2023-04-29,49.5268
2023-04-30,49.5268
2023-05-01,46.7014
2023-05-02,44.257
2023-05-03,44.4629
2023-05-04,39.3225
2023-05-05,40.6508
2023-05-06,40.6508
2023-05-07,40.6508
2023-05-08,39.3962
2023-05-09,39.2015
2023-05-10,40.0336
2023-05-11,38.7069
2023-05-12,44.121
2023-05-13,44.121
2023-05-14,44.121
2023-05-15,47.5498
2023-05-16,45.8294
2023-05-17,46.8777
2023-05-18,46.7165
2023-05-19,46.1905
2023-05-20,46.1905
2023-05-21,46.1905
2023-05-22,46.9246
2023-05-23,48.6413
2023-05-24,49.8713
2023-05-25,50.0214
2023-05-26,49.5229
2023-05-27,49.5229
2023-05-28,49.5229
2023-05-29,49.5229
2023-05-30,48.7497
2023-05-31,46.8576
2023-06-01,47.4901
2023-06-02,49.9939
2023-06-03,49.9939
2023-06-04,49.9939
2023-06-05,50.1551
2023-06-06,51.3319
2023-06-07,50.3981
2023-06-08,50.2263
2023-06-09,50.5316
2023-06-10,50.5316
2023-06-11,50.5316
2023-06-12,50.349
2023-06-13,51.9217
2023-06-14,47.8869
2023-06-15,49.7712
2023-06-16,48.0592
2023-06-17,48.0592
2023-06-18,48.0592
2023-06-19,48.0592
2023-06-20,46.9319
2023-06-21,46.5139
2023-06-22,44.0771
2023-06-23,40.3589
2023-06-24,40.3589
2023-06-25,40.3589
2023-06-26,39.5468
2023-06-27,41.3278
2023-06-28,44.7438
2023-06-29,46.2485
2023-06-30,47.2394
2023-07-01,47.2394
2023-07-02,47.2394
2023-07-03,48.05
2023-07-04,48.05
2023-07-05,46.9717
2023-07-06,45.0413
2023-07-07,44.9616
2023-07-08,44.9616
2023-07-09,44.9616
2023-07-10,47.3225
2023-07-11,46.8978
2023-07-12,46.9471
2023-07-13,46.8571
2023-07-14,45.0281
2023-07-15,45.0281
2023-07-16,45.0281
2023-07-17,47.0615
2023-07-18,47.8293
2023-07-19,49.0026
2023-07-20,47.7469
2023-07-21,45.7415
2023-07-22,45.7415
2023-07-23,45.7415
2023-07-24,46.8163
2023-07-25,46.5777
2023-07-26,50.1029
2023-07-27,35.4421
2023-07-28,33.8159
2023-07-29,33.8159
2023-07-30,33.8159
2023-07-31,33.7786
2023-08-01,33.2726
2023-08-02,34.441
2023-08-03,35.6074
2023-08-04,37.7494
2023-08-05,37.7494
2023-08-06,37.7494
2023-08-07,36.5501
2023-08-08,35.9734
2023-08-09,37.5036
2023-08-10,37.9637
2023-08-11,37.8675
2023-08-12,37.8675
2023-08-13,37.8675
2023-08-14,36.1624
2023-08-15,33.1852
2023-08-16,32.5979
2023-08-17,33.9716
2023-08-18,33.7722
2023-08-19,33.7722
2023-08-20,33.7722
2023-08-21,35.1777
2023-08-22,34.9018
2023-08-23,34.7765
2023-08-24,33.2328
2023-08-25,34.9649
2023-08-26,34.9649
2023-08-27,34.9649
2023-08-28,37.0053
2023-08-29,38.7103
2023-08-30,37.7588
2023-08-31,37.7588
2023-09-01,37.722
2023-09-02,37.722
2023-09-03,37.722
2023-09-04,37.722
2023-09-05,37.0505
2023-09-06,35.4546
2023-09-07,34.1908
2023-09-08,33.2013
2023-09-09,33.2013
2023-09-10,33.2013
2023-09-11,33.134
2023-09-12,32.655
2023-09-13,32.655
2023-09-14,32.9514
2023-09-15,32.4346
2023-09-16,32.4346
2023-09-17,32.4346
2023-09-18,31.101
2023-09-19,31.0297
2023-09-20,31.4364
2023-09-21,30.5601
2023-09-22,31.9381
2023-09-23,31.9381
2023-09-24,31.9381
2023-09-25,31.353
2023-09-26,30.3372
2023-09-27,30.1656
2023-09-28,29.8933
2023-09-29,30.7248
2023-09-30,30.7248
2023-10-01,30.7248
2023-10-02,29.537
2023-10-03,30.0585
2023-10-04,30.542
2023-10-05,29.9424
2023-10-06,31.9174
2023-10-07,31.9174
2023-10-08,31.9174
2023-10-09,32.7993
2023-10-10,35.4888
2023-10-11,34.5687
2023-10-12,33.3993
2023-10-13,33.1035
2023-10-14,33.1035
2023-10-15,33.1035
2023-10-16,38.068
2023-10-17,36.6996
2023-10-18,33.9745
2023-10-19,34.3413
2023-10-20,33.4521
2023-10-21,33.4521
2023-10-22,33.4521
2023-10-23,33.9304
2023-10-24,35.9311
2023-10-25,36.4994
2023-10-26,36.9813
2023-10-27,35.8553
2023-10-28,35.8553
2023-10-29,35.8553
2023-10-30,36.5547
2023-10-31,37.3622
2023-11-01,36.9367
2023-11-02,38.5904
2023-11-03,36.2835
2023-11-04,36.2835
2023-11-05,36.2835
2023-11-06,35.8987
2023-11-07,35.5983
2023-11-08,36.6405
2023-11-09,37.358
2023-11-10,37.9174
2023-11-11,37.9174
2023-11-12,37.9174
2023-11-13,36.8286
2023-11-14,45.7002
2023-11-15,46.4516
2023-11-16,43.3147
2023-11-17,44.6633
2023-11-18,44.6633
2023-11-19,44.6633
2023-11-20,44.192
2023-11-21,42.4114
2023-11-22,42.0956
2023-11-23,42.0956
2023-11-24,42.7328
2023-11-25,42.7328
2023-11-26,42.7328
2023-11-27,41.8532
2023-11-28,42.0588
2023-11-29,41.7533
2023-11-30,40.9834
2023-12-01,45.7441
2023-12-02,45.7441
2023-12-03,45.7441
2023-12-04,48.098
2023-12-05,45.3694
2023-12-06,45.8438
2023-12-07,44.3692
2023-12-08,43.5853
2023-12-09,43.5853
2023-12-10,43.5853
2023-12-11,42.1597
2023-12-12,41.3653
2023-12-13,43.2612
2023-12-14,56.0761
2023-12-15,53.6795
2023-12-16,53.6795
2023-12-17,53.6795
2023-12-18,51.4068
2023-12-19,55.2004
2023-12-20,51.6747
2023-12-21,52.7576
2023-12-22,57.141
2023-12-23,57.141
2023-12-24,57.141
2023-12-25,57.141
2023-12-26,57.6291
2023-12-27,59.787
2023-12-28,58.0707
2023-12-29,56.2548
2023-12-30,56.2548
2023-12-31,56.2548
2024-01-01,56.2548
2024-01-02,56.3114
2024-01-03,54.0706
2024-01-04,52.1991
2024-01-05,51.787
2024-01-06,51.787
2024-01-07,51.787
2024-01-08,50.4147
2024-01-09,52.0575
2024-01-10,51.6328
2024-01-11,50.0147
2024-01-12,49.3882
2024-01-13,49.3882
2024-01-14,49.3882
2024-01-15,49.3882
2024-01-16,46.826
2024-01-17,45.5398
2024-01-18,46.3027
2024-01-19,46.0358
2024-01-20,46.0358
2024-01-21,46.0358
2024-01-22,48.0492
2024-01-23,48.7341
2024-01-24,46.8868
2024-01-25,47.4416
2024-01-26,47.0422
2024-01-27,47.0422
2024-01-28,47.0422
2024-01-29,49.5585
2024-01-30,48.4251
2024-01-31,46.7297
2024-02-01,48.4348
2024-02-02,46.8825
2024-02-03,46.8825
2024-02-04,46.8825
2024-02-05,44.4274
2024-02-06,46.1768
2024-02-07,46.4261
2024-02-08,47.6792
2024-02-09,48.2635
2024-02-10,48.2635
2024-02-11,48.2635
2024-02-12,51.6169
2024-02-13,49.2577
2024-02-14,50.6575
2024-02-15,51.2755
2024-02-16,49.2802
2024-02-17,49.2802
2024-02-18,49.2802
2024-02-19,49.2802
2024-02-20,47.7427
2024-02-21,46.6144
2024-02-22,46.0144
2024-02-23,50.0083
2024-02-24,50.0083
2024-02-25,50.0083
2024-02-26,50.4821
2024-02-27,50.9628
2024-02-28,49.0736
2024-02-29,48.3482
2024-03-01,48.2661
2024-03-02,48.2661
2024-03-03,48.2661
2024-03-04,50.4404
2024-03-05,49.158
2024-03-06,48.311
2024-03-07,50.5162
2024-03-08,53.7035
2024-03-09,53.7035
2024-03-10,53.7035
2024-03-11,51.3354
2024-03-12,50.7353
2024-03-13,48.3947
2024-03-14,47.2668
2024-03-15,47.4478
2024-03-16,47.4478
2024-03-17,47.4478
2024-03-18,47.3637
2024-03-19,47.6516
2024-03-20,49.6462
2024-03-21,49.3682
2024-03-22,47.7993
2024-03-23,47.7993
2024-03-24,47.7993
2024-03-25,47.7993
2024-03-26,47.7038
2024-03-27,49.1735
2024-03-28,49.9018
2024-03-29,49.9018
2024-03-30,49.9018
2024-03-31,49.9018
2024-04-01,49.2757
2024-04-02,48.0291
2024-04-03,49.1384
2024-04-04,48.9223
2024-04-05,48.7008
2024-04-06,48.7008
2024-04-07,48.7008
2024-04-08,49.1769
