,GWW US Equity
2023-03-18,55.0293
2023-03-19,55.0293
2023-03-20,56.7593
2023-03-21,57.8774
2023-03-22,55.2725
2023-03-23,54.6
2023-03-24,54.2238
2023-03-25,54.2238
2023-03-26,54.2238
2023-03-27,55.6547
2023-03-28,56.3862
2023-03-29,56.2026
2023-03-30,54.8701
2023-03-31,58.3311
2023-04-01,58.3311
2023-04-02,58.3311
2023-04-03,57.0253
2023-04-04,51.4311
2023-04-05,49.455
2023-04-06,48.6048
2023-04-07,48.6048
2023-04-08,48.6048
2023-04-09,48.6048
2023-04-10,50.4849
2023-04-11,49.8953
2023-04-12,51.239
2023-04-13,49.5284
2023-04-14,50.3997
2023-04-15,50.3997
2023-04-16,50.3997
2023-04-17,52.2722
2023-04-18,53.3088
2023-04-19,53.112
2023-04-20,53.4518
2023-04-21,54.034
2023-04-22,54.034
2023-04-23,54.034
2023-04-24,55.0644
2023-04-25,54.2221
2023-04-26,51.4221
2023-04-27,58.2137
2023-04-28,58.0322
2023-04-29,58.0322
2023-04-30,58.0322
2023-05-01,58.0989
2023-05-02,56.3989
2023-05-03,55.184
2023-05-04,51.6204
2023-05-05,53.5277
2023-05-06,53.5277
2023-05-07,53.5277
2023-05-08,54.0423
2023-05-09,55.2326
2023-05-10,54.5242
2023-05-11,55.0927
2023-05-12,55.1426
2023-05-13,55.1426
2023-05-14,55.1426
2023-05-15,51.7603
2023-05-16,50.3831
2023-05-17,51.8972
2023-05-18,53.5739
2023-05-19,54.0879
2023-05-20,54.0879
2023-05-21,54.0879
2023-05-22,51.6005
2023-05-23,49.0066
2023-05-24,48.3468
2023-05-25,49.0495
2023-05-26,50.1198
2023-05-27,50.1198
2023-05-28,50.1198
2023-05-29,50.1198
2023-05-30,47.8317
2023-05-31,46.7378
2023-06-01,48.2653
2023-06-02,53.2208
2023-06-03,53.2208
2023-06-04,53.2208
2023-06-05,52.73
2023-06-06,54.8043
2023-06-07,57.1119
2023-06-08,58.4155
2023-06-09,58.6884
2023-06-10,58.6884
2023-06-11,58.6884
2023-06-12,61.4535
2023-06-13,63.7721
2023-06-14,61.1963
2023-06-15,63.7659
2023-06-16,60.9224
2023-06-17,60.9224
2023-06-18,60.9224
2023-06-19,60.9224
2023-06-20,60.4962
2023-06-21,62.2776
2023-06-22,60.7466
2023-06-23,61.0627
2023-06-24,61.0627
2023-06-25,61.0627
2023-06-26,62.6716
2023-06-27,65.879
2023-06-28,66.2127
2023-06-29,67.4442
2023-06-30,68.2529
2023-07-01,68.2529
2023-07-02,68.2529
2023-07-03,66.6119
2023-07-04,66.6119
2023-07-05,66.6298
2023-07-06,65.5672
2023-07-07,64.8047
2023-07-08,64.8047
2023-07-09,64.8047
2023-07-10,67.7482
2023-07-11,67.453
2023-07-12,62.4711
2023-07-13,58.6408
2023-07-14,58.9355
2023-07-15,58.9355
2023-07-16,58.9355
2023-07-17,59.0458
2023-07-18,58.1048
2023-07-19,59.1427
2023-07-20,59.339
2023-07-21,59.676
2023-07-22,59.676
2023-07-23,59.676
2023-07-24,59.7245
2023-07-25,58.9761
2023-07-26,57.7085
2023-07-27,48.6808
2023-07-28,50.1248
2023-07-29,50.1248
2023-07-30,50.1248
2023-07-31,51.6213
2023-08-01,48.8185
2023-08-02,48.0863
2023-08-03,48.34
2023-08-04,45.3743
2023-08-05,45.3743
2023-08-06,45.3743
2023-08-07,47.4252
2023-08-08,46.6643
2023-08-09,46.9516
2023-08-10,46.4404
2023-08-11,47.1574
2023-08-12,47.1574
2023-08-13,47.1574
2023-08-14,47.7374
2023-08-15,47.0975
2023-08-16,46.2792
2023-08-17,44.9311
2023-08-18,44.9867
2023-08-19,44.9867
2023-08-20,44.9867
2023-08-21,44.8718
2023-08-22,43.8805
2023-08-23,46.2999
2023-08-24,46.6742
2023-08-25,48.4277
2023-08-26,48.4277
2023-08-27,48.4277
2023-08-28,47.2888
2023-08-29,49.4372
2023-08-30,51.4647
2023-08-31,48.474
2023-09-01,47.613
2023-09-02,47.613
2023-09-03,47.613
2023-09-04,47.613
2023-09-05,43.3959
2023-09-06,43.5501
2023-09-07,43.1485
2023-09-08,42.7153
2023-09-09,42.7153
2023-09-10,42.7153
2023-09-11,43.3667
2023-09-12,42.0555
2023-09-13,41.6783
2023-09-14,45.3109
2023-09-15,44.5146
2023-09-16,44.5146
2023-09-17,44.5146
2023-09-18,44.7354
2023-09-19,44.0133
2023-09-20,42.4488
2023-09-21,41.808
2023-09-22,41.5566
2023-09-23,41.5566
2023-09-24,41.5566
2023-09-25,44.518
2023-09-26,43.3402
2023-09-27,48.091
2023-09-28,47.7332
2023-09-29,45.7732
2023-09-30,45.7732
2023-10-01,45.7732
2023-10-02,46.6716
2023-10-03,44.5854
2023-10-04,48.3019
2023-10-05,49.4085
2023-10-06,53.241
2023-10-07,53.241
2023-10-08,53.241
2023-10-09,55.6609
2023-10-10,51.3521
2023-10-11,52.2202
2023-10-12,57.1162
2023-10-13,56.0126
2023-10-14,56.0126
2023-10-15,56.0126
2023-10-16,56.0843
2023-10-17,57.5118
2023-10-18,50.51
2023-10-19,48.4163
2023-10-20,45.9424
2023-10-21,45.9424
2023-10-22,45.9424
2023-10-23,44.8613
2023-10-24,44.9623
2023-10-25,43.0172
2023-10-26,48.5305
2023-10-27,50.1206
2023-10-28,50.1206
2023-10-29,50.1206
2023-10-30,54.1127
2023-10-31,54.8431
2023-11-01,57.1398
2023-11-02,59.5981
2023-11-03,61.4426
2023-11-04,61.4426
2023-11-05,61.4426
2023-11-06,61.2933
2023-11-07,62.225
2023-11-08,63.4952
2023-11-09,63.6063
2023-11-10,65.5045
2023-11-11,65.5045
2023-11-12,65.5045
2023-11-13,64.7733
2023-11-14,66.5325
2023-11-15,64.6487
2023-11-16,64.6876
2023-11-17,65.8006
2023-11-18,65.8006
2023-11-19,65.8006
2023-11-20,66.7953
2023-11-21,66.1891
2023-11-22,66.5363
2023-11-23,66.5363
2023-11-24,67.0619
2023-11-25,67.0619
2023-11-26,67.0619
2023-11-27,66.4311
2023-11-28,56.4576
2023-11-29,56.563
2023-11-30,58.5439
2023-12-01,61.5482
2023-12-02,61.5482
2023-12-03,61.5482
2023-12-04,60.9752
2023-12-05,60.2222
2023-12-06,60.9207
2023-12-07,61.7748
2023-12-08,60.8288
2023-12-09,60.8288
2023-12-10,60.8288
2023-12-11,63.1614
2023-12-12,63.7665
2023-12-13,63.0989
2023-12-14,64.7863
2023-12-15,63.2105
2023-12-16,63.2105
2023-12-17,63.2105
2023-12-18,64.8261
2023-12-19,63.9295
2023-12-20,59.8416
2023-12-21,61.2916
2023-12-22,61.9657
2023-12-23,61.9657
2023-12-24,61.9657
2023-12-25,61.9657
2023-12-26,62.0697
2023-12-27,62.5933
2023-12-28,61.3119
2023-12-29,61.6196
2023-12-30,61.6196
2023-12-31,61.6196
2024-01-01,61.6196
2024-01-02,57.0577
2024-01-03,55.8696
2024-01-04,57.3743
2024-01-05,57.9502
2024-01-06,57.9502
2024-01-07,57.9502
2024-01-08,58.6947
2024-01-09,59.0695
2024-01-10,60.5101
2024-01-11,61.7796
2024-01-12,62.7814
2024-01-13,62.7814
2024-01-14,62.7814
2024-01-15,62.7814
2024-01-16,62.2566
2024-01-17,61.7566
2024-01-18,67.7866
2024-01-19,65.1553
2024-01-20,65.1553
2024-01-21,65.1553
2024-01-22,67.1894
2024-01-23,66.8641
2024-01-24,65.4499
2024-01-25,67.1193
2024-01-26,67.4049
2024-01-27,67.4049
2024-01-28,67.4049
2024-01-29,69.3903
2024-01-30,71.9386
2024-01-31,66.088
2024-02-01,69.6858
2024-02-02,74.7976
2024-02-03,74.7976
2024-02-04,74.7976
2024-02-05,68.3683
2024-02-06,67.1912
2024-02-07,67.6971
2024-02-08,68.2331
2024-02-09,69.4011
2024-02-10,69.4011
2024-02-11,69.4011
2024-02-12,66.6662
2024-02-13,64.0549
2024-02-14,65.1313
2024-02-15,64.9723
2024-02-16,63.1991
2024-02-17,63.1991
2024-02-18,63.1991
2024-02-19,63.1991
2024-02-20,63.0525
2024-02-21,63.8391
2024-02-22,66.017
2024-02-23,66.1094
2024-02-24,66.1094
2024-02-25,66.1094
2024-02-26,66.6964
2024-02-27,67.4302
2024-02-28,68.0658
2024-02-29,67.7372
2024-03-01,68.6758
2024-03-02,68.6758
2024-03-03,68.6758
2024-03-04,69.5023
2024-03-05,68.9852
2024-03-06,68.0852
2024-03-07,68.9395
2024-03-08,63.8035
2024-03-09,63.8035
2024-03-10,63.8035
2024-03-11,62.183
2024-03-12,63.463
2024-03-13,63.8098
2024-03-14,66.2421
2024-03-15,66.6092
2024-03-16,66.6092
2024-03-17,66.6092
2024-03-18,66.626
2024-03-19,67.6331
2024-03-20,69.5551
2024-03-21,71.1895
2024-03-22,70.4734
2024-03-23,70.4734
2024-03-24,70.4734
2024-03-25,65.1189
2024-03-26,64.4983
2024-03-27,66.5572
2024-03-28,65.7918
2024-03-29,65.7918
2024-03-30,65.7918
2024-03-31,65.7918
2024-04-01,63.767
2024-04-02,61.4333
2024-04-03,62.3989
2024-04-04,59.0605
2024-04-05,62.3926
2024-04-06,62.3926
2024-04-07,62.3926
2024-04-08,62.366
