,PINC US Equity
2023-03-19,45.5879
2023-03-20,45.7164
2023-03-21,48.0026
2023-03-22,45.1092
2023-03-23,43.8204
2023-03-24,46.7778
2023-03-25,46.7778
2023-03-26,46.7778
2023-03-27,47.9242
2023-03-28,48.5278
2023-03-29,48.8346
2023-03-30,48.6546
2023-03-31,50.1744
2023-04-01,50.1744
2023-04-02,50.1744
2023-04-03,50.6155
2023-04-04,50.7444
2023-04-05,53.0268
2023-04-06,52.886
2023-04-07,52.886
2023-04-08,52.886
2023-04-09,52.886
2023-04-10,52.3822
2023-04-11,50.3959
2023-04-12,48.6247
2023-04-13,47.6257
2023-04-14,48.2852
2023-04-15,48.2852
2023-04-16,48.2852
2023-04-17,49.2402
2023-04-18,47.7661
2023-04-19,49.1898
2023-04-20,48.8275
2023-04-21,54.5115
2023-04-22,54.5115
2023-04-23,54.5115
2023-04-24,53.61
2023-04-25,51.2012
2023-04-26,52.2767
2023-04-27,53.9816
2023-04-28,56.1626
2023-04-29,56.1626
2023-04-30,56.1626
2023-05-01,56.6484
2023-05-02,29.4385
2023-05-03,30.5092
2023-05-04,29.335
2023-05-05,29.6097
2023-05-06,29.6097
2023-05-07,29.6097
2023-05-08,29.0031
2023-05-09,32.8355
2023-05-10,34.2516
2023-05-11,33.1795
2023-05-12,33.556
2023-05-13,33.556
2023-05-14,33.556
2023-05-15,34.2134
2023-05-16,33.5551
2023-05-17,33.3531
2023-05-18,32.6842
2023-05-19,32.9864
2023-05-20,32.9864
2023-05-21,32.9864
2023-05-22,32.6228
2023-05-23,31.8066
2023-05-24,30.3242
2023-05-25,29.3261
2023-05-26,30.3796
2023-05-27,30.3796
2023-05-28,30.3796
2023-05-29,30.3796
2023-05-30,29.3063
2023-05-31,29.2212
2023-06-01,29.6436
2023-06-02,34.7456
2023-06-03,34.7456
2023-06-04,34.7456
2023-06-05,36.3783
2023-06-06,35.3918
2023-06-07,35.7778
2023-06-08,36.107
2023-06-09,37.1729
2023-06-10,37.1729
2023-06-11,37.1729
2023-06-12,37.4428
2023-06-13,37.7884
2023-06-14,36.4953
2023-06-15,46.9208
2023-06-16,49.0344
2023-06-17,49.0344
2023-06-18,49.0344
2023-06-19,49.0344
2023-06-20,47.1834
2023-06-21,47.0914
2023-06-22,46.1153
2023-06-23,45.2376
2023-06-24,45.2376
2023-06-25,45.2376
2023-06-26,45.3509
2023-06-27,45.872
2023-06-28,45.5227
2023-06-29,46.8387
2023-06-30,48.1923
2023-07-01,48.1923
2023-07-02,48.1923
2023-07-03,48.0273
2023-07-04,48.0273
2023-07-05,45.1489
2023-07-06,44.7889
2023-07-07,44.0621
2023-07-08,44.0621
2023-07-09,44.0621
2023-07-10,44.196
2023-07-11,46.7651
2023-07-12,47.7854
2023-07-13,48.0429
2023-07-14,49.5237
2023-07-15,49.5237
2023-07-16,49.5237
2023-07-17,49.7171
2023-07-18,50.4373
2023-07-19,51.2257
2023-07-20,50.2608
2023-07-21,48.4404
2023-07-22,48.4404
2023-07-23,48.4404
2023-07-24,47.8429
2023-07-25,48.6438
2023-07-26,47.7474
2023-07-27,45.9938
2023-07-28,47.3029
2023-07-29,47.3029
2023-07-30,47.3029
2023-07-31,50.0999
2023-08-01,52.3052
2023-08-02,50.0869
2023-08-03,49.9455
2023-08-04,48.3912
2023-08-05,48.3912
2023-08-06,48.3912
2023-08-07,48.6915
2023-08-08,47.0625
2023-08-09,45.7544
2023-08-10,43.4528
2023-08-11,44.525
2023-08-12,44.525
2023-08-13,44.525
2023-08-14,43.0945
2023-08-15,41.3455
2023-08-16,38.2485
2023-08-17,37.601
2023-08-18,35.5272
2023-08-19,35.5272
2023-08-20,35.5272
2023-08-21,33.2506
2023-08-22,29.8312
2023-08-23,23.3631
2023-08-24,21.7378
2023-08-25,25.2494
2023-08-26,25.2494
2023-08-27,25.2494
2023-08-28,26.8389
2023-08-29,29.5849
2023-08-30,29.6549
2023-08-31,28.1353
2023-09-01,32.922
2023-09-02,32.922
2023-09-03,32.922
2023-09-04,32.922
2023-09-05,37.4188
2023-09-06,37.9494
2023-09-07,38.0098
2023-09-08,38.5666
2023-09-09,38.5666
2023-09-10,38.5666
2023-09-11,38.5268
2023-09-12,35.1857
2023-09-13,33.7566
2023-09-14,32.6778
2023-09-15,35.4581
2023-09-16,35.4581
2023-09-17,35.4581
2023-09-18,35.5861
2023-09-19,35.9802
2023-09-20,35.1643
2023-09-21,34.6107
2023-09-22,35.5207
2023-09-23,35.5207
2023-09-24,35.5207
2023-09-25,35.0549
2023-09-26,35.9243
2023-09-27,37.5107
2023-09-28,36.9939
2023-09-29,35.4365
2023-09-30,35.4365
2023-10-01,35.4365
2023-10-02,34.2279
2023-10-03,32.6901
2023-10-04,32.7682
2023-10-05,32.5338
2023-10-06,32.0205
2023-10-07,32.0205
2023-10-08,32.0205
2023-10-09,33.8478
2023-10-10,34.6735
2023-10-11,33.5892
2023-10-12,31.0574
2023-10-13,30.7529
2023-10-14,30.7529
2023-10-15,30.7529
2023-10-16,31.9606
2023-10-17,34.0017
2023-10-18,33.1028
2023-10-19,32.5101
2023-10-20,31.3088
2023-10-21,31.3088
2023-10-22,31.3088
2023-10-23,30.8212
2023-10-24,31.647
2023-10-25,30.1574
2023-10-26,29.6363
2023-10-27,28.8817
2023-10-28,28.8817
2023-10-29,28.8817
2023-10-30,29.5652
2023-10-31,30.9384
2023-11-01,30.6295
2023-11-02,33.0972
2023-11-03,36.6412
2023-11-04,36.6412
2023-11-05,36.6412
2023-11-06,35.6141
2023-11-07,36.9846
2023-11-08,37.6256
2023-11-09,34.5128
2023-11-10,34.5128
2023-11-11,34.5128
2023-11-12,34.5128
2023-11-13,35.8383
2023-11-14,40.3024
2023-11-15,45.2662
2023-11-16,45.6373
2023-11-17,46.8307
2023-11-18,46.8307
2023-11-19,46.8307
2023-11-20,49.4154
2023-11-21,50.0434
2023-11-22,49.27
2023-11-23,49.27
2023-11-24,48.5641
2023-11-25,48.5641
2023-11-26,48.5641
2023-11-27,48.2068
2023-11-28,46.9214
2023-11-29,45.7985
2023-11-30,47.9937
2023-12-01,50.1592
2023-12-02,50.1592
2023-12-03,50.1592
2023-12-04,52.1469
2023-12-05,49.0726
2023-12-06,51.7293
2023-12-07,51.4293
2023-12-08,50.9705
2023-12-09,50.9705
2023-12-10,50.9705
2023-12-11,53.2017
2023-12-12,54.9134
2023-12-13,58.0852
2023-12-14,60.282
2023-12-15,58.1257
2023-12-16,58.1257
2023-12-17,58.1257
2023-12-18,54.921
2023-12-19,59.1284
2023-12-20,56.4757
2023-12-21,58.7113
2023-12-22,59.6306
2023-12-23,59.6306
2023-12-24,59.6306
2023-12-25,59.6306
2023-12-26,58.5076
2023-12-27,56.5964
2023-12-28,57.372
2023-12-29,56.4771
2023-12-30,56.4771
2023-12-31,56.4771
2024-01-01,56.4771
2024-01-02,58.5399
2024-01-03,54.2949
2024-01-04,55.4283
2024-01-05,57.0268
2024-01-06,57.0268
2024-01-07,57.0268
2024-01-08,57.7298
2024-01-09,54.8047
2024-01-10,55.0918
2024-01-11,53.9573
2024-01-12,52.763
2024-01-13,52.763
2024-01-14,52.763
2024-01-15,52.763
2024-01-16,53.8204
2024-01-17,51.5052
2024-01-18,52.6544
2024-01-19,52.7188
2024-01-20,52.7188
2024-01-21,52.7188
2024-01-22,54.1384
2024-01-23,52.4357
2024-01-24,50.7835
2024-01-25,51.1985
2024-01-26,50.0347
2024-01-27,50.0347
2024-01-28,50.0347
2024-01-29,52.0095
2024-01-30,52.5637
2024-01-31,48.912
2024-02-01,49.9197
2024-02-02,46.5288
2024-02-03,46.5288
2024-02-04,46.5288
2024-02-05,44.5863
2024-02-06,48.7292
2024-02-07,47.218
2024-02-08,45.7504
2024-02-09,47.097
2024-02-10,47.097
2024-02-11,47.097
2024-02-12,51.0654
2024-02-13,46.0614
2024-02-14,49.0148
2024-02-15,49.9596
2024-02-16,48.2262
2024-02-17,48.2262
2024-02-18,48.2262
2024-02-19,48.2262
2024-02-20,48.8383
2024-02-21,48.0161
2024-02-22,48.4012
2024-02-23,50.0597
2024-02-24,50.0597
2024-02-25,50.0597
2024-02-26,47.9737
2024-02-27,50.1237
2024-02-28,46.3367
2024-02-29,46.9806
2024-03-01,46.8643
2024-03-02,46.8643
2024-03-03,46.8643
2024-03-04,46.8643
2024-03-05,46.9346
2024-03-06,47.5095
2024-03-07,48.6603
2024-03-08,50.2813
2024-03-09,50.2813
2024-03-10,50.2813
2024-03-11,51.046
2024-03-12,49.962
2024-03-13,48.1293
2024-03-14,48.8754
2024-03-15,48.9514
2024-03-16,48.9514
2024-03-17,48.9514
2024-03-18,53.6532
2024-03-19,50.9327
2024-03-20,51.3465
2024-03-21,53.5745
2024-03-22,53.0415
2024-03-23,53.0415
2024-03-24,53.0415
2024-03-25,51.7481
2024-03-26,51.8909
2024-03-27,53.3889
2024-03-28,55.4395
2024-03-29,55.4395
2024-03-30,55.4395
2024-03-31,55.4395
2024-04-01,50.9561
2024-04-02,49.8769
2024-04-03,46.801
2024-04-04,48.339
2024-04-05,47.7273
2024-04-06,47.7273
2024-04-07,47.7273
2024-04-08,49.9828
