,BBY US Equity
2023-03-20,45.3277
2023-03-21,44.8692
2023-03-22,43.6995
2023-03-23,42.0184
2023-03-24,41.6866
2023-03-25,41.6866
2023-03-26,41.6866
2023-03-27,41.1021
2023-03-28,40.4407
2023-03-29,43.1887
2023-03-30,43.9872
2023-03-31,48.765
2023-04-01,48.765
2023-04-02,48.765
2023-04-03,49.1302
2023-04-04,48.1393
2023-04-05,45.909
2023-04-06,44.2767
2023-04-07,44.2767
2023-04-08,44.2767
2023-04-09,44.2767
2023-04-10,44.1144
2023-04-11,44.6218
2023-04-12,41.8057
2023-04-13,41.8422
2023-04-14,42.1986
2023-04-15,42.1986
2023-04-16,42.1986
2023-04-17,42.1003
2023-04-18,43.4059
2023-04-19,41.5679
2023-04-20,41.3823
2023-04-21,41.7548
2023-04-22,41.7548
2023-04-23,41.7548
2023-04-24,43.3878
2023-04-25,40.1725
2023-04-26,40.4656
2023-04-27,44.5223
2023-04-28,46.3749
2023-04-29,46.3749
2023-04-30,46.3749
2023-05-01,45.0086
2023-05-02,44.31
2023-05-03,43.6558
2023-05-04,41.8596
2023-05-05,45.7169
2023-05-06,45.7169
2023-05-07,45.7169
2023-05-08,44.0148
2023-05-09,44.3815
2023-05-10,43.7113
2023-05-11,42.7787
2023-05-12,43.0093
2023-05-13,43.0093
2023-05-14,43.0093
2023-05-15,45.0301
2023-05-16,41.9228
2023-05-17,47.9849
2023-05-18,46.5706
2023-05-19,42.9209
2023-05-20,42.9209
2023-05-21,42.9209
2023-05-22,42.6317
2023-05-23,41.4888
2023-05-24,41.0228
2023-05-25,45.0247
2023-05-26,50.0459
2023-05-27,50.0459
2023-05-28,50.0459
2023-05-29,50.0459
2023-05-30,48.6444
2023-05-31,47.5629
2023-06-01,47.9402
2023-06-02,48.4572
2023-06-03,48.4572
2023-06-04,48.4572
2023-06-05,47.8545
2023-06-06,50.4068
2023-06-07,52.5108
2023-06-08,51.9621
2023-06-09,51.7523
2023-06-10,51.7523
2023-06-11,51.7523
2023-06-12,53.6246
2023-06-13,55.1157
2023-06-14,55.4283
2023-06-15,58.8932
2023-06-16,60.0065
2023-06-17,60.0065
2023-06-18,60.0065
2023-06-19,60.0065
2023-06-20,58.0586
2023-06-21,58.347
2023-06-22,58.3914
2023-06-23,58.5134
2023-06-24,58.5134
2023-06-25,58.5134
2023-06-26,61.8008
2023-06-27,63.776
2023-06-28,62.3837
2023-06-29,63.5973
2023-06-30,60.846
2023-07-01,60.846
2023-07-02,60.846
2023-07-03,61.1496
2023-07-04,61.1496
2023-07-05,58.7507
2023-07-06,57.7875
2023-07-07,55.1638
2023-07-08,55.1638
2023-07-09,55.1638
2023-07-10,56.091
2023-07-11,58.9385
2023-07-12,57.5422
2023-07-13,57.8762
2023-07-14,55.6728
2023-07-15,55.6728
2023-07-16,55.6728
2023-07-17,58.7687
2023-07-18,60.5836
2023-07-19,61.461
2023-07-20,60.1817
2023-07-21,58.38
2023-07-22,58.38
2023-07-23,58.38
2023-07-24,61.2154
2023-07-25,61.4296
2023-07-26,59.8687
2023-07-27,58.4379
2023-07-28,57.109
2023-07-29,57.109
2023-07-30,57.109
2023-07-31,57.3441
2023-08-01,56.7433
2023-08-02,53.5705
2023-08-03,53.693
2023-08-04,50.7625
2023-08-05,50.7625
2023-08-06,50.7625
2023-08-07,51.2093
2023-08-08,49.4495
2023-08-09,49.2379
2023-08-10,51.8717
2023-08-11,49.6759
2023-08-12,49.6759
2023-08-13,49.6759
2023-08-14,49.4632
2023-08-15,48.1069
2023-08-16,48.0291
2023-08-17,46.6242
2023-08-18,48.507
2023-08-19,48.507
2023-08-20,48.507
2023-08-21,49.1258
2023-08-22,40.9609
2023-08-23,41.9693
2023-08-24,39.6301
2023-08-25,38.9717
2023-08-26,38.9717
2023-08-27,38.9717
2023-08-28,42.0051
2023-08-29,47.518
2023-08-30,45.9385
2023-08-31,46.8882
2023-09-01,45.0312
2023-09-02,45.0312
2023-09-03,45.0312
2023-09-04,45.0312
2023-09-05,43.0578
2023-09-06,42.7495
2023-09-07,41.1947
2023-09-08,42.3303
2023-09-09,42.3303
2023-09-10,42.3303
2023-09-11,41.4722
2023-09-12,41.746
2023-09-13,40.9682
2023-09-14,43.4884
2023-09-15,41.8289
2023-09-16,41.8289
2023-09-17,41.8289
2023-09-18,40.5591
2023-09-19,42.3055
2023-09-20,41.2248
2023-09-21,40.7566
2023-09-22,38.927
2023-09-23,38.927
2023-09-24,38.927
2023-09-25,40.1771
2023-09-26,37.5833
2023-09-27,38.3783
2023-09-28,39.6186
2023-09-29,40.941
2023-09-30,40.941
2023-10-01,40.941
2023-10-02,40.3318
2023-10-03,38.0506
2023-10-04,40.2931
2023-10-05,38.8682
2023-10-06,41.4698
2023-10-07,41.4698
2023-10-08,41.4698
2023-10-09,44.6811
2023-10-10,44.9537
2023-10-11,46.1571
2023-10-12,45.1363
2023-10-13,43.5796
2023-10-14,43.5796
2023-10-15,43.5796
2023-10-16,46.3129
2023-10-17,46.8789
2023-10-18,45.3582
2023-10-19,44.1099
2023-10-20,42.6862
2023-10-21,42.6862
2023-10-22,42.6862
2023-10-23,41.8679
2023-10-24,41.5078
2023-10-25,40.816
2023-10-26,38.3685
2023-10-27,35.8164
2023-10-28,35.8164
2023-10-29,35.8164
2023-10-30,36.0236
2023-10-31,41.6936
2023-11-01,40.3442
2023-11-02,41.224
2023-11-03,43.1414
2023-11-04,43.1414
2023-11-05,43.1414
2023-11-06,42.7464
2023-11-07,40.432
2023-11-08,37.9402
2023-11-09,36.4298
2023-11-10,39.3516
2023-11-11,39.3516
2023-11-12,39.3516
2023-11-13,38.9336
2023-11-14,44.6665
2023-11-15,49.1556
2023-11-16,45.7481
2023-11-17,48.3064
2023-11-18,48.3064
2023-11-19,48.3064
2023-11-20,48.1307
2023-11-21,47.3373
2023-11-22,48.0782
2023-11-23,48.0782
2023-11-24,50.6696
2023-11-25,50.6696
2023-11-26,50.6696
2023-11-27,50.4058
2023-11-28,53.1952
2023-11-29,52.7514
2023-11-30,53.0217
2023-12-01,56.9685
2023-12-02,56.9685
2023-12-03,56.9685
2023-12-04,58.802
2023-12-05,57.4268
2023-12-06,58.994
2023-12-07,57.9215
2023-12-08,56.7731
2023-12-09,56.7731
2023-12-10,56.7731
2023-12-11,58.3951
2023-12-12,56.4893
2023-12-13,54.8176
2023-12-14,61.9343
2023-12-15,61.5822
2023-12-16,61.5822
2023-12-17,61.5822
2023-12-18,61.5822
2023-12-19,61.7374
2023-12-20,58.0389
2023-12-21,58.3352
2023-12-22,58.7939
2023-12-23,58.7939
2023-12-24,58.7939
2023-12-25,58.7939
2023-12-26,61.1967
2023-12-27,61.2907
2023-12-28,61.9843
2023-12-29,61.5814
2023-12-30,61.5814
2023-12-31,61.5814
2024-01-01,61.5814
2024-01-02,59.3211
2024-01-03,55.5376
2024-01-04,55.2785
2024-01-05,56.1414
2024-01-06,56.1414
2024-01-07,56.1414
2024-01-08,55.5349
2024-01-09,54.7333
2024-01-10,55.7929
2024-01-11,53.4179
2024-01-12,51.8087
2024-01-13,51.8087
2024-01-14,51.8087
2024-01-15,51.8087
2024-01-16,48.0201
2024-01-17,46.747
2024-01-18,46.3935
2024-01-19,46.519
2024-01-20,46.519
2024-01-21,46.519
2024-01-22,51.4029
2024-01-23,50.5967
2024-01-24,51.088
2024-01-25,54.4744
2024-01-26,53.6769
2024-01-27,53.6769
2024-01-28,53.6769
2024-01-29,50.7595
2024-01-30,50.721
2024-01-31,49.12
2024-02-01,54.0873
2024-02-02,54.8337
2024-02-03,54.8337
2024-02-04,54.8337
2024-02-05,51.9596
2024-02-06,53.0434
2024-02-07,54.1309
2024-02-08,54.1481
2024-02-09,54.3425
2024-02-10,54.3425
2024-02-11,54.3425
2024-02-12,54.9178
2024-02-13,48.9024
2024-02-14,51.9662
2024-02-15,52.0537
2024-02-16,50.3465
2024-02-17,50.3465
2024-02-18,50.3465
2024-02-19,50.3465
2024-02-20,49.4517
2024-02-21,51.0456
2024-02-22,53.0111
2024-02-23,54.8518
2024-02-24,54.8518
2024-02-25,54.8518
2024-02-26,55.1407
2024-02-27,59.2783
2024-02-28,60.1808
2024-02-29,61.8728
2024-03-01,55.8205
2024-03-02,55.8205
2024-03-03,55.8205
2024-03-04,55.1046
2024-03-05,52.2239
2024-03-06,55.6402
2024-03-07,57.4717
2024-03-08,55.7627
2024-03-09,55.7627
2024-03-10,55.7627
2024-03-11,52.0493
2024-03-12,53.4325
2024-03-13,53.6971
2024-03-14,53.5921
2024-03-15,54.4521
2024-03-16,54.4521
2024-03-17,54.4521
2024-03-18,52.8422
2024-03-19,54.5599
2024-03-20,56.5197
2024-03-21,59.1156
2024-03-22,60.7156
2024-03-23,60.7156
2024-03-24,60.7156
2024-03-25,58.879
2024-03-26,57.6132
2024-03-27,60.0498
2024-03-28,60.2587
2024-03-29,60.2587
2024-03-30,60.2587
2024-03-31,60.2587
2024-04-01,59.4745
2024-04-02,56.6021
2024-04-03,54.9947
2024-04-04,54.4184
2024-04-05,55.3704
2024-04-06,55.3704
2024-04-07,55.3704
2024-04-08,56.1927
