,CBRL US Equity
2023-03-22,54.8422
2023-03-23,53.5947
2023-03-24,53.7448
2023-03-25,53.7448
2023-03-26,53.7448
2023-03-27,52.5898
2023-03-28,53.8598
2023-03-29,53.9971
2023-03-30,53.352
2023-03-31,54.5669
2023-04-01,54.5669
2023-04-02,54.5669
2023-04-03,54.914
2023-04-04,53.6301
2023-04-05,53.7712
2023-04-06,53.8717
2023-04-07,53.8717
2023-04-08,53.8717
2023-04-09,53.8717
2023-04-10,59.0607
2023-04-11,60.7973
2023-04-12,57.1096
2023-04-13,56.0945
2023-04-14,54.0102
2023-04-15,54.0102
2023-04-16,54.0102
2023-04-17,48.0266
2023-04-18,47.8971
2023-04-19,47.54
2023-04-20,46.2757
2023-04-21,46.7717
2023-04-22,46.7717
2023-04-23,46.7717
2023-04-24,45.2687
2023-04-25,42.8123
2023-04-26,42.6508
2023-04-27,45.9396
2023-04-28,47.1117
2023-04-29,47.1117
2023-04-30,47.1117
2023-05-01,44.8363
2023-05-02,44.2929
2023-05-03,43.2575
2023-05-04,43.9545
2023-05-05,44.9265
2023-05-06,44.9265
2023-05-07,44.9265
2023-05-08,42.3436
2023-05-09,40.7745
2023-05-10,39.6596
2023-05-11,39.7441
2023-05-12,43.5732
2023-05-13,43.5732
2023-05-14,43.5732
2023-05-15,49.8708
2023-05-16,49.4456
2023-05-17,55.2046
2023-05-18,58.3608
2023-05-19,54.4848
2023-05-20,54.4848
2023-05-21,54.4848
2023-05-22,49.3523
2023-05-23,48.6844
2023-05-24,48.4842
2023-05-25,46.9139
2023-05-26,45.8446
2023-05-27,45.8446
2023-05-28,45.8446
2023-05-29,45.8446
2023-05-30,44.4957
2023-05-31,42.3475
2023-06-01,43.4869
2023-06-02,46.6776
2023-06-03,46.6776
2023-06-04,46.6776
2023-06-05,42.7629
2023-06-06,39.7104
2023-06-07,41.7776
2023-06-08,41.9612
2023-06-09,39.2642
2023-06-10,39.2642
2023-06-11,39.2642
2023-06-12,41.3034
2023-06-13,41.7583
2023-06-14,43.9018
2023-06-15,43.9399
2023-06-16,43.1663
2023-06-17,43.1663
2023-06-18,43.1663
2023-06-19,43.1663
2023-06-20,41.9891
2023-06-21,42.2485
2023-06-22,41.1593
2023-06-23,39.8225
2023-06-24,39.8225
2023-06-25,39.8225
2023-06-26,42.1548
2023-06-27,43.8333
2023-06-28,43.1336
2023-06-29,44.3277
2023-06-30,43.2389
2023-07-01,43.2389
2023-07-02,43.2389
2023-07-03,43.2221
2023-07-04,43.2221
2023-07-05,41.1661
2023-07-06,41.5359
2023-07-07,43.6646
2023-07-08,43.6646
2023-07-09,43.6646
2023-07-10,45.4433
2023-07-11,47.591
2023-07-12,47.6121
2023-07-13,48.174
2023-07-14,45.3033
2023-07-15,45.3033
2023-07-16,45.3033
2023-07-17,44.0774
2023-07-18,49.145
2023-07-19,49.354
2023-07-20,50.3223
2023-07-21,49.0657
2023-07-22,49.0657
2023-07-23,49.0657
2023-07-24,48.4652
2023-07-25,46.2518
2023-07-26,48.9657
2023-07-27,48.1638
2023-07-28,46.9219
2023-07-29,46.9219
2023-07-30,46.9219
2023-07-31,46.3775
2023-08-01,45.8968
2023-08-02,46.5181
2023-08-03,45.4589
2023-08-04,43.7514
2023-08-05,43.7514
2023-08-06,43.7514
2023-08-07,43.6811
2023-08-08,43.8278
2023-08-09,42.5659
2023-08-10,41.0989
2023-08-11,40.5407
2023-08-12,40.5407
2023-08-13,40.5407
2023-08-14,39.3366
2023-08-15,39.1591
2023-08-16,39.0074
2023-08-17,37.1223
2023-08-18,39.0313
2023-08-19,39.0313
2023-08-20,39.0313
2023-08-21,37.0651
2023-08-22,37.7909
2023-08-23,36.8339
2023-08-24,35.931
2023-08-25,34.9964
2023-08-26,34.9964
2023-08-27,34.9964
2023-08-28,35.5743
2023-08-29,37.7932
2023-08-30,40.2783
2023-08-31,38.8862
2023-09-01,37.6896
2023-09-02,37.6896
2023-09-03,37.6896
2023-09-04,37.6896
2023-09-05,33.457
2023-09-06,32.0009
2023-09-07,35.0868
2023-09-08,33.3867
2023-09-09,33.3867
2023-09-10,33.3867
2023-09-11,33.1718
2023-09-12,32.9112
2023-09-13,31.106
2023-09-14,30.0452
2023-09-15,29.2348
2023-09-16,29.2348
2023-09-17,29.2348
2023-09-18,29.1608
2023-09-19,28.8662
2023-09-20,29.7511
2023-09-21,29.5488
2023-09-22,27.6726
2023-09-23,27.6726
2023-09-24,27.6726
2023-09-25,25.7105
2023-09-26,25.5632
2023-09-27,25.2167
2023-09-28,30.8098
2023-09-29,32.653
2023-09-30,32.653
2023-10-01,32.653
2023-10-02,31.5575
2023-10-03,30.0679
2023-10-04,34.785
2023-10-05,35.7082
2023-10-06,35.2017
2023-10-07,35.2017
2023-10-08,35.2017
2023-10-09,35.9734
2023-10-10,37.9186
2023-10-11,36.917
2023-10-12,36.5413
2023-10-13,37.5958
2023-10-14,37.5958
2023-10-15,37.5958
2023-10-16,41.4255
2023-10-17,44.0438
2023-10-18,44.613
2023-10-19,43.6047
2023-10-20,41.2857
2023-10-21,41.2857
2023-10-22,41.2857
2023-10-23,41.5144
2023-10-24,41.159
2023-10-25,40.0825
2023-10-26,37.9071
2023-10-27,37.5251
2023-10-28,37.5251
2023-10-29,37.5251
2023-10-30,37.3471
2023-10-31,40.7971
2023-11-01,40.0644
2023-11-02,42.7996
2023-11-03,45.0628
2023-11-04,45.0628
2023-11-05,45.0628
2023-11-06,41.966
2023-11-07,40.3851
2023-11-08,40.3158
2023-11-09,39.6702
2023-11-10,42.6418
2023-11-11,42.6418
2023-11-12,42.6418
2023-11-13,45.4842
2023-11-14,52.1956
2023-11-15,53.8891
2023-11-16,54.5009
2023-11-17,56.6588
2023-11-18,56.6588
2023-11-19,56.6588
2023-11-20,57.2931
2023-11-21,56.2589
2023-11-22,57.4734
2023-11-23,57.4734
2023-11-24,58.7494
2023-11-25,58.7494
2023-11-26,58.7494
2023-11-27,55.9727
2023-11-28,53.897
2023-11-29,53.853
2023-11-30,43.9823
2023-12-01,50.1741
2023-12-02,50.1741
2023-12-03,50.1741
2023-12-04,51.5099
2023-12-05,48.2794
2023-12-06,50.8692
2023-12-07,51.7893
2023-12-08,50.9541
2023-12-09,50.9541
2023-12-10,50.9541
2023-12-11,51.6042
2023-12-12,51.3996
2023-12-13,55.1696
2023-12-14,57.4812
2023-12-15,57.93
2023-12-16,57.93
2023-12-17,57.93
2023-12-18,56.8499
2023-12-19,57.9045
2023-12-20,55.3058
2023-12-21,56.4139
2023-12-22,56.7515
2023-12-23,56.7515
2023-12-24,56.7515
2023-12-25,56.7515
2023-12-26,59.2517
2023-12-27,59.5585
2023-12-28,54.4787
2023-12-29,52.3781
2023-12-30,52.3781
2023-12-31,52.3781
2024-01-01,52.3781
2024-01-02,52.6334
2024-01-03,49.2057
2024-01-04,49.7235
2024-01-05,49.2046
2024-01-06,49.2046
2024-01-07,49.2046
2024-01-08,52.1733
2024-01-09,50.4066
2024-01-10,51.1867
2024-01-11,48.0384
2024-01-12,46.9511
2024-01-13,46.9511
2024-01-14,46.9511
2024-01-15,46.9511
2024-01-16,47.6386
2024-01-17,47.7669
2024-01-18,49.5094
2024-01-19,50.1645
2024-01-20,50.1645
2024-01-21,50.1645
2024-01-22,52.8862
2024-01-23,52.3949
2024-01-24,50.9029
2024-01-25,51.08
2024-01-26,53.6196
2024-01-27,53.6196
2024-01-28,53.6196
2024-01-29,55.9528
2024-01-30,55.4607
2024-01-31,54.0
2024-02-01,58.1088
2024-02-02,59.0453
2024-02-03,59.0453
2024-02-04,59.0453
2024-02-05,54.3509
2024-02-06,52.8198
2024-02-07,53.6471
2024-02-08,56.1253
2024-02-09,53.9656
2024-02-10,53.9656
2024-02-11,53.9656
2024-02-12,51.479
2024-02-13,49.5543
2024-02-14,47.5681
2024-02-15,47.8413
2024-02-16,46.0521
2024-02-17,46.0521
2024-02-18,46.0521
2024-02-19,46.0521
2024-02-20,46.1845
2024-02-21,46.859
2024-02-22,45.5177
2024-02-23,45.0165
2024-02-24,45.0165
2024-02-25,45.0165
2024-02-26,47.4126
2024-02-27,45.0162
2024-02-28,41.3541
2024-02-29,41.1607
2024-03-01,41.4037
2024-03-02,41.4037
2024-03-03,41.4037
2024-03-04,43.0795
2024-03-05,44.3539
2024-03-06,45.0566
2024-03-07,45.0836
2024-03-08,47.5942
2024-03-09,47.5942
2024-03-10,47.5942
2024-03-11,44.7781
2024-03-12,42.6879
2024-03-13,42.7293
2024-03-14,44.2462
2024-03-15,43.926
2024-03-16,43.926
2024-03-17,43.926
2024-03-18,41.213
2024-03-19,42.2263
2024-03-20,46.2516
2024-03-21,43.6815
2024-03-22,43.6188
2024-03-23,43.6188
2024-03-24,43.6188
2024-03-25,43.6188
2024-03-26,47.6269
2024-03-27,51.9738
2024-03-28,52.1524
2024-03-29,52.1524
2024-03-30,52.1524
2024-03-31,52.1524
2024-04-01,50.4891
2024-04-02,50.8442
2024-04-03,49.002
2024-04-04,44.1074
2024-04-05,42.7241
2024-04-06,42.7241
2024-04-07,42.7241
2024-04-08,45.4598
