,OGS US Equity
2023-03-21,48.3686
2023-03-22,45.5318
2023-03-23,44.4046
2023-03-24,48.0092
2023-03-25,48.0092
2023-03-26,48.0092
2023-03-27,49.3408
2023-03-28,49.9956
2023-03-29,50.8965
2023-03-30,51.0203
2023-03-31,51.4005
2023-04-01,51.4005
2023-04-02,51.4005
2023-04-03,50.1259
2023-04-04,50.9211
2023-04-05,54.9177
2023-04-06,55.8688
2023-04-07,55.8688
2023-04-08,55.8688
2023-04-09,55.8688
2023-04-10,56.5724
2023-04-11,56.0629
2023-04-12,55.1869
2023-04-13,53.936
2023-04-14,50.9152
2023-04-15,50.9152
2023-04-16,50.9152
2023-04-17,52.5928
2023-04-18,50.4254
2023-04-19,52.4995
2023-04-20,52.3567
2023-04-21,52.5569
2023-04-22,52.5569
2023-04-23,52.5569
2023-04-24,52.405
2023-04-25,51.3124
2023-04-26,46.144
2023-04-27,48.1516
2023-04-28,46.1301
2023-04-29,46.1301
2023-04-30,46.1301
2023-05-01,46.759
2023-05-02,48.6207
2023-05-03,51.117
2023-05-04,50.9392
2023-05-05,52.7907
2023-05-06,52.7907
2023-05-07,52.7907
2023-05-08,52.2666
2023-05-09,53.0418
2023-05-10,54.221
2023-05-11,53.3374
2023-05-12,54.386
2023-05-13,54.386
2023-05-14,54.386
2023-05-15,51.989
2023-05-16,50.2048
2023-05-17,51.8761
2023-05-18,51.5183
2023-05-19,52.6077
2023-05-20,52.6077
2023-05-21,52.6077
2023-05-22,53.4106
2023-05-23,55.0768
2023-05-24,52.8838
2023-05-25,50.8904
2023-05-26,53.613
2023-05-27,53.613
2023-05-28,53.613
2023-05-29,53.613
2023-05-30,54.171
2023-05-31,53.1469
2023-06-01,50.4538
2023-06-02,53.6963
2023-06-03,53.6963
2023-06-04,53.6963
2023-06-05,50.9188
2023-06-06,53.4285
2023-06-07,57.0004
2023-06-08,54.9477
2023-06-09,54.2737
2023-06-10,54.2737
2023-06-11,54.2737
2023-06-12,51.1403
2023-06-13,50.445
2023-06-14,48.2526
2023-06-15,46.4301
2023-06-16,47.3098
2023-06-17,47.3098
2023-06-18,47.3098
2023-06-19,47.3098
2023-06-20,47.5562
2023-06-21,49.0539
2023-06-22,46.5473
2023-06-23,44.365
2023-06-24,44.365
2023-06-25,44.365
2023-06-26,45.4896
2023-06-27,46.122
2023-06-28,44.7295
2023-06-29,46.4621
2023-06-30,45.6023
2023-07-01,45.6023
2023-07-02,45.6023
2023-07-03,46.0976
2023-07-04,46.0976
2023-07-05,45.7743
2023-07-06,44.2404
2023-07-07,41.2321
2023-07-08,41.2321
2023-07-09,41.2321
2023-07-10,43.6414
2023-07-11,46.1733
2023-07-12,48.713
2023-07-13,49.0003
2023-07-14,45.8813
2023-07-15,45.8813
2023-07-16,45.8813
2023-07-17,48.2992
2023-07-18,49.256
2023-07-19,50.7714
2023-07-20,53.07
2023-07-21,53.9595
2023-07-22,53.9595
2023-07-23,53.9595
2023-07-24,53.9769
2023-07-25,54.3153
2023-07-26,55.3522
2023-07-27,51.3603
2023-07-28,51.0429
2023-07-29,51.0429
2023-07-30,51.0429
2023-07-31,50.6785
2023-08-01,48.4899
2023-08-02,51.092
2023-08-03,48.5731
2023-08-04,47.4924
2023-08-05,47.4924
2023-08-06,47.4924
2023-08-07,48.2522
2023-08-08,45.7533
2023-08-09,45.056
2023-08-10,45.1447
2023-08-11,44.1853
2023-08-12,44.1853
2023-08-13,44.1853
2023-08-14,42.4966
2023-08-15,41.5447
2023-08-16,44.5657
2023-08-17,44.1383
2023-08-18,44.687
2023-08-19,44.687
2023-08-20,44.687
2023-08-21,44.2375
2023-08-22,45.4227
2023-08-23,45.0308
2023-08-24,43.5971
2023-08-25,45.4949
2023-08-26,45.4949
2023-08-27,45.4949
2023-08-28,44.6547
2023-08-29,45.0223
2023-08-30,43.6305
2023-08-31,40.6877
2023-09-01,42.6477
2023-09-02,42.6477
2023-09-03,42.6477
2023-09-04,42.6477
2023-09-05,41.1247
2023-09-06,43.6341
2023-09-07,45.127
2023-09-08,45.7168
2023-09-09,45.7168
2023-09-10,45.7168
2023-09-11,47.1725
2023-09-12,45.4259
2023-09-13,45.7678
2023-09-14,47.1378
2023-09-15,49.8115
2023-09-16,49.8115
2023-09-17,49.8115
2023-09-18,48.0333
2023-09-19,46.3226
2023-09-20,47.433
2023-09-21,44.4054
2023-09-22,44.8308
2023-09-23,44.8308
2023-09-24,44.8308
2023-09-25,44.1536
2023-09-26,39.6558
2023-09-27,38.0861
2023-09-28,36.6862
2023-09-29,35.3267
2023-09-30,35.3267
2023-10-01,35.3267
2023-10-02,31.5131
2023-10-03,33.7714
2023-10-04,34.4976
2023-10-05,35.2043
2023-10-06,36.4247
2023-10-07,36.4247
2023-10-08,36.4247
2023-10-09,39.1015
2023-10-10,39.9375
2023-10-11,41.4399
2023-10-12,39.7854
2023-10-13,41.8405
2023-10-14,41.8405
2023-10-15,41.8405
2023-10-16,43.6242
2023-10-17,43.1874
2023-10-18,40.66
2023-10-19,37.7674
2023-10-20,36.7629
2023-10-21,36.7629
2023-10-22,36.7629
2023-10-23,35.8249
2023-10-24,34.3203
2023-10-25,32.0603
2023-10-26,32.7233
2023-10-27,30.6642
2023-10-28,30.6642
2023-10-29,30.6642
2023-10-30,30.4183
2023-10-31,29.2437
2023-11-01,32.3008
2023-11-02,34.8488
2023-11-03,34.6413
2023-11-04,34.6413
2023-11-05,34.6413
2023-11-06,34.6413
2023-11-07,33.1621
2023-11-08,31.0358
2023-11-09,32.4796
2023-11-10,32.8653
2023-11-11,32.8653
2023-11-12,32.8653
2023-11-13,31.908
2023-11-14,38.8009
2023-11-15,39.6556
2023-11-16,39.5863
2023-11-17,39.4614
2023-11-18,39.4614
2023-11-19,39.4614
2023-11-20,37.2556
2023-11-21,35.1132
2023-11-22,35.7972
2023-11-23,35.7972
2023-11-24,35.2842
2023-11-25,35.2842
2023-11-26,35.2842
2023-11-27,34.9442
2023-11-28,35.677
2023-11-29,35.419
2023-11-30,33.3565
2023-12-01,39.5526
2023-12-02,39.5526
2023-12-03,39.5526
2023-12-04,44.925
2023-12-05,42.0862
2023-12-06,44.4455
2023-12-07,44.0091
2023-12-08,45.0783
2023-12-09,45.0783
2023-12-10,45.0783
2023-12-11,44.2423
2023-12-12,44.1077
2023-12-13,50.9847
2023-12-14,51.5774
2023-12-15,49.0614
2023-12-16,49.0614
2023-12-17,49.0614
2023-12-18,48.6423
2023-12-19,50.1118
2023-12-20,48.6512
2023-12-21,51.2002
2023-12-22,52.8156
2023-12-23,52.8156
2023-12-24,52.8156
2023-12-25,52.8156
2023-12-26,52.2915
2023-12-27,51.261
2023-12-28,51.0838
2023-12-29,49.8576
2023-12-30,49.8576
2023-12-31,49.8576
2024-01-01,49.8576
2024-01-02,51.9613
2024-01-03,52.6394
2024-01-04,51.1911
2024-01-05,50.1324
2024-01-06,50.1324
2024-01-07,50.1324
2024-01-08,51.4862
2024-01-09,48.0875
2024-01-10,46.9826
2024-01-11,44.0245
2024-01-12,43.5804
2024-01-13,43.5804
2024-01-14,43.5804
2024-01-15,43.5804
2024-01-16,40.7513
2024-01-17,40.031
2024-01-18,39.5198
2024-01-19,41.1549
2024-01-20,41.1549
2024-01-21,41.1549
2024-01-22,44.0289
2024-01-23,46.0959
2024-01-24,44.9642
2024-01-25,46.5166
2024-01-26,46.7835
2024-01-27,46.7835
2024-01-28,46.7835
2024-01-29,49.2827
2024-01-30,47.2705
2024-01-31,47.0545
2024-02-01,48.3487
2024-02-02,46.9378
2024-02-03,46.9378
2024-02-04,46.9378
2024-02-05,42.0787
2024-02-06,41.7265
2024-02-07,41.9645
2024-02-08,45.7838
2024-02-09,47.1977
2024-02-10,47.1977
2024-02-11,47.1977
2024-02-12,50.7974
2024-02-13,44.3639
2024-02-14,45.7888
2024-02-15,48.9834
2024-02-16,47.7882
2024-02-17,47.7882
2024-02-18,47.7882
2024-02-19,47.7882
2024-02-20,47.4328
2024-02-21,47.1274
2024-02-22,49.1188
2024-02-23,46.5448
2024-02-24,46.5448
2024-02-25,46.5448
2024-02-26,44.6911
2024-02-27,46.1625
2024-02-28,47.1396
2024-02-29,47.4684
2024-03-01,47.2253
2024-03-02,47.2253
2024-03-03,47.2253
2024-03-04,49.7749
2024-03-05,51.5438
2024-03-06,52.4513
2024-03-07,54.0105
2024-03-08,54.9044
2024-03-09,54.9044
2024-03-10,54.9044
2024-03-11,54.9246
2024-03-12,54.7727
2024-03-13,52.664
2024-03-14,50.6237
2024-03-15,50.6935
2024-03-16,50.6935
2024-03-17,50.6935
2024-03-18,52.0254
2024-03-19,52.5833
2024-03-20,54.1462
2024-03-21,54.2837
2024-03-22,52.7558
2024-03-23,52.7558
2024-03-24,52.7558
2024-03-25,52.9759
2024-03-26,51.1414
2024-03-27,55.0581
2024-03-28,57.3783
2024-03-29,57.3783
2024-03-30,57.3783
2024-03-31,57.3783
2024-04-01,54.8854
2024-04-02,55.5007
2024-04-03,54.2165
2024-04-04,55.6617
2024-04-05,54.6852
2024-04-06,54.6852
2024-04-07,54.6852
2024-04-08,54.9422
