,SCHW US Equity
2023-03-20,32.7454
2023-03-21,36.8937
2023-03-22,34.7739
2023-03-23,32.7315
2023-03-24,33.1772
2023-03-25,33.1772
2023-03-26,33.1772
2023-03-27,35.1011
2023-03-28,34.4534
2023-03-29,36.0961
2023-03-30,34.3043
2023-03-31,34.2465
2023-04-01,34.2465
2023-04-02,34.2465
2023-04-03,33.7179
2023-04-04,32.7056
2023-04-05,31.9906
2023-04-06,32.6377
2023-04-07,32.6377
2023-04-08,32.6377
2023-04-09,32.6377
2023-04-10,35.7602
2023-04-11,35.753
2023-04-12,36.0341
2023-04-13,35.7032
2023-04-14,35.1442
2023-04-15,35.1442
2023-04-16,35.1442
2023-04-17,37.9365
2023-04-18,39.5912
2023-04-19,41.6202
2023-04-20,40.2226
2023-04-21,40.0431
2023-04-22,40.0431
2023-04-23,40.0431
2023-04-24,39.4243
2023-04-25,37.5781
2023-04-26,37.2072
2023-04-27,38.8479
2023-04-28,39.5849
2023-04-29,39.5849
2023-04-30,39.5849
2023-05-01,39.1731
2023-05-02,37.5655
2023-05-03,35.7294
2023-05-04,35.1625
2023-05-05,38.0437
2023-05-06,38.0437
2023-05-07,38.0437
2023-05-08,36.5953
2023-05-09,37.0725
2023-05-10,36.7129
2023-05-11,37.4091
2023-05-12,39.3511
2023-05-13,39.3511
2023-05-14,39.3511
2023-05-15,42.4065
2023-05-16,41.4876
2023-05-17,44.0407
2023-05-18,43.9604
2023-05-19,43.8659
2023-05-20,43.8659
2023-05-21,43.8659
2023-05-22,44.3303
2023-05-23,45.603
2023-05-24,44.6879
2023-05-25,47.9735
2023-05-26,47.208
2023-05-27,47.208
2023-05-28,47.208
2023-05-29,47.208
2023-05-30,47.4666
2023-05-31,45.8933
2023-06-01,45.9094
2023-06-02,48.5585
2023-06-03,48.5585
2023-06-04,48.5585
2023-06-05,48.6208
2023-06-06,48.9409
2023-06-07,50.5658
2023-06-08,49.6052
2023-06-09,49.5565
2023-06-10,49.5565
2023-06-11,49.5565
2023-06-12,47.8869
2023-06-13,49.227
2023-06-14,48.5645
2023-06-15,50.5605
2023-06-16,48.6901
2023-06-17,48.6901
2023-06-18,48.6901
2023-06-19,48.6901
2023-06-20,47.9137
2023-06-21,47.9867
2023-06-22,46.6999
2023-06-23,46.6318
2023-06-24,46.6318
2023-06-25,46.6318
2023-06-26,47.1104
2023-06-27,50.5689
2023-06-28,51.5822
2023-06-29,53.9537
2023-06-30,53.0446
2023-07-01,53.0446
2023-07-02,53.0446
2023-07-03,54.8249
2023-07-04,54.8249
2023-07-05,52.7749
2023-07-06,51.3667
2023-07-07,52.8466
2023-07-08,52.8466
2023-07-09,52.8466
2023-07-10,54.6359
2023-07-11,54.1251
2023-07-12,55.5522
2023-07-13,58.0257
2023-07-14,55.084
2023-07-15,55.084
2023-07-16,55.084
2023-07-17,55.2836
2023-07-18,65.1285
2023-07-19,65.1608
2023-07-20,67.154
2023-07-21,64.2328
2023-07-22,64.2328
2023-07-23,64.2328
2023-07-24,64.3208
2023-07-25,62.1082
2023-07-26,63.4775
2023-07-27,61.9085
2023-07-28,62.0782
2023-07-29,62.0782
2023-07-30,62.0782
2023-07-31,62.2522
2023-08-01,61.4605
2023-08-02,60.6625
2023-08-03,61.3859
2023-08-04,59.3617
2023-08-05,59.3617
2023-08-06,59.3617
2023-08-07,60.8382
2023-08-08,59.8738
2023-08-09,59.3761
2023-08-10,58.2824
2023-08-11,57.2783
2023-08-12,57.2783
2023-08-13,57.2783
2023-08-14,52.5918
2023-08-15,51.0695
2023-08-16,50.1063
2023-08-17,48.8597
2023-08-18,48.4017
2023-08-19,48.4017
2023-08-20,48.4017
2023-08-21,48.1774
2023-08-22,43.1149
2023-08-23,46.2171
2023-08-24,45.9182
2023-08-25,46.5342
2023-08-26,46.5342
2023-08-27,46.5342
2023-08-28,48.3028
2023-08-29,49.0773
2023-08-30,49.7202
2023-08-31,48.5107
2023-09-01,51.1451
2023-09-02,51.1451
2023-09-03,51.1451
2023-09-04,51.1451
2023-09-05,49.5521
2023-09-06,46.9507
2023-09-07,46.1508
2023-09-08,49.1576
2023-09-09,49.1576
2023-09-10,49.1576
2023-09-11,50.0931
2023-09-12,51.4142
2023-09-13,48.0495
2023-09-14,49.9974
2023-09-15,47.2568
2023-09-16,47.2568
2023-09-17,47.2568
2023-09-18,46.6386
2023-09-19,46.4118
2023-09-20,44.5829
2023-09-21,43.4793
2023-09-22,42.0754
2023-09-23,42.0754
2023-09-24,42.0754
2023-09-25,42.5219
2023-09-26,40.6578
2023-09-27,41.0761
2023-09-28,41.4791
2023-09-29,42.3193
2023-09-30,42.3193
2023-10-01,42.3193
2023-10-02,40.0262
2023-10-03,36.6064
2023-10-04,36.8792
2023-10-05,36.3642
2023-10-06,37.5498
2023-10-07,37.5498
2023-10-08,37.5498
2023-10-09,38.1459
2023-10-10,38.2255
2023-10-11,38.5797
2023-10-12,37.8883
2023-10-13,37.5748
2023-10-14,37.5748
2023-10-15,37.5748
2023-10-16,43.9451
2023-10-17,43.887
2023-10-18,40.4704
2023-10-19,40.6255
2023-10-20,38.8292
2023-10-21,38.8292
2023-10-22,38.8292
2023-10-23,36.3436
2023-10-24,37.6834
2023-10-25,36.9434
2023-10-26,42.2017
2023-10-27,40.007
2023-10-28,40.007
2023-10-29,40.007
2023-10-30,41.52
2023-10-31,44.4857
2023-11-01,46.1925
2023-11-02,50.4553
2023-11-03,52.1287
2023-11-04,52.1287
2023-11-05,52.1287
2023-11-06,51.7071
2023-11-07,50.9161
2023-11-08,50.2433
2023-11-09,49.2392
2023-11-10,49.769
2023-11-11,49.769
2023-11-12,49.769
2023-11-13,48.8202
2023-11-14,50.6166
2023-11-15,53.2545
2023-11-16,52.3354
2023-11-17,54.5332
2023-11-18,54.5332
2023-11-19,54.5332
2023-11-20,54.0225
2023-11-21,52.6996
2023-11-22,52.5594
2023-11-23,52.5594
2023-11-24,53.6227
2023-11-25,53.6227
2023-11-26,53.6227
2023-11-27,52.5744
2023-11-28,52.1088
2023-11-29,59.5255
2023-11-30,62.2472
2023-12-01,64.8763
2023-12-02,64.8763
2023-12-03,64.8763
2023-12-04,63.5818
2023-12-05,62.5636
2023-12-06,62.3872
2023-12-07,63.6009
2023-12-08,65.2122
2023-12-09,65.2122
2023-12-10,65.2122
2023-12-11,65.0779
2023-12-12,65.8772
2023-12-13,68.2424
2023-12-14,73.3648
2023-12-15,73.4031
2023-12-16,73.4031
2023-12-17,73.4031
2023-12-18,69.1154
2023-12-19,69.5886
2023-12-20,63.4603
2023-12-21,64.7592
2023-12-22,65.2416
2023-12-23,65.2416
2023-12-24,65.2416
2023-12-25,65.2416
2023-12-26,65.6909
2023-12-27,66.0832
2023-12-28,66.4306
2023-12-29,64.5971
2023-12-30,64.5971
2023-12-31,64.5971
2024-01-01,64.5971
2024-01-02,64.9968
2024-01-03,60.1921
2024-01-04,59.835
2024-01-05,60.3521
2024-01-06,60.3521
2024-01-07,60.3521
2024-01-08,61.218
2024-01-09,58.7719
2024-01-10,56.6962
2024-01-11,55.4758
2024-01-12,55.4097
2024-01-13,55.4097
2024-01-14,55.4097
2024-01-15,55.4097
2024-01-16,53.3914
2024-01-17,51.5748
2024-01-18,50.0787
2024-01-19,52.1632
2024-01-20,52.1632
2024-01-21,52.1632
2024-01-22,51.8463
2024-01-23,52.4244
2024-01-24,51.4548
2024-01-25,51.9355
2024-01-26,52.6317
2024-01-27,52.6317
2024-01-28,52.6317
2024-01-29,52.3938
2024-01-30,53.3535
2024-01-31,49.9005
2024-02-01,48.4562
2024-02-02,49.9994
2024-02-03,49.9994
2024-02-04,49.9994
2024-02-05,48.7157
2024-02-06,47.65
2024-02-07,48.9497
2024-02-08,49.6469
2024-02-09,51.7622
2024-02-10,51.7622
2024-02-11,51.7622
2024-02-12,54.2581
2024-02-13,50.0173
2024-02-14,50.7294
2024-02-15,54.1114
2024-02-16,53.5647
2024-02-17,53.5647
2024-02-18,53.5647
2024-02-19,53.5647
2024-02-20,51.6402
2024-02-21,52.8164
2024-02-22,53.8716
2024-02-23,53.4021
2024-02-24,53.4021
2024-02-25,53.4021
2024-02-26,53.301
2024-02-27,55.3776
2024-02-28,56.0166
2024-02-29,58.3409
2024-03-01,57.4789
2024-03-02,57.4789
2024-03-03,57.4789
2024-03-04,59.7981
2024-03-05,60.6706
2024-03-06,60.6706
2024-03-07,60.8485
2024-03-08,57.784
2024-03-09,57.784
2024-03-10,57.784
2024-03-11,57.1419
2024-03-12,55.8292
2024-03-13,57.2515
2024-03-14,55.6908
2024-03-15,56.7044
2024-03-16,56.7044
2024-03-17,56.7044
2024-03-18,57.5268
2024-03-19,59.6205
2024-03-20,62.2922
2024-03-21,66.122
2024-03-22,65.3348
2024-03-23,65.3348
2024-03-24,65.3348
2024-03-25,64.4771
2024-03-26,63.4245
2024-03-27,65.8373
2024-03-28,65.7073
2024-03-29,65.7073
2024-03-30,65.7073
2024-03-31,65.7073
2024-04-01,65.7597
2024-04-02,62.7486
2024-04-03,62.6182
2024-04-04,62.3835
2024-04-05,63.4758
2024-04-06,63.4758
2024-04-07,63.4758
2024-04-08,64.4257
