,RRX US Equity
2023-03-19,44.5108
2023-03-20,46.8163
2023-03-21,48.5179
2023-03-22,45.7301
2023-03-23,43.4995
2023-03-24,42.8699
2023-03-25,42.8699
2023-03-26,42.8699
2023-03-27,45.3926
2023-03-28,46.0749
2023-03-29,47.8935
2023-03-30,47.1484
2023-03-31,48.3942
2023-04-01,48.3942
2023-04-02,48.3942
2023-04-03,48.2464
2023-04-04,43.2002
2023-04-05,41.693
2023-04-06,40.6495
2023-04-07,40.6495
2023-04-08,40.6495
2023-04-09,40.6495
2023-04-10,42.7483
2023-04-11,45.1881
2023-04-12,44.8585
2023-04-13,44.5571
2023-04-14,44.1323
2023-04-15,44.1323
2023-04-16,44.1323
2023-04-17,45.5348
2023-04-18,45.1852
2023-04-19,44.6408
2023-04-20,42.9539
2023-04-21,42.6341
2023-04-22,42.6341
2023-04-23,42.6341
2023-04-24,42.8457
2023-04-25,41.7247
2023-04-26,40.9377
2023-04-27,44.179
2023-04-28,44.4419
2023-04-29,44.4419
2023-04-30,44.4419
2023-05-01,46.469
2023-05-02,44.5502
2023-05-03,46.1966
2023-05-04,43.0237
2023-05-05,44.5723
2023-05-06,44.5723
2023-05-07,44.5723
2023-05-08,45.3896
2023-05-09,44.6332
2023-05-10,44.459
2023-05-11,42.9804
2023-05-12,43.228
2023-05-13,43.228
2023-05-14,43.228
2023-05-15,44.0471
2023-05-16,42.6229
2023-05-17,43.9644
2023-05-18,46.6548
2023-05-19,46.9861
2023-05-20,46.9861
2023-05-21,46.9861
2023-05-22,49.4195
2023-05-23,46.9259
2023-05-24,44.7196
2023-05-25,47.7222
2023-05-26,50.7456
2023-05-27,50.7456
2023-05-28,50.7456
2023-05-29,50.7456
2023-05-30,50.1896
2023-05-31,47.3378
2023-06-01,48.6996
2023-06-02,54.7517
2023-06-03,54.7517
2023-06-04,54.7517
2023-06-05,53.523
2023-06-06,57.0854
2023-06-07,59.0234
2023-06-08,57.377
2023-06-09,57.361
2023-06-10,57.361
2023-06-11,57.361
2023-06-12,58.3048
2023-06-13,59.8788
2023-06-14,58.5693
2023-06-15,60.8415
2023-06-16,60.1931
2023-06-17,60.1931
2023-06-18,60.1931
2023-06-19,60.1931
2023-06-20,60.9789
2023-06-21,60.2603
2023-06-22,57.9213
2023-06-23,57.2447
2023-06-24,57.2447
2023-06-25,57.2447
2023-06-26,58.222
2023-06-27,60.2215
2023-06-28,59.2798
2023-06-29,59.0104
2023-06-30,60.5886
2023-07-01,60.5886
2023-07-02,60.5886
2023-07-03,61.5677
2023-07-04,61.5677
2023-07-05,60.0917
2023-07-06,55.3802
2023-07-07,56.041
2023-07-08,56.041
2023-07-09,56.041
2023-07-10,56.5472
2023-07-11,55.2401
2023-07-12,55.866
2023-07-13,57.9053
2023-07-14,54.2244
2023-07-15,54.2244
2023-07-16,54.2244
2023-07-17,55.8088
2023-07-18,57.872
2023-07-19,58.5222
2023-07-20,58.5956
2023-07-21,58.4302
2023-07-22,58.4302
2023-07-23,58.4302
2023-07-24,58.36
2023-07-25,56.1282
2023-07-26,55.1254
2023-07-27,54.84
2023-07-28,56.8024
2023-07-29,56.8024
2023-07-30,56.8024
2023-07-31,58.6607
2023-08-01,64.6085
2023-08-02,60.4988
2023-08-03,59.9683
2023-08-04,58.7803
2023-08-05,58.7803
2023-08-06,58.7803
2023-08-07,60.3909
2023-08-08,59.9677
2023-08-09,57.9897
2023-08-10,56.764
2023-08-11,57.1715
2023-08-12,57.1715
2023-08-13,57.1715
2023-08-14,55.4823
2023-08-15,53.6045
2023-08-16,52.0069
2023-08-17,48.6232
2023-08-18,47.407
2023-08-19,47.407
2023-08-20,47.407
2023-08-21,47.548
2023-08-22,48.9808
2023-08-23,52.9377
2023-08-24,52.8761
2023-08-25,53.6729
2023-08-26,53.6729
2023-08-27,53.6729
2023-08-28,55.0718
2023-08-29,56.551
2023-08-30,57.7669
2023-08-31,59.0886
2023-09-01,60.9536
2023-09-02,60.9536
2023-09-03,60.9536
2023-09-04,60.9536
2023-09-05,56.7232
2023-09-06,57.481
2023-09-07,58.0474
2023-09-08,53.3737
2023-09-09,53.3737
2023-09-10,53.3737
2023-09-11,50.9153
2023-09-12,47.8666
2023-09-13,46.8592
2023-09-14,50.0567
2023-09-15,48.5865
2023-09-16,48.5865
2023-09-17,48.5865
2023-09-18,52.6766
2023-09-19,51.7229
2023-09-20,48.9855
2023-09-21,45.8719
2023-09-22,45.2636
2023-09-23,45.2636
2023-09-24,45.2636
2023-09-25,44.0359
2023-09-26,42.927
2023-09-27,42.6334
2023-09-28,44.6971
2023-09-29,43.6565
2023-09-30,43.6565
2023-10-01,43.6565
2023-10-02,42.7791
2023-10-03,40.6473
2023-10-04,39.9059
2023-10-05,38.1198
2023-10-06,39.2154
2023-10-07,39.2154
2023-10-08,39.2154
2023-10-09,38.2668
2023-10-10,42.062
2023-10-11,42.1336
2023-10-12,40.2176
2023-10-13,37.308
2023-10-14,37.308
2023-10-15,37.308
2023-10-16,38.6919
2023-10-17,39.781
2023-10-18,35.9262
2023-10-19,35.4721
2023-10-20,34.4284
2023-10-21,34.4284
2023-10-22,34.4284
2023-10-23,32.6087
2023-10-24,32.3111
2023-10-25,30.8679
2023-10-26,32.6532
2023-10-27,34.3005
2023-10-28,34.3005
2023-10-29,34.3005
2023-10-30,34.0849
2023-10-31,34.1665
2023-11-01,34.0575
2023-11-02,26.0514
2023-11-03,31.6952
2023-11-04,31.6952
2023-11-05,31.6952
2023-11-06,29.933
2023-11-07,30.5676
2023-11-08,34.0287
2023-11-09,34.5191
2023-11-10,37.2939
2023-11-11,37.2939
2023-11-12,37.2939
2023-11-13,36.9433
2023-11-14,41.5165
2023-11-15,42.843
2023-11-16,41.6135
2023-11-17,42.2047
2023-11-18,42.2047
2023-11-19,42.2047
2023-11-20,42.2931
2023-11-21,41.8241
2023-11-22,41.7115
2023-11-23,41.7115
2023-11-24,41.9862
2023-11-25,41.9862
2023-11-26,41.9862
2023-11-27,42.8466
2023-11-28,41.9336
2023-11-29,44.2353
2023-11-30,45.9049
2023-12-01,49.2788
2023-12-02,49.2788
2023-12-03,49.2788
2023-12-04,51.0234
2023-12-05,48.9393
2023-12-06,49.3985
2023-12-07,48.5794
2023-12-08,48.9268
2023-12-09,48.9268
2023-12-10,48.9268
2023-12-11,53.6522
2023-12-12,52.6607
2023-12-13,56.9448
2023-12-14,63.3138
2023-12-15,61.6116
2023-12-16,61.6116
2023-12-17,61.6116
2023-12-18,60.7594
2023-12-19,61.5375
2023-12-20,59.8604
2023-12-21,61.3396
2023-12-22,61.8279
2023-12-23,61.8279
2023-12-24,61.8279
2023-12-25,61.8279
2023-12-26,63.2768
2023-12-27,62.9398
2023-12-28,61.6668
2023-12-29,60.4741
2023-12-30,60.4741
2023-12-31,60.4741
2024-01-01,60.4741
2024-01-02,57.9138
2024-01-03,55.5053
2024-01-04,53.7357
2024-01-05,54.0595
2024-01-06,54.0595
2024-01-07,54.0595
2024-01-08,55.2515
2024-01-09,54.3243
2024-01-10,54.509
2024-01-11,52.5458
2024-01-12,52.9653
2024-01-13,52.9653
2024-01-14,52.9653
2024-01-15,52.9653
2024-01-16,50.0075
2024-01-17,49.2414
2024-01-18,52.2344
2024-01-19,53.6128
2024-01-20,53.6128
2024-01-21,53.6128
2024-01-22,53.9957
2024-01-23,52.7378
2024-01-24,50.6577
2024-01-25,51.9228
2024-01-26,51.1906
2024-01-27,51.1906
2024-01-28,51.1906
2024-01-29,52.9012
2024-01-30,52.598
2024-01-31,48.4967
2024-02-01,50.9634
2024-02-02,52.6701
2024-02-03,52.6701
2024-02-04,52.6701
2024-02-05,50.2574
2024-02-06,51.2918
2024-02-07,53.5163
2024-02-08,57.9182
2024-02-09,60.0994
2024-02-10,60.0994
2024-02-11,60.0994
2024-02-12,61.2713
2024-02-13,58.0897
2024-02-14,59.7721
2024-02-15,61.8515
2024-02-16,63.6031
2024-02-17,63.6031
2024-02-18,63.6031
2024-02-19,63.6031
2024-02-20,61.5609
2024-02-21,62.61
2024-02-22,65.0894
2024-02-23,65.874
2024-02-24,65.874
2024-02-25,65.874
2024-02-26,65.2767
2024-02-27,65.8779
2024-02-28,66.5545
2024-02-29,66.9005
2024-03-01,66.8379
2024-03-02,66.8379
2024-03-03,66.8379
2024-03-04,67.0791
2024-03-05,62.2943
2024-03-06,62.6206
2024-03-07,63.618
2024-03-08,65.5308
2024-03-09,65.5308
2024-03-10,65.5308
2024-03-11,64.1928
2024-03-12,66.0362
2024-03-13,65.3189
2024-03-14,62.1669
2024-03-15,63.0009
2024-03-16,63.0009
2024-03-17,63.0009
2024-03-18,63.4357
2024-03-19,63.654
2024-03-20,65.5441
2024-03-21,67.7315
2024-03-22,66.6512
2024-03-23,66.6512
2024-03-24,66.6512
2024-03-25,64.1158
2024-03-26,64.6315
2024-03-27,63.9197
2024-03-28,64.8354
2024-03-29,64.8354
2024-03-30,64.8354
2024-03-31,64.8354
2024-04-01,61.1073
2024-04-02,59.6838
2024-04-03,59.3524
2024-04-04,58.2516
2024-04-05,57.9492
2024-04-06,57.9492
2024-04-07,57.9492
2024-04-08,58.331
