,DUK US Equity
,RSI_30D
2023-03-18,47.923
2023-03-19,47.923
2023-03-20,49.5332
2023-03-21,45.514
2023-03-22,42.9319
2023-03-23,41.0774
2023-03-24,45.943
2023-03-25,45.943
2023-03-26,45.943
2023-03-27,46.462
2023-03-28,46.5615
2023-03-29,49.0436
2023-03-30,48.8736
2023-03-31,49.385
2023-04-01,49.385
2023-04-02,49.385
2023-04-03,47.2106
2023-04-04,49.1248
2023-04-05,53.1486
2023-04-06,54.4341
2023-04-07,54.4341
2023-04-08,54.4341
2023-04-09,54.4341
2023-04-10,53.4066
2023-04-11,53.7325
2023-04-12,53.8236
2023-04-13,53.3347
2023-04-14,50.6886
2023-04-15,50.6886
2023-04-16,50.6886
2023-04-17,51.9544
2023-04-18,50.2224
2023-04-19,51.8658
2023-04-20,51.5457
2023-04-21,51.7851
2023-04-22,51.7851
2023-04-23,51.7851
2023-04-24,52.7173
2023-04-25,54.144
2023-04-26,51.4847
2023-04-27,53.3928
2023-04-28,52.2725
2023-04-29,52.2725
2023-04-30,52.2725
2023-05-01,52.6384
2023-05-02,49.8341
2023-05-03,49.3413
2023-05-04,50.7953
2023-05-05,53.0303
2023-05-06,53.0303
2023-05-07,53.0303
2023-05-08,52.1289
2023-05-09,50.4885
2023-05-10,52.4725
2023-05-11,50.8983
2023-05-12,51.1244
2023-05-13,51.1244
2023-05-14,51.1244
2023-05-15,48.948
2023-05-16,44.8561
2023-05-17,43.2597
2023-05-18,42.9244
2023-05-19,42.4384
2023-05-20,42.4384
2023-05-21,42.4384
2023-05-22,41.5622
2023-05-23,39.6489
2023-05-24,38.7563
2023-05-25,36.9062
2023-05-26,36.6355
2023-05-27,36.6355
2023-05-28,36.6355
2023-05-29,36.6355
2023-05-30,35.6532
2023-05-31,38.8022
2023-06-01,37.0861
2023-06-02,40.7033
2023-06-03,40.7033
2023-06-04,40.7033
2023-06-05,41.769
2023-06-06,41.1161
2023-06-07,45.0599
2023-06-08,45.9448
2023-06-09,45.1059
2023-06-10,45.1059
2023-06-11,45.1059
2023-06-12,44.8763
2023-06-13,43.7597
2023-06-14,43.9657
2023-06-15,45.8801
2023-06-16,46.9733
2023-06-17,46.9733
2023-06-18,46.9733
2023-06-19,46.9733
2023-06-20,44.6322
2023-06-21,46.2105
2023-06-22,44.7952
2023-06-23,42.6682
2023-06-24,42.6682
2023-06-25,42.6682
2023-06-26,45.222
2023-06-27,44.6344
2023-06-28,42.1217
2023-06-29,41.7451
2023-06-30,43.778
2023-07-01,43.778
2023-07-02,43.778
2023-07-03,45.9995
2023-07-04,45.9995
2023-07-05,47.9323
2023-07-06,45.9261
2023-07-07,44.4772
2023-07-08,44.4772
2023-07-09,44.4772
2023-07-10,43.489
2023-07-11,47.1548
2023-07-12,50.138
2023-07-13,51.9395
2023-07-14,51.3336
2023-07-15,51.3336
2023-07-16,51.3336
2023-07-17,48.9135
2023-07-18,47.2824
2023-07-19,48.7851
2023-07-20,51.7644
2023-07-21,54.5523
2023-07-22,54.5523
2023-07-23,54.5523
2023-07-24,54.5317
2023-07-25,55.4384
2023-07-26,55.9107
2023-07-27,53.4785
2023-07-28,51.2149
2023-07-29,51.2149
2023-07-30,51.2149
2023-07-31,51.7527
2023-08-01,48.8295
2023-08-02,49.5909
2023-08-03,45.6009
2023-08-04,44.056
2023-08-05,44.056
2023-08-06,44.056
2023-08-07,44.4836
2023-08-08,49.4226
2023-08-09,50.6904
2023-08-10,50.8566
2023-08-11,52.5302
2023-08-12,52.5302
2023-08-13,52.5302
2023-08-14,50.5158
2023-08-15,48.0191
2023-08-16,48.526
2023-08-17,48.5765
2023-08-18,49.5983
2023-08-19,49.5983
2023-08-20,49.5983
2023-08-21,46.591
2023-08-22,46.5167
2023-08-23,48.1222
2023-08-24,47.4348
2023-08-25,48.7124
2023-08-26,48.7124
2023-08-27,48.7124
2023-08-28,47.5769
2023-08-29,48.1794
2023-08-30,47.4688
2023-08-31,45.1392
2023-09-01,43.4697
2023-09-02,43.4697
2023-09-03,43.4697
2023-09-04,43.4697
2023-09-05,41.153
2023-09-06,43.2078
2023-09-07,47.5181
2023-09-08,50.7949
2023-09-09,50.7949
2023-09-10,50.7949
2023-09-11,52.242
2023-09-12,52.8833
2023-09-13,56.044
2023-09-14,58.6064
2023-09-15,58.0048
2023-09-16,58.0048
2023-09-17,58.0048
2023-09-18,57.5073
2023-09-19,55.0217
2023-09-20,55.9536
2023-09-21,53.8624
2023-09-22,53.6894
2023-09-23,53.6894
2023-09-24,53.6894
2023-09-25,53.6449
2023-09-26,49.0352
2023-09-27,47.0674
2023-09-28,44.5365
2023-09-29,43.8105
2023-09-30,43.8105
2023-10-01,43.8105
2023-10-02,39.3549
2023-10-03,40.0704
2023-10-04,40.8821
2023-10-05,39.8885
2023-10-06,43.1069
2023-10-07,43.1069
2023-10-08,43.1069
2023-10-09,45.836
2023-10-10,47.2545
2023-10-11,49.0623
2023-10-12,45.8463
2023-10-13,47.1132
2023-10-14,47.1132
2023-10-15,47.1132
2023-10-16,48.6057
2023-10-17,47.7128
2023-10-18,46.3561
2023-10-19,45.6413
2023-10-20,44.3472
2023-10-21,44.3472
2023-10-22,44.3472
2023-10-23,43.1655
2023-10-24,46.1953
2023-10-25,46.9926
2023-10-26,49.0935
2023-10-27,46.0881
2023-10-28,46.0881
2023-10-29,46.0881
2023-10-30,46.834
2023-10-31,48.7952
2023-11-01,50.0467
2023-11-02,50.7176
2023-11-03,51.469
2023-11-04,51.469
2023-11-05,51.469
2023-11-06,50.3292
2023-11-07,49.4392
2023-11-08,47.618
2023-11-09,46.8419
2023-11-10,47.5276
2023-11-11,47.5276
2023-11-12,47.5276
2023-11-13,45.101
2023-11-14,50.9645
2023-11-15,50.4914
2023-11-16,53.4938
2023-11-17,53.1385
2023-11-18,53.1385
2023-11-19,53.1385
2023-11-20,51.6561
2023-11-21,52.7695
2023-11-22,53.6828
2023-11-23,53.6828
2023-11-24,54.4049
2023-11-25,54.4049
2023-11-26,54.4049
2023-11-27,54.7696
2023-11-28,55.1601
2023-11-29,54.1445
2023-11-30,57.1926
2023-12-01,57.8571
2023-12-02,57.8571
2023-12-03,57.8571
2023-12-04,58.0256
2023-12-05,57.3404
2023-12-06,60.0963
2023-12-07,61.0179
2023-12-08,60.8223
2023-12-09,60.8223
2023-12-10,60.8223
2023-12-11,62.5436
2023-12-12,62.4558
2023-12-13,66.8663
2023-12-14,67.1997
2023-12-15,62.4516
2023-12-16,62.4516
2023-12-17,62.4516
2023-12-18,63.3135
2023-12-19,62.3268
2023-12-20,59.3247
2023-12-21,60.5089
2023-12-22,61.3644
2023-12-23,61.3644
2023-12-24,61.3644
2023-12-25,61.3644
2023-12-26,61.0089
2023-12-27,59.8231
2023-12-28,60.9551
2023-12-29,61.1741
2023-12-30,61.1741
2023-12-31,61.1741
2024-01-01,61.1741
2024-01-02,62.568
2024-01-03,64.2409
2024-01-04,63.365
2024-01-05,63.4539
2024-01-06,63.4539
2024-01-07,63.4539
2024-01-08,64.9493
2024-01-09,63.9933
2024-01-10,64.3372
2024-01-11,57.9212
2024-01-12,60.4317
2024-01-13,60.4317
2024-01-14,60.4317
2024-01-15,60.4317
2024-01-16,59.2318
2024-01-17,56.0204
2024-01-18,53.5908
2024-01-19,52.8573
2024-01-20,52.8573
2024-01-21,52.8573
2024-01-22,51.6388
2024-01-23,52.875
2024-01-24,50.288
2024-01-25,52.9372
2024-01-26,53.2405
2024-01-27,53.2405
2024-01-28,53.2405
2024-01-29,52.9882
2024-01-30,52.372
2024-01-31,53.0775
2024-02-01,57.3481
2024-02-02,53.3264
2024-02-03,53.3264
2024-02-04,53.3264
2024-02-05,51.0387
2024-02-06,50.5989
2024-02-07,51.5981
2024-02-08,45.4394
2024-02-09,43.625
2024-02-10,43.625
2024-02-11,43.625
2024-02-12,45.8613
2024-02-13,43.9093
2024-02-14,43.413
2024-02-15,48.0644
2024-02-16,47.1239
2024-02-17,47.1239
2024-02-18,47.1239
2024-02-19,47.1239
2024-02-20,47.2574
2024-02-21,49.562
2024-02-22,47.7926
2024-02-23,49.104
2024-02-24,49.104
2024-02-25,49.104
2024-02-26,45.046
2024-02-27,45.4941
2024-02-28,45.284
2024-02-29,47.7568
2024-03-01,45.8493
2024-03-02,45.8493
2024-03-03,45.8493
2024-03-04,49.2235
2024-03-05,49.7838
2024-03-06,52.5519
2024-03-07,53.3423
2024-03-08,54.2274
2024-03-09,54.2274
2024-03-10,54.2274
2024-03-11,55.9198
2024-03-12,54.0145
2024-03-13,54.9519
2024-03-14,53.9079
2024-03-15,53.1191
2024-03-16,53.1191
2024-03-17,53.1191
2024-03-18,53.5943
2024-03-19,54.0136
2024-03-20,54.5866
2024-03-21,53.4385
2024-03-22,52.5493
2024-03-23,52.5493
2024-03-24,52.5493
2024-03-25,53.0801
2024-03-26,50.1293
2024-03-27,55.4307
2024-03-28,56.652
2024-03-29,56.652
2024-03-30,56.652
2024-03-31,56.652
2024-04-01,55.0414
2024-04-02,55.9919
2024-04-03,54.5452
2024-04-04,54.8627
2024-04-05,54.3132
2024-04-06,54.3132
2024-04-07,54.3132
2024-04-08,55.1973
