,AWI US Equity
2023-03-22,38.565
2023-03-23,38.5515
2023-03-24,38.1787
2023-03-25,38.1787
2023-03-26,38.1787
2023-03-27,39.6979
2023-03-28,39.2721
2023-03-29,41.7887
2023-03-30,41.9428
2023-03-31,45.7243
2023-04-01,45.7243
2023-04-02,45.7243
2023-04-03,46.6333
2023-04-04,41.362
2023-04-05,41.1006
2023-04-06,41.1006
2023-04-07,41.1006
2023-04-08,41.1006
2023-04-09,41.1006
2023-04-10,41.343
2023-04-11,44.9041
2023-04-12,45.2336
2023-04-13,45.2548
2023-04-14,44.7537
2023-04-15,44.7537
2023-04-16,44.7537
2023-04-17,46.3771
2023-04-18,47.0942
2023-04-19,49.3454
2023-04-20,50.1933
2023-04-21,49.3594
2023-04-22,49.3594
2023-04-23,49.3594
2023-04-24,51.3053
2023-04-25,42.6165
2023-04-26,39.782
2023-04-27,43.4899
2023-04-28,44.5963
2023-04-29,44.5963
2023-04-30,44.5963
2023-05-01,43.3401
2023-05-02,42.666
2023-05-03,42.1129
2023-05-04,41.7003
2023-05-05,43.7281
2023-05-06,43.7281
2023-05-07,43.7281
2023-05-08,42.7977
2023-05-09,43.1215
2023-05-10,42.7709
2023-05-11,40.9189
2023-05-12,40.5652
2023-05-13,40.5652
2023-05-14,40.5652
2023-05-15,41.3049
2023-05-16,38.7463
2023-05-17,39.0411
2023-05-18,43.6039
2023-05-19,42.3429
2023-05-20,42.3429
2023-05-21,42.3429
2023-05-22,42.6176
2023-05-23,42.0477
2023-05-24,39.4204
2023-05-25,38.6197
2023-05-26,39.5414
2023-05-27,39.5414
2023-05-28,39.5414
2023-05-29,39.5414
2023-05-30,38.7763
2023-05-31,37.7318
2023-06-01,37.3951
2023-06-02,43.5261
2023-06-03,43.5261
2023-06-04,43.5261
2023-06-05,44.7941
2023-06-06,47.1401
2023-06-07,49.8593
2023-06-08,48.5289
2023-06-09,47.7154
2023-06-10,47.7154
2023-06-11,47.7154
2023-06-12,51.6666
2023-06-13,53.3786
2023-06-14,53.5068
2023-06-15,55.8912
2023-06-16,54.7127
2023-06-17,54.7127
2023-06-18,54.7127
2023-06-19,54.7127
2023-06-20,54.9854
2023-06-21,54.4875
2023-06-22,54.7764
2023-06-23,54.9538
2023-06-24,54.9538
2023-06-25,54.9538
2023-06-26,56.5225
2023-06-27,59.5972
2023-06-28,58.064
2023-06-29,59.8507
2023-06-30,59.9718
2023-07-01,59.9718
2023-07-02,59.9718
2023-07-03,61.5319
2023-07-04,61.5319
2023-07-05,57.2927
2023-07-06,55.2189
2023-07-07,56.3699
2023-07-08,56.3699
2023-07-09,56.3699
2023-07-10,57.2859
2023-07-11,58.8583
2023-07-12,60.6303
2023-07-13,60.2175
2023-07-14,58.2435
2023-07-15,58.2435
2023-07-16,58.2435
2023-07-17,56.3811
2023-07-18,56.7436
2023-07-19,58.4
2023-07-20,60.7498
2023-07-21,59.6748
2023-07-22,59.6748
2023-07-23,59.6748
2023-07-24,61.3322
2023-07-25,64.3334
2023-07-26,65.1579
2023-07-27,62.2598
2023-07-28,63.6707
2023-07-29,63.6707
2023-07-30,63.6707
2023-07-31,60.9546
2023-08-01,60.3019
2023-08-02,61.2849
2023-08-03,60.8649
2023-08-04,62.5412
2023-08-05,62.5412
2023-08-06,62.5412
2023-08-07,63.0917
2023-08-08,60.006
2023-08-09,59.4826
2023-08-10,57.2857
2023-08-11,55.611
2023-08-12,55.611
2023-08-13,55.611
2023-08-14,57.9099
2023-08-15,56.6801
2023-08-16,56.402
2023-08-17,51.1177
2023-08-18,52.031
2023-08-19,52.031
2023-08-20,52.031
2023-08-21,49.7789
2023-08-22,49.8225
2023-08-23,50.3799
2023-08-24,50.471
2023-08-25,49.9964
2023-08-26,49.9964
2023-08-27,49.9964
2023-08-28,53.7528
2023-08-29,57.4732
2023-08-30,57.2957
2023-08-31,55.9172
2023-09-01,56.6564
2023-09-02,56.6564
2023-09-03,56.6564
2023-09-04,56.6564
2023-09-05,48.6902
2023-09-06,46.2609
2023-09-07,45.7919
2023-09-08,47.3597
2023-09-09,47.3597
2023-09-10,47.3597
2023-09-11,48.6788
2023-09-12,48.2279
2023-09-13,47.1397
2023-09-14,48.6767
2023-09-15,48.2499
2023-09-16,48.2499
2023-09-17,48.2499
2023-09-18,49.2399
2023-09-19,49.2866
2023-09-20,48.9374
2023-09-21,46.2056
2023-09-22,44.1412
2023-09-23,44.1412
2023-09-24,44.1412
2023-09-25,43.1242
2023-09-26,41.5974
2023-09-27,45.2925
2023-09-28,49.6976
2023-09-29,47.2728
2023-09-30,47.2728
2023-10-01,47.2728
2023-10-02,45.5627
2023-10-03,44.2864
2023-10-04,45.4888
2023-10-05,45.9854
2023-10-06,44.8385
2023-10-07,44.8385
2023-10-08,44.8385
2023-10-09,46.6029
2023-10-10,48.8072
2023-10-11,51.4688
2023-10-12,47.3945
2023-10-13,45.8353
2023-10-14,45.8353
2023-10-15,45.8353
2023-10-16,49.545
2023-10-17,48.8138
2023-10-18,45.5613
2023-10-19,44.3767
2023-10-20,43.572
2023-10-21,43.572
2023-10-22,43.572
2023-10-23,43.2021
2023-10-24,52.8133
2023-10-25,50.2657
2023-10-26,51.4848
2023-10-27,51.0653
2023-10-28,51.0653
2023-10-29,51.0653
2023-10-30,54.3444
2023-10-31,55.7983
2023-11-01,58.1633
2023-11-02,60.3967
2023-11-03,62.77
2023-11-04,62.77
2023-11-05,62.77
2023-11-06,61.03
2023-11-07,62.2632
2023-11-08,61.3412
2023-11-09,59.9533
2023-11-10,61.5925
2023-11-11,61.5925
2023-11-12,61.5925
2023-11-13,60.0145
2023-11-14,64.1375
2023-11-15,62.4813
2023-11-16,61.8641
2023-11-17,62.7482
2023-11-18,62.7482
2023-11-19,62.7482
2023-11-20,63.1776
2023-11-21,62.9417
2023-11-22,63.0326
2023-11-23,63.0326
2023-11-24,62.9413
2023-11-25,62.9413
2023-11-26,62.9413
2023-11-27,64.0447
2023-11-28,61.1506
2023-11-29,62.8724
2023-11-30,63.75
2023-12-01,66.1338
2023-12-02,66.1338
2023-12-03,66.1338
2023-12-04,71.0562
2023-12-05,68.1855
2023-12-06,69.0416
2023-12-07,69.8057
2023-12-08,70.2332
2023-12-09,70.2332
2023-12-10,70.2332
2023-12-11,71.1533
2023-12-12,72.3791
2023-12-13,72.6005
2023-12-14,75.1774
2023-12-15,75.8821
2023-12-16,75.8821
2023-12-17,75.8821
2023-12-18,71.991
2023-12-19,72.9289
2023-12-20,70.8861
2023-12-21,71.8912
2023-12-22,72.3258
2023-12-23,72.3258
2023-12-24,72.3258
2023-12-25,72.3258
2023-12-26,72.1448
2023-12-27,72.3949
2023-12-28,72.3949
2023-12-29,70.1559
2023-12-30,70.1559
2023-12-31,70.1559
2024-01-01,70.1559
2024-01-02,68.4142
2024-01-03,63.7049
2024-01-04,63.91
2024-01-05,66.2433
2024-01-06,66.2433
2024-01-07,66.2433
2024-01-08,67.2248
2024-01-09,67.8902
2024-01-10,69.2444
2024-01-11,67.3678
2024-01-12,65.1028
2024-01-13,65.1028
2024-01-14,65.1028
2024-01-15,65.1028
2024-01-16,65.1381
2024-01-17,63.4983
2024-01-18,64.437
2024-01-19,65.4897
2024-01-20,65.4897
2024-01-21,65.4897
2024-01-22,66.8472
2024-01-23,61.675
2024-01-24,58.6635
2024-01-25,60.5137
2024-01-26,61.2017
2024-01-27,61.2017
2024-01-28,61.2017
2024-01-29,63.1103
2024-01-30,63.6591
2024-01-31,60.6169
2024-02-01,64.2034
2024-02-02,64.2256
2024-02-03,64.2256
2024-02-04,64.2256
2024-02-05,61.0939
2024-02-06,61.2283
2024-02-07,63.7827
2024-02-08,65.5773
2024-02-09,65.8305
2024-02-10,65.8305
2024-02-11,65.8305
2024-02-12,66.531
2024-02-13,63.0467
2024-02-14,64.4788
2024-02-15,65.4106
2024-02-16,63.7217
2024-02-17,63.7217
2024-02-18,63.7217
2024-02-19,63.7217
2024-02-20,73.9569
2024-02-21,74.9107
2024-02-22,75.8156
2024-02-23,76.7539
2024-02-24,76.7539
2024-02-25,76.7539
2024-02-26,76.7864
2024-02-27,77.2148
2024-02-28,75.0424
2024-02-29,72.9902
2024-03-01,73.2096
2024-03-02,73.2096
2024-03-03,73.2096
2024-03-04,73.626
2024-03-05,71.1001
2024-03-06,72.1045
2024-03-07,72.677
2024-03-08,72.1475
2024-03-09,72.1475
2024-03-10,72.1475
2024-03-11,69.4555
2024-03-12,70.2916
2024-03-13,70.1781
2024-03-14,69.9443
2024-03-15,70.6523
2024-03-16,70.6523
2024-03-17,70.6523
2024-03-18,69.7019
2024-03-19,71.2753
2024-03-20,69.3227
2024-03-21,70.9842
2024-03-22,70.6208
2024-03-23,70.6208
2024-03-24,70.6208
2024-03-25,68.2902
2024-03-26,68.25
2024-03-27,69.2602
2024-03-28,68.7365
2024-03-29,68.7365
2024-03-30,68.7365
2024-03-31,68.7365
2024-04-01,66.6916
2024-04-02,61.2129
2024-04-03,63.5599
2024-04-04,59.8319
2024-04-05,61.2006
2024-04-06,61.2006
2024-04-07,61.2006
2024-04-08,60.6703
