,BAH US Equity
2023-03-20,40.7325
2023-03-21,42.7364
2023-03-22,40.9566
2023-03-23,40.7994
2023-03-24,42.5013
2023-03-25,42.5013
2023-03-26,42.5013
2023-03-27,44.1422
2023-03-28,43.9819
2023-03-29,45.6361
2023-03-30,44.5114
2023-03-31,46.4474
2023-04-01,46.4474
2023-04-02,46.4474
2023-04-03,50.7853
2023-04-04,50.6025
2023-04-05,50.804
2023-04-06,51.9287
2023-04-07,51.9287
2023-04-08,51.9287
2023-04-09,51.9287
2023-04-10,54.0659
2023-04-11,52.8308
2023-04-12,53.5506
2023-04-13,54.6775
2023-04-14,54.117
2023-04-15,54.117
2023-04-16,54.117
2023-04-17,53.9849
2023-04-18,55.2653
2023-04-19,56.4811
2023-04-20,56.9397
2023-04-21,57.7864
2023-04-22,57.7864
2023-04-23,57.7864
2023-04-24,52.0132
2023-04-25,51.295
2023-04-26,47.2462
2023-04-27,50.7915
2023-04-28,50.4602
2023-04-29,50.4602
2023-04-30,50.4602
2023-05-01,52.7843
2023-05-02,45.1656
2023-05-03,46.6444
2023-05-04,44.5176
2023-05-05,46.3642
2023-05-06,46.3642
2023-05-07,46.3642
2023-05-08,43.9004
2023-05-09,45.6064
2023-05-10,47.1962
2023-05-11,45.4366
2023-05-12,46.7341
2023-05-13,46.7341
2023-05-14,46.7341
2023-05-15,46.6862
2023-05-16,44.9102
2023-05-17,47.4403
2023-05-18,47.9457
2023-05-19,46.7985
2023-05-20,46.7985
2023-05-21,46.7985
2023-05-22,47.7544
2023-05-23,48.3753
2023-05-24,45.272
2023-05-25,42.4977
2023-05-26,53.0269
2023-05-27,53.0269
2023-05-28,53.0269
2023-05-29,53.0269
2023-05-30,55.2645
2023-05-31,58.4621
2023-06-01,58.6705
2023-06-02,61.8998
2023-06-03,61.8998
2023-06-04,61.8998
2023-06-05,61.0273
2023-06-06,61.158
2023-06-07,61.2029
2023-06-08,61.953
2023-06-09,61.0465
2023-06-10,61.0465
2023-06-11,61.0465
2023-06-12,61.8248
2023-06-13,64.1911
2023-06-14,64.0737
2023-06-15,65.8293
2023-06-16,67.0849
2023-06-17,67.0849
2023-06-18,67.0849
2023-06-19,67.0849
2023-06-20,68.014
2023-06-21,67.9507
2023-06-22,68.1653
2023-06-23,63.377
2023-06-24,63.377
2023-06-25,63.377
2023-06-26,64.8921
2023-06-27,65.1879
2023-06-28,64.3364
2023-06-29,65.8664
2023-06-30,67.5399
2023-07-01,67.5399
2023-07-02,67.5399
2023-07-03,67.9412
2023-07-04,67.9412
2023-07-05,68.2226
2023-07-06,66.6098
2023-07-07,67.1674
2023-07-08,67.1674
2023-07-09,67.1674
2023-07-10,67.8015
2023-07-11,69.0074
2023-07-12,65.6395
2023-07-13,66.0361
2023-07-14,66.8511
2023-07-15,66.8511
2023-07-16,66.8511
2023-07-17,68.041
2023-07-18,69.3732
2023-07-19,69.8697
2023-07-20,70.0937
2023-07-21,69.0315
2023-07-22,69.0315
2023-07-23,69.0315
2023-07-24,69.0777
2023-07-25,69.4894
2023-07-26,69.8571
2023-07-27,63.3129
2023-07-28,70.9571
2023-07-29,70.9571
2023-07-30,70.9571
2023-07-31,71.0822
2023-08-01,73.0135
2023-08-02,73.3248
2023-08-03,74.0023
2023-08-04,69.9081
2023-08-05,69.9081
2023-08-06,69.9081
2023-08-07,70.4923
2023-08-08,67.6068
2023-08-09,66.7752
2023-08-10,64.9567
2023-08-11,64.9151
2023-08-12,64.9151
2023-08-13,64.9151
2023-08-14,67.0191
2023-08-15,66.3545
2023-08-16,62.1197
2023-08-17,53.7627
2023-08-18,52.0742
2023-08-19,52.0742
2023-08-20,52.0742
2023-08-21,51.0181
2023-08-22,50.8551
2023-08-23,51.9523
2023-08-24,53.4518
2023-08-25,53.0961
2023-08-26,53.0961
2023-08-27,53.0961
2023-08-28,53.833
2023-08-29,52.7734
2023-08-30,52.9862
2023-08-31,50.8698
2023-09-01,53.1465
2023-09-02,53.1465
2023-09-03,53.1465
2023-09-04,53.1465
2023-09-05,53.0772
2023-09-06,52.4761
2023-09-07,49.5884
2023-09-08,48.3506
2023-09-09,48.3506
2023-09-10,48.3506
2023-09-11,49.7174
2023-09-12,50.5632
2023-09-13,50.528
2023-09-14,50.2748
2023-09-15,47.3633
2023-09-16,47.3633
2023-09-17,47.3633
2023-09-18,47.8153
2023-09-19,47.4988
2023-09-20,47.6779
2023-09-21,41.2974
2023-09-22,40.9093
2023-09-23,40.9093
2023-09-24,40.9093
2023-09-25,42.4025
2023-09-26,42.9001
2023-09-27,45.7099
2023-09-28,44.1262
2023-09-29,45.1887
2023-09-30,45.1887
2023-10-01,45.1887
2023-10-02,52.7324
2023-10-03,54.5098
2023-10-04,56.0736
2023-10-05,57.3107
2023-10-06,60.8965
2023-10-07,60.8965
2023-10-08,60.8965
2023-10-09,64.5447
2023-10-10,66.2621
2023-10-11,68.2485
2023-10-12,68.5676
2023-10-13,69.3552
2023-10-14,69.3552
2023-10-15,69.3552
2023-10-16,70.053
2023-10-17,70.0118
2023-10-18,63.4802
2023-10-19,60.0672
2023-10-20,57.7122
2023-10-21,57.7122
2023-10-22,57.7122
2023-10-23,56.797
2023-10-24,54.4265
2023-10-25,53.9426
2023-10-26,56.3753
2023-10-27,50.6799
2023-10-28,50.6799
2023-10-29,50.6799
2023-10-30,51.3175
2023-10-31,53.8714
2023-11-01,58.0805
2023-11-02,56.6562
2023-11-03,56.9454
2023-11-04,56.9454
2023-11-05,56.9454
2023-11-06,57.6276
2023-11-07,56.9021
2023-11-08,58.7022
2023-11-09,58.4098
2023-11-10,59.931
2023-11-11,59.931
2023-11-12,59.931
2023-11-13,61.3315
2023-11-14,63.7375
2023-11-15,59.7208
2023-11-16,60.7893
2023-11-17,59.2545
2023-11-18,59.2545
2023-11-19,59.2545
2023-11-20,59.9993
2023-11-21,58.2254
2023-11-22,59.3403
2023-11-23,59.3403
2023-11-24,60.1133
2023-11-25,60.1133
2023-11-26,60.1133
2023-11-27,59.6792
2023-11-28,56.6391
2023-11-29,54.4644
2023-11-30,55.2622
2023-12-01,58.699
2023-12-02,58.699
2023-12-03,58.699
2023-12-04,61.7674
2023-12-05,57.2122
2023-12-06,55.6715
2023-12-07,53.6442
2023-12-08,53.5795
2023-12-09,53.5795
2023-12-10,53.5795
2023-12-11,55.1463
2023-12-12,56.3863
2023-12-13,57.6092
2023-12-14,52.6187
2023-12-15,52.3691
2023-12-16,52.3691
2023-12-17,52.3691
2023-12-18,52.6711
2023-12-19,53.2489
2023-12-20,51.9501
2023-12-21,53.1326
2023-12-22,54.5984
2023-12-23,54.5984
2023-12-24,54.5984
2023-12-25,54.5984
2023-12-26,55.0828
2023-12-27,54.9055
2023-12-28,54.6929
2023-12-29,55.6569
2023-12-30,55.6569
2023-12-31,55.6569
2024-01-01,55.6569
2024-01-02,54.9723
2024-01-03,52.8305
2024-01-04,51.7198
2024-01-05,49.3524
2024-01-06,49.3524
2024-01-07,49.3524
2024-01-08,53.7091
2024-01-09,54.0794
2024-01-10,54.0177
2024-01-11,52.9253
2024-01-12,55.7178
2024-01-13,55.7178
2024-01-14,55.7178
2024-01-15,55.7178
2024-01-16,52.713
2024-01-17,52.5186
2024-01-18,54.0422
2024-01-19,53.7579
2024-01-20,53.7579
2024-01-21,53.7579
2024-01-22,56.9948
2024-01-23,55.2281
2024-01-24,55.5777
2024-01-25,55.1323
2024-01-26,70.8147
2024-01-27,70.8147
2024-01-28,70.8147
2024-01-29,68.0315
2024-01-30,68.2143
2024-01-31,63.0107
2024-02-01,64.0272
2024-02-02,64.2305
2024-02-03,64.2305
2024-02-04,64.2305
2024-02-05,63.4618
2024-02-06,65.0865
2024-02-07,64.5553
2024-02-08,65.277
2024-02-09,67.1435
2024-02-10,67.1435
2024-02-11,67.1435
2024-02-12,66.0054
2024-02-13,63.9178
2024-02-14,64.4871
2024-02-15,64.6766
2024-02-16,64.8545
2024-02-17,64.8545
2024-02-18,64.8545
2024-02-19,64.8545
2024-02-20,64.1106
2024-02-21,63.7863
2024-02-22,66.0298
2024-02-23,67.1192
2024-02-24,67.1192
2024-02-25,67.1192
2024-02-26,65.2546
2024-02-27,63.4016
2024-02-28,64.0873
2024-02-29,64.4408
2024-03-01,64.8611
2024-03-02,64.8611
2024-03-03,64.8611
2024-03-04,65.6389
2024-03-05,65.7651
2024-03-06,65.2517
2024-03-07,64.3381
2024-03-08,62.1323
2024-03-09,62.1323
2024-03-10,62.1323
2024-03-11,57.9249
2024-03-12,59.111
2024-03-13,59.6219
2024-03-14,58.1034
2024-03-15,57.4845
2024-03-16,57.4845
2024-03-17,57.4845
2024-03-18,56.9888
2024-03-19,59.0353
2024-03-20,59.8124
2024-03-21,61.4405
2024-03-22,60.3015
2024-03-23,60.3015
2024-03-24,60.3015
2024-03-25,57.7408
2024-03-26,59.018
2024-03-27,60.2491
2024-03-28,60.5086
2024-03-29,60.5086
2024-03-30,60.5086
2024-03-31,60.5086
2024-04-01,61.2465
2024-04-02,57.299
2024-04-03,58.4156
2024-04-04,56.0477
2024-04-05,56.6751
2024-04-06,56.6751
2024-04-07,56.6751
2024-04-08,57.5628
