,HZNP US Equity
2023-03-20,55.3773
2023-03-21,56.8552
2023-03-22,50.5002
2023-03-23,51.898
2023-03-24,53.9172
2023-03-25,53.9172
2023-03-26,53.9172
2023-03-27,55.6557
2023-03-28,55.0934
2023-03-29,54.7233
2023-03-30,55.7027
2023-03-31,55.3488
2023-04-01,55.3488
2023-04-02,55.3488
2023-04-03,54.4893
2023-04-04,52.5546
2023-04-05,51.3207
2023-04-06,53.6056
2023-04-07,53.6056
2023-04-08,53.6056
2023-04-09,53.6056
2023-04-10,55.329
2023-04-11,55.9995
2023-04-12,56.4406
2023-04-13,59.3625
2023-04-14,61.6163
2023-04-15,61.6163
2023-04-16,61.6163
2023-04-17,62.568
2023-04-18,62.1998
2023-04-19,62.032
2023-04-20,61.5595
2023-04-21,59.7613
2023-04-22,59.7613
2023-04-23,59.7613
2023-04-24,57.6862
2023-04-25,56.6684
2023-04-26,56.4623
2023-04-27,58.041
2023-04-28,58.4463
2023-04-29,58.4463
2023-04-30,58.4463
2023-05-01,60.825
2023-05-02,59.9709
2023-05-03,55.8702
2023-05-04,53.8467
2023-05-05,59.9898
2023-05-06,59.9898
2023-05-07,59.9898
2023-05-08,54.464
2023-05-09,54.5484
2023-05-10,52.9582
2023-05-11,51.73
2023-05-12,54.5863
2023-05-13,54.5863
2023-05-14,54.5863
2023-05-15,57.9067
2023-05-16,29.5035
2023-05-17,37.7785
2023-05-18,39.7437
2023-05-19,38.749
2023-05-20,38.749
2023-05-21,38.749
2023-05-22,38.5448
2023-05-23,38.004
2023-05-24,37.3127
2023-05-25,38.051
2023-05-26,37.7244
2023-05-27,37.7244
2023-05-28,37.7244
2023-05-29,37.7244
2023-05-30,37.4046
2023-05-31,38.8082
2023-06-01,39.5709
2023-06-02,38.9332
2023-06-03,38.9332
2023-06-04,38.9332
2023-06-05,38.5774
2023-06-06,38.8664
2023-06-07,38.3496
2023-06-08,38.3203
2023-06-09,38.0647
2023-06-10,38.0647
2023-06-11,38.0647
2023-06-12,39.4651
2023-06-13,40.0555
2023-06-14,41.4342
2023-06-15,43.1023
2023-06-16,43.8693
2023-06-17,43.8693
2023-06-18,43.8693
2023-06-19,43.8693
2023-06-20,43.4902
2023-06-21,43.9163
2023-06-22,43.4972
2023-06-23,46.4431
2023-06-24,46.4431
2023-06-25,46.4431
2023-06-26,46.3363
2023-06-27,46.8421
2023-06-28,47.5832
2023-06-29,47.997
2023-06-30,47.2494
2023-07-01,47.2494
2023-07-02,47.2494
2023-07-03,47.8726
2023-07-04,47.8726
2023-07-05,47.5944
2023-07-06,46.9023
2023-07-07,46.9023
2023-07-08,46.9023
2023-07-09,46.9023
2023-07-10,46.7139
2023-07-11,47.8594
2023-07-12,49.3807
2023-07-13,49.9846
2023-07-14,50.7144
2023-07-15,50.7144
2023-07-16,50.7144
2023-07-17,50.8997
2023-07-18,50.8997
2023-07-19,50.9983
2023-07-20,44.66
2023-07-21,42.5263
2023-07-22,42.5263
2023-07-23,42.5263
2023-07-24,40.5712
2023-07-25,40.155
2023-07-26,39.3926
2023-07-27,38.6099
2023-07-28,39.922
2023-07-29,39.922
2023-07-30,39.922
2023-07-31,41.1842
2023-08-01,39.6689
2023-08-02,37.9743
2023-08-03,37.9004
2023-08-04,42.3489
2023-08-05,42.3489
2023-08-06,42.3489
2023-08-07,45.8718
2023-08-08,54.2839
2023-08-09,55.6658
2023-08-10,55.6658
2023-08-11,54.4604
2023-08-12,54.4604
2023-08-13,54.4604
2023-08-14,53.6895
2023-08-15,53.9055
2023-08-16,53.961
2023-08-17,52.8414
2023-08-18,53.1078
2023-08-19,53.1078
2023-08-20,53.1078
2023-08-21,56.2871
2023-08-22,57.0668
2023-08-23,59.2696
2023-08-24,59.8215
2023-08-25,60.649
2023-08-26,60.649
2023-08-27,60.649
2023-08-28,70.9327
2023-08-29,71.564
2023-08-30,71.8729
2023-08-31,71.5804
2023-09-01,74.955
2023-09-02,74.955
2023-09-03,74.955
2023-09-04,74.955
2023-09-05,75.2048
2023-09-06,75.1679
2023-09-07,74.8257
2023-09-08,74.8389
2023-09-09,74.8389
2023-09-10,74.8389
2023-09-11,72.221
2023-09-12,73.1211
2023-09-13,72.7279
2023-09-14,72.8487
2023-09-15,72.6822
2023-09-16,72.6822
2023-09-17,72.6822
2023-09-18,72.7788
2023-09-19,73.0091
2023-09-20,73.1601
2023-09-21,72.6926
2023-09-22,72.8897
2023-09-23,72.8897
2023-09-24,72.8897
2023-09-25,72.9814
2023-09-26,73.1319
2023-09-27,72.9219
2023-09-28,72.8677
2023-09-29,72.8677
2023-09-30,72.8677
2023-10-01,72.8677
2023-10-02,73.3753
2023-10-03,74.004
2023-10-04,74.0463
2023-10-05,74.155
2023-10-06,74.155
2023-10-07,74.155
2023-10-08,74.155
2023-10-09,74.155
2023-10-10,74.155
2023-10-11,74.155
2023-10-12,74.155
2023-10-13,74.155
2023-10-14,74.155
2023-10-15,74.155
2023-10-16,74.155
2023-10-17,74.155
2023-10-18,74.155
2023-10-19,74.155
2023-10-20,74.155
2023-10-21,74.155
2023-10-22,74.155
2023-10-23,74.155
2023-10-24,74.155
2023-10-25,74.155
2023-10-26,74.155
2023-10-27,74.155
2023-10-28,74.155
2023-10-29,74.155
2023-10-30,74.155
2023-10-31,74.155
2023-11-01,74.155
2023-11-02,74.155
2023-11-03,74.155
2023-11-04,74.155
2023-11-05,74.155
2023-11-06,74.155
2023-11-07,74.155
2023-11-08,74.155
2023-11-09,74.155
2023-11-10,74.155
2023-11-11,74.155
2023-11-12,74.155
2023-11-13,74.155
2023-11-14,74.155
2023-11-15,74.155
2023-11-16,74.155
2023-11-17,74.155
2023-11-18,74.155
2023-11-19,74.155
2023-11-20,74.155
2023-11-21,74.155
2023-11-22,74.155
2023-11-23,74.155
2023-11-24,74.155
2023-11-25,74.155
2023-11-26,74.155
2023-11-27,74.155
2023-11-28,74.155
2023-11-29,74.155
2023-11-30,74.155
2023-12-01,74.155
2023-12-02,74.155
2023-12-03,74.155
2023-12-04,74.155
2023-12-05,74.155
2023-12-06,74.155
2023-12-07,74.155
2023-12-08,74.155
2023-12-09,74.155
2023-12-10,74.155
2023-12-11,74.155
2023-12-12,74.155
2023-12-13,74.155
2023-12-14,74.155
2023-12-15,74.155
2023-12-16,74.155
2023-12-17,74.155
2023-12-18,74.155
2023-12-19,74.155
2023-12-20,74.155
2023-12-21,74.155
2023-12-22,74.155
2023-12-23,74.155
2023-12-24,74.155
2023-12-25,74.155
2023-12-26,74.155
2023-12-27,74.155
2023-12-28,74.155
2023-12-29,74.155
2023-12-30,74.155
2023-12-31,74.155
2024-01-01,74.155
2024-01-02,74.155
2024-01-03,74.155
2024-01-04,74.155
2024-01-05,74.155
2024-01-06,74.155
2024-01-07,74.155
2024-01-08,74.155
2024-01-09,74.155
2024-01-10,74.155
2024-01-11,74.155
2024-01-12,74.155
2024-01-13,74.155
2024-01-14,74.155
2024-01-15,74.155
2024-01-16,74.155
2024-01-17,74.155
2024-01-18,74.155
2024-01-19,74.155
2024-01-20,74.155
2024-01-21,74.155
2024-01-22,74.155
2024-01-23,74.155
2024-01-24,74.155
2024-01-25,74.155
2024-01-26,74.155
2024-01-27,74.155
2024-01-28,74.155
2024-01-29,74.155
2024-01-30,74.155
2024-01-31,74.155
2024-02-01,74.155
2024-02-02,74.155
2024-02-03,74.155
2024-02-04,74.155
2024-02-05,74.155
2024-02-06,74.155
2024-02-07,74.155
2024-02-08,74.155
2024-02-09,74.155
2024-02-10,74.155
2024-02-11,74.155
2024-02-12,74.155
2024-02-13,74.155
2024-02-14,74.155
2024-02-15,74.155
2024-02-16,74.155
2024-02-17,74.155
2024-02-18,74.155
2024-02-19,74.155
2024-02-20,74.155
2024-02-21,74.155
2024-02-22,74.155
2024-02-23,74.155
2024-02-24,74.155
2024-02-25,74.155
2024-02-26,74.155
2024-02-27,74.155
2024-02-28,74.155
2024-02-29,74.155
2024-03-01,74.155
2024-03-02,74.155
2024-03-03,74.155
2024-03-04,74.155
2024-03-05,74.155
2024-03-06,74.155
2024-03-07,74.155
2024-03-08,74.155
2024-03-09,74.155
2024-03-10,74.155
2024-03-11,74.155
2024-03-12,74.155
2024-03-13,74.155
2024-03-14,74.155
2024-03-15,74.155
2024-03-16,74.155
2024-03-17,74.155
2024-03-18,74.155
2024-03-19,74.155
2024-03-20,74.155
2024-03-21,74.155
2024-03-22,74.155
2024-03-23,74.155
2024-03-24,74.155
2024-03-25,74.155
2024-03-26,74.155
2024-03-27,74.155
2024-03-28,74.155
2024-03-29,74.155
2024-03-30,74.155
2024-03-31,74.155
2024-04-01,74.155
2024-04-02,74.155
2024-04-03,74.155
2024-04-04,74.155
2024-04-05,74.155
2024-04-06,74.155
2024-04-07,74.155
2024-04-08,74.155
