,LAD US Equity
2023-03-20,41.0186
2023-03-21,42.8341
2023-03-22,41.77
2023-03-23,41.2072
2023-03-24,42.0594
2023-03-25,42.0594
2023-03-26,42.0594
2023-03-27,42.9999
2023-03-28,42.8685
2023-03-29,44.5915
2023-03-30,46.6973
2023-03-31,47.7395
2023-04-01,47.7395
2023-04-02,47.7395
2023-04-03,46.3626
2023-04-04,44.5988
2023-04-05,43.2698
2023-04-06,42.7156
2023-04-07,42.7156
2023-04-08,42.7156
2023-04-09,42.7156
2023-04-10,43.5742
2023-04-11,48.3989
2023-04-12,46.0576
2023-04-13,47.1626
2023-04-14,48.0344
2023-04-15,48.0344
2023-04-16,48.0344
2023-04-17,48.1176
2023-04-18,48.3197
2023-04-19,46.7397
2023-04-20,46.6823
2023-04-21,48.7972
2023-04-22,48.7972
2023-04-23,48.7972
2023-04-24,48.1821
2023-04-25,46.3235
2023-04-26,46.6164
2023-04-27,47.2162
2023-04-28,46.802
2023-04-29,46.802
2023-04-30,46.802
2023-05-01,49.2489
2023-05-02,47.9853
2023-05-03,45.8328
2023-05-04,42.4868
2023-05-05,46.0783
2023-05-06,46.0783
2023-05-07,46.0783
2023-05-08,47.0571
2023-05-09,47.1251
2023-05-10,46.0583
2023-05-11,45.8424
2023-05-12,44.6934
2023-05-13,44.6934
2023-05-14,44.6934
2023-05-15,46.6042
2023-05-16,45.182
2023-05-17,48.603
2023-05-18,51.1943
2023-05-19,50.6911
2023-05-20,50.6911
2023-05-21,50.6911
2023-05-22,52.2773
2023-05-23,54.2015
2023-05-24,53.6552
2023-05-25,54.1335
2023-05-26,56.1218
2023-05-27,56.1218
2023-05-28,56.1218
2023-05-29,56.1218
2023-05-30,57.4504
2023-05-31,52.249
2023-06-01,52.9065
2023-06-02,56.7073
2023-06-03,56.7073
2023-06-04,56.7073
2023-06-05,55.254
2023-06-06,57.1722
2023-06-07,59.3912
2023-06-08,59.8976
2023-06-09,58.208
2023-06-10,58.208
2023-06-11,58.208
2023-06-12,59.3958
2023-06-13,63.3192
2023-06-14,61.5854
2023-06-15,62.4146
2023-06-16,62.0468
2023-06-17,62.0468
2023-06-18,62.0468
2023-06-19,62.0468
2023-06-20,63.2754
2023-06-21,64.1255
2023-06-22,64.6201
2023-06-23,65.037
2023-06-24,65.037
2023-06-25,65.037
2023-06-26,65.9386
2023-06-27,68.2119
2023-06-28,69.6156
2023-06-29,69.6106
2023-06-30,69.904
2023-07-01,69.904
2023-07-02,69.904
2023-07-03,70.0251
2023-07-04,70.0251
2023-07-05,69.1292
2023-07-06,69.282
2023-07-07,71.5795
2023-07-08,71.5795
2023-07-09,71.5795
2023-07-10,72.0543
2023-07-11,74.0778
2023-07-12,72.5335
2023-07-13,71.2584
2023-07-14,67.7045
2023-07-15,67.7045
2023-07-16,67.7045
2023-07-17,67.0607
2023-07-18,67.985
2023-07-19,68.2885
2023-07-20,64.011
2023-07-21,59.135
2023-07-22,59.135
2023-07-23,59.135
2023-07-24,57.5829
2023-07-25,56.3519
2023-07-26,64.2154
2023-07-27,59.3005
2023-07-28,58.7776
2023-07-29,58.7776
2023-07-30,58.7776
2023-07-31,59.792
2023-08-01,58.1301
2023-08-02,57.2284
2023-08-03,56.6227
2023-08-04,55.9073
2023-08-05,55.9073
2023-08-06,55.9073
2023-08-07,56.1006
2023-08-08,55.446
2023-08-09,57.2852
2023-08-10,58.0671
2023-08-11,60.7403
2023-08-12,60.7403
2023-08-13,60.7403
2023-08-14,60.9621
2023-08-15,58.0791
2023-08-16,55.9379
2023-08-17,53.0076
2023-08-18,54.4699
2023-08-19,54.4699
2023-08-20,54.4699
2023-08-21,53.9271
2023-08-22,53.2345
2023-08-23,55.3605
2023-08-24,54.2919
2023-08-25,53.6937
2023-08-26,53.6937
2023-08-27,53.6937
2023-08-28,54.5934
2023-08-29,55.8909
2023-08-30,57.1605
2023-08-31,55.7367
2023-09-01,58.4063
2023-09-02,58.4063
2023-09-03,58.4063
2023-09-04,58.4063
2023-09-05,55.2159
2023-09-06,53.2396
2023-09-07,50.9959
2023-09-08,50.9014
2023-09-09,50.9014
2023-09-10,50.9014
2023-09-11,50.3149
2023-09-12,51.1575
2023-09-13,49.1469
2023-09-14,53.6304
2023-09-15,49.4562
2023-09-16,49.4562
2023-09-17,49.4562
2023-09-18,51.8562
2023-09-19,51.9743
2023-09-20,52.3063
2023-09-21,51.9926
2023-09-22,48.9619
2023-09-23,48.9619
2023-09-24,48.9619
2023-09-25,47.8443
2023-09-26,46.4293
2023-09-27,50.9739
2023-09-28,51.1246
2023-09-29,49.7989
2023-09-30,49.7989
2023-10-01,49.7989
2023-10-02,47.4817
2023-10-03,44.2219
2023-10-04,44.947
2023-10-05,41.0666
2023-10-06,40.4148
2023-10-07,40.4148
2023-10-08,40.4148
2023-10-09,42.165
2023-10-10,45.7534
2023-10-11,44.7851
2023-10-12,43.1875
2023-10-13,41.9218
2023-10-14,41.9218
2023-10-15,41.9218
2023-10-16,44.6647
2023-10-17,44.6344
2023-10-18,42.938
2023-10-19,41.3164
2023-10-20,40.4436
2023-10-21,40.4436
2023-10-22,40.4436
2023-10-23,38.7447
2023-10-24,37.9493
2023-10-25,34.2931
2023-10-26,37.9094
2023-10-27,36.4386
2023-10-28,36.4386
2023-10-29,36.4386
2023-10-30,38.6189
2023-10-31,38.5497
2023-11-01,40.1876
2023-11-02,43.3134
2023-11-03,47.2919
2023-11-04,47.2919
2023-11-05,47.2919
2023-11-06,45.9471
2023-11-07,46.266
2023-11-08,46.26
2023-11-09,43.9873
2023-11-10,44.906
2023-11-11,44.906
2023-11-12,44.906
2023-11-13,45.573
2023-11-14,51.1286
2023-11-15,53.2101
2023-11-16,48.7562
2023-11-17,49.8751
2023-11-18,49.8751
2023-11-19,49.8751
2023-11-20,50.2077
2023-11-21,48.9702
2023-11-22,48.8717
2023-11-23,48.8717
2023-11-24,49.5764
2023-11-25,49.5764
2023-11-26,49.5764
2023-11-27,48.0439
2023-11-28,48.9734
2023-11-29,49.0009
2023-11-30,48.5668
2023-12-01,52.1951
2023-12-02,52.1951
2023-12-03,52.1951
2023-12-04,53.9391
2023-12-05,48.3577
2023-12-06,48.8783
2023-12-07,49.7558
2023-12-08,49.7295
2023-12-09,49.7295
2023-12-10,49.7295
2023-12-11,48.6528
2023-12-12,46.6692
2023-12-13,52.9467
2023-12-14,58.8604
2023-12-15,60.001
2023-12-16,60.001
2023-12-17,60.001
2023-12-18,59.0165
2023-12-19,60.8529
2023-12-20,59.3262
2023-12-21,61.9782
2023-12-22,62.0568
2023-12-23,62.0568
2023-12-24,62.0568
2023-12-25,62.0568
2023-12-26,63.1045
2023-12-27,63.5623
2023-12-28,63.6875
2023-12-29,63.7186
2023-12-30,63.7186
2023-12-31,63.7186
2024-01-01,63.7186
2024-01-02,61.9531
2024-01-03,54.4356
2024-01-04,52.4583
2024-01-05,52.5896
2024-01-06,52.5896
2024-01-07,52.5896
2024-01-08,54.5802
2024-01-09,53.7055
2024-01-10,53.9709
2024-01-11,51.6631
2024-01-12,48.7858
2024-01-13,48.7858
2024-01-14,48.7858
2024-01-15,48.7858
2024-01-16,49.3338
2024-01-17,49.5406
2024-01-18,50.7994
2024-01-19,52.1499
2024-01-20,52.1499
2024-01-21,52.1499
2024-01-22,54.1383
2024-01-23,53.7735
2024-01-24,51.3034
2024-01-25,52.213
2024-01-26,52.3436
2024-01-27,52.3436
2024-01-28,52.3436
2024-01-29,55.7856
2024-01-30,54.7072
2024-01-31,50.6858
2024-02-01,53.4945
2024-02-02,51.3596
2024-02-03,51.3596
2024-02-04,51.3596
2024-02-05,49.5988
2024-02-06,49.7212
2024-02-07,49.129
2024-02-08,49.9606
2024-02-09,53.0766
2024-02-10,53.0766
2024-02-11,53.0766
2024-02-12,55.017
2024-02-13,51.2894
2024-02-14,52.7797
2024-02-15,52.9911
2024-02-16,49.156
2024-02-17,49.156
2024-02-18,49.156
2024-02-19,49.156
2024-02-20,46.7453
2024-02-21,46.2562
2024-02-22,47.5748
2024-02-23,48.4924
2024-02-24,48.4924
2024-02-25,48.4924
2024-02-26,48.1728
2024-02-27,50.0538
2024-02-28,49.1606
2024-02-29,51.8254
2024-03-01,52.0197
2024-03-02,52.0197
2024-03-03,52.0197
2024-03-04,51.1626
2024-03-05,50.6386
2024-03-06,50.1988
2024-03-07,49.3214
2024-03-08,48.3714
2024-03-09,48.3714
2024-03-10,48.3714
2024-03-11,46.6142
2024-03-12,47.6651
2024-03-13,48.8881
2024-03-14,46.5682
2024-03-15,46.3768
2024-03-16,46.3768
2024-03-17,46.3768
2024-03-18,47.0482
2024-03-19,47.5241
2024-03-20,51.192
2024-03-21,54.677
2024-03-22,52.4139
2024-03-23,52.4139
2024-03-24,52.4139
2024-03-25,51.8422
2024-03-26,52.4346
2024-03-27,53.988
2024-03-28,52.9839
2024-03-29,52.9839
2024-03-30,52.9839
2024-03-31,52.9839
2024-04-01,51.0093
2024-04-02,47.0271
2024-04-03,47.1378
2024-04-04,44.3157
2024-04-05,44.5809
2024-04-06,44.5809
2024-04-07,44.5809
2024-04-08,45.4485
