,TGT US Equity
2023-03-20,50.1593
2023-03-21,49.7626
2023-03-22,46.0389
2023-03-23,45.1387
2023-03-24,45.2208
2023-03-25,45.2208
2023-03-26,45.2208
2023-03-27,47.7749
2023-03-28,48.084
2023-03-29,46.8629
2023-03-30,48.6193
2023-03-31,52.638
2023-04-01,52.638
2023-04-02,52.638
2023-04-03,52.9435
2023-04-04,52.9352
2023-04-05,52.256
2023-04-06,52.5205
2023-04-07,52.5205
2023-04-08,52.5205
2023-04-09,52.5205
2023-04-10,55.1089
2023-04-11,55.5342
2023-04-12,50.3682
2023-04-13,50.1773
2023-04-14,48.3829
2023-04-15,48.3829
2023-04-16,48.3829
2023-04-17,49.7744
2023-04-18,49.5306
2023-04-19,49.6242
2023-04-20,47.7668
2023-04-21,49.435
2023-04-22,49.435
2023-04-23,49.435
2023-04-24,50.9365
2023-04-25,45.8688
2023-04-26,44.3125
2023-04-27,46.653
2023-04-28,46.3545
2023-04-29,46.3545
2023-04-30,46.3545
2023-05-01,45.8761
2023-05-02,44.8129
2023-05-03,43.9475
2023-05-04,42.4433
2023-05-05,45.9781
2023-05-06,45.9781
2023-05-07,45.9781
2023-05-08,46.1596
2023-05-09,47.0067
2023-05-10,47.2957
2023-05-11,48.3671
2023-05-12,47.5945
2023-05-13,47.5945
2023-05-14,47.5945
2023-05-15,50.016
2023-05-16,47.7195
2023-05-17,51.3471
2023-05-18,45.8389
2023-05-19,44.4564
2023-05-20,44.4564
2023-05-21,44.4564
2023-05-22,44.1879
2023-05-23,40.907
2023-05-24,38.3869
2023-05-25,37.0212
2023-05-26,35.9952
2023-05-27,35.9952
2023-05-28,35.9952
2023-05-29,35.9952
2023-05-30,33.3234
2023-05-31,31.9221
2023-06-01,32.1554
2023-06-02,34.2431
2023-06-03,34.2431
2023-06-04,34.2431
2023-06-05,32.9106
2023-06-06,35.0075
2023-06-07,34.5029
2023-06-08,34.2448
2023-06-09,32.0349
2023-06-10,32.0349
2023-06-11,32.0349
2023-06-12,31.7821
2023-06-13,34.1436
2023-06-14,38.5726
2023-06-15,42.6509
2023-06-16,40.2352
2023-06-17,40.2352
2023-06-18,40.2352
2023-06-19,40.2352
2023-06-20,39.6075
2023-06-21,40.0513
2023-06-22,39.5521
2023-06-23,39.2111
2023-06-24,39.2111
2023-06-25,39.2111
2023-06-26,41.691
2023-06-27,40.4196
2023-06-28,40.394
2023-06-29,40.8208
2023-06-30,40.1384
2023-07-01,40.1384
2023-07-02,40.1384
2023-07-03,43.0259
2023-07-04,43.0259
2023-07-05,41.4132
2023-07-06,40.2577
2023-07-07,39.7279
2023-07-08,39.7279
2023-07-09,39.7279
2023-07-10,41.4335
2023-07-11,43.0609
2023-07-12,42.7038
2023-07-13,42.6352
2023-07-14,41.1905
2023-07-15,41.1905
2023-07-16,41.1905
2023-07-17,40.5104
2023-07-18,41.3905
2023-07-19,43.4356
2023-07-20,45.4565
2023-07-21,44.9767
2023-07-22,44.9767
2023-07-23,44.9767
2023-07-24,46.3677
2023-07-25,44.7742
2023-07-26,45.702
2023-07-27,45.7346
2023-07-28,46.2892
2023-07-29,46.2892
2023-07-30,46.2892
2023-07-31,47.9087
2023-08-01,44.6144
2023-08-02,45.2301
2023-08-03,44.4768
2023-08-04,44.2884
2023-08-05,44.2884
2023-08-06,44.2884
2023-08-07,43.7232
2023-08-08,42.8037
2023-08-09,42.4382
2023-08-10,42.8632
2023-08-11,43.0399
2023-08-12,43.0399
2023-08-13,43.0399
2023-08-14,41.3797
2023-08-15,38.2884
2023-08-16,43.2508
2023-08-17,44.9345
2023-08-18,46.2683
2023-08-19,46.2683
2023-08-20,46.2683
2023-08-21,42.9242
2023-08-22,40.4065
2023-08-23,38.9711
2023-08-24,40.1035
2023-08-25,38.2004
2023-08-26,38.2004
2023-08-27,38.2004
2023-08-28,40.2817
2023-08-29,43.5553
2023-08-30,44.4665
2023-08-31,44.0937
2023-09-01,43.1303
2023-09-02,43.1303
2023-09-03,43.1303
2023-09-04,43.1303
2023-09-05,42.8202
2023-09-06,41.438
2023-09-07,42.4124
2023-09-08,41.6759
2023-09-09,41.6759
2023-09-10,41.6759
2023-09-11,40.7072
2023-09-12,40.4497
2023-09-13,41.2048
2023-09-14,43.7659
2023-09-15,41.9969
2023-09-16,41.9969
2023-09-17,41.9969
2023-09-18,38.5226
2023-09-19,39.6775
2023-09-20,40.0146
2023-09-21,37.2427
2023-09-22,33.5682
2023-09-23,33.5682
2023-09-24,33.5682
2023-09-25,33.3232
2023-09-26,31.3857
2023-09-27,31.7695
2023-09-28,31.6427
2023-09-29,33.1902
2023-09-30,33.1902
2023-10-01,33.1902
2023-10-02,30.4507
2023-10-03,31.1627
2023-10-04,30.7881
2023-10-05,29.78
2023-10-06,29.6842
2023-10-07,29.6842
2023-10-08,29.6842
2023-10-09,30.9153
2023-10-10,36.8201
2023-10-11,36.2895
2023-10-12,38.867
2023-10-13,40.4908
2023-10-14,40.4908
2023-10-15,40.4908
2023-10-16,39.942
2023-10-17,41.5665
2023-10-18,39.3547
2023-10-19,37.7201
2023-10-20,38.3926
2023-10-21,38.3926
2023-10-22,38.3926
2023-10-23,37.1478
2023-10-24,38.9769
2023-10-25,41.3319
2023-10-26,42.0344
2023-10-27,38.62
2023-10-28,38.62
2023-10-29,38.62
2023-10-30,40.5948
2023-10-31,43.3696
2023-11-01,42.1682
2023-11-02,44.1279
2023-11-03,46.3173
2023-11-04,46.3173
2023-11-05,46.3173
2023-11-06,44.4934
2023-11-07,44.8678
2023-11-08,43.3555
2023-11-09,40.4764
2023-11-10,42.4655
2023-11-11,42.4655
2023-11-12,42.4655
2023-11-13,41.5059
2023-11-14,47.0765
2023-11-15,62.7873
2023-11-16,62.2817
2023-11-17,62.2318
2023-11-18,62.2318
2023-11-19,62.2318
2023-11-20,61.9855
2023-11-21,62.7171
2023-11-22,62.393
2023-11-23,62.393
2023-11-24,63.0254
2023-11-25,63.0254
2023-11-26,63.0254
2023-11-27,62.8773
2023-11-28,63.1118
2023-11-29,62.69
2023-11-30,64.4392
2023-12-01,65.0986
2023-12-02,65.0986
2023-12-03,65.0986
2023-12-04,63.7497
2023-12-05,62.707
2023-12-06,63.0833
2023-12-07,64.4274
2023-12-08,64.4274
2023-12-09,64.4274
2023-12-10,64.4274
2023-12-11,65.5903
2023-12-12,64.0721
2023-12-13,66.0804
2023-12-14,67.9604
2023-12-15,64.2625
2023-12-16,64.2625
2023-12-17,64.2625
2023-12-18,63.4248
2023-12-19,64.7838
2023-12-20,61.3841
2023-12-21,63.2241
2023-12-22,63.8233
2023-12-23,63.8233
2023-12-24,63.8233
2023-12-25,63.8233
2023-12-26,64.423
2023-12-27,65.3884
2023-12-28,65.5031
2023-12-29,65.335
2023-12-30,65.335
2023-12-31,65.335
2024-01-01,65.335
2024-01-02,65.8487
2024-01-03,59.8696
2024-01-04,61.1704
2024-01-05,61.5782
2024-01-06,61.5782
2024-01-07,61.5782
2024-01-08,62.3791
2024-01-09,63.9954
2024-01-10,64.2447
2024-01-11,61.4
2024-01-12,59.928
2024-01-13,59.928
2024-01-14,59.928
2024-01-15,59.928
2024-01-16,60.0708
2024-01-17,57.0115
2024-01-18,55.3348
2024-01-19,56.0728
2024-01-20,56.0728
2024-01-21,56.0728
2024-01-22,58.2155
2024-01-23,58.7036
2024-01-24,56.4979
2024-01-25,59.3037
2024-01-26,59.6202
2024-01-27,59.6202
2024-01-28,59.6202
2024-01-29,58.2676
2024-01-30,56.9445
2024-01-31,55.0813
2024-02-01,60.0907
2024-02-02,60.9925
2024-02-03,60.9925
2024-02-04,60.9925
2024-02-05,57.0541
2024-02-06,58.8795
2024-02-07,60.7688
2024-02-08,61.3045
2024-02-09,60.2002
2024-02-10,60.2002
2024-02-11,60.2002
2024-02-12,62.5052
2024-02-13,58.4882
2024-02-14,57.2391
2024-02-15,58.3468
2024-02-16,60.9849
2024-02-17,60.9849
2024-02-18,60.9849
2024-02-19,60.9849
2024-02-20,62.039
2024-02-21,60.6869
2024-02-22,61.8974
2024-02-23,62.7696
2024-02-24,62.7696
2024-02-25,62.7696
2024-02-26,61.0821
2024-02-27,62.524
2024-02-28,61.8158
2024-02-29,62.9829
2024-03-01,64.767
2024-03-02,64.767
2024-03-03,64.767
2024-03-04,58.8268
2024-03-05,69.6715
2024-03-06,71.7798
2024-03-07,69.757
2024-03-08,67.9544
2024-03-09,67.9544
2024-03-10,67.9544
2024-03-11,66.3464
2024-03-12,65.8579
2024-03-13,64.9671
2024-03-14,62.6679
2024-03-15,62.5805
2024-03-16,62.5805
2024-03-17,62.5805
2024-03-18,64.4979
2024-03-19,64.8407
2024-03-20,66.0709
2024-03-21,65.7641
2024-03-22,64.1283
2024-03-23,64.1283
2024-03-24,64.1283
2024-03-25,66.3914
2024-03-26,66.3699
2024-03-27,67.4756
2024-03-28,68.8033
2024-03-29,68.8033
2024-03-30,68.8033
2024-03-31,68.8033
2024-04-01,69.1166
2024-04-02,67.3059
2024-04-03,66.4511
2024-04-04,62.8507
2024-04-05,62.3697
2024-04-06,62.3697
2024-04-07,62.3697
2024-04-08,60.1778
