,BWA US Equity
2023-03-20,49.2824
2023-03-21,52.3485
2023-03-22,50.7873
2023-03-23,50.7603
2023-03-24,52.7358
2023-03-25,52.7358
2023-03-26,52.7358
2023-03-27,52.8645
2023-03-28,53.4934
2023-03-29,54.7173
2023-03-30,54.9001
2023-03-31,57.199
2023-04-01,57.199
2023-04-02,57.199
2023-04-03,55.8572
2023-04-04,51.9521
2023-04-05,49.0736
2023-04-06,48.1624
2023-04-07,48.1624
2023-04-08,48.1624
2023-04-09,48.1624
2023-04-10,50.5643
2023-04-11,52.624
2023-04-12,53.5732
2023-04-13,53.7029
2023-04-14,55.2793
2023-04-15,55.2793
2023-04-16,55.2793
2023-04-17,54.1842
2023-04-18,54.4509
2023-04-19,55.3384
2023-04-20,55.5015
2023-04-21,55.8075
2023-04-22,55.8075
2023-04-23,55.8075
2023-04-24,56.3161
2023-04-25,53.4525
2023-04-26,52.9028
2023-04-27,51.0364
2023-04-28,52.5783
2023-04-29,52.5783
2023-04-30,52.5783
2023-05-01,51.483
2023-05-02,49.7736
2023-05-03,47.1084
2023-05-04,37.9493
2023-05-05,43.5629
2023-05-06,43.5629
2023-05-07,43.5629
2023-05-08,44.7624
2023-05-09,43.5762
2023-05-10,43.1215
2023-05-11,44.1168
2023-05-12,42.8704
2023-05-13,42.8704
2023-05-14,42.8704
2023-05-15,44.1937
2023-05-16,42.0163
2023-05-17,44.4517
2023-05-18,46.1198
2023-05-19,49.3494
2023-05-20,49.3494
2023-05-21,49.3494
2023-05-22,53.0565
2023-05-23,50.7116
2023-05-24,49.3962
2023-05-25,51.0324
2023-05-26,51.7898
2023-05-27,51.7898
2023-05-28,51.7898
2023-05-29,51.7898
2023-05-30,50.5887
2023-05-31,45.3429
2023-06-01,47.7279
2023-06-02,53.1498
2023-06-03,53.1498
2023-06-04,53.1498
2023-06-05,51.4767
2023-06-06,51.52
2023-06-07,50.9561
2023-06-08,48.5512
2023-06-09,48.9547
2023-06-10,48.9547
2023-06-11,48.9547
2023-06-12,48.7917
2023-06-13,50.9633
2023-06-14,53.5017
2023-06-15,54.545
2023-06-16,55.2376
2023-06-17,55.2376
2023-06-18,55.2376
2023-06-19,55.2376
2023-06-20,49.8147
2023-06-21,49.6323
2023-06-22,48.7094
2023-06-23,47.1671
2023-06-24,47.1671
2023-06-25,47.1671
2023-06-26,47.1926
2023-06-27,49.9591
2023-06-28,53.075
2023-06-29,54.1181
2023-06-30,55.648
2023-07-01,55.648
2023-07-02,55.648
2023-07-03,57.6949
2023-07-04,57.6949
2023-07-05,55.517
2023-07-06,59.2452
2023-07-07,59.3688
2023-07-08,59.3688
2023-07-09,59.3688
2023-07-10,58.9373
2023-07-11,60.5475
2023-07-12,62.2212
2023-07-13,63.2887
2023-07-14,59.1102
2023-07-15,59.1102
2023-07-16,59.1102
2023-07-17,58.4498
2023-07-18,58.9884
2023-07-19,59.5952
2023-07-20,60.0538
2023-07-21,60.0538
2023-07-22,60.0538
2023-07-23,60.0538
2023-07-24,60.0769
2023-07-25,59.5428
2023-07-26,60.5113
2023-07-27,58.2399
2023-07-28,59.3425
2023-07-29,59.3425
2023-07-30,59.3425
2023-07-31,60.0615
2023-08-01,59.9481
2023-08-02,48.8446
2023-08-03,44.9458
2023-08-04,47.9901
2023-08-05,47.9901
2023-08-06,47.9901
2023-08-07,47.6736
2023-08-08,46.502
2023-08-09,47.6661
2023-08-10,45.5659
2023-08-11,43.9134
2023-08-12,43.9134
2023-08-13,43.9134
2023-08-14,45.4413
2023-08-15,44.1958
2023-08-16,42.1441
2023-08-17,41.2302
2023-08-18,41.882
2023-08-19,41.882
2023-08-20,41.882
2023-08-21,42.6033
2023-08-22,41.6047
2023-08-23,42.8929
2023-08-24,42.5289
2023-08-25,43.2266
2023-08-26,43.2266
2023-08-27,43.2266
2023-08-28,44.8108
2023-08-29,45.9802
2023-08-30,45.8407
2023-08-31,46.4143
2023-09-01,48.2165
2023-09-02,48.2165
2023-09-03,48.2165
2023-09-04,48.2165
2023-09-05,46.0222
2023-09-06,45.8763
2023-09-07,43.7248
2023-09-08,44.7259
2023-09-09,44.7259
2023-09-10,44.7259
2023-09-11,45.2299
2023-09-12,49.2317
2023-09-13,46.4415
2023-09-14,46.2374
2023-09-15,48.6067
2023-09-16,48.6067
2023-09-17,48.6067
2023-09-18,48.143
2023-09-19,49.2449
2023-09-20,49.0815
2023-09-21,45.6923
2023-09-22,47.9638
2023-09-23,47.9638
2023-09-24,47.9638
2023-09-25,49.6794
2023-09-26,45.4468
2023-09-27,45.2782
2023-09-28,48.2258
2023-09-29,47.2786
2023-09-30,47.2786
2023-10-01,47.2786
2023-10-02,45.7956
2023-10-03,43.0818
2023-10-04,44.2892
2023-10-05,42.787
2023-10-06,46.8499
2023-10-07,46.8499
2023-10-08,46.8499
2023-10-09,45.7211
2023-10-10,46.6615
2023-10-11,47.3448
2023-10-12,45.287
2023-10-13,43.7832
2023-10-14,43.7832
2023-10-15,43.7832
2023-10-16,46.3307
2023-10-17,46.3638
2023-10-18,43.6629
2023-10-19,42.63
2023-10-20,44.3752
2023-10-21,44.3752
2023-10-22,44.3752
2023-10-23,43.3387
2023-10-24,43.9447
2023-10-25,43.1859
2023-10-26,43.6703
2023-10-27,39.4417
2023-10-28,39.4417
2023-10-29,39.4417
2023-10-30,39.5567
2023-10-31,40.2992
2023-11-01,41.1261
2023-11-02,30.9003
2023-11-03,34.7093
2023-11-04,34.7093
2023-11-05,34.7093
2023-11-06,33.7811
2023-11-07,33.4321
2023-11-08,32.9566
2023-11-09,32.3572
2023-11-10,33.6426
2023-11-11,33.6426
2023-11-12,33.6426
2023-11-13,34.1969
2023-11-14,37.7818
2023-11-15,39.8496
2023-11-16,39.1653
2023-11-17,41.1874
2023-11-18,41.1874
2023-11-19,41.1874
2023-11-20,41.5226
2023-11-21,40.3338
2023-11-22,42.3486
2023-11-23,42.3486
2023-11-24,41.6823
2023-11-25,41.6823
2023-11-26,41.6823
2023-11-27,41.3581
2023-11-28,40.0448
2023-11-29,41.777
2023-11-30,40.8582
2023-12-01,41.8143
2023-12-02,41.8143
2023-12-03,41.8143
2023-12-04,43.1669
2023-12-05,39.7086
2023-12-06,39.1039
2023-12-07,40.2706
2023-12-08,39.9133
2023-12-09,39.9133
2023-12-10,39.9133
2023-12-11,41.3361
2023-12-12,40.4524
2023-12-13,42.495
2023-12-14,50.3417
2023-12-15,47.5811
2023-12-16,47.5811
2023-12-17,47.5811
2023-12-18,47.2221
2023-12-19,49.1458
2023-12-20,47.8569
2023-12-21,50.8218
2023-12-22,50.5837
2023-12-23,50.5837
2023-12-24,50.5837
2023-12-25,50.5837
2023-12-26,51.0874
2023-12-27,50.5854
2023-12-28,51.0518
2023-12-29,50.5908
2023-12-30,50.5908
2023-12-31,50.5908
2024-01-01,50.5908
2024-01-02,50.8858
2024-01-03,44.9894
2024-01-04,45.9394
2024-01-05,48.1873
2024-01-06,48.1873
2024-01-07,48.1873
2024-01-08,48.513
2024-01-09,45.2196
2024-01-10,44.9939
2024-01-11,45.6256
2024-01-12,42.0714
2024-01-13,42.0714
2024-01-14,42.0714
2024-01-15,42.0714
2024-01-16,43.2154
2024-01-17,42.1393
2024-01-18,42.2879
2024-01-19,42.7445
2024-01-20,42.7445
2024-01-21,42.7445
2024-01-22,44.0792
2024-01-23,44.9516
2024-01-24,44.391
2024-01-25,46.3893
2024-01-26,47.6979
2024-01-27,47.6979
2024-01-28,47.6979
2024-01-29,48.1839
2024-01-30,48.7523
2024-01-31,46.907
2024-02-01,49.1288
2024-02-02,47.7392
2024-02-03,47.7392
2024-02-04,47.7392
2024-02-05,45.6499
2024-02-06,47.93
2024-02-07,47.0985
2024-02-08,40.0595
2024-02-09,41.2954
2024-02-10,41.2954
2024-02-11,41.2954
2024-02-12,43.262
2024-02-13,39.8861
2024-02-14,40.2281
2024-02-15,41.5652
2024-02-16,39.2797
2024-02-17,39.2797
2024-02-18,39.2797
2024-02-19,39.2797
2024-02-20,38.1694
2024-02-21,38.6082
2024-02-22,39.5761
2024-02-23,39.309
2024-02-24,39.309
2024-02-25,39.309
2024-02-26,38.6611
2024-02-27,40.8058
2024-02-28,41.2226
2024-02-29,43.1351
2024-03-01,43.2182
2024-03-02,43.2182
2024-03-03,43.2182
2024-03-04,42.1976
2024-03-05,44.2819
2024-03-06,46.7933
2024-03-07,48.1198
2024-03-08,47.2594
2024-03-09,47.2594
2024-03-10,47.2594
2024-03-11,47.6227
2024-03-12,49.2696
2024-03-13,48.9975
2024-03-14,47.299
2024-03-15,47.6827
2024-03-16,47.6827
2024-03-17,47.6827
2024-03-18,47.484
2024-03-19,46.3256
2024-03-20,50.3843
2024-03-21,53.0415
2024-03-22,52.1911
2024-03-23,52.1911
2024-03-24,52.1911
2024-03-25,52.0615
2024-03-26,53.9531
2024-03-27,57.7276
2024-03-28,57.8637
2024-03-29,57.8637
2024-03-30,57.8637
2024-03-31,57.8637
2024-04-01,58.8907
2024-04-02,57.4424
2024-04-03,57.6578
2024-04-04,55.8539
2024-04-05,56.5383
2024-04-06,56.5383
2024-04-07,56.5383
2024-04-08,58.4625
