,SR US Equity
2023-03-19,50.5216
2023-03-20,51.1562
2023-03-21,48.1132
2023-03-22,45.2508
2023-03-23,44.16
2023-03-24,49.2833
2023-03-25,49.2833
2023-03-26,49.2833
2023-03-27,49.4239
2023-03-28,49.343
2023-03-29,51.4782
2023-03-30,52.5718
2023-03-31,51.0777
2023-04-01,51.0777
2023-04-02,51.0777
2023-04-03,50.0122
2023-04-04,49.8616
2023-04-05,53.866
2023-04-06,52.9022
2023-04-07,52.9022
2023-04-08,52.9022
2023-04-09,52.9022
2023-04-10,53.4036
2023-04-11,52.7758
2023-04-12,49.793
2023-04-13,48.8693
2023-04-14,46.1893
2023-04-15,46.1893
2023-04-16,46.1893
2023-04-17,49.8037
2023-04-18,48.4966
2023-04-19,50.4514
2023-04-20,50.0918
2023-04-21,50.3716
2023-04-22,50.3716
2023-04-23,50.3716
2023-04-24,49.7502
2023-04-25,50.2041
2023-04-26,45.5634
2023-04-27,48.0474
2023-04-28,46.0339
2023-04-29,46.0339
2023-04-30,46.0339
2023-05-01,45.8567
2023-05-02,43.9143
2023-05-03,46.4038
2023-05-04,47.9592
2023-05-05,50.4802
2023-05-06,50.4802
2023-05-07,50.4802
2023-05-08,47.9344
2023-05-09,48.1959
2023-05-10,50.0976
2023-05-11,48.6083
2023-05-12,49.655
2023-05-13,49.655
2023-05-14,49.655
2023-05-15,47.4473
2023-05-16,45.8748
2023-05-17,47.7129
2023-05-18,47.1808
2023-05-19,47.6684
2023-05-20,47.6684
2023-05-21,47.6684
2023-05-22,47.4311
2023-05-23,47.7734
2023-05-24,43.5996
2023-05-25,42.8408
2023-05-26,43.0249
2023-05-27,43.0249
2023-05-28,43.0249
2023-05-29,43.0249
2023-05-30,41.3706
2023-05-31,40.7722
2023-06-01,38.9304
2023-06-02,44.0525
2023-06-03,44.0525
2023-06-04,44.0525
2023-06-05,42.3861
2023-06-06,44.5078
2023-06-07,50.1391
2023-06-08,48.7184
2023-06-09,47.7088
2023-06-10,47.7088
2023-06-11,47.7088
2023-06-12,46.8451
2023-06-13,47.8669
2023-06-14,43.7313
2023-06-15,43.2258
2023-06-16,42.8598
2023-06-17,42.8598
2023-06-18,42.8598
2023-06-19,42.8598
2023-06-20,41.9592
2023-06-21,44.2589
2023-06-22,44.0453
2023-06-23,41.9334
2023-06-24,41.9334
2023-06-25,41.9334
2023-06-26,42.6256
2023-06-27,42.9125
2023-06-28,41.9076
2023-06-29,43.0968
2023-06-30,44.2243
2023-07-01,44.2243
2023-07-02,44.2243
2023-07-03,44.3872
2023-07-04,44.3872
2023-07-05,44.8039
2023-07-06,42.1874
2023-07-07,41.5391
2023-07-08,41.5391
2023-07-09,41.5391
2023-07-10,43.9533
2023-07-11,44.5456
2023-07-12,46.4145
2023-07-13,46.3904
2023-07-14,44.4302
2023-07-15,44.4302
2023-07-16,44.4302
2023-07-17,44.8126
2023-07-18,45.8505
2023-07-19,48.0454
2023-07-20,51.1705
2023-07-21,50.6274
2023-07-22,50.6274
2023-07-23,50.6274
2023-07-24,51.004
2023-07-25,50.3793
2023-07-26,50.6351
2023-07-27,46.8837
2023-07-28,45.6652
2023-07-29,45.6652
2023-07-30,45.6652
2023-07-31,46.1275
2023-08-01,42.3506
2023-08-02,40.7387
2023-08-03,39.3004
2023-08-04,39.6012
2023-08-05,39.6012
2023-08-06,39.6012
2023-08-07,39.8411
2023-08-08,38.0755
2023-08-09,38.7508
2023-08-10,38.1617
2023-08-11,38.1617
2023-08-12,38.1617
2023-08-13,38.1617
2023-08-14,35.7042
2023-08-15,35.1716
2023-08-16,36.7335
2023-08-17,37.5506
2023-08-18,37.3368
2023-08-19,37.3368
2023-08-20,37.3368
2023-08-21,36.7358
2023-08-22,37.1128
2023-08-23,36.7603
2023-08-24,36.0518
2023-08-25,37.3018
2023-08-26,37.3018
2023-08-27,37.3018
2023-08-28,38.2824
2023-08-29,40.0461
2023-08-30,39.4341
2023-08-31,37.0624
2023-09-01,38.5028
2023-09-02,38.5028
2023-09-03,38.5028
2023-09-04,38.5028
2023-09-05,35.2195
2023-09-06,39.4185
2023-09-07,43.0085
2023-09-08,44.0536
2023-09-09,44.0536
2023-09-10,44.0536
2023-09-11,45.6017
2023-09-12,47.0454
2023-09-13,49.1399
2023-09-14,50.1928
2023-09-15,50.089
2023-09-16,50.089
2023-09-17,50.089
2023-09-18,47.5136
2023-09-19,44.7277
2023-09-20,44.0079
2023-09-21,43.3168
2023-09-22,42.8327
2023-09-23,42.8327
2023-09-24,42.8327
2023-09-25,43.5264
2023-09-26,39.7143
2023-09-27,37.2725
2023-09-28,36.2903
2023-09-29,39.112
2023-09-30,39.112
2023-10-01,39.112
2023-10-02,34.8187
2023-10-03,37.0454
2023-10-04,38.606
2023-10-05,42.5917
2023-10-06,44.7961
2023-10-07,44.7961
2023-10-08,44.7961
2023-10-09,46.2833
2023-10-10,47.6471
2023-10-11,48.3102
2023-10-12,45.4198
2023-10-13,45.6835
2023-10-14,45.6835
2023-10-15,45.6835
2023-10-16,48.1144
2023-10-17,51.1878
2023-10-18,49.493
2023-10-19,45.9069
2023-10-20,46.0624
2023-10-21,46.0624
2023-10-22,46.0624
2023-10-23,43.2581
2023-10-24,40.8283
2023-10-25,40.5538
2023-10-26,41.0662
2023-10-27,39.3806
2023-10-28,39.3806
2023-10-29,39.3806
2023-10-30,40.0523
2023-10-31,42.281
2023-11-01,46.133
2023-11-02,50.0992
2023-11-03,53.2202
2023-11-04,53.2202
2023-11-05,53.2202
2023-11-06,49.8599
2023-11-07,49.1915
2023-11-08,47.1063
2023-11-09,47.412
2023-11-10,46.8016
2023-11-11,46.8016
2023-11-12,46.8016
2023-11-13,47.7012
2023-11-14,53.9623
2023-11-15,54.5923
2023-11-16,54.11
2023-11-17,57.7866
2023-11-18,57.7866
2023-11-19,57.7866
2023-11-20,56.6277
2023-11-21,53.31
2023-11-22,55.0578
2023-11-23,55.0578
2023-11-24,55.5054
2023-11-25,55.5054
2023-11-26,55.5054
2023-11-27,55.9141
2023-11-28,56.8705
2023-11-29,55.6513
2023-11-30,55.8662
2023-12-01,57.9054
2023-12-02,57.9054
2023-12-03,57.9054
2023-12-04,59.443
2023-12-05,57.1581
2023-12-06,60.6123
2023-12-07,61.5096
2023-12-08,60.6577
2023-12-09,60.6577
2023-12-10,60.6577
2023-12-11,61.6932
2023-12-12,62.7481
2023-12-13,65.4018
2023-12-14,63.2703
2023-12-15,57.986
2023-12-16,57.986
2023-12-17,57.986
2023-12-18,57.6119
2023-12-19,59.2438
2023-12-20,56.6964
2023-12-21,57.322
2023-12-22,58.9915
2023-12-23,58.9915
2023-12-24,58.9915
2023-12-25,58.9915
2023-12-26,57.5758
2023-12-27,55.5087
2023-12-28,55.0262
2023-12-29,54.8232
2023-12-30,54.8232
2023-12-31,54.8232
2024-01-01,54.8232
2024-01-02,58.0694
2024-01-03,57.8272
2024-01-04,56.0148
2024-01-05,54.8877
2024-01-06,54.8877
2024-01-07,54.8877
2024-01-08,55.7601
2024-01-09,51.9496
2024-01-10,51.0474
2024-01-11,47.0277
2024-01-12,47.706
2024-01-13,47.706
2024-01-14,47.706
2024-01-15,47.706
2024-01-16,45.1012
2024-01-17,43.7632
2024-01-18,43.2903
2024-01-19,45.0171
2024-01-20,45.0171
2024-01-21,45.0171
2024-01-22,48.79
2024-01-23,50.4221
2024-01-24,47.2344
2024-01-25,45.7056
2024-01-26,44.2035
2024-01-27,44.2035
2024-01-28,44.2035
2024-01-29,45.2438
2024-01-30,44.124
2024-01-31,41.4496
2024-02-01,47.9278
2024-02-02,47.3426
2024-02-03,47.3426
2024-02-04,47.3426
2024-02-05,45.2874
2024-02-06,45.1203
2024-02-07,44.9273
2024-02-08,46.5049
2024-02-09,46.2536
2024-02-10,46.2536
2024-02-11,46.2536
2024-02-12,48.828
2024-02-13,45.2077
2024-02-14,47.1338
2024-02-15,50.7399
2024-02-16,49.3515
2024-02-17,49.3515
2024-02-18,49.3515
2024-02-19,49.3515
2024-02-20,50.2518
2024-02-21,50.063
2024-02-22,49.7487
2024-02-23,48.6312
2024-02-24,48.6312
2024-02-25,48.6312
2024-02-26,47.1774
2024-02-27,48.5849
2024-02-28,49.3604
2024-02-29,49.2324
2024-03-01,50.0104
2024-03-02,50.0104
2024-03-03,50.0104
2024-03-04,53.3271
2024-03-05,52.8528
2024-03-06,52.8528
2024-03-07,53.9109
2024-03-08,54.7031
2024-03-09,54.7031
2024-03-10,54.7031
2024-03-11,55.8861
2024-03-12,55.2693
2024-03-13,53.4702
2024-03-14,51.6082
2024-03-15,50.9354
2024-03-16,50.9354
2024-03-17,50.9354
2024-03-18,48.8109
2024-03-19,49.9663
2024-03-20,52.0297
2024-03-21,51.0955
2024-03-22,51.4263
2024-03-23,51.4263
2024-03-24,51.4263
2024-03-25,51.7028
2024-03-26,50.61
2024-03-27,53.794
2024-03-28,56.0488
2024-03-29,56.0488
2024-03-30,56.0488
2024-03-31,56.0488
2024-04-01,54.6017
2024-04-02,54.8601
2024-04-03,52.722
2024-04-04,50.9975
2024-04-05,49.2046
2024-04-06,49.2046
2024-04-07,49.2046
2024-04-08,51.4135
