,ATKR US Equity
2023-03-21,54.0621
2023-03-22,51.526
2023-03-23,50.3479
2023-03-24,49.9117
2023-03-25,49.9117
2023-03-26,49.9117
2023-03-27,51.0351
2023-03-28,51.1413
2023-03-29,51.8796
2023-03-30,53.0724
2023-03-31,53.8126
2023-04-01,53.8126
2023-04-02,53.8126
2023-04-03,54.2782
2023-04-04,47.0021
2023-04-05,45.62
2023-04-06,42.9112
2023-04-07,42.9112
2023-04-08,42.9112
2023-04-09,42.9112
2023-04-10,45.8628
2023-04-11,47.0004
2023-04-12,47.5551
2023-04-13,48.5469
2023-04-14,49.0027
2023-04-15,49.0027
2023-04-16,49.0027
2023-04-17,49.1538
2023-04-18,50.6537
2023-04-19,50.3631
2023-04-20,49.5849
2023-04-21,45.7731
2023-04-22,45.7731
2023-04-23,45.7731
2023-04-24,48.1157
2023-04-25,45.7626
2023-04-26,42.8458
2023-04-27,46.0136
2023-04-28,46.6319
2023-04-29,46.6319
2023-04-30,46.6319
2023-05-01,46.4914
2023-05-02,46.5979
2023-05-03,47.2699
2023-05-04,44.4305
2023-05-05,46.5622
2023-05-06,46.5622
2023-05-07,46.5622
2023-05-08,48.0554
2023-05-09,48.4902
2023-05-10,45.2543
2023-05-11,44.6994
2023-05-12,46.2169
2023-05-13,46.2169
2023-05-14,46.2169
2023-05-15,45.2505
2023-05-16,42.7366
2023-05-17,43.865
2023-05-18,47.1393
2023-05-19,46.0146
2023-05-20,46.0146
2023-05-21,46.0146
2023-05-22,46.8751
2023-05-23,46.3714
2023-05-24,43.7745
2023-05-25,44.5361
2023-05-26,45.7665
2023-05-27,45.7665
2023-05-28,45.7665
2023-05-29,45.7665
2023-05-30,45.9707
2023-05-31,43.1493
2023-06-01,45.4202
2023-06-02,49.9648
2023-06-03,49.9648
2023-06-04,49.9648
2023-06-05,49.7433
2023-06-06,53.219
2023-06-07,56.8054
2023-06-08,57.0023
2023-06-09,56.4419
2023-06-10,56.4419
2023-06-11,56.4419
2023-06-12,58.8632
2023-06-13,59.1222
2023-06-14,59.4227
2023-06-15,58.0006
2023-06-16,56.4463
2023-06-17,56.4463
2023-06-18,56.4463
2023-06-19,56.4463
2023-06-20,58.0886
2023-06-21,58.8046
2023-06-22,59.4501
2023-06-23,58.6445
2023-06-24,58.6445
2023-06-25,58.6445
2023-06-26,59.9145
2023-06-27,63.061
2023-06-28,62.8085
2023-06-29,64.316
2023-06-30,64.5878
2023-07-01,64.5878
2023-07-02,64.5878
2023-07-03,63.1921
2023-07-04,63.1921
2023-07-05,60.811
2023-07-06,55.5151
2023-07-07,57.078
2023-07-08,57.078
2023-07-09,57.078
2023-07-10,58.7798
2023-07-11,58.6785
2023-07-12,59.473
2023-07-13,60.5805
2023-07-14,59.4572
2023-07-15,59.4572
2023-07-16,59.4572
2023-07-17,60.2645
2023-07-18,64.246
2023-07-19,62.4946
2023-07-20,62.7359
2023-07-21,60.5605
2023-07-22,60.5605
2023-07-23,60.5605
2023-07-24,60.9874
2023-07-25,62.4149
2023-07-26,58.3054
2023-07-27,57.8475
2023-07-28,58.918
2023-07-29,58.918
2023-07-30,58.918
2023-07-31,59.6475
2023-08-01,62.2279
2023-08-02,58.1319
2023-08-03,55.2104
2023-08-04,52.9401
2023-08-05,52.9401
2023-08-06,52.9401
2023-08-07,51.0041
2023-08-08,55.2323
2023-08-09,51.4511
2023-08-10,50.0998
2023-08-11,50.7308
2023-08-12,50.7308
2023-08-13,50.7308
2023-08-14,52.0726
2023-08-15,52.0962
2023-08-16,48.0217
2023-08-17,46.3301
2023-08-18,46.9531
2023-08-19,46.9531
2023-08-20,46.9531
2023-08-21,47.4346
2023-08-22,47.2846
2023-08-23,48.6878
2023-08-24,47.3163
2023-08-25,47.6629
2023-08-26,47.6629
2023-08-27,47.6629
2023-08-28,49.769
2023-08-29,52.8471
2023-08-30,54.1821
2023-08-31,54.7729
2023-09-01,57.08
2023-09-02,57.08
2023-09-03,57.08
2023-09-04,57.08
2023-09-05,53.8132
2023-09-06,54.6899
2023-09-07,52.4977
2023-09-08,51.8506
2023-09-09,51.8506
2023-09-10,51.8506
2023-09-11,52.2753
2023-09-12,49.4344
2023-09-13,49.6758
2023-09-14,52.6868
2023-09-15,49.6844
2023-09-16,49.6844
2023-09-17,49.6844
2023-09-18,51.1096
2023-09-19,50.9696
2023-09-20,50.5399
2023-09-21,46.2212
2023-09-22,47.3114
2023-09-23,47.3114
2023-09-24,47.3114
2023-09-25,49.0429
2023-09-26,46.7283
2023-09-27,50.4268
2023-09-28,52.4058
2023-09-29,50.8098
2023-09-30,50.8098
2023-10-01,50.8098
2023-10-02,48.2712
2023-10-03,47.7995
2023-10-04,47.416
2023-10-05,45.9849
2023-10-06,48.0658
2023-10-07,48.0658
2023-10-08,48.0658
2023-10-09,49.3568
2023-10-10,49.3439
2023-10-11,50.3165
2023-10-12,47.2003
2023-10-13,43.9521
2023-10-14,43.9521
2023-10-15,43.9521
2023-10-16,44.6746
2023-10-17,45.2119
2023-10-18,40.8312
2023-10-19,39.9415
2023-10-20,38.1955
2023-10-21,38.1955
2023-10-22,38.1955
2023-10-23,37.695
2023-10-24,37.5413
2023-10-25,37.4181
2023-10-26,37.4605
2023-10-27,37.0289
2023-10-28,37.0289
2023-10-29,37.0289
2023-10-30,39.3544
2023-10-31,38.4682
2023-11-01,42.8275
2023-11-02,43.3553
2023-11-03,44.7799
2023-11-04,44.7799
2023-11-05,44.7799
2023-11-06,43.9585
2023-11-07,43.2452
2023-11-08,42.7498
2023-11-09,42.6915
2023-11-10,45.7239
2023-11-11,45.7239
2023-11-12,45.7239
2023-11-13,44.5391
2023-11-14,49.9098
2023-11-15,49.0158
2023-11-16,48.3123
2023-11-17,45.6947
2023-11-18,45.6947
2023-11-19,45.6947
2023-11-20,44.9235
2023-11-21,44.1591
2023-11-22,45.6116
2023-11-23,45.6116
2023-11-24,46.7195
2023-11-25,46.7195
2023-11-26,46.7195
2023-11-27,45.5549
2023-11-28,43.4886
2023-11-29,43.6105
2023-11-30,45.562
2023-12-01,48.1209
2023-12-02,48.1209
2023-12-03,48.1209
2023-12-04,48.267
2023-12-05,46.0822
2023-12-06,46.1939
2023-12-07,48.194
2023-12-08,50.2462
2023-12-09,50.2462
2023-12-10,50.2462
2023-12-11,51.789
2023-12-12,52.1025
2023-12-13,55.722
2023-12-14,63.7842
2023-12-15,64.1502
2023-12-16,64.1502
2023-12-17,64.1502
2023-12-18,64.21
2023-12-19,65.3714
2023-12-20,63.6564
2023-12-21,64.1609
2023-12-22,65.719
2023-12-23,65.719
2023-12-24,65.719
2023-12-25,65.719
2023-12-26,66.3354
2023-12-27,66.5742
2023-12-28,65.434
2023-12-29,63.2231
2023-12-30,63.2231
2023-12-31,63.2231
2024-01-01,63.2231
2024-01-02,64.9284
2024-01-03,57.0969
2024-01-04,56.1036
2024-01-05,55.6853
2024-01-06,55.6853
2024-01-07,55.6853
2024-01-08,57.9957
2024-01-09,55.5543
2024-01-10,55.5151
2024-01-11,54.4878
2024-01-12,53.8169
2024-01-13,53.8169
2024-01-14,53.8169
2024-01-15,53.8169
2024-01-16,52.4646
2024-01-17,52.2409
2024-01-18,54.9648
2024-01-19,55.144
2024-01-20,55.144
2024-01-21,55.144
2024-01-22,56.7925
2024-01-23,54.7624
2024-01-24,54.006
2024-01-25,55.5406
2024-01-26,54.663
2024-01-27,54.663
2024-01-28,54.663
2024-01-29,57.5039
2024-01-30,56.998
2024-01-31,53.2428
2024-02-01,49.6195
2024-02-02,50.1702
2024-02-03,50.1702
2024-02-04,50.1702
2024-02-05,47.5411
2024-02-06,46.1875
2024-02-07,48.3928
2024-02-08,50.4484
2024-02-09,50.1918
2024-02-10,50.1918
2024-02-11,50.1918
2024-02-12,51.4615
2024-02-13,46.3224
2024-02-14,47.7644
2024-02-15,50.5012
2024-02-16,47.7683
2024-02-17,47.7683
2024-02-18,47.7683
2024-02-19,47.7683
2024-02-20,46.4772
2024-02-21,47.7248
2024-02-22,49.2456
2024-02-23,52.797
2024-02-24,52.797
2024-02-25,52.797
2024-02-26,58.3807
2024-02-27,59.6322
2024-02-28,59.8556
2024-02-29,62.5224
2024-03-01,63.936
2024-03-02,63.936
2024-03-03,63.936
2024-03-04,63.6812
2024-03-05,56.245
2024-03-06,57.2909
2024-03-07,60.0991
2024-03-08,59.1009
2024-03-09,59.1009
2024-03-10,59.1009
2024-03-11,59.1677
2024-03-12,60.3174
2024-03-13,62.639
2024-03-14,61.0092
2024-03-15,63.2172
2024-03-16,63.2172
2024-03-17,63.2172
2024-03-18,62.6203
2024-03-19,63.5748
2024-03-20,65.0759
2024-03-21,66.0463
2024-03-22,65.2492
2024-03-23,65.2492
2024-03-24,65.2492
2024-03-25,61.6497
2024-03-26,62.5896
2024-03-27,64.098
2024-03-28,65.8577
2024-03-29,65.8577
2024-03-30,65.8577
2024-03-31,65.8577
2024-04-01,67.1066
2024-04-02,61.0512
2024-04-03,62.1195
2024-04-04,56.9427
2024-04-05,58.8116
2024-04-06,58.8116
2024-04-07,58.8116
2024-04-08,57.2513
