,LNTH US Equity
2023-03-21,70.468
2023-03-22,66.6815
2023-03-23,65.3888
2023-03-24,66.8063
2023-03-25,66.8063
2023-03-26,66.8063
2023-03-27,65.3381
2023-03-28,64.8466
2023-03-29,63.5638
2023-03-30,64.7796
2023-03-31,66.308
2023-04-01,66.308
2023-04-02,66.308
2023-04-03,66.0662
2023-04-04,66.2867
2023-04-05,66.9947
2023-04-06,66.3005
2023-04-07,66.3005
2023-04-08,66.3005
2023-04-09,66.3005
2023-04-10,68.3608
2023-04-11,69.0219
2023-04-12,67.4744
2023-04-13,68.9638
2023-04-14,70.059
2023-04-15,70.059
2023-04-16,70.059
2023-04-17,70.4394
2023-04-18,71.6777
2023-04-19,71.1856
2023-04-20,69.4407
2023-04-21,70.2763
2023-04-22,70.2763
2023-04-23,70.2763
2023-04-24,70.7549
2023-04-25,67.8807
2023-04-26,59.7903
2023-04-27,60.0959
2023-04-28,60.3659
2023-04-29,60.3659
2023-04-30,60.3659
2023-05-01,57.1643
2023-05-02,56.1715
2023-05-03,55.8868
2023-05-04,67.1001
2023-05-05,65.9763
2023-05-06,65.9763
2023-05-07,65.9763
2023-05-08,66.5272
2023-05-09,68.2754
2023-05-10,69.3613
2023-05-11,69.6366
2023-05-12,69.817
2023-05-13,69.817
2023-05-14,69.817
2023-05-15,69.1247
2023-05-16,66.3705
2023-05-17,66.7858
2023-05-18,63.8406
2023-05-19,64.844
2023-05-20,64.844
2023-05-21,64.844
2023-05-22,65.7153
2023-05-23,62.6373
2023-05-24,62.6723
2023-05-25,64.0297
2023-05-26,55.0091
2023-05-27,55.0091
2023-05-28,55.0091
2023-05-29,55.0091
2023-05-30,50.7356
2023-05-31,50.1916
2023-06-01,52.6586
2023-06-02,52.218
2023-06-03,52.218
2023-06-04,52.218
2023-06-05,51.0647
2023-06-06,53.1458
2023-06-07,50.1043
2023-06-08,52.0527
2023-06-09,49.2168
2023-06-10,49.2168
2023-06-11,49.2168
2023-06-12,47.3277
2023-06-13,49.3101
2023-06-14,49.5705
2023-06-15,53.0364
2023-06-16,51.4752
2023-06-17,51.4752
2023-06-18,51.4752
2023-06-19,51.4752
2023-06-20,55.521
2023-06-21,54.8322
2023-06-22,54.3945
2023-06-23,55.0485
2023-06-24,55.0485
2023-06-25,55.0485
2023-06-26,49.1035
2023-06-27,47.318
2023-06-28,47.415
2023-06-29,46.0217
2023-06-30,47.0045
2023-07-01,47.0045
2023-07-02,47.0045
2023-07-03,46.868
2023-07-04,46.868
2023-07-05,45.6609
2023-07-06,44.7221
2023-07-07,45.8191
2023-07-08,45.8191
2023-07-09,45.8191
2023-07-10,48.4488
2023-07-11,47.0562
2023-07-12,47.5829
2023-07-13,48.1492
2023-07-14,49.9458
2023-07-15,49.9458
2023-07-16,49.9458
2023-07-17,51.3147
2023-07-18,54.604
2023-07-19,52.9013
2023-07-20,48.5619
2023-07-21,51.0927
2023-07-22,51.0927
2023-07-23,51.0927
2023-07-24,48.1712
2023-07-25,47.7804
2023-07-26,47.8516
2023-07-27,49.2732
2023-07-28,51.7126
2023-07-29,51.7126
2023-07-30,51.7126
2023-07-31,50.247
2023-08-01,47.4908
2023-08-02,45.887
2023-08-03,39.1553
2023-08-04,41.8068
2023-08-05,41.8068
2023-08-06,41.8068
2023-08-07,39.5237
2023-08-08,38.2975
2023-08-09,37.3009
2023-08-10,36.8455
2023-08-11,37.8244
2023-08-12,37.8244
2023-08-13,37.8244
2023-08-14,37.8682
2023-08-15,37.4656
2023-08-16,36.3016
2023-08-17,35.7209
2023-08-18,36.2303
2023-08-19,36.2303
2023-08-20,36.2303
2023-08-21,37.4992
2023-08-22,37.5363
2023-08-23,36.7836
2023-08-24,35.963
2023-08-25,37.4332
2023-08-26,37.4332
2023-08-27,37.4332
2023-08-28,37.4729
2023-08-29,37.8815
2023-08-30,39.3704
2023-08-31,40.2539
2023-09-01,39.2171
2023-09-02,39.2171
2023-09-03,39.2171
2023-09-04,39.2171
2023-09-05,38.1039
2023-09-06,39.0771
2023-09-07,38.5515
2023-09-08,38.9094
2023-09-09,38.9094
2023-09-10,38.9094
2023-09-11,37.91
2023-09-12,36.7477
2023-09-13,35.228
2023-09-14,41.0977
2023-09-15,39.6431
2023-09-16,39.6431
2023-09-17,39.6431
2023-09-18,38.9891
2023-09-19,38.1816
2023-09-20,37.0451
2023-09-21,35.5758
2023-09-22,37.9122
2023-09-23,37.9122
2023-09-24,37.9122
2023-09-25,41.8529
2023-09-26,42.7259
2023-09-27,43.5753
2023-09-28,48.1579
2023-09-29,48.1022
2023-09-30,48.1022
2023-10-01,48.1022
2023-10-02,46.0853
2023-10-03,53.7578
2023-10-04,51.3909
2023-10-05,47.3802
2023-10-06,49.8094
2023-10-07,49.8094
2023-10-08,49.8094
2023-10-09,49.051
2023-10-10,49.5141
2023-10-11,47.1344
2023-10-12,44.6197
2023-10-13,46.9616
2023-10-14,46.9616
2023-10-15,46.9616
2023-10-16,49.0223
2023-10-17,52.4823
2023-10-18,49.8591
2023-10-19,48.7205
2023-10-20,49.0992
2023-10-21,49.0992
2023-10-22,49.0992
2023-10-23,47.441
2023-10-24,48.1634
2023-10-25,46.2448
2023-10-26,45.6443
2023-10-27,46.8312
2023-10-28,46.8312
2023-10-29,46.8312
2023-10-30,42.3833
2023-10-31,45.4655
2023-11-01,46.9149
2023-11-02,43.7427
2023-11-03,45.8254
2023-11-04,45.8254
2023-11-05,45.8254
2023-11-06,45.9213
2023-11-07,46.5089
2023-11-08,45.1472
2023-11-09,44.0451
2023-11-10,45.4839
2023-11-11,45.4839
2023-11-12,45.4839
2023-11-13,46.6178
2023-11-14,50.2623
2023-11-15,50.2808
2023-11-16,50.0584
2023-11-17,50.108
2023-11-18,50.108
2023-11-19,50.108
2023-11-20,51.0344
2023-11-21,49.9907
2023-11-22,50.1804
2023-11-23,50.1804
2023-11-24,50.7389
2023-11-25,50.7389
2023-11-26,50.7389
2023-11-27,53.0129
2023-11-28,50.778
2023-11-29,51.8798
2023-11-30,53.5
2023-12-01,55.6229
2023-12-02,55.6229
2023-12-03,55.6229
2023-12-04,57.9562
2023-12-05,53.7486
2023-12-06,53.5186
2023-12-07,49.4242
2023-12-08,54.2017
2023-12-09,54.2017
2023-12-10,54.2017
2023-12-11,52.4791
2023-12-12,55.4583
2023-12-13,56.299
2023-12-14,57.3537
2023-12-15,55.4288
2023-12-16,55.4288
2023-12-17,55.4288
2023-12-18,40.0611
2023-12-19,43.4681
2023-12-20,42.488
2023-12-21,43.3815
2023-12-22,43.5724
2023-12-23,43.5724
2023-12-24,43.5724
2023-12-25,43.5724
2023-12-26,44.8314
2023-12-27,45.1138
2023-12-28,45.7499
2023-12-29,45.5491
2023-12-30,45.5491
2023-12-31,45.5491
2024-01-01,45.5491
2024-01-02,46.487
2024-01-03,46.2324
2024-01-04,47.6033
2024-01-05,47.7438
2024-01-06,47.7438
2024-01-07,47.7438
2024-01-08,48.4674
2024-01-09,46.6286
2024-01-10,43.7202
2024-01-11,41.972
2024-01-12,41.5424
2024-01-13,41.5424
2024-01-14,41.5424
2024-01-15,41.5424
2024-01-16,40.8755
2024-01-17,40.8538
2024-01-18,40.6755
2024-01-19,39.236
2024-01-20,39.236
2024-01-21,39.236
2024-01-22,41.2117
2024-01-23,39.4404
2024-01-24,38.4323
2024-01-25,40.0621
2024-01-26,40.4669
2024-01-27,40.4669
2024-01-28,40.4669
2024-01-29,41.7056
2024-01-30,41.1594
2024-01-31,40.0581
2024-02-01,41.3382
2024-02-02,42.5025
2024-02-03,42.5025
2024-02-04,42.5025
2024-02-05,42.574
2024-02-06,43.6961
2024-02-07,43.3288
2024-02-08,44.5163
2024-02-09,45.2336
2024-02-10,45.2336
2024-02-11,45.2336
2024-02-12,45.7465
2024-02-13,44.0199
2024-02-14,45.9031
2024-02-15,47.6033
2024-02-16,47.2803
2024-02-17,47.2803
2024-02-18,47.2803
2024-02-19,47.2803
2024-02-20,46.57
2024-02-21,46.4326
2024-02-22,55.809
2024-02-23,56.9493
2024-02-24,56.9493
2024-02-25,56.9493
2024-02-26,58.6416
2024-02-27,58.7492
2024-02-28,55.1718
2024-02-29,55.1815
2024-03-01,54.2761
2024-03-02,54.2761
2024-03-03,54.2761
2024-03-04,55.019
2024-03-05,53.8622
2024-03-06,50.8905
2024-03-07,51.5841
2024-03-08,51.4992
2024-03-09,51.4992
2024-03-10,51.4992
2024-03-11,51.7341
2024-03-12,49.4541
2024-03-13,48.0262
2024-03-14,48.2195
2024-03-15,46.2499
2024-03-16,46.2499
2024-03-17,46.2499
2024-03-18,44.3856
2024-03-19,46.9592
2024-03-20,47.9201
2024-03-21,47.3683
2024-03-22,47.7741
2024-03-23,47.7741
2024-03-24,47.7741
2024-03-25,47.7879
2024-03-26,47.4229
2024-03-27,49.8436
2024-03-28,52.2128
2024-03-29,52.2128
2024-03-30,52.2128
2024-03-31,52.2128
2024-04-01,49.3284
2024-04-02,47.7401
2024-04-03,48.1855
2024-04-04,49.0143
2024-04-05,50.4727
2024-04-06,50.4727
2024-04-07,50.4727
2024-04-08,48.9685
