,MLKN US Equity
2023-03-19,43.6625
2023-03-20,42.2704
2023-03-21,44.1562
2023-03-22,43.5403
2023-03-23,40.58
2023-03-24,41.529
2023-03-25,41.529
2023-03-26,41.529
2023-03-27,43.5713
2023-03-28,42.7651
2023-03-29,42.1599
2023-03-30,42.1599
2023-03-31,44.3602
2023-04-01,44.3602
2023-04-02,44.3602
2023-04-03,43.6655
2023-04-04,39.46
2023-04-05,37.8896
2023-04-06,37.5035
2023-04-07,37.5035
2023-04-08,37.5035
2023-04-09,37.5035
2023-04-10,36.9346
2023-04-11,38.9027
2023-04-12,38.2069
2023-04-13,38.926
2023-04-14,37.3522
2023-04-15,37.3522
2023-04-16,37.3522
2023-04-17,39.9164
2023-04-18,38.14
2023-04-19,37.6049
2023-04-20,35.6855
2023-04-21,36.7979
2023-04-22,36.7979
2023-04-23,36.7979
2023-04-24,37.3318
2023-04-25,35.3543
2023-04-26,34.0708
2023-04-27,36.2475
2023-04-28,37.5277
2023-04-29,37.5277
2023-04-30,37.5277
2023-05-01,37.0467
2023-05-02,35.6901
2023-05-03,34.9211
2023-05-04,32.3535
2023-05-05,35.653
2023-05-06,35.653
2023-05-07,35.653
2023-05-08,40.0868
2023-05-09,39.8287
2023-05-10,39.4672
2023-05-11,39.9286
2023-05-12,38.7078
2023-05-13,38.7078
2023-05-14,38.7078
2023-05-15,38.5722
2023-05-16,35.9055
2023-05-17,38.8394
2023-05-18,41.4602
2023-05-19,38.9064
2023-05-20,38.9064
2023-05-21,38.9064
2023-05-22,38.4608
2023-05-23,37.9786
2023-05-24,35.9286
2023-05-25,35.0682
2023-05-26,36.0515
2023-05-27,36.0515
2023-05-28,36.0515
2023-05-29,36.0515
2023-05-30,34.751
2023-05-31,32.734
2023-06-01,33.6866
2023-06-02,37.5634
2023-06-03,37.5634
2023-06-04,37.5634
2023-06-05,36.2362
2023-06-06,40.6271
2023-06-07,43.3632
2023-06-08,41.1362
2023-06-09,40.494
2023-06-10,40.494
2023-06-11,40.494
2023-06-12,40.59
2023-06-13,41.4686
2023-06-14,40.6735
2023-06-15,41.63
2023-06-16,41.9358
2023-06-17,41.9358
2023-06-18,41.9358
2023-06-19,41.9358
2023-06-20,40.7219
2023-06-21,40.3557
2023-06-22,42.5984
2023-06-23,41.7478
2023-06-24,41.7478
2023-06-25,41.7478
2023-06-26,41.168
2023-06-27,42.8113
2023-06-28,42.1216
2023-06-29,43.7216
2023-06-30,44.3798
2023-07-01,44.3798
2023-07-02,44.3798
2023-07-03,46.432
2023-07-04,46.432
2023-07-05,46.1538
2023-07-06,45.7756
2023-07-07,47.6078
2023-07-08,47.6078
2023-07-09,47.6078
2023-07-10,47.5072
2023-07-11,50.6884
2023-07-12,53.3644
2023-07-13,57.8355
2023-07-14,55.6182
2023-07-15,55.6182
2023-07-16,55.6182
2023-07-17,54.6664
2023-07-18,56.3824
2023-07-19,58.6876
2023-07-20,57.4208
2023-07-21,59.9848
2023-07-22,59.9848
2023-07-23,59.9848
2023-07-24,62.3647
2023-07-25,63.0101
2023-07-26,64.3739
2023-07-27,62.4002
2023-07-28,62.9191
2023-07-29,62.9191
2023-07-30,62.9191
2023-07-31,63.6117
2023-08-01,64.6367
2023-08-02,64.0149
2023-08-03,64.7515
2023-08-04,63.1593
2023-08-05,63.1593
2023-08-06,63.1593
2023-08-07,63.8219
2023-08-08,62.8475
2023-08-09,63.5385
2023-08-10,64.0383
2023-08-11,64.1166
2023-08-12,64.1166
2023-08-13,64.1166
2023-08-14,63.9725
2023-08-15,62.1665
2023-08-16,60.0616
2023-08-17,57.8333
2023-08-18,56.9068
2023-08-19,56.9068
2023-08-20,56.9068
2023-08-21,54.5188
2023-08-22,53.3299
2023-08-23,53.4405
2023-08-24,51.6679
2023-08-25,52.9367
2023-08-26,52.9367
2023-08-27,52.9367
2023-08-28,54.2361
2023-08-29,55.1822
2023-08-30,57.3295
2023-08-31,57.5287
2023-09-01,58.9564
2023-09-02,58.9564
2023-09-03,58.9564
2023-09-04,58.9564
2023-09-05,53.4491
2023-09-06,51.8824
2023-09-07,46.4207
2023-09-08,44.5693
2023-09-09,44.5693
2023-09-10,44.5693
2023-09-11,43.2199
2023-09-12,45.2412
2023-09-13,47.3562
2023-09-14,53.3608
2023-09-15,51.4254
2023-09-16,51.4254
2023-09-17,51.4254
2023-09-18,51.2176
2023-09-19,55.2824
2023-09-20,58.8687
2023-09-21,60.5783
2023-09-22,58.5532
2023-09-23,58.5532
2023-09-24,58.5532
2023-09-25,57.321
2023-09-26,54.2406
2023-09-27,69.425
2023-09-28,65.0506
2023-09-29,67.0741
2023-09-30,67.0741
2023-10-01,67.0741
2023-10-02,63.867
2023-10-03,63.9315
2023-10-04,63.9537
2023-10-05,63.6298
2023-10-06,64.3991
2023-10-07,64.3991
2023-10-08,64.3991
2023-10-09,65.6298
2023-10-10,67.3385
2023-10-11,67.9437
2023-10-12,64.8981
2023-10-13,63.5695
2023-10-14,63.5695
2023-10-15,63.5695
2023-10-16,65.3141
2023-10-17,66.7448
2023-10-18,60.1006
2023-10-19,57.8031
2023-10-20,56.0891
2023-10-21,56.0891
2023-10-22,56.0891
2023-10-23,55.6208
2023-10-24,56.0278
2023-10-25,55.536
2023-10-26,55.737
2023-10-27,54.393
2023-10-28,54.393
2023-10-29,54.393
2023-10-30,55.6488
2023-10-31,57.0189
2023-11-01,57.9062
2023-11-02,59.3619
2023-11-03,60.8953
2023-11-04,60.8953
2023-11-05,60.8953
2023-11-06,59.5495
2023-11-07,58.7357
2023-11-08,59.1114
2023-11-09,56.6092
2023-11-10,57.524
2023-11-11,57.524
2023-11-12,57.524
2023-11-13,56.5376
2023-11-14,61.1853
2023-11-15,61.0186
2023-11-16,57.9176
2023-11-17,58.6049
2023-11-18,58.6049
2023-11-19,58.6049
2023-11-20,60.7855
2023-11-21,60.8665
2023-11-22,60.3082
2023-11-23,60.3082
2023-11-24,59.8278
2023-11-25,59.8278
2023-11-26,59.8278
2023-11-27,59.9777
2023-11-28,58.7531
2023-11-29,60.0652
2023-11-30,60.6782
2023-12-01,63.2212
2023-12-02,63.2212
2023-12-03,63.2212
2023-12-04,64.6247
2023-12-05,64.0791
2023-12-06,64.7233
2023-12-07,66.2219
2023-12-08,66.1162
2023-12-09,66.1162
2023-12-10,66.1162
2023-12-11,65.4679
2023-12-12,65.0828
2023-12-13,67.2734
2023-12-14,70.3022
2023-12-15,64.8621
2023-12-16,64.8621
2023-12-17,64.8621
2023-12-18,65.5132
2023-12-19,65.9054
2023-12-20,66.0385
2023-12-21,61.5615
2023-12-22,61.0855
2023-12-23,61.0855
2023-12-24,61.0855
2023-12-25,61.0855
2023-12-26,59.0544
2023-12-27,57.0465
2023-12-28,55.3647
2023-12-29,55.0554
2023-12-30,55.0554
2023-12-31,55.0554
2024-01-01,55.0554
2024-01-02,54.2051
2024-01-03,54.0234
2024-01-04,53.6513
2024-01-05,51.8501
2024-01-06,51.8501
2024-01-07,51.8501
2024-01-08,52.6512
2024-01-09,51.3488
2024-01-10,50.6088
2024-01-11,50.9743
2024-01-12,49.3683
2024-01-13,49.3683
2024-01-14,49.3683
2024-01-15,49.3683
2024-01-16,47.4576
2024-01-17,46.1381
2024-01-18,46.9017
2024-01-19,49.5646
2024-01-20,49.5646
2024-01-21,49.5646
2024-01-22,55.6566
2024-01-23,56.1547
2024-01-24,55.2655
2024-01-25,56.7987
2024-01-26,55.9343
2024-01-27,55.9343
2024-01-28,55.9343
2024-01-29,57.4323
2024-01-30,58.6195
2024-01-31,52.9966
2024-02-01,55.6233
2024-02-02,54.016
2024-02-03,54.016
2024-02-04,54.016
2024-02-05,53.1983
2024-02-06,53.1983
2024-02-07,53.5329
2024-02-08,55.5072
2024-02-09,56.2287
2024-02-10,56.2287
2024-02-11,56.2287
2024-02-12,60.3991
2024-02-13,55.9576
2024-02-14,60.1244
2024-02-15,64.2903
2024-02-16,62.5217
2024-02-17,62.5217
2024-02-18,62.5217
2024-02-19,62.5217
2024-02-20,56.8771
2024-02-21,57.8893
2024-02-22,58.8875
2024-02-23,58.9451
2024-02-24,58.9451
2024-02-25,58.9451
2024-02-26,58.6902
2024-02-27,61.3686
2024-02-28,60.7985
2024-02-29,62.4398
2024-03-01,58.6765
2024-03-02,58.6765
2024-03-03,58.6765
2024-03-04,59.6029
2024-03-05,59.98
2024-03-06,56.8951
2024-03-07,57.4226
2024-03-08,59.7602
2024-03-09,59.7602
2024-03-10,59.7602
2024-03-11,56.6657
2024-03-12,56.6966
2024-03-13,58.4748
2024-03-14,57.5061
2024-03-15,58.9735
2024-03-16,58.9735
2024-03-17,58.9735
2024-03-18,56.614
2024-03-19,57.4629
2024-03-20,58.4593
2024-03-21,55.9591
2024-03-22,54.7279
2024-03-23,54.7279
2024-03-24,54.7279
2024-03-25,55.7354
2024-03-26,56.0725
2024-03-27,57.8967
2024-03-28,39.9094
2024-03-29,39.9094
2024-03-30,39.9094
2024-03-31,39.9094
2024-04-01,44.1987
2024-04-02,43.8235
2024-04-03,45.8733
2024-04-04,46.5169
2024-04-05,46.1556
2024-04-06,46.1556
2024-04-07,46.1556
2024-04-08,47.5407
