,KFRC US Equity
2023-03-20,54.981
2023-03-21,57.4031
2023-03-22,54.4916
2023-03-23,55.0031
2023-03-24,54.6609
2023-03-25,54.6609
2023-03-26,54.6609
2023-03-27,56.5584
2023-03-28,56.6965
2023-03-29,56.3786
2023-03-30,56.4417
2023-03-31,57.8519
2023-04-01,57.8519
2023-04-02,57.8519
2023-04-03,56.8851
2023-04-04,55.779
2023-04-05,56.8908
2023-04-06,55.4768
2023-04-07,55.4768
2023-04-08,55.4768
2023-04-09,55.4768
2023-04-10,58.7655
2023-04-11,59.4584
2023-04-12,60.3306
2023-04-13,62.0774
2023-04-14,61.7298
2023-04-15,61.7298
2023-04-16,61.7298
2023-04-17,62.4417
2023-04-18,58.8849
2023-04-19,59.1618
2023-04-20,59.0353
2023-04-21,56.5038
2023-04-22,56.5038
2023-04-23,56.5038
2023-04-24,50.7007
2023-04-25,46.0856
2023-04-26,44.4701
2023-04-27,43.4541
2023-04-28,44.3928
2023-04-29,44.3928
2023-04-30,44.3928
2023-05-01,45.226
2023-05-02,40.4165
2023-05-03,42.7454
2023-05-04,40.0927
2023-05-05,39.4075
2023-05-06,39.4075
2023-05-07,39.4075
2023-05-08,38.2291
2023-05-09,34.2972
2023-05-10,41.3319
2023-05-11,41.4233
2023-05-12,43.3626
2023-05-13,43.3626
2023-05-14,43.3626
2023-05-15,42.7596
2023-05-16,40.4959
2023-05-17,43.0638
2023-05-18,44.2634
2023-05-19,47.0017
2023-05-20,47.0017
2023-05-21,47.0017
2023-05-22,49.7547
2023-05-23,52.3347
2023-05-24,49.9852
2023-05-25,47.2216
2023-05-26,48.2527
2023-05-27,48.2527
2023-05-28,48.2527
2023-05-29,48.2527
2023-05-30,47.664
2023-05-31,46.7872
2023-06-01,46.5163
2023-06-02,51.177
2023-06-03,51.177
2023-06-04,51.177
2023-06-05,49.7508
2023-06-06,52.6091
2023-06-07,56.222
2023-06-08,55.0729
2023-06-09,54.0083
2023-06-10,54.0083
2023-06-11,54.0083
2023-06-12,54.1417
2023-06-13,54.5339
2023-06-14,50.4045
2023-06-15,49.0966
2023-06-16,53.3569
2023-06-17,53.3569
2023-06-18,53.3569
2023-06-19,53.3569
2023-06-20,52.6315
2023-06-21,52.9707
2023-06-22,53.4534
2023-06-23,49.8081
2023-06-24,49.8081
2023-06-25,49.8081
2023-06-26,52.018
2023-06-27,52.7524
2023-06-28,52.0623
2023-06-29,54.2632
2023-06-30,55.243
2023-07-01,55.243
2023-07-02,55.243
2023-07-03,55.1601
2023-07-04,55.1601
2023-07-05,52.7257
2023-07-06,52.464
2023-07-07,51.3487
2023-07-08,51.3487
2023-07-09,51.3487
2023-07-10,50.68
2023-07-11,51.7053
2023-07-12,52.3555
2023-07-13,53.0099
2023-07-14,56.5291
2023-07-15,56.5291
2023-07-16,56.5291
2023-07-17,59.0915
2023-07-18,60.9255
2023-07-19,61.1412
2023-07-20,58.3795
2023-07-21,53.9264
2023-07-22,53.9264
2023-07-23,53.9264
2023-07-24,57.2504
2023-07-25,57.3135
2023-07-26,53.9763
2023-07-27,52.3982
2023-07-28,53.0469
2023-07-29,53.0469
2023-07-30,53.0469
2023-07-31,53.6474
2023-08-01,46.5633
2023-08-02,48.6273
2023-08-03,48.3919
2023-08-04,45.7878
2023-08-05,45.7878
2023-08-06,45.7878
2023-08-07,47.2649
2023-08-08,45.9063
2023-08-09,47.1778
2023-08-10,47.9411
2023-08-11,48.0169
2023-08-12,48.0169
2023-08-13,48.0169
2023-08-14,49.8853
2023-08-15,48.6608
2023-08-16,47.7381
2023-08-17,47.0148
2023-08-18,47.0563
2023-08-19,47.0563
2023-08-20,47.0563
2023-08-21,49.4127
2023-08-22,48.5573
2023-08-23,48.5178
2023-08-24,49.8059
2023-08-25,51.8883
2023-08-26,51.8883
2023-08-27,51.8883
2023-08-28,52.2299
2023-08-29,53.1015
2023-08-30,54.5575
2023-08-31,53.4522
2023-09-01,54.8806
2023-09-02,54.8806
2023-09-03,54.8806
2023-09-04,54.8806
2023-09-05,50.3758
2023-09-06,46.7809
2023-09-07,45.6816
2023-09-08,43.5979
2023-09-09,43.5979
2023-09-10,43.5979
2023-09-11,43.0031
2023-09-12,41.9242
2023-09-13,40.9807
2023-09-14,46.9271
2023-09-15,46.5215
2023-09-16,46.5215
2023-09-17,46.5215
2023-09-18,45.8139
2023-09-19,45.5874
2023-09-20,46.878
2023-09-21,48.838
2023-09-22,50.0797
2023-09-23,50.0797
2023-09-24,50.0797
2023-09-25,52.8745
2023-09-26,49.0585
2023-09-27,51.1782
2023-09-28,49.972
2023-09-29,49.5292
2023-09-30,49.5292
2023-10-01,49.5292
2023-10-02,47.5482
2023-10-03,48.297
2023-10-04,49.2813
2023-10-05,49.0085
2023-10-06,48.9008
2023-10-07,48.9008
2023-10-08,48.9008
2023-10-09,50.0367
2023-10-10,50.4694
2023-10-11,48.9683
2023-10-12,50.3777
2023-10-13,48.3958
2023-10-14,48.3958
2023-10-15,48.3958
2023-10-16,50.119
2023-10-17,50.7021
2023-10-18,47.3572
2023-10-19,46.8102
2023-10-20,44.271
2023-10-21,44.271
2023-10-22,44.271
2023-10-23,43.9014
2023-10-24,43.3606
2023-10-25,42.2829
2023-10-26,44.3732
2023-10-27,43.8758
2023-10-28,43.8758
2023-10-29,43.8758
2023-10-30,42.8389
2023-10-31,54.0868
2023-11-01,53.4534
2023-11-02,52.9267
2023-11-03,54.9243
2023-11-04,54.9243
2023-11-05,54.9243
2023-11-06,57.0188
2023-11-07,54.0243
2023-11-08,54.2958
2023-11-09,55.5568
2023-11-10,55.9245
2023-11-11,55.9245
2023-11-12,55.9245
2023-11-13,55.7487
2023-11-14,61.0342
2023-11-15,60.5728
2023-11-16,60.3892
2023-11-17,60.9318
2023-11-18,60.9318
2023-11-19,60.9318
2023-11-20,62.7699
2023-11-21,60.5593
2023-11-22,61.2735
2023-11-23,61.2735
2023-11-24,63.1906
2023-11-25,63.1906
2023-11-26,63.1906
2023-11-27,65.0734
2023-11-28,64.168
2023-11-29,66.3619
2023-11-30,66.7971
2023-12-01,64.7466
2023-12-02,64.7466
2023-12-03,64.7466
2023-12-04,67.6412
2023-12-05,63.6919
2023-12-06,61.2591
2023-12-07,61.9174
2023-12-08,62.0445
2023-12-09,62.0445
2023-12-10,62.0445
2023-12-11,63.3875
2023-12-12,62.2351
2023-12-13,62.2351
2023-12-14,61.0686
2023-12-15,58.9721
2023-12-16,58.9721
2023-12-17,58.9721
2023-12-18,59.9511
2023-12-19,60.5935
2023-12-20,58.0085
2023-12-21,58.8962
2023-12-22,58.1225
2023-12-23,58.1225
2023-12-24,58.1225
2023-12-25,58.1225
2023-12-26,57.5084
2023-12-27,57.5084
2023-12-28,57.1268
2023-12-29,56.6778
2023-12-30,56.6778
2023-12-31,56.6778
2024-01-01,56.6778
2024-01-02,55.1823
2024-01-03,48.7663
2024-01-04,47.6486
2024-01-05,45.1005
2024-01-06,45.1005
2024-01-07,45.1005
2024-01-08,46.7828
2024-01-09,46.2332
2024-01-10,47.1696
2024-01-11,47.4132
2024-01-12,49.9088
2024-01-13,49.9088
2024-01-14,49.9088
2024-01-15,49.9088
2024-01-16,52.2528
2024-01-17,52.3754
2024-01-18,53.0491
2024-01-19,54.2394
2024-01-20,54.2394
2024-01-21,54.2394
2024-01-22,62.2269
2024-01-23,61.0309
2024-01-24,61.8083
2024-01-25,57.6574
2024-01-26,57.1545
2024-01-27,57.1545
2024-01-28,57.1545
2024-01-29,60.3728
2024-01-30,59.7752
2024-01-31,54.8952
2024-02-01,55.6212
2024-02-02,54.9779
2024-02-03,54.9779
2024-02-04,54.9779
2024-02-05,55.1019
2024-02-06,53.4032
2024-02-07,51.3266
2024-02-08,53.7766
2024-02-09,55.4542
2024-02-10,55.4542
2024-02-11,55.4542
2024-02-12,55.0966
2024-02-13,48.2472
2024-02-14,50.3266
2024-02-15,54.4095
2024-02-16,53.0708
2024-02-17,53.0708
2024-02-18,53.0708
2024-02-19,53.0708
2024-02-20,52.8539
2024-02-21,52.4545
2024-02-22,52.1376
2024-02-23,53.8081
2024-02-24,53.8081
2024-02-25,53.8081
2024-02-26,53.9722
2024-02-27,54.4949
2024-02-28,55.2105
2024-02-29,55.9068
2024-03-01,56.5838
2024-03-02,56.5838
2024-03-03,56.5838
2024-03-04,62.4057
2024-03-05,59.12
2024-03-06,57.3702
2024-03-07,59.5466
2024-03-08,61.2918
2024-03-09,61.2918
2024-03-10,61.2918
2024-03-11,56.0289
2024-03-12,54.3257
2024-03-13,53.4211
2024-03-14,50.4662
2024-03-15,51.1551
2024-03-16,51.1551
2024-03-17,51.1551
2024-03-18,50.9248
2024-03-19,50.3915
2024-03-20,54.2935
2024-03-21,55.3628
2024-03-22,54.5883
2024-03-23,54.5883
2024-03-24,54.5883
2024-03-25,52.4668
2024-03-26,51.9611
2024-03-27,53.474
2024-03-28,54.5596
2024-03-29,54.5596
2024-03-30,54.5596
2024-03-31,54.5596
2024-04-01,53.3422
2024-04-02,49.1531
2024-04-03,47.8966
2024-04-04,49.0484
2024-04-05,49.9765
2024-04-06,49.9765
2024-04-07,49.9765
2024-04-08,49.9109
