,DHI US Equity
2023-03-19,55.7009
2023-03-20,54.6068
2023-03-21,54.8447
2023-03-22,53.2901
2023-03-23,53.9709
2023-03-24,54.749
2023-03-25,54.749
2023-03-26,54.749
2023-03-27,52.4355
2023-03-28,52.9497
2023-03-29,53.0265
2023-03-30,52.2465
2023-03-31,55.3969
2023-04-01,55.3969
2023-04-02,55.3969
2023-04-03,55.9228
2023-04-04,54.8189
2023-04-05,54.7874
2023-04-06,52.0775
2023-04-07,52.0775
2023-04-08,52.0775
2023-04-09,52.0775
2023-04-10,52.8766
2023-04-11,57.377
2023-04-12,55.9598
2023-04-13,54.6105
2023-04-14,54.9552
2023-04-15,54.9552
2023-04-16,54.9552
2023-04-17,56.5118
2023-04-18,59.6762
2023-04-19,59.1485
2023-04-20,64.9066
2023-04-21,63.2673
2023-04-22,63.2673
2023-04-23,63.2673
2023-04-24,64.9977
2023-04-25,64.509
2023-04-26,61.1183
2023-04-27,63.2386
2023-04-28,64.5427
2023-04-29,64.5427
2023-04-30,64.5427
2023-05-01,62.3773
2023-05-02,62.7567
2023-05-03,63.7259
2023-05-04,60.0176
2023-05-05,60.8966
2023-05-06,60.8966
2023-05-07,60.8966
2023-05-08,61.2686
2023-05-09,61.7539
2023-05-10,61.3966
2023-05-11,61.7916
2023-05-12,60.8425
2023-05-13,60.8425
2023-05-14,60.8425
2023-05-15,62.1422
2023-05-16,64.1755
2023-05-17,64.6566
2023-05-18,64.846
2023-05-19,60.7852
2023-05-20,60.7852
2023-05-21,60.7852
2023-05-22,57.3614
2023-05-23,54.0901
2023-05-24,54.7604
2023-05-25,55.2032
2023-05-26,55.0638
2023-05-27,55.0638
2023-05-28,55.0638
2023-05-29,55.0638
2023-05-30,55.9336
2023-05-31,55.0422
2023-06-01,57.1488
2023-06-02,61.2076
2023-06-03,61.2076
2023-06-04,61.2076
2023-06-05,60.2077
2023-06-06,64.1006
2023-06-07,61.951
2023-06-08,60.8633
2023-06-09,61.6219
2023-06-10,61.6219
2023-06-11,61.6219
2023-06-12,63.6414
2023-06-13,63.1717
2023-06-14,59.6272
2023-06-15,61.4834
2023-06-16,62.46
2023-06-17,62.46
2023-06-18,62.46
2023-06-19,62.46
2023-06-20,64.2772
2023-06-21,64.8637
2023-06-22,65.4775
2023-06-23,66.1799
2023-06-24,66.1799
2023-06-25,66.1799
2023-06-26,65.27
2023-06-27,68.0828
2023-06-28,66.5823
2023-06-29,63.4182
2023-06-30,64.6785
2023-07-01,64.6785
2023-07-02,64.6785
2023-07-03,62.1832
2023-07-04,62.1832
2023-07-05,60.7789
2023-07-06,54.383
2023-07-07,54.9694
2023-07-08,54.9694
2023-07-09,54.9694
2023-07-10,58.8896
2023-07-11,59.1029
2023-07-12,62.9849
2023-07-13,65.172
2023-07-14,67.9175
2023-07-15,67.9175
2023-07-16,67.9175
2023-07-17,64.8148
2023-07-18,64.5852
2023-07-19,64.5435
2023-07-20,61.228
2023-07-21,62.9768
2023-07-22,62.9768
2023-07-23,62.9768
2023-07-24,64.8233
2023-07-25,65.5475
2023-07-26,62.3805
2023-07-27,60.3483
2023-07-28,60.7641
2023-07-29,60.7641
2023-07-30,60.7641
2023-07-31,60.0734
2023-08-01,60.8551
2023-08-02,58.0091
2023-08-03,54.8561
2023-08-04,57.4567
2023-08-05,57.4567
2023-08-06,57.4567
2023-08-07,59.0043
2023-08-08,59.0389
2023-08-09,57.2015
2023-08-10,54.1085
2023-08-11,53.6031
2023-08-12,53.6031
2023-08-13,53.6031
2023-08-14,53.8766
2023-08-15,57.3093
2023-08-16,52.5894
2023-08-17,46.6598
2023-08-18,47.4617
2023-08-19,47.4617
2023-08-20,47.4617
2023-08-21,46.2453
2023-08-22,47.4554
2023-08-23,48.1955
2023-08-24,47.1049
2023-08-25,45.4892
2023-08-26,45.4892
2023-08-27,45.4892
2023-08-28,46.2264
2023-08-29,47.9504
2023-08-30,49.7815
2023-08-31,49.8022
2023-09-01,51.0104
2023-09-02,51.0104
2023-09-03,51.0104
2023-09-04,51.0104
2023-09-05,45.2764
2023-09-06,46.6947
2023-09-07,48.2168
2023-09-08,48.4227
2023-09-09,48.4227
2023-09-10,48.4227
2023-09-11,49.0203
2023-09-12,45.8936
2023-09-13,45.176
2023-09-14,46.6583
2023-09-15,44.0559
2023-09-16,44.0559
2023-09-17,44.0559
2023-09-18,44.9758
2023-09-19,45.4286
2023-09-20,45.0547
2023-09-21,41.3111
2023-09-22,41.6134
2023-09-23,41.6134
2023-09-24,41.6134
2023-09-25,40.6347
2023-09-26,40.0228
2023-09-27,39.6315
2023-09-28,42.1162
2023-09-29,40.7975
2023-09-30,40.7975
2023-10-01,40.7975
2023-10-02,39.6548
2023-10-03,36.8951
2023-10-04,38.9028
2023-10-05,38.4203
2023-10-06,39.1073
2023-10-07,39.1073
2023-10-08,39.1073
2023-10-09,41.5033
2023-10-10,42.9029
2023-10-11,44.7472
2023-10-12,39.1262
2023-10-13,40.7229
2023-10-14,40.7229
2023-10-15,40.7229
2023-10-16,41.7603
2023-10-17,42.2587
2023-10-18,40.1026
2023-10-19,39.1079
2023-10-20,38.6288
2023-10-21,38.6288
2023-10-22,38.6288
2023-10-23,40.5261
2023-10-24,40.209
2023-10-25,39.2386
2023-10-26,40.5739
2023-10-27,40.642
2023-10-28,40.642
2023-10-29,40.642
2023-10-30,41.2415
2023-10-31,44.313
2023-11-01,50.1338
2023-11-02,54.8469
2023-11-03,58.9457
2023-11-04,58.9457
2023-11-05,58.9457
2023-11-06,57.6676
2023-11-07,60.3586
2023-11-08,60.8364
2023-11-09,59.526
2023-11-10,61.0764
2023-11-11,61.0764
2023-11-12,61.0764
2023-11-13,60.6245
2023-11-14,65.2327
2023-11-15,64.0541
2023-11-16,63.7325
2023-11-17,64.0301
2023-11-18,64.0301
2023-11-19,64.0301
2023-11-20,64.4798
2023-11-21,62.399
2023-11-22,62.6033
2023-11-23,62.6033
2023-11-24,62.958
2023-11-25,62.958
2023-11-26,62.958
2023-11-27,61.374
2023-11-28,60.9675
2023-11-29,62.0578
2023-11-30,62.4004
2023-12-01,64.9483
2023-12-02,64.9483
2023-12-03,64.9483
2023-12-04,64.4245
2023-12-05,64.616
2023-12-06,66.8323
2023-12-07,68.7516
2023-12-08,70.1397
2023-12-09,70.1397
2023-12-10,70.1397
2023-12-11,70.4218
2023-12-12,71.0015
2023-12-13,73.6003
2023-12-14,77.8171
2023-12-15,73.7118
2023-12-16,73.7118
2023-12-17,73.7118
2023-12-18,71.7539
2023-12-19,72.5724
2023-12-20,71.4621
2023-12-21,71.953
2023-12-22,71.4257
2023-12-23,71.4257
2023-12-24,71.4257
2023-12-25,71.4257
2023-12-26,71.8471
2023-12-27,72.4155
2023-12-28,72.5423
2023-12-29,72.5423
2023-12-30,72.5423
2023-12-31,72.5423
2024-01-01,72.5423
2024-01-02,69.4234
2024-01-03,66.697
2024-01-04,66.3339
2024-01-05,67.0056
2024-01-06,67.0056
2024-01-07,67.0056
2024-01-08,69.4537
2024-01-09,68.7024
2024-01-10,70.457
2024-01-11,70.7399
2024-01-12,69.1615
2024-01-13,69.1615
2024-01-14,69.1615
2024-01-15,69.1615
2024-01-16,67.7888
2024-01-17,66.2815
2024-01-18,66.7053
2024-01-19,68.6841
2024-01-20,68.6841
2024-01-21,68.6841
2024-01-22,70.2679
2024-01-23,53.3294
2024-01-24,49.9764
2024-01-25,51.8613
2024-01-26,50.9607
2024-01-27,50.9607
2024-01-28,50.9607
2024-01-29,50.7053
2024-01-30,53.1812
2024-01-31,52.867
2024-02-01,56.2442
2024-02-02,55.8322
2024-02-03,55.8322
2024-02-04,55.8322
2024-02-05,54.5519
2024-02-06,52.536
2024-02-07,53.8277
2024-02-08,53.7713
2024-02-09,54.0454
2024-02-10,54.0454
2024-02-11,54.0454
2024-02-12,56.7536
2024-02-13,51.2718
2024-02-14,53.7209
2024-02-15,53.614
2024-02-16,50.0839
2024-02-17,50.0839
2024-02-18,50.0839
2024-02-19,50.0839
2024-02-20,51.8398
2024-02-21,52.2505
2024-02-22,53.1565
2024-02-23,53.926
2024-02-24,53.926
2024-02-25,53.926
2024-02-26,53.7002
2024-02-27,53.2962
2024-02-28,53.7589
2024-02-29,56.6082
2024-03-01,59.2577
2024-03-02,59.2577
2024-03-03,59.2577
2024-03-04,58.7322
2024-03-05,57.3127
2024-03-06,57.9052
2024-03-07,60.4601
2024-03-08,58.6094
2024-03-09,58.6094
2024-03-10,58.6094
2024-03-11,57.6854
2024-03-12,59.1481
2024-03-13,59.5869
2024-03-14,54.4921
2024-03-15,55.5948
2024-03-16,55.5948
2024-03-17,55.5948
2024-03-18,55.4123
2024-03-19,58.9582
2024-03-20,60.7154
2024-03-21,62.5917
2024-03-22,62.865
2024-03-23,62.865
2024-03-24,62.865
2024-03-25,60.6392
2024-03-26,60.0889
2024-03-27,62.0316
2024-03-28,63.6764
2024-03-29,63.6764
2024-03-30,63.6764
2024-03-31,63.6764
2024-04-01,60.768
2024-04-02,54.7335
2024-04-03,56.2973
2024-04-04,54.7728
2024-04-05,56.4962
2024-04-06,56.4962
2024-04-07,56.4962
2024-04-08,54.8849
