,ZTS US Equity
2023-03-18,51.4104
2023-03-19,51.4104
2023-03-20,52.3949
2023-03-21,52.7034
2023-03-22,48.9102
2023-03-23,48.8055
2023-03-24,51.08
2023-03-25,51.08
2023-03-26,51.08
2023-03-27,52.2227
2023-03-28,51.6759
2023-03-29,49.7611
2023-03-30,50.9385
2023-03-31,52.7008
2023-04-01,52.7008
2023-04-02,52.7008
2023-04-03,53.6189
2023-04-04,53.1032
2023-04-05,53.5575
2023-04-06,54.57
2023-04-07,54.57
2023-04-08,54.57
2023-04-09,54.57
2023-04-10,56.0528
2023-04-11,56.3127
2023-04-12,56.5005
2023-04-13,58.1225
2023-04-14,58.926
2023-04-15,58.926
2023-04-16,58.926
2023-04-17,58.9414
2023-04-18,58.748
2023-04-19,59.18
2023-04-20,58.9325
2023-04-21,60.9747
2023-04-22,60.9747
2023-04-23,60.9747
2023-04-24,60.3116
2023-04-25,56.3303
2023-04-26,56.2381
2023-04-27,57.1546
2023-04-28,58.773
2023-04-29,58.773
2023-04-30,58.773
2023-05-01,61.852
2023-05-02,58.6626
2023-05-03,59.3394
2023-05-04,59.9442
2023-05-05,65.5099
2023-05-06,65.5099
2023-05-07,65.5099
2023-05-08,63.9001
2023-05-09,63.3085
2023-05-10,63.8418
2023-05-11,63.8169
2023-05-12,61.9406
2023-05-13,61.9406
2023-05-14,61.9406
2023-05-15,62.1173
2023-05-16,59.1532
2023-05-17,56.2494
2023-05-18,56.9291
2023-05-19,56.7304
2023-05-20,56.7304
2023-05-21,56.7304
2023-05-22,56.6942
2023-05-23,49.2812
2023-05-24,46.0699
2023-05-25,42.8767
2023-05-26,42.4861
2023-05-27,42.4861
2023-05-28,42.4861
2023-05-29,42.4861
2023-05-30,39.6468
2023-05-31,41.8372
2023-06-01,44.8292
2023-06-02,50.0558
2023-06-03,50.0558
2023-06-04,50.0558
2023-06-05,49.4297
2023-06-06,48.6185
2023-06-07,43.657
2023-06-08,44.3023
2023-06-09,43.4374
2023-06-10,43.4374
2023-06-11,43.4374
2023-06-12,45.6684
2023-06-13,46.0798
2023-06-14,45.799
2023-06-15,50.78
2023-06-16,50.2102
2023-06-17,50.2102
2023-06-18,50.2102
2023-06-19,50.2102
2023-06-20,48.7105
2023-06-21,49.537
2023-06-22,49.7786
2023-06-23,48.2505
2023-06-24,48.2505
2023-06-25,48.2505
2023-06-26,47.5504
2023-06-27,50.3605
2023-06-28,48.9983
2023-06-29,51.3977
2023-06-30,51.6863
2023-07-01,51.6863
2023-07-02,51.6863
2023-07-03,49.9011
2023-07-04,49.9011
2023-07-05,49.1211
2023-07-06,48.3394
2023-07-07,47.166
2023-07-08,47.166
2023-07-09,47.166
2023-07-10,50.0697
2023-07-11,49.9959
2023-07-12,51.5838
2023-07-13,50.7502
2023-07-14,51.8637
2023-07-15,51.8637
2023-07-16,51.8637
2023-07-17,50.417
2023-07-18,50.7576
2023-07-19,50.5625
2023-07-20,51.6722
2023-07-21,61.4109
2023-07-22,61.4109
2023-07-23,61.4109
2023-07-24,62.7612
2023-07-25,65.517
2023-07-26,66.5536
2023-07-27,63.0459
2023-07-28,63.7681
2023-07-29,63.7681
2023-07-30,63.7681
2023-07-31,61.8964
2023-08-01,59.3286
2023-08-02,56.0557
2023-08-03,55.0532
2023-08-04,53.0804
2023-08-05,53.0804
2023-08-06,53.0804
2023-08-07,54.6206
2023-08-08,60.2607
2023-08-09,60.2904
2023-08-10,60.0586
2023-08-11,61.1284
2023-08-12,61.1284
2023-08-13,61.1284
2023-08-14,59.9946
2023-08-15,59.5107
2023-08-16,56.7821
2023-08-17,53.6875
2023-08-18,52.6694
2023-08-19,52.6694
2023-08-20,52.6694
2023-08-21,52.023
2023-08-22,52.819
2023-08-23,54.69
2023-08-24,52.3143
2023-08-25,53.2973
2023-08-26,53.2973
2023-08-27,53.2973
2023-08-28,56.3694
2023-08-29,60.1442
2023-08-30,60.0791
2023-08-31,58.0485
2023-09-01,59.3529
2023-09-02,59.3529
2023-09-03,59.3529
2023-09-04,59.3529
2023-09-05,57.4321
2023-09-06,54.3254
2023-09-07,54.9747
2023-09-08,53.2716
2023-09-09,53.2716
2023-09-10,53.2716
2023-09-11,53.4877
2023-09-12,54.7059
2023-09-13,49.9715
2023-09-14,50.5463
2023-09-15,48.6025
2023-09-16,48.6025
2023-09-17,48.6025
2023-09-18,48.141
2023-09-19,50.0464
2023-09-20,49.6415
2023-09-21,45.9141
2023-09-22,45.9574
2023-09-23,45.9574
2023-09-24,45.9574
2023-09-25,46.8721
2023-09-26,46.2108
2023-09-27,44.5361
2023-09-28,44.0311
2023-09-29,44.008
2023-09-30,44.008
2023-10-01,44.008
2023-10-02,43.0342
2023-10-03,41.2225
2023-10-04,41.9181
2023-10-05,42.9863
2023-10-06,46.5881
2023-10-07,46.5881
2023-10-08,46.5881
2023-10-09,45.7693
2023-10-10,46.7862
2023-10-11,48.0769
2023-10-12,45.7795
2023-10-13,45.8505
2023-10-14,45.8505
2023-10-15,45.8505
2023-10-16,46.6757
2023-10-17,45.8445
2023-10-18,41.8857
2023-10-19,40.7295
2023-10-20,40.0059
2023-10-21,40.0059
2023-10-22,40.0059
2023-10-23,39.5545
2023-10-24,40.287
2023-10-25,37.6599
2023-10-26,33.9431
2023-10-27,32.726
2023-10-28,32.726
2023-10-29,32.726
2023-10-30,33.892
2023-10-31,34.3481
2023-11-01,31.0607
2023-11-02,41.0087
2023-11-03,42.2111
2023-11-04,42.2111
2023-11-05,42.2111
2023-11-06,43.066
2023-11-07,46.5389
2023-11-08,49.5017
2023-11-09,49.3188
2023-11-10,48.3108
2023-11-11,48.3108
2023-11-12,48.3108
2023-11-13,47.9318
2023-11-14,51.0305
2023-11-15,52.5374
2023-11-16,53.9657
2023-11-17,52.485
2023-11-18,52.485
2023-11-19,52.485
2023-11-20,53.4419
2023-11-21,55.4105
2023-11-22,55.8588
2023-11-23,55.8588
2023-11-24,56.4866
2023-11-25,56.4866
2023-11-26,56.4866
2023-11-27,55.1469
2023-11-28,53.4656
2023-11-29,52.3942
2023-11-30,53.119
2023-12-01,55.0959
2023-12-02,55.0959
2023-12-03,55.0959
2023-12-04,57.3569
2023-12-05,54.9907
2023-12-06,56.7469
2023-12-07,56.5817
2023-12-08,58.6128
2023-12-09,58.6128
2023-12-10,58.6128
2023-12-11,61.8519
2023-12-12,63.0878
2023-12-13,66.4144
2023-12-14,67.77
2023-12-15,63.9819
2023-12-16,63.9819
2023-12-17,63.9819
2023-12-18,64.216
2023-12-19,64.9613
2023-12-20,61.5948
2023-12-21,61.6127
2023-12-22,61.8091
2023-12-23,61.8091
2023-12-24,61.8091
2023-12-25,61.8091
2023-12-26,62.1347
2023-12-27,63.0129
2023-12-28,63.177
2023-12-29,63.313
2023-12-30,63.313
2023-12-31,63.313
2024-01-01,63.313
2024-01-02,62.4048
2024-01-03,58.4577
2024-01-04,59.2704
2024-01-05,59.8631
2024-01-06,59.8631
2024-01-07,59.8631
2024-01-08,60.81
2024-01-09,60.5712
2024-01-10,62.6176
2024-01-11,60.2624
2024-01-12,61.8685
2024-01-13,61.8685
2024-01-14,61.8685
2024-01-15,61.8685
2024-01-16,55.6591
2024-01-17,53.7006
2024-01-18,53.7265
2024-01-19,51.7466
2024-01-20,51.7466
2024-01-21,51.7466
2024-01-22,54.0754
2024-01-23,51.2619
2024-01-24,49.5167
2024-01-25,50.5883
2024-01-26,53.9834
2024-01-27,53.9834
2024-01-28,53.9834
2024-01-29,54.9292
2024-01-30,53.7044
2024-01-31,50.5319
2024-02-01,51.6182
2024-02-02,51.5302
2024-02-03,51.5302
2024-02-04,51.5302
2024-02-05,52.4774
2024-02-06,57.0633
2024-02-07,57.7347
2024-02-08,56.4467
2024-02-09,57.5933
2024-02-10,57.5933
2024-02-11,57.5933
2024-02-12,56.9707
2024-02-13,46.156
2024-02-14,46.6245
2024-02-15,50.8049
2024-02-16,49.8905
2024-02-17,49.8905
2024-02-18,49.8905
2024-02-19,49.8905
2024-02-20,48.5699
2024-02-21,49.9334
2024-02-22,55.4603
2024-02-23,55.7957
2024-02-24,55.7957
2024-02-25,55.7957
2024-02-26,55.6617
2024-02-27,56.8963
2024-02-28,57.4836
2024-02-29,56.1285
2024-03-01,50.3956
2024-03-02,50.3956
2024-03-03,50.3956
2024-03-04,48.3808
2024-03-05,46.666
2024-03-06,45.5855
2024-03-07,44.3241
2024-03-08,44.8323
2024-03-09,44.8323
2024-03-10,44.8323
2024-03-11,45.8779
2024-03-12,44.4748
2024-03-13,41.3452
2024-03-14,40.0084
2024-03-15,39.2761
2024-03-16,39.2761
2024-03-17,39.2761
2024-03-18,38.2371
2024-03-19,40.2127
2024-03-20,39.0902
2024-03-21,37.6178
2024-03-22,38.1414
2024-03-23,38.1414
2024-03-24,38.1414
2024-03-25,37.5291
2024-03-26,36.344
2024-03-27,38.9889
2024-03-28,39.6285
2024-03-29,39.6285
2024-03-30,39.6285
2024-03-31,39.6285
2024-04-01,38.3281
2024-04-02,37.17
2024-04-03,36.0271
2024-04-04,38.4734
2024-04-05,38.7962
2024-04-06,38.7962
2024-04-07,38.7962
2024-04-08,38.5134
