,SPR US Equity
2023-03-20,46.0698
2023-03-21,48.5574
2023-03-22,46.8416
2023-03-23,45.5703
2023-03-24,46.2211
2023-03-25,46.2211
2023-03-26,46.2211
2023-03-27,46.7219
2023-03-28,51.5829
2023-03-29,53.9951
2023-03-30,54.8207
2023-03-31,55.2468
2023-04-01,55.2468
2023-04-02,55.2468
2023-04-03,57.1889
2023-04-04,56.6962
2023-04-05,54.9024
2023-04-06,54.497
2023-04-07,54.497
2023-04-08,54.497
2023-04-09,54.497
2023-04-10,55.5827
2023-04-11,56.368
2023-04-12,57.2394
2023-04-13,56.9678
2023-04-14,40.6179
2023-04-15,40.6179
2023-04-16,40.6179
2023-04-17,40.3742
2023-04-18,45.3273
2023-04-19,46.6054
2023-04-20,47.2536
2023-04-21,46.1688
2023-04-22,46.1688
2023-04-23,46.1688
2023-04-24,46.3445
2023-04-25,44.1452
2023-04-26,44.1452
2023-04-27,42.872
2023-04-28,45.1261
2023-04-29,45.1261
2023-04-30,45.1261
2023-05-01,44.5329
2023-05-02,45.7466
2023-05-03,39.3239
2023-05-04,36.8924
2023-05-05,36.7937
2023-05-06,36.7937
2023-05-07,36.7937
2023-05-08,36.7501
2023-05-09,36.3788
2023-05-10,35.9281
2023-05-11,35.5785
2023-05-12,35.3927
2023-05-13,35.3927
2023-05-14,35.3927
2023-05-15,36.5078
2023-05-16,35.8513
2023-05-17,39.2423
2023-05-18,40.3033
2023-05-19,41.3626
2023-05-20,41.3626
2023-05-21,41.3626
2023-05-22,43.9983
2023-05-23,44.6927
2023-05-24,42.9973
2023-05-25,42.0431
2023-05-26,43.0776
2023-05-27,43.0776
2023-05-28,43.0776
2023-05-29,43.0776
2023-05-30,42.6425
2023-05-31,45.0488
2023-06-01,47.9251
2023-06-02,49.7707
2023-06-03,49.7707
2023-06-04,49.7707
2023-06-05,48.2575
2023-06-06,48.3824
2023-06-07,53.2181
2023-06-08,55.3303
2023-06-09,55.6584
2023-06-10,55.6584
2023-06-11,55.6584
2023-06-12,56.0756
2023-06-13,55.7231
2023-06-14,55.1438
2023-06-15,53.1565
2023-06-16,54.7286
2023-06-17,54.7286
2023-06-18,54.7286
2023-06-19,54.7286
2023-06-20,51.1996
2023-06-21,51.4634
2023-06-22,45.0504
2023-06-23,47.9727
2023-06-24,47.9727
2023-06-25,47.9727
2023-06-26,49.3432
2023-06-27,50.5998
2023-06-28,49.9588
2023-06-29,50.946
2023-06-30,50.4195
2023-07-01,50.4195
2023-07-02,50.4195
2023-07-03,51.7557
2023-07-04,51.7557
2023-07-05,51.7557
2023-07-06,50.9057
2023-07-07,49.9542
2023-07-08,49.9542
2023-07-09,49.9542
2023-07-10,51.5003
2023-07-11,51.627
2023-07-12,49.0296
2023-07-13,50.0639
2023-07-14,48.2461
2023-07-15,48.2461
2023-07-16,48.2461
2023-07-17,47.9375
2023-07-18,48.6456
2023-07-19,48.1846
2023-07-20,50.1121
2023-07-21,49.4307
2023-07-22,49.4307
2023-07-23,49.4307
2023-07-24,50.4188
2023-07-25,51.4576
2023-07-26,54.9561
2023-07-27,54.1117
2023-07-28,56.1016
2023-07-29,56.1016
2023-07-30,56.1016
2023-07-31,57.3683
2023-08-01,56.1201
2023-08-02,37.2102
2023-08-03,36.4549
2023-08-04,36.4549
2023-08-05,36.4549
2023-08-06,36.4549
2023-08-07,38.6499
2023-08-08,37.6255
2023-08-09,38.0765
2023-08-10,39.6692
2023-08-11,39.3377
2023-08-12,39.3377
2023-08-13,39.3377
2023-08-14,40.4484
2023-08-15,37.4229
2023-08-16,37.0949
2023-08-17,36.4342
2023-08-18,37.2436
2023-08-19,37.2436
2023-08-20,37.2436
2023-08-21,37.6834
2023-08-22,41.5533
2023-08-23,41.5144
2023-08-24,36.3833
2023-08-25,37.9908
2023-08-26,37.9908
2023-08-27,37.9908
2023-08-28,41.2694
2023-08-29,41.4979
2023-08-30,41.203
2023-08-31,40.2416
2023-09-01,40.38
2023-09-02,40.38
2023-09-03,40.38
2023-09-04,40.38
2023-09-05,39.6767
2023-09-06,39.1241
2023-09-07,36.3773
2023-09-08,35.931
2023-09-09,35.931
2023-09-10,35.931
2023-09-11,34.1155
2023-09-12,33.6157
2023-09-13,32.2899
2023-09-14,31.8109
2023-09-15,33.2968
2023-09-16,33.2968
2023-09-17,33.2968
2023-09-18,31.7539
2023-09-19,31.1686
2023-09-20,30.3462
2023-09-21,30.1936
2023-09-22,31.3367
2023-09-23,31.3367
2023-09-24,31.3367
2023-09-25,31.1553
2023-09-26,31.5651
2023-09-27,33.968
2023-09-28,35.6929
2023-09-29,35.394
2023-09-30,35.394
2023-10-01,35.394
2023-10-02,37.9043
2023-10-03,37.6879
2023-10-04,36.5439
2023-10-05,36.2008
2023-10-06,38.6229
2023-10-07,38.6229
2023-10-08,38.6229
2023-10-09,38.9549
2023-10-10,41.9158
2023-10-11,41.7625
2023-10-12,40.7348
2023-10-13,40.0217
2023-10-14,40.0217
2023-10-15,40.0217
2023-10-16,40.674
2023-10-17,41.2572
2023-10-18,53.7144
2023-10-19,56.2527
2023-10-20,53.9779
2023-10-21,53.9779
2023-10-22,53.9779
2023-10-23,55.1798
2023-10-24,55.7063
2023-10-25,52.7626
2023-10-26,54.4394
2023-10-27,52.8691
2023-10-28,52.8691
2023-10-29,52.8691
2023-10-30,53.7474
2023-10-31,56.1161
2023-11-01,59.9683
2023-11-02,61.7442
2023-11-03,61.3113
2023-11-04,61.3113
2023-11-05,61.3113
2023-11-06,59.6128
2023-11-07,59.6548
2023-11-08,55.0319
2023-11-09,56.9775
2023-11-10,57.6453
2023-11-11,57.6453
2023-11-12,57.6453
2023-11-13,58.6519
2023-11-14,59.5615
2023-11-15,59.4671
2023-11-16,57.0952
2023-11-17,57.9848
2023-11-18,57.9848
2023-11-19,57.9848
2023-11-20,60.3405
2023-11-21,60.3405
2023-11-22,60.0735
2023-11-23,60.0735
2023-11-24,60.9669
2023-11-25,60.9669
2023-11-26,60.9669
2023-11-27,61.012
2023-11-28,62.0777
2023-11-29,60.3353
2023-11-30,63.2889
2023-12-01,64.68
2023-12-02,64.68
2023-12-03,64.68
2023-12-04,64.383
2023-12-05,63.1829
2023-12-06,63.6213
2023-12-07,63.7107
2023-12-08,65.5709
2023-12-09,65.5709
2023-12-10,65.5709
2023-12-11,64.0915
2023-12-12,64.0915
2023-12-13,63.5524
2023-12-14,63.6982
2023-12-15,66.3659
2023-12-16,66.3659
2023-12-17,66.3659
2023-12-18,67.0199
2023-12-19,68.7983
2023-12-20,69.1426
2023-12-21,71.4256
2023-12-22,71.1055
2023-12-23,71.1055
2023-12-24,71.1055
2023-12-25,71.1055
2023-12-26,71.4272
2023-12-27,70.8035
2023-12-28,69.405
2023-12-29,69.4481
2023-12-30,69.4481
2023-12-31,69.4481
2024-01-01,69.4481
2024-01-02,64.6485
2024-01-03,61.9145
2024-01-04,65.2231
2024-01-05,65.7399
2024-01-06,65.7399
2024-01-07,65.7399
2024-01-08,53.1886
2024-01-09,52.8633
2024-01-10,56.049
2024-01-11,51.0881
2024-01-12,50.0408
2024-01-13,50.0408
2024-01-14,50.0408
2024-01-15,50.0408
2024-01-16,47.0712
2024-01-17,49.5936
2024-01-18,52.3771
2024-01-19,50.2073
2024-01-20,50.2073
2024-01-21,50.2073
2024-01-22,50.5725
2024-01-23,48.8192
2024-01-24,53.2365
2024-01-25,48.0723
2024-01-26,49.5133
2024-01-27,49.5133
2024-01-28,49.5133
2024-01-29,49.0731
2024-01-30,45.9457
2024-01-31,50.7302
2024-02-01,51.2016
2024-02-02,51.9258
2024-02-03,51.9258
2024-02-04,51.9258
2024-02-05,49.0638
2024-02-06,51.8114
2024-02-07,52.3906
2024-02-08,52.2562
2024-02-09,53.9867
2024-02-10,53.9867
2024-02-11,53.9867
2024-02-12,55.4413
2024-02-13,55.5787
2024-02-14,55.2263
2024-02-15,56.211
2024-02-16,55.9458
2024-02-17,55.9458
2024-02-18,55.9458
2024-02-19,55.9458
2024-02-20,53.768
2024-02-21,53.612
2024-02-22,53.0281
2024-02-23,53.4807
2024-02-24,53.4807
2024-02-25,53.4807
2024-02-26,51.172
2024-02-27,53.0727
2024-02-28,53.8588
2024-02-29,51.4282
2024-03-01,60.4207
2024-03-02,60.4207
2024-03-03,60.4207
2024-03-04,62.6423
2024-03-05,64.2305
2024-03-06,63.1096
2024-03-07,64.2469
2024-03-08,64.3697
2024-03-09,64.3697
2024-03-10,64.3697
2024-03-11,60.7783
2024-03-12,54.4461
2024-03-13,53.6904
2024-03-14,52.6323
2024-03-15,55.1159
2024-03-16,55.1159
2024-03-17,55.1159
2024-03-18,55.6047
2024-03-19,56.3873
2024-03-20,60.0313
2024-03-21,60.2709
2024-03-22,58.3415
2024-03-23,58.3415
2024-03-24,58.3415
2024-03-25,59.07
2024-03-26,59.4623
2024-03-27,60.3678
2024-03-28,61.0805
2024-03-29,61.0805
2024-03-30,61.0805
2024-03-31,61.0805
2024-04-01,59.4224
2024-04-02,57.1305
2024-04-03,55.4825
2024-04-04,55.7975
2024-04-05,56.5137
2024-04-06,56.5137
2024-04-07,56.5137
2024-04-08,55.2783
