,TROW US Equity
2023-03-18,46.1044
2023-03-19,46.1044
2023-03-20,45.6349
2023-03-21,48.2774
2023-03-22,46.3935
2023-03-23,47.0484
2023-03-24,47.7817
2023-03-25,47.7817
2023-03-26,47.7817
2023-03-27,46.8669
2023-03-28,46.4952
2023-03-29,48.9057
2023-03-30,48.6548
2023-03-31,51.0048
2023-04-01,51.0048
2023-04-02,51.0048
2023-04-03,50.4852
2023-04-04,48.8471
2023-04-05,47.9188
2023-04-06,47.5762
2023-04-07,47.5762
2023-04-08,47.5762
2023-04-09,47.5762
2023-04-10,48.924
2023-04-11,51.2519
2023-04-12,48.8237
2023-04-13,50.8195
2023-04-14,51.5653
2023-04-15,51.5653
2023-04-16,51.5653
2023-04-17,52.0697
2023-04-18,51.6706
2023-04-19,50.9791
2023-04-20,50.3042
2023-04-21,50.1081
2023-04-22,50.1081
2023-04-23,50.1081
2023-04-24,50.7044
2023-04-25,47.2932
2023-04-26,46.3712
2023-04-27,49.0867
2023-04-28,50.7138
2023-04-29,50.7138
2023-04-30,50.7138
2023-05-01,49.5988
2023-05-02,44.3919
2023-05-03,44.1277
2023-05-04,44.0435
2023-05-05,46.1677
2023-05-06,46.1677
2023-05-07,46.1677
2023-05-08,45.0569
2023-05-09,43.9155
2023-05-10,44.7559
2023-05-11,45.011
2023-05-12,44.248
2023-05-13,44.248
2023-05-14,44.248
2023-05-15,45.5134
2023-05-16,43.2445
2023-05-17,44.9806
2023-05-18,47.7565
2023-05-19,46.5893
2023-05-20,46.5893
2023-05-21,46.5893
2023-05-22,46.8753
2023-05-23,45.9674
2023-05-24,43.6021
2023-05-25,43.9916
2023-05-26,47.2895
2023-05-27,47.2895
2023-05-28,47.2895
2023-05-29,47.2895
2023-05-30,49.8169
2023-05-31,48.0356
2023-06-01,49.4875
2023-06-02,52.3546
2023-06-03,52.3546
2023-06-04,52.3546
2023-06-05,51.6031
2023-06-06,53.4993
2023-06-07,54.6054
2023-06-08,55.459
2023-06-09,56.0917
2023-06-10,56.0917
2023-06-11,56.0917
2023-06-12,51.3045
2023-06-13,52.6006
2023-06-14,53.1749
2023-06-15,56.8666
2023-06-16,56.2081
2023-06-17,56.2081
2023-06-18,56.2081
2023-06-19,56.2081
2023-06-20,54.013
2023-06-21,51.3622
2023-06-22,47.3587
2023-06-23,47.1212
2023-06-24,47.1212
2023-06-25,47.1212
2023-06-26,47.9315
2023-06-27,50.4474
2023-06-28,51.778
2023-06-29,52.5664
2023-06-30,53.472
2023-07-01,53.472
2023-07-02,53.472
2023-07-03,54.79
2023-07-04,54.79
2023-07-05,53.096
2023-07-06,50.5796
2023-07-07,51.0595
2023-07-08,51.0595
2023-07-09,51.0595
2023-07-10,54.1415
2023-07-11,56.0373
2023-07-12,57.5784
2023-07-13,59.6262
2023-07-14,56.7902
2023-07-15,56.7902
2023-07-16,56.7902
2023-07-17,58.0873
2023-07-18,59.7421
2023-07-19,61.0896
2023-07-20,59.7372
2023-07-21,59.0085
2023-07-22,59.0085
2023-07-23,59.0085
2023-07-24,59.9189
2023-07-25,58.1379
2023-07-26,57.3761
2023-07-27,55.1593
2023-07-28,63.5126
2023-07-29,63.5126
2023-07-30,63.5126
2023-07-31,59.3423
2023-08-01,56.9637
2023-08-02,54.3071
2023-08-03,52.8045
2023-08-04,51.3825
2023-08-05,51.3825
2023-08-06,51.3825
2023-08-07,52.3463
2023-08-08,50.5752
2023-08-09,48.874
2023-08-10,49.5855
2023-08-11,48.244
2023-08-12,48.244
2023-08-13,48.244
2023-08-14,48.2543
2023-08-15,45.845
2023-08-16,45.2155
2023-08-17,44.8279
2023-08-18,43.8467
2023-08-19,43.8467
2023-08-20,43.8467
2023-08-21,43.7253
2023-08-22,43.6579
2023-08-23,47.2145
2023-08-24,46.3354
2023-08-25,46.5628
2023-08-26,46.5628
2023-08-27,46.5628
2023-08-28,47.4001
2023-08-29,49.017
2023-08-30,48.8904
2023-08-31,49.625
2023-09-01,50.4477
2023-09-02,50.4477
2023-09-03,50.4477
2023-09-04,50.4477
2023-09-05,49.0982
2023-09-06,48.7148
2023-09-07,46.9175
2023-09-08,45.9745
2023-09-09,45.9745
2023-09-10,45.9745
2023-09-11,47.1702
2023-09-12,47.4222
2023-09-13,45.8877
2023-09-14,49.0143
2023-09-15,48.4637
2023-09-16,48.4637
2023-09-17,48.4637
2023-09-18,47.6984
2023-09-19,49.8863
2023-09-20,47.3482
2023-09-21,44.3
2023-09-22,43.4583
2023-09-23,43.4583
2023-09-24,43.4583
2023-09-25,44.2242
2023-09-26,41.2226
2023-09-27,41.594
2023-09-28,42.5331
2023-09-29,43.673
2023-09-30,43.673
2023-10-01,43.673
2023-10-02,43.332
2023-10-03,38.3624
2023-10-04,41.027
2023-10-05,41.2268
2023-10-06,41.5734
2023-10-07,41.5734
2023-10-08,41.5734
2023-10-09,44.4536
2023-10-10,45.6975
2023-10-11,44.8078
2023-10-12,42.8767
2023-10-13,40.7442
2023-10-14,40.7442
2023-10-15,40.7442
2023-10-16,40.327
2023-10-17,41.1148
2023-10-18,38.1816
2023-10-19,37.4849
2023-10-20,36.433
2023-10-21,36.433
2023-10-22,36.433
2023-10-23,35.579
2023-10-24,36.3862
2023-10-25,33.9876
2023-10-26,33.3381
2023-10-27,29.668
2023-10-28,29.668
2023-10-29,29.668
2023-10-30,32.5276
2023-10-31,33.353
2023-11-01,34.1688
2023-11-02,39.5738
2023-11-03,41.6344
2023-11-04,41.6344
2023-11-05,41.6344
2023-11-06,40.6169
2023-11-07,40.0181
2023-11-08,41.1781
2023-11-09,40.1604
2023-11-10,38.8129
2023-11-11,38.8129
2023-11-12,38.8129
2023-11-13,38.5227
2023-11-14,45.5611
2023-11-15,47.3466
2023-11-16,46.3031
2023-11-17,46.7397
2023-11-18,46.7397
2023-11-19,46.7397
2023-11-20,48.1569
2023-11-21,45.9322
2023-11-22,46.9844
2023-11-23,46.9844
2023-11-24,47.7047
2023-11-25,47.7047
2023-11-26,47.7047
2023-11-27,46.3151
2023-11-28,48.0362
2023-11-29,49.1016
2023-11-30,50.4261
2023-12-01,53.425
2023-12-02,53.425
2023-12-03,53.425
2023-12-04,52.7984
2023-12-05,50.7549
2023-12-06,49.8258
2023-12-07,49.9234
2023-12-08,47.8592
2023-12-09,47.8592
2023-12-10,47.8592
2023-12-11,48.4762
2023-12-12,49.2164
2023-12-13,54.4308
2023-12-14,60.3336
2023-12-15,58.7963
2023-12-16,58.7963
2023-12-17,58.7963
2023-12-18,59.3017
2023-12-19,60.7747
2023-12-20,57.4518
2023-12-21,58.4075
2023-12-22,59.4431
2023-12-23,59.4431
2023-12-24,59.4431
2023-12-25,59.4431
2023-12-26,60.2619
2023-12-27,60.2619
2023-12-28,60.6024
2023-12-29,58.4647
2023-12-30,58.4647
2023-12-31,58.4647
2024-01-01,58.4647
2024-01-02,58.7158
2024-01-03,56.1311
2024-01-04,55.7705
2024-01-05,55.9106
2024-01-06,55.9106
2024-01-07,55.9106
2024-01-08,56.8869
2024-01-09,55.7115
2024-01-10,57.2265
2024-01-11,59.535
2024-01-12,60.9683
2024-01-13,60.9683
2024-01-14,60.9683
2024-01-15,60.9683
2024-01-16,54.5783
2024-01-17,53.3709
2024-01-18,54.0632
2024-01-19,57.9173
2024-01-20,57.9173
2024-01-21,57.9173
2024-01-22,59.1719
2024-01-23,57.796
2024-01-24,57.7802
2024-01-25,59.64
2024-01-26,57.564
2024-01-27,57.564
2024-01-28,57.564
2024-01-29,59.3348
2024-01-30,59.4022
2024-01-31,54.3397
2024-02-01,56.0283
2024-02-02,55.8327
2024-02-03,55.8327
2024-02-04,55.8327
2024-02-05,53.5998
2024-02-06,54.5279
2024-02-07,55.4619
2024-02-08,54.2027
2024-02-09,50.4727
2024-02-10,50.4727
2024-02-11,50.4727
2024-02-12,55.0156
2024-02-13,48.4245
2024-02-14,50.3242
2024-02-15,52.4493
2024-02-16,53.1047
2024-02-17,53.1047
2024-02-18,53.1047
2024-02-19,53.1047
2024-02-20,53.7096
2024-02-21,53.6056
2024-02-22,55.3613
2024-02-23,55.4613
2024-02-24,55.4613
2024-02-25,55.4613
2024-02-26,54.7149
2024-02-27,55.1858
2024-02-28,56.9122
2024-02-29,58.0346
2024-03-01,58.1811
2024-03-02,58.1811
2024-03-03,58.1811
2024-03-04,61.4673
2024-03-05,60.9989
2024-03-06,61.7679
2024-03-07,61.5812
2024-03-08,62.7051
2024-03-09,62.7051
2024-03-10,62.7051
2024-03-11,62.155
2024-03-12,62.3863
2024-03-13,61.9203
2024-03-14,59.2373
2024-03-15,59.1459
2024-03-16,59.1459
2024-03-17,59.1459
2024-03-18,59.3665
2024-03-19,58.979
2024-03-20,62.9449
2024-03-21,65.694
2024-03-22,62.0918
2024-03-23,62.0918
2024-03-24,62.0918
2024-03-25,61.5643
2024-03-26,60.7542
2024-03-27,64.0567
2024-03-28,65.1397
2024-03-29,65.1397
2024-03-30,65.1397
2024-03-31,65.1397
2024-04-01,62.1776
2024-04-02,59.1708
2024-04-03,59.0695
2024-04-04,55.421
2024-04-05,55.9012
2024-04-06,55.9012
2024-04-07,55.9012
2024-04-08,57.0473
