,CLX US Equity
2023-03-20,57.5072
2023-03-21,57.7637
2023-03-22,55.1906
2023-03-23,55.1541
2023-03-24,57.9257
2023-03-25,57.9257
2023-03-26,57.9257
2023-03-27,58.1663
2023-03-28,56.658
2023-03-29,55.2765
2023-03-30,53.9531
2023-03-31,57.7081
2023-04-01,57.7081
2023-04-02,57.7081
2023-04-03,55.8604
2023-04-04,54.8244
2023-04-05,56.3228
2023-04-06,56.6555
2023-04-07,56.6555
2023-04-08,56.6555
2023-04-09,56.6555
2023-04-10,56.8356
2023-04-11,58.0085
2023-04-12,55.5015
2023-04-13,57.2501
2023-04-14,56.2922
2023-04-15,56.2922
2023-04-16,56.2922
2023-04-17,56.1707
2023-04-18,58.5858
2023-04-19,58.636
2023-04-20,60.9829
2023-04-21,63.0777
2023-04-22,63.0777
2023-04-23,63.0777
2023-04-24,63.0174
2023-04-25,63.7934
2023-04-26,61.5262
2023-04-27,64.0179
2023-04-28,63.1411
2023-04-29,63.1411
2023-04-30,63.1411
2023-05-01,64.466
2023-05-02,64.9868
2023-05-03,70.8071
2023-05-04,64.3933
2023-05-05,62.5465
2023-05-06,62.5465
2023-05-07,62.5465
2023-05-08,59.6112
2023-05-09,60.3521
2023-05-10,60.6766
2023-05-11,61.2668
2023-05-12,61.1087
2023-05-13,61.1087
2023-05-14,61.1087
2023-05-15,58.4054
2023-05-16,60.1249
2023-05-17,57.5748
2023-05-18,56.5121
2023-05-19,56.7494
2023-05-20,56.7494
2023-05-21,56.7494
2023-05-22,52.5491
2023-05-23,49.7818
2023-05-24,49.1567
2023-05-25,47.8008
2023-05-26,48.6398
2023-05-27,48.6398
2023-05-28,48.6398
2023-05-29,48.6398
2023-05-30,46.4268
2023-05-31,47.8427
2023-06-01,48.3438
2023-06-02,51.3649
2023-06-03,51.3649
2023-06-04,51.3649
2023-06-05,52.3401
2023-06-06,48.3302
2023-06-07,46.5262
2023-06-08,47.2646
2023-06-09,46.4997
2023-06-10,46.4997
2023-06-11,46.4997
2023-06-12,45.576
2023-06-13,46.3312
2023-06-14,43.9005
2023-06-15,45.1501
2023-06-16,47.0403
2023-06-17,47.0403
2023-06-18,47.0403
2023-06-19,47.0403
2023-06-20,45.9314
2023-06-21,46.8758
2023-06-22,47.5921
2023-06-23,46.8173
2023-06-24,46.8173
2023-06-25,46.8173
2023-06-26,47.661
2023-06-27,50.9189
2023-06-28,47.9777
2023-06-29,49.1207
2023-06-30,50.4332
2023-07-01,50.4332
2023-07-02,50.4332
2023-07-03,51.9096
2023-07-04,51.9096
2023-07-05,51.422
2023-07-06,51.3099
2023-07-07,49.0237
2023-07-08,49.0237
2023-07-09,49.0237
2023-07-10,47.2216
2023-07-11,45.4269
2023-07-12,46.0762
2023-07-13,45.1908
2023-07-14,45.1908
2023-07-15,45.1908
2023-07-16,45.1908
2023-07-17,43.9735
2023-07-18,44.7217
2023-07-19,45.7791
2023-07-20,45.6037
2023-07-21,47.3629
2023-07-22,47.3629
2023-07-23,47.3629
2023-07-24,46.5447
2023-07-25,43.8286
2023-07-26,44.8658
2023-07-27,41.5162
2023-07-28,45.9965
2023-07-29,45.9965
2023-07-30,45.9965
2023-07-31,43.2775
2023-08-01,43.6209
2023-08-02,44.7029
2023-08-03,59.3882
2023-08-04,56.9596
2023-08-05,56.9596
2023-08-06,56.9596
2023-08-07,56.6544
2023-08-08,56.132
2023-08-09,56.8815
2023-08-10,54.0614
2023-08-11,54.5431
2023-08-12,54.5431
2023-08-13,54.5431
2023-08-14,53.5898
2023-08-15,50.7263
2023-08-16,49.8544
2023-08-17,47.1331
2023-08-18,46.8115
2023-08-19,46.8115
2023-08-20,46.8115
2023-08-21,43.2087
2023-08-22,43.6007
2023-08-23,44.2998
2023-08-24,48.1832
2023-08-25,48.359
2023-08-26,48.359
2023-08-27,48.359
2023-08-28,49.4999
2023-08-29,51.1581
2023-08-30,51.1241
2023-08-31,50.4182
2023-09-01,49.0291
2023-09-02,49.0291
2023-09-03,49.0291
2023-09-04,49.0291
2023-09-05,47.0561
2023-09-06,47.2289
2023-09-07,49.7955
2023-09-08,48.6186
2023-09-09,48.6186
2023-09-10,48.6186
2023-09-11,48.1111
2023-09-12,43.1742
2023-09-13,41.0693
2023-09-14,43.7187
2023-09-15,40.7832
2023-09-16,40.7832
2023-09-17,40.7832
2023-09-18,37.9449
2023-09-19,34.8877
2023-09-20,33.5866
2023-09-21,32.4241
2023-09-22,31.2329
2023-09-23,31.2329
2023-09-24,31.2329
2023-09-25,30.8737
2023-09-26,29.8956
2023-09-27,29.1657
2023-09-28,28.8591
2023-09-29,32.251
2023-09-30,32.251
2023-10-01,32.251
2023-10-02,31.7883
2023-10-03,31.7295
2023-10-04,33.9505
2023-10-05,29.6001
2023-10-06,29.6947
2023-10-07,29.6947
2023-10-08,29.6947
2023-10-09,28.621
2023-10-10,29.8291
2023-10-11,28.8873
2023-10-12,27.6231
2023-10-13,30.8766
2023-10-14,30.8766
2023-10-15,30.8766
2023-10-16,34.1342
2023-10-17,33.535
2023-10-18,34.3386
2023-10-19,33.8807
2023-10-20,33.0703
2023-10-21,33.0703
2023-10-22,33.0703
2023-10-23,32.5226
2023-10-24,33.6982
2023-10-25,34.1983
2023-10-26,33.6285
2023-10-27,31.3003
2023-10-28,31.3003
2023-10-29,31.3003
2023-10-30,30.3847
2023-10-31,32.097
2023-11-01,30.5298
2023-11-02,40.4261
2023-11-03,43.212
2023-11-04,43.212
2023-11-05,43.212
2023-11-06,46.7134
2023-11-07,49.9692
2023-11-08,49.4454
2023-11-09,49.8052
2023-11-10,50.8628
2023-11-11,50.8628
2023-11-12,50.8628
2023-11-13,51.1616
2023-11-14,53.6664
2023-11-15,54.9526
2023-11-16,55.8437
2023-11-17,55.9477
2023-11-18,55.9477
2023-11-19,55.9477
2023-11-20,53.6177
2023-11-21,55.6874
2023-11-22,56.6871
2023-11-23,56.6871
2023-11-24,57.2716
2023-11-25,57.2716
2023-11-26,57.2716
2023-11-27,57.7573
2023-11-28,59.7519
2023-11-29,57.6403
2023-11-30,58.5059
2023-12-01,58.9271
2023-12-02,58.9271
2023-12-03,58.9271
2023-12-04,58.8892
2023-12-05,55.9513
2023-12-06,56.89
2023-12-07,58.0102
2023-12-08,55.4246
2023-12-09,55.4246
2023-12-10,55.4246
2023-12-11,53.6118
2023-12-12,55.8709
2023-12-13,58.8015
2023-12-14,54.85
2023-12-15,54.5532
2023-12-16,54.5532
2023-12-17,54.5532
2023-12-18,55.3584
2023-12-19,55.0568
2023-12-20,52.8571
2023-12-21,53.4187
2023-12-22,54.1253
2023-12-23,54.1253
2023-12-24,54.1253
2023-12-25,54.1253
2023-12-26,54.2176
2023-12-27,53.8933
2023-12-28,54.2958
2023-12-29,54.8794
2023-12-30,54.8794
2023-12-31,54.8794
2024-01-01,54.8794
2024-01-02,57.1235
2024-01-03,53.0067
2024-01-04,54.0125
2024-01-05,52.5609
2024-01-06,52.5609
2024-01-07,52.5609
2024-01-08,53.6061
2024-01-09,52.4613
2024-01-10,52.5079
2024-01-11,54.0806
2024-01-12,54.7466
2024-01-13,54.7466
2024-01-14,54.7466
2024-01-15,54.7466
2024-01-16,55.049
2024-01-17,55.7663
2024-01-18,54.5557
2024-01-19,52.918
2024-01-20,52.918
2024-01-21,52.918
2024-01-22,53.5813
2024-01-23,56.0062
2024-01-24,50.7211
2024-01-25,55.794
2024-01-26,56.3513
2024-01-27,56.3513
2024-01-28,56.3513
2024-01-29,56.3835
2024-01-30,57.4867
2024-01-31,56.7875
2024-02-01,59.7324
2024-02-02,66.7275
2024-02-03,66.7275
2024-02-04,66.7275
2024-02-05,64.0439
2024-02-06,64.3118
2024-02-07,64.9068
2024-02-08,63.0428
2024-02-09,61.6281
2024-02-10,61.6281
2024-02-11,61.6281
2024-02-12,62.1025
2024-02-13,61.1218
2024-02-14,59.916
2024-02-15,60.4852
2024-02-16,57.9865
2024-02-17,57.9865
2024-02-18,57.9865
2024-02-19,57.9865
2024-02-20,59.1664
2024-02-21,59.5906
2024-02-22,59.4865
2024-02-23,59.736
2024-02-24,59.736
2024-02-25,59.736
2024-02-26,56.9695
2024-02-27,57.9385
2024-02-28,59.6374
2024-02-29,59.3722
2024-03-01,57.4594
2024-03-02,57.4594
2024-03-03,57.4594
2024-03-04,55.7378
2024-03-05,54.205
2024-03-06,54.9808
2024-03-07,58.7029
2024-03-08,60.6653
2024-03-09,60.6653
2024-03-10,60.6653
2024-03-11,60.4766
2024-03-12,61.9955
2024-03-13,61.2923
2024-03-14,54.0112
2024-03-15,52.0683
2024-03-16,52.0683
2024-03-17,52.0683
2024-03-18,50.4294
2024-03-19,55.6541
2024-03-20,51.9496
2024-03-21,48.8771
2024-03-22,52.0785
2024-03-23,52.0785
2024-03-24,52.0785
2024-03-25,51.8286
2024-03-26,51.1769
2024-03-27,54.0251
2024-03-28,54.3875
2024-03-29,54.3875
2024-03-30,54.3875
2024-03-31,54.3875
2024-04-01,52.6918
2024-04-02,49.4784
2024-04-03,47.5597
2024-04-04,47.2772
2024-04-05,46.6527
2024-04-06,46.6527
2024-04-07,46.6527
2024-04-08,45.7308
