,BSIG US Equity
2023-03-21,50.6855
2023-03-22,48.1135
2023-03-23,47.9257
2023-03-24,47.9257
2023-03-25,47.9257
2023-03-26,47.9257
2023-03-27,48.949
2023-03-28,49.0354
2023-03-29,49.6954
2023-03-30,51.0508
2023-03-31,52.2109
2023-04-01,52.2109
2023-04-02,52.2109
2023-04-03,49.8135
2023-04-04,46.9917
2023-04-05,45.4417
2023-04-06,47.1525
2023-04-07,47.1525
2023-04-08,47.1525
2023-04-09,47.1525
2023-04-10,49.0725
2023-04-11,50.4581
2023-04-12,51.1879
2023-04-13,51.0506
2023-04-14,51.7644
2023-04-15,51.7644
2023-04-16,51.7644
2023-04-17,52.9619
2023-04-18,54.0117
2023-04-19,52.8923
2023-04-20,53.1661
2023-04-21,52.1213
2023-04-22,52.1213
2023-04-23,52.1213
2023-04-24,50.9307
2023-04-25,46.4884
2023-04-26,45.0886
2023-04-27,46.444
2023-04-28,47.6774
2023-04-29,47.6774
2023-04-30,47.6774
2023-05-01,45.9883
2023-05-02,45.0076
2023-05-03,47.0262
2023-05-04,45.8353
2023-05-05,48.334
2023-05-06,48.334
2023-05-07,48.334
2023-05-08,47.4843
2023-05-09,46.3144
2023-05-10,45.6626
2023-05-11,44.0591
2023-05-12,43.9679
2023-05-13,43.9679
2023-05-14,43.9679
2023-05-15,43.7336
2023-05-16,44.042
2023-05-17,45.8241
2023-05-18,49.173
2023-05-19,50.0541
2023-05-20,50.0541
2023-05-21,50.0541
2023-05-22,51.7834
2023-05-23,48.987
2023-05-24,45.314
2023-05-25,44.7975
2023-05-26,46.0694
2023-05-27,46.0694
2023-05-28,46.0694
2023-05-29,46.0694
2023-05-30,45.7718
2023-05-31,44.2446
2023-06-01,48.9093
2023-06-02,50.3759
2023-06-03,50.3759
2023-06-04,50.3759
2023-06-05,47.5995
2023-06-06,49.5351
2023-06-07,51.6809
2023-06-08,51.6809
2023-06-09,51.3548
2023-06-10,51.3548
2023-06-11,51.3548
2023-06-12,49.111
2023-06-13,49.6528
2023-06-14,50.8439
2023-06-15,51.4918
2023-06-16,48.3085
2023-06-17,48.3085
2023-06-18,48.3085
2023-06-19,48.3085
2023-06-20,45.9765
2023-06-21,43.7897
2023-06-22,42.0793
2023-06-23,39.635
2023-06-24,39.635
2023-06-25,39.635
2023-06-26,39.5531
2023-06-27,40.819
2023-06-28,40.6868
2023-06-29,44.1198
2023-06-30,43.7389
2023-07-01,43.7389
2023-07-02,43.7389
2023-07-03,43.9267
2023-07-04,43.9267
2023-07-05,42.698
2023-07-06,40.899
2023-07-07,39.2773
2023-07-08,39.2773
2023-07-09,39.2773
2023-07-10,40.3645
2023-07-11,41.3156
2023-07-12,49.2154
2023-07-13,51.0736
2023-07-14,48.4743
2023-07-15,48.4743
2023-07-16,48.4743
2023-07-17,47.4457
2023-07-18,49.2494
2023-07-19,49.9291
2023-07-20,50.8715
2023-07-21,50.0592
2023-07-22,50.0592
2023-07-23,50.0592
2023-07-24,52.3171
2023-07-25,51.5876
2023-07-26,49.3431
2023-07-27,49.0738
2023-07-28,48.908
2023-07-29,48.908
2023-07-30,48.908
2023-07-31,47.3638
2023-08-01,48.7973
2023-08-02,46.5565
2023-08-03,41.2937
2023-08-04,44.7586
2023-08-05,44.7586
2023-08-06,44.7586
2023-08-07,44.2096
2023-08-08,41.9054
2023-08-09,43.0856
2023-08-10,42.5491
2023-08-11,42.0525
2023-08-12,42.0525
2023-08-13,42.0525
2023-08-14,42.116
2023-08-15,40.7302
2023-08-16,41.981
2023-08-17,46.8653
2023-08-18,47.8864
2023-08-19,47.8864
2023-08-20,47.8864
2023-08-21,47.8336
2023-08-22,47.8336
2023-08-23,51.9207
2023-08-24,49.3645
2023-08-25,49.9738
2023-08-26,49.9738
2023-08-27,49.9738
2023-08-28,49.581
2023-08-29,48.8996
2023-08-30,48.8417
2023-08-31,47.3349
2023-09-01,49.6819
2023-09-02,49.6819
2023-09-03,49.6819
2023-09-04,49.6819
2023-09-05,45.2365
2023-09-06,44.9285
2023-09-07,44.5622
2023-09-08,45.8665
2023-09-09,45.8665
2023-09-10,45.8665
2023-09-11,46.7733
2023-09-12,46.5429
2023-09-13,45.4428
2023-09-14,45.7918
2023-09-15,45.6709
2023-09-16,45.6709
2023-09-17,45.6709
2023-09-18,45.3612
2023-09-19,45.4378
2023-09-20,45.3064
2023-09-21,45.3881
2023-09-22,44.4276
2023-09-23,44.4276
2023-09-24,44.4276
2023-09-25,42.3105
2023-09-26,39.1726
2023-09-27,39.0573
2023-09-28,41.9715
2023-09-29,40.9285
2023-09-30,40.9285
2023-10-01,40.9285
2023-10-02,39.2091
2023-10-03,36.1734
2023-10-04,34.5903
2023-10-05,35.1409
2023-10-06,33.5348
2023-10-07,33.5348
2023-10-08,33.5348
2023-10-09,35.7442
2023-10-10,34.0838
2023-10-11,33.3762
2023-10-12,32.9051
2023-10-13,31.5683
2023-10-14,31.5683
2023-10-15,31.5683
2023-10-16,35.7578
2023-10-17,36.5614
2023-10-18,34.0637
2023-10-19,32.2747
2023-10-20,30.3769
2023-10-21,30.3769
2023-10-22,30.3769
2023-10-23,29.9804
2023-10-24,29.0015
2023-10-25,27.692
2023-10-26,29.8454
2023-10-27,28.2917
2023-10-28,28.2917
2023-10-29,28.2917
2023-10-30,30.923
2023-10-31,30.0192
2023-11-01,30.5669
2023-11-02,30.4028
2023-11-03,39.2571
2023-11-04,39.2571
2023-11-05,39.2571
2023-11-06,38.5326
2023-11-07,36.9795
2023-11-08,36.6553
2023-11-09,35.9109
2023-11-10,37.4709
2023-11-11,37.4709
2023-11-12,37.4709
2023-11-13,36.8843
2023-11-14,45.1072
2023-11-15,46.9744
2023-11-16,45.3777
2023-11-17,45.7722
2023-11-18,45.7722
2023-11-19,45.7722
2023-11-20,47.1541
2023-11-21,48.5115
2023-11-22,49.906
2023-11-23,49.906
2023-11-24,50.0966
2023-11-25,50.0966
2023-11-26,50.0966
2023-11-27,49.0663
2023-11-28,48.6779
2023-11-29,47.8294
2023-11-30,46.9822
2023-12-01,51.99
2023-12-02,51.99
2023-12-03,51.99
2023-12-04,50.1363
2023-12-05,50.2019
2023-12-06,51.3926
2023-12-07,54.8081
2023-12-08,54.3769
2023-12-09,54.3769
2023-12-10,54.3769
2023-12-11,54.3033
2023-12-12,56.7288
2023-12-13,59.0344
2023-12-14,61.3725
2023-12-15,58.4579
2023-12-16,58.4579
2023-12-17,58.4579
2023-12-18,58.5116
2023-12-19,59.8522
2023-12-20,57.5439
2023-12-21,54.4999
2023-12-22,53.3869
2023-12-23,53.3869
2023-12-24,53.3869
2023-12-25,53.3869
2023-12-26,53.7533
2023-12-27,55.502
2023-12-28,55.9182
2023-12-29,55.2311
2023-12-30,55.2311
2023-12-31,55.2311
2024-01-01,55.2311
2024-01-02,52.5587
2024-01-03,49.724
2024-01-04,48.9251
2024-01-05,49.6916
2024-01-06,49.6916
2024-01-07,49.6916
2024-01-08,52.8212
2024-01-09,52.5335
2024-01-10,56.1758
2024-01-11,56.5268
2024-01-12,55.2304
2024-01-13,55.2304
2024-01-14,55.2304
2024-01-15,55.2304
2024-01-16,56.1484
2024-01-17,56.272
2024-01-18,57.7511
2024-01-19,62.5553
2024-01-20,62.5553
2024-01-21,62.5553
2024-01-22,65.1631
2024-01-23,65.8227
2024-01-24,67.6395
2024-01-25,69.2144
2024-01-26,69.5213
2024-01-27,69.5213
2024-01-28,69.5213
2024-01-29,71.0867
2024-01-30,70.0237
2024-01-31,66.7538
2024-02-01,65.7508
2024-02-02,60.7173
2024-02-03,60.7173
2024-02-04,60.7173
2024-02-05,56.0049
2024-02-06,54.9665
2024-02-07,56.7301
2024-02-08,60.149
2024-02-09,58.879
2024-02-10,58.879
2024-02-11,58.879
2024-02-12,64.1178
2024-02-13,55.9842
2024-02-14,56.3118
2024-02-15,58.7345
2024-02-16,56.9666
2024-02-17,56.9666
2024-02-18,56.9666
2024-02-19,56.9666
2024-02-20,59.9519
2024-02-21,60.2408
2024-02-22,60.2779
2024-02-23,60.104
2024-02-24,60.104
2024-02-25,60.104
2024-02-26,60.3798
2024-02-27,60.7409
2024-02-28,59.9249
2024-02-29,60.5988
2024-03-01,60.4673
2024-03-02,60.4673
2024-03-03,60.4673
2024-03-04,60.2644
2024-03-05,60.4019
2024-03-06,61.0523
2024-03-07,60.6109
2024-03-08,61.755
2024-03-09,61.755
2024-03-10,61.755
2024-03-11,61.2946
2024-03-12,60.0593
2024-03-13,58.3856
2024-03-14,59.1881
2024-03-15,58.6422
2024-03-16,58.6422
2024-03-17,58.6422
2024-03-18,57.3904
2024-03-19,56.7637
2024-03-20,58.238
2024-03-21,58.2968
2024-03-22,57.542
2024-03-23,57.542
2024-03-24,57.542
2024-03-25,57.6051
2024-03-26,57.7351
2024-03-27,59.0969
2024-03-28,59.6098
2024-03-29,59.6098
2024-03-30,59.6098
2024-03-31,59.6098
2024-04-01,58.6587
2024-04-02,57.8001
2024-04-03,60.336
2024-04-04,58.985
2024-04-05,59.1876
2024-04-06,59.1876
2024-04-07,59.1876
2024-04-08,59.6684
