,GRA US Equity
2023-05-03,67.19
2023-05-04,67.19
2023-05-05,67.19
2023-05-06,67.19
2023-05-07,67.19
2023-05-08,67.19
2023-05-09,67.19
2023-05-10,67.19
2023-05-11,67.19
2023-05-12,67.19
2023-05-13,67.19
2023-05-14,67.19
2023-05-15,67.19
2023-05-16,67.19
2023-05-17,67.19
2023-05-18,67.19
2023-05-19,67.19
2023-05-20,67.19
2023-05-21,67.19
2023-05-22,67.19
2023-05-23,67.19
2023-05-24,67.19
2023-05-25,67.19
2023-05-26,67.19
2023-05-27,67.19
2023-05-28,67.19
2023-05-29,67.19
2023-05-30,67.19
2023-05-31,67.19
2023-06-01,67.19
2023-06-02,67.19
2023-06-03,67.19
2023-06-04,67.19
2023-06-05,67.19
2023-06-06,67.19
2023-06-07,67.19
2023-06-08,67.19
2023-06-09,67.19
2023-06-10,67.19
2023-06-11,67.19
2023-06-12,67.19
2023-06-13,67.19
2023-06-14,67.19
2023-06-15,67.19
2023-06-16,67.19
2023-06-17,67.19
2023-06-18,67.19
2023-06-19,67.19
2023-06-20,67.19
2023-06-21,67.19
2023-06-22,67.19
2023-06-23,67.19
2023-06-24,67.19
2023-06-25,67.19
2023-06-26,67.19
2023-06-27,67.19
2023-06-28,67.19
2023-06-29,67.19
2023-06-30,67.19
2023-07-01,67.19
2023-07-02,67.19
2023-07-03,67.19
2023-07-04,67.19
2023-07-05,67.19
2023-07-06,67.19
2023-07-07,67.19
2023-07-08,67.19
2023-07-09,67.19
2023-07-10,67.19
2023-07-11,67.19
2023-07-12,67.19
2023-07-13,67.19
2023-07-14,67.19
2023-07-15,67.19
2023-07-16,67.19
2023-07-17,67.19
2023-07-18,67.19
2023-07-19,67.19
2023-07-20,67.19
2023-07-21,67.19
2023-07-22,67.19
2023-07-23,67.19
2023-07-24,67.19
2023-07-25,67.19
2023-07-26,67.19
2023-07-27,67.19
2023-07-28,67.19
2023-07-29,67.19
2023-07-30,67.19
2023-07-31,67.19
2023-08-01,67.19
2023-08-02,67.19
2023-08-03,67.19
2023-08-04,67.19
2023-08-05,67.19
2023-08-06,67.19
2023-08-07,67.19
2023-08-08,67.19
2023-08-09,67.19
2023-08-10,67.19
2023-08-11,67.19
2023-08-12,67.19
2023-08-13,67.19
2023-08-14,67.19
2023-08-15,67.19
2023-08-16,67.19
2023-08-17,67.19
2023-08-18,67.19
2023-08-19,67.19
2023-08-20,67.19
2023-08-21,67.19
2023-08-22,67.19
2023-08-23,67.19
2023-08-24,67.19
2023-08-25,67.19
2023-08-26,67.19
2023-08-27,67.19
2023-08-28,67.19
2023-08-29,67.19
2023-08-30,67.19
2023-08-31,67.19
2023-09-01,67.19
2023-09-02,67.19
2023-09-03,67.19
2023-09-04,67.19
2023-09-05,67.19
2023-09-06,67.19
2023-09-07,67.19
2023-09-08,67.19
2023-09-09,67.19
2023-09-10,67.19
2023-09-11,67.19
2023-09-12,67.19
2023-09-13,67.19
2023-09-14,67.19
2023-09-15,67.19
2023-09-16,67.19
2023-09-17,67.19
2023-09-18,67.19
2023-09-19,67.19
2023-09-20,67.19
2023-09-21,67.19
2023-09-22,67.19
2023-09-23,67.19
2023-09-24,67.19
2023-09-25,67.19
2023-09-26,67.19
2023-09-27,67.19
2023-09-28,67.19
2023-09-29,67.19
2023-09-30,67.19
2023-10-01,67.19
2023-10-02,67.19
2023-10-03,67.19
2023-10-04,67.19
2023-10-05,67.19
2023-10-06,67.19
2023-10-07,67.19
2023-10-08,67.19
2023-10-09,67.19
2023-10-10,67.19
2023-10-11,67.19
2023-10-12,67.19
2023-10-13,67.19
2023-10-14,67.19
2023-10-15,67.19
2023-10-16,67.19
2023-10-17,67.19
2023-10-18,67.19
2023-10-19,67.19
2023-10-20,67.19
2023-10-21,67.19
2023-10-22,67.19
2023-10-23,67.19
2023-10-24,67.19
2023-10-25,67.19
2023-10-26,67.19
2023-10-27,67.19
2023-10-28,67.19
2023-10-29,67.19
2023-10-30,67.19
2023-10-31,67.19
2023-11-01,67.19
2023-11-02,67.19
2023-11-03,67.19
2023-11-04,67.19
2023-11-05,67.19
2023-11-06,67.19
2023-11-07,67.19
2023-11-08,67.19
2023-11-09,67.19
2023-11-10,67.19
2023-11-11,67.19
2023-11-12,67.19
2023-11-13,67.19
2023-11-14,67.19
2023-11-15,67.19
2023-11-16,67.19
2023-11-17,67.19
2023-11-18,67.19
2023-11-19,67.19
2023-11-20,67.19
2023-11-21,67.19
2023-11-22,67.19
2023-11-23,67.19
2023-11-24,67.19
2023-11-25,67.19
2023-11-26,67.19
2023-11-27,67.19
2023-11-28,67.19
2023-11-29,67.19
2023-11-30,67.19
2023-12-01,67.19
2023-12-02,67.19
2023-12-03,67.19
2023-12-04,67.19
2023-12-05,67.19
2023-12-06,67.19
2023-12-07,67.19
2023-12-08,67.19
2023-12-09,67.19
2023-12-10,67.19
2023-12-11,67.19
2023-12-12,67.19
2023-12-13,67.19
2023-12-14,67.19
2023-12-15,67.19
2023-12-16,67.19
2023-12-17,67.19
2023-12-18,67.19
2023-12-19,67.19
2023-12-20,67.19
2023-12-21,67.19
2023-12-22,67.19
2023-12-23,67.19
2023-12-24,67.19
2023-12-25,67.19
2023-12-26,67.19
2023-12-27,67.19
2023-12-28,67.19
2023-12-29,67.19
2023-12-30,67.19
2023-12-31,67.19
2024-01-01,67.19
2024-01-02,67.19
2024-01-03,67.19
2024-01-04,67.19
2024-01-05,67.19
2024-01-06,67.19
2024-01-07,67.19
2024-01-08,67.19
2024-01-09,67.19
2024-01-10,67.19
2024-01-11,67.19
2024-01-12,67.19
2024-01-13,67.19
2024-01-14,67.19
2024-01-15,67.19
2024-01-16,67.19
2024-01-17,67.19
2024-01-18,67.19
2024-01-19,67.19
2024-01-20,67.19
2024-01-21,67.19
2024-01-22,67.19
2024-01-23,67.19
2024-01-24,67.19
2024-01-25,67.19
2024-01-26,67.19
2024-01-27,67.19
2024-01-28,67.19
2024-01-29,67.19
2024-01-30,67.19
2024-01-31,67.19
2024-02-01,67.19
2024-02-02,67.19
2024-02-03,67.19
2024-02-04,67.19
2024-02-05,67.19
2024-02-06,67.19
2024-02-07,67.19
2024-02-08,67.19
2024-02-09,67.19
2024-02-10,67.19
2024-02-11,67.19
2024-02-12,67.19
2024-02-13,67.19
2024-02-14,67.19
2024-02-15,67.19
2024-02-16,67.19
2024-02-17,67.19
2024-02-18,67.19
2024-02-19,67.19
2024-02-20,67.19
2024-02-21,67.19
2024-02-22,67.19
2024-02-23,67.19
2024-02-24,67.19
2024-02-25,67.19
2024-02-26,67.19
2024-02-27,67.19
2024-02-28,67.19
2024-02-29,67.19
2024-03-01,67.19
2024-03-02,67.19
2024-03-03,67.19
2024-03-04,67.19
2024-03-05,67.19
2024-03-06,67.19
2024-03-07,67.19
2024-03-08,67.19
2024-03-09,67.19
2024-03-10,67.19
2024-03-11,67.19
2024-03-12,67.19
2024-03-13,67.19
2024-03-14,67.19
2024-03-15,67.19
2024-03-16,67.19
2024-03-17,67.19
2024-03-18,67.19
2024-03-19,67.19
2024-03-20,67.19
2024-03-21,67.19
2024-03-22,67.19
2024-03-23,67.19
2024-03-24,67.19
2024-03-25,67.19
2024-03-26,67.19
2024-03-27,67.19
2024-03-28,67.19
2024-03-29,67.19
2024-03-30,67.19
2024-03-31,67.19
2024-04-01,67.19
2024-04-02,67.19
2024-04-03,67.19
2024-04-04,67.19
2024-04-05,67.19
2024-04-06,67.19
2024-04-07,67.19
2024-04-08,67.19
