,UPS US Equity
2023-03-18,54.7159
2023-03-19,54.7159
2023-03-20,51.6985
2023-03-21,54.3053
2023-03-22,53.1807
2023-03-23,52.9538
2023-03-24,53.5928
2023-03-25,53.5928
2023-03-26,53.5928
2023-03-27,54.6148
2023-03-28,54.9515
2023-03-29,57.8983
2023-03-30,57.5029
2023-03-31,59.6767
2023-04-01,59.6767
2023-04-02,59.6767
2023-04-03,59.3842
2023-04-04,56.1066
2023-04-05,54.8873
2023-04-06,54.0637
2023-04-07,54.0637
2023-04-08,54.0637
2023-04-09,54.0637
2023-04-10,55.4796
2023-04-11,57.2564
2023-04-12,54.5811
2023-04-13,55.5318
2023-04-14,57.0443
2023-04-15,57.0443
2023-04-16,57.0443
2023-04-17,57.3811
2023-04-18,58.0534
2023-04-19,59.5717
2023-04-20,58.3702
2023-04-21,58.5596
2023-04-22,58.5596
2023-04-23,58.5596
2023-04-24,59.0953
2023-04-25,41.9501
2023-04-26,39.6848
2023-04-27,44.0456
2023-04-28,45.6512
2023-04-29,45.6512
2023-04-30,45.6512
2023-05-01,47.4691
2023-05-02,44.6506
2023-05-03,43.421
2023-05-04,41.9122
2023-05-05,43.8588
2023-05-06,43.8588
2023-05-07,43.8588
2023-05-08,43.0367
2023-05-09,42.2002
2023-05-10,41.3331
2023-05-11,40.5313
2023-05-12,40.464
2023-05-13,40.464
2023-05-14,40.464
2023-05-15,40.7876
2023-05-16,39.3708
2023-05-17,43.6635
2023-05-18,43.4491
2023-05-19,43.3733
2023-05-20,43.3733
2023-05-21,43.3733
2023-05-22,43.9066
2023-05-23,42.6737
2023-05-24,41.2323
2023-05-25,44.5196
2023-05-26,44.8288
2023-05-27,44.8288
2023-05-28,44.8288
2023-05-29,44.8288
2023-05-30,43.4937
2023-05-31,41.5421
2023-06-01,42.3469
2023-06-02,44.545
2023-06-03,44.545
2023-06-04,44.545
2023-06-05,42.8688
2023-06-06,42.6802
2023-06-07,46.3525
2023-06-08,46.3368
2023-06-09,45.5464
2023-06-10,45.5464
2023-06-11,45.5464
2023-06-12,46.5093
2023-06-13,47.823
2023-06-14,49.6541
2023-06-15,53.1737
2023-06-16,52.7846
2023-06-17,52.7846
2023-06-18,52.7846
2023-06-19,52.7846
2023-06-20,51.5669
2023-06-21,48.3601
2023-06-22,46.5106
2023-06-23,44.8619
2023-06-24,44.8619
2023-06-25,44.8619
2023-06-26,48.0176
2023-06-27,49.6711
2023-06-28,50.5108
2023-06-29,50.845
2023-06-30,53.5099
2023-07-01,53.5099
2023-07-02,53.5099
2023-07-03,56.9224
2023-07-04,56.9224
2023-07-05,53.5066
2023-07-06,52.9102
2023-07-07,53.2849
2023-07-08,53.2849
2023-07-09,53.2849
2023-07-10,54.5098
2023-07-11,57.3881
2023-07-12,58.2615
2023-07-13,57.1658
2023-07-14,57.0675
2023-07-15,57.0675
2023-07-16,57.0675
2023-07-17,54.6201
2023-07-18,56.0365
2023-07-19,57.1332
2023-07-20,57.8237
2023-07-21,58.097
2023-07-22,58.097
2023-07-23,58.097
2023-07-24,58.8929
2023-07-25,55.0936
2023-07-26,54.793
2023-07-27,56.5346
2023-07-28,57.6209
2023-07-29,57.6209
2023-07-30,57.6209
2023-07-31,56.8062
2023-08-01,55.0783
2023-08-02,52.8834
2023-08-03,51.0717
2023-08-04,50.5297
2023-08-05,50.5297
2023-08-06,50.5297
2023-08-07,51.6761
2023-08-08,50.0883
2023-08-09,48.941
2023-08-10,49.956
2023-08-11,47.8522
2023-08-12,47.8522
2023-08-13,47.8522
2023-08-14,46.7947
2023-08-15,44.7224
2023-08-16,42.5398
2023-08-17,42.5398
2023-08-18,43.1291
2023-08-19,43.1291
2023-08-20,43.1291
2023-08-21,40.751
2023-08-22,39.4183
2023-08-23,41.856
2023-08-24,40.295
2023-08-25,42.5016
2023-08-26,42.5016
2023-08-27,42.5016
2023-08-28,42.4755
2023-08-29,45.8089
2023-08-30,46.0976
2023-08-31,43.681
2023-09-01,42.4463
2023-09-02,42.4463
2023-09-03,42.4463
2023-09-04,42.4463
2023-09-05,39.1509
2023-09-06,37.8971
2023-09-07,37.8442
2023-09-08,36.9306
2023-09-09,36.9306
2023-09-10,36.9306
2023-09-11,36.8157
2023-09-12,33.6919
2023-09-13,35.3599
2023-09-14,38.9737
2023-09-15,38.7874
2023-09-16,38.7874
2023-09-17,38.7874
2023-09-18,37.2156
2023-09-19,36.8912
2023-09-20,36.6071
2023-09-21,34.9447
2023-09-22,33.7605
2023-09-23,33.7605
2023-09-24,33.7605
2023-09-25,34.4981
2023-09-26,32.7811
2023-09-27,33.5056
2023-09-28,37.7133
2023-09-29,38.1978
2023-09-30,38.1978
2023-10-01,38.1978
2023-10-02,37.5527
2023-10-03,36.4797
2023-10-04,36.4554
2023-10-05,36.1728
2023-10-06,37.4849
2023-10-07,37.4849
2023-10-08,37.4849
2023-10-09,37.5893
2023-10-10,39.3989
2023-10-11,39.1562
2023-10-12,39.28
2023-10-13,38.9724
2023-10-14,38.9724
2023-10-15,38.9724
2023-10-16,41.4545
2023-10-17,42.2744
2023-10-18,38.7183
2023-10-19,37.0304
2023-10-20,36.9357
2023-10-21,36.9357
2023-10-22,36.9357
2023-10-23,33.5636
2023-10-24,35.4253
2023-10-25,33.4287
2023-10-26,27.5648
2023-10-27,25.7534
2023-10-28,25.7534
2023-10-29,25.7534
2023-10-30,31.2178
2023-10-31,34.3437
2023-11-01,33.4213
2023-11-02,36.1026
2023-11-03,37.1429
2023-11-04,37.1429
2023-11-05,37.1429
2023-11-06,36.7235
2023-11-07,36.4206
2023-11-08,36.5495
2023-11-09,35.0782
2023-11-10,34.9164
2023-11-11,34.9164
2023-11-12,34.9164
2023-11-13,35.001
2023-11-14,41.5504
2023-11-15,46.0494
2023-11-16,45.8122
2023-11-17,46.9746
2023-11-18,46.9746
2023-11-19,46.9746
2023-11-20,48.6673
2023-11-21,48.8796
2023-11-22,49.9295
2023-11-23,49.9295
2023-11-24,51.2814
2023-11-25,51.2814
2023-11-26,51.2814
2023-11-27,48.689
2023-11-28,49.9233
2023-11-29,51.5483
2023-11-30,50.8002
2023-12-01,54.1416
2023-12-02,54.1416
2023-12-03,54.1416
2023-12-04,55.1069
2023-12-05,53.0922
2023-12-06,54.2042
2023-12-07,55.3761
2023-12-08,55.1348
2023-12-09,55.1348
2023-12-10,55.1348
2023-12-11,54.4963
2023-12-12,53.9864
2023-12-13,55.942
2023-12-14,60.6451
2023-12-15,61.1323
2023-12-16,61.1323
2023-12-17,61.1323
2023-12-18,59.3375
2023-12-19,59.3825
2023-12-20,53.6546
2023-12-21,53.8522
2023-12-22,54.9356
2023-12-23,54.9356
2023-12-24,54.9356
2023-12-25,54.9356
2023-12-26,54.6677
2023-12-27,53.2151
2023-12-28,53.7176
2023-12-29,53.6162
2023-12-30,53.6162
2023-12-31,53.6162
2024-01-01,53.6162
2024-01-02,54.8396
2024-01-03,53.782
2024-01-04,53.0542
2024-01-05,55.0341
2024-01-06,55.0341
2024-01-07,55.0341
2024-01-08,56.3548
2024-01-09,56.3769
2024-01-10,57.7914
2024-01-11,54.9544
2024-01-12,53.6542
2024-01-13,53.6542
2024-01-14,53.6542
2024-01-15,53.6542
2024-01-16,49.791
2024-01-17,48.8508
2024-01-18,51.2854
2024-01-19,51.7198
2024-01-20,51.7198
2024-01-21,51.7198
2024-01-22,53.7466
2024-01-23,55.4003
2024-01-24,50.912
2024-01-25,54.3529
2024-01-26,53.8415
2024-01-27,53.8415
2024-01-28,53.8415
2024-01-29,52.2536
2024-01-30,39.9217
2024-01-31,37.6788
2024-02-01,38.258
2024-02-02,37.8583
2024-02-03,37.8583
2024-02-04,37.8583
2024-02-05,35.9374
2024-02-06,43.2879
2024-02-07,44.5579
2024-02-08,45.2117
2024-02-09,43.9042
2024-02-10,43.9042
2024-02-11,43.9042
2024-02-12,45.082
2024-02-13,43.077
2024-02-14,42.5549
2024-02-15,45.3367
2024-02-16,48.2435
2024-02-17,48.2435
2024-02-18,48.2435
2024-02-19,48.2435
2024-02-20,48.4566
2024-02-21,48.1268
2024-02-22,49.529
2024-02-23,48.507
2024-02-24,48.507
2024-02-25,48.507
2024-02-26,47.4662
2024-02-27,48.249
2024-02-28,47.7708
2024-02-29,48.2903
2024-03-01,48.0884
2024-03-02,48.0884
2024-03-03,48.0884
2024-03-04,50.8021
2024-03-05,49.7988
2024-03-06,52.7363
2024-03-07,53.5726
2024-03-08,54.1098
2024-03-09,54.1098
2024-03-10,54.1098
2024-03-11,54.8855
2024-03-12,57.3672
2024-03-13,54.2896
2024-03-14,53.3072
2024-03-15,52.7174
2024-03-16,52.7174
2024-03-17,52.7174
2024-03-18,50.8374
2024-03-19,52.4152
2024-03-20,53.9932
2024-03-21,54.5529
2024-03-22,55.5029
2024-03-23,55.5029
2024-03-24,55.5029
2024-03-25,55.8047
2024-03-26,42.9636
2024-03-27,46.4917
2024-03-28,47.7203
2024-03-29,47.7203
2024-03-30,47.7203
2024-03-31,47.7203
2024-04-01,46.8557
2024-04-02,48.323
2024-04-03,51.1672
2024-04-04,49.1319
2024-04-05,50.3558
2024-04-06,50.3558
2024-04-07,50.3558
2024-04-08,49.5407
