,FL US Equity
2023-03-21,52.4837
2023-03-22,46.1366
2023-03-23,44.0691
2023-03-24,44.5452
2023-03-25,44.5452
2023-03-26,44.5452
2023-03-27,46.3589
2023-03-28,48.3433
2023-03-29,48.2586
2023-03-30,47.3993
2023-03-31,47.8031
2023-04-01,47.8031
2023-04-02,47.8031
2023-04-03,51.0083
2023-04-04,50.6919
2023-04-05,49.6976
2023-04-06,49.1519
2023-04-07,49.1519
2023-04-08,49.1519
2023-04-09,49.1519
2023-04-10,49.37
2023-04-11,50.722
2023-04-12,48.761
2023-04-13,48.4643
2023-04-14,48.7225
2023-04-15,48.7225
2023-04-16,48.7225
2023-04-17,50.3104
2023-04-18,51.7719
2023-04-19,51.9806
2023-04-20,52.8462
2023-04-21,51.5109
2023-04-22,51.5109
2023-04-23,51.5109
2023-04-24,53.0607
2023-04-25,50.2674
2023-04-26,51.4261
2023-04-27,52.6534
2023-04-28,53.0836
2023-04-29,53.0836
2023-04-30,53.0836
2023-05-01,53.3031
2023-05-02,50.3543
2023-05-03,49.9996
2023-05-04,46.9008
2023-05-05,50.862
2023-05-06,50.862
2023-05-07,50.862
2023-05-08,48.2284
2023-05-09,48.3655
2023-05-10,46.0718
2023-05-11,45.6404
2023-05-12,47.1043
2023-05-13,47.1043
2023-05-14,47.1043
2023-05-15,48.9301
2023-05-16,46.9698
2023-05-17,52.366
2023-05-18,52.2765
2023-05-19,34.8557
2023-05-20,34.8557
2023-05-21,34.8557
2023-05-22,32.3145
2023-05-23,31.8306
2023-05-24,30.9547
2023-05-25,30.6424
2023-05-26,31.5872
2023-05-27,31.5872
2023-05-28,31.5872
2023-05-29,31.5872
2023-05-30,31.3516
2023-05-31,30.6519
2023-06-01,30.1325
2023-06-02,32.5849
2023-06-03,32.5849
2023-06-04,32.5849
2023-06-05,31.2639
2023-06-06,32.524
2023-06-07,35.7315
2023-06-08,35.5334
2023-06-09,34.7483
2023-06-10,34.7483
2023-06-11,34.7483
2023-06-12,36.6922
2023-06-13,36.822
2023-06-14,37.7463
2023-06-15,38.9776
2023-06-16,38.1824
2023-06-17,38.1824
2023-06-18,38.1824
2023-06-19,38.1824
2023-06-20,37.3255
2023-06-21,37.4192
2023-06-22,37.2034
2023-06-23,36.4068
2023-06-24,36.4068
2023-06-25,36.4068
2023-06-26,37.2409
2023-06-27,37.9551
2023-06-28,37.6543
2023-06-29,39.2278
2023-06-30,39.648
2023-07-01,39.648
2023-07-02,39.648
2023-07-03,38.7473
2023-07-04,38.7473
2023-07-05,37.7742
2023-07-06,37.5007
2023-07-07,37.1529
2023-07-08,37.1529
2023-07-09,37.1529
2023-07-10,38.7685
2023-07-11,40.1857
2023-07-12,38.6376
2023-07-13,39.0289
2023-07-14,38.54
2023-07-15,38.54
2023-07-16,38.54
2023-07-17,38.4802
2023-07-18,40.6104
2023-07-19,40.989
2023-07-20,40.1505
2023-07-21,39.2116
2023-07-22,39.2116
2023-07-23,39.2116
2023-07-24,39.888
2023-07-25,39.3222
2023-07-26,41.2531
2023-07-27,40.121
2023-07-28,43.2428
2023-07-29,43.2428
2023-07-30,43.2428
2023-07-31,45.1513
2023-08-01,43.3421
2023-08-02,42.2003
2023-08-03,42.5335
2023-08-04,42.8742
2023-08-05,42.8742
2023-08-06,42.8742
2023-08-07,43.4293
2023-08-08,43.9575
2023-08-09,42.6396
2023-08-10,41.6967
2023-08-11,41.6967
2023-08-12,41.6967
2023-08-13,41.6967
2023-08-14,42.704
2023-08-15,42.2682
2023-08-16,41.6525
2023-08-17,41.2382
2023-08-18,41.8789
2023-08-19,41.8789
2023-08-20,41.8789
2023-08-21,39.2245
2023-08-22,36.1436
2023-08-23,24.8311
2023-08-24,27.7551
2023-08-25,27.4187
2023-08-26,27.4187
2023-08-27,27.4187
2023-08-28,31.893
2023-08-29,31.5855
2023-08-30,32.3614
2023-08-31,35.862
2023-09-01,36.6543
2023-09-02,36.6543
2023-09-03,36.6543
2023-09-04,36.6543
2023-09-05,34.8208
2023-09-06,34.9515
2023-09-07,34.3985
2023-09-08,33.6347
2023-09-09,33.6347
2023-09-10,33.6347
2023-09-11,32.8795
2023-09-12,32.338
2023-09-13,32.2848
2023-09-14,36.3322
2023-09-15,35.9747
2023-09-16,35.9747
2023-09-17,35.9747
2023-09-18,35.1014
2023-09-19,36.1223
2023-09-20,35.5846
2023-09-21,36.1143
2023-09-22,35.5313
2023-09-23,35.5313
2023-09-24,35.5313
2023-09-25,34.8418
2023-09-26,33.8438
2023-09-27,33.5897
2023-09-28,34.0592
2023-09-29,35.7258
2023-09-30,35.7258
2023-10-01,35.7258
2023-10-02,39.6502
2023-10-03,39.0151
2023-10-04,40.8195
2023-10-05,42.7251
2023-10-06,45.4852
2023-10-07,45.4852
2023-10-08,45.4852
2023-10-09,48.5877
2023-10-10,49.6825
2023-10-11,49.4582
2023-10-12,50.3697
2023-10-13,50.404
2023-10-14,50.404
2023-10-15,50.404
2023-10-16,53.5245
2023-10-17,54.0652
2023-10-18,53.9507
2023-10-19,53.5592
2023-10-20,52.8453
2023-10-21,52.8453
2023-10-22,52.8453
2023-10-23,48.5666
2023-10-24,47.8693
2023-10-25,47.4465
2023-10-26,48.1959
2023-10-27,45.4436
2023-10-28,45.4436
2023-10-29,45.4436
2023-10-30,49.1056
2023-10-31,50.6913
2023-11-01,51.4384
2023-11-02,54.5268
2023-11-03,56.9836
2023-11-04,56.9836
2023-11-05,56.9836
2023-11-06,54.1851
2023-11-07,52.1526
2023-11-08,49.8058
2023-11-09,47.9037
2023-11-10,48.2562
2023-11-11,48.2562
2023-11-12,48.2562
2023-11-13,46.3738
2023-11-14,49.5998
2023-11-15,53.413
2023-11-16,49.6551
2023-11-17,53.5287
2023-11-18,53.5287
2023-11-19,53.5287
2023-11-20,56.3789
2023-11-21,55.1075
2023-11-22,53.9127
2023-11-23,53.9127
2023-11-24,56.0651
2023-11-25,56.0651
2023-11-26,56.0651
2023-11-27,55.388
2023-11-28,57.2447
2023-11-29,65.123
2023-11-30,62.8098
2023-12-01,67.321
2023-12-02,67.321
2023-12-03,67.321
2023-12-04,67.5553
2023-12-05,63.4932
2023-12-06,62.8417
2023-12-07,62.9954
2023-12-08,62.5198
2023-12-09,62.5198
2023-12-10,62.5198
2023-12-11,61.9154
2023-12-12,60.1702
2023-12-13,62.2933
2023-12-14,66.9333
2023-12-15,64.3466
2023-12-16,64.3466
2023-12-17,64.3466
2023-12-18,61.7412
2023-12-19,64.6841
2023-12-20,65.0956
2023-12-21,65.9744
2023-12-22,62.5272
2023-12-23,62.5272
2023-12-24,62.5272
2023-12-25,62.5272
2023-12-26,62.3415
2023-12-27,62.9913
2023-12-28,62.6836
2023-12-29,62.397
2023-12-30,62.397
2023-12-31,62.397
2024-01-01,62.397
2024-01-02,61.5812
2024-01-03,56.7312
2024-01-04,55.034
2024-01-05,56.4229
2024-01-06,56.4229
2024-01-07,56.4229
2024-01-08,58.1479
2024-01-09,58.2631
2024-01-10,58.4406
2024-01-11,56.0825
2024-01-12,54.1633
2024-01-13,54.1633
2024-01-14,54.1633
2024-01-15,54.1633
2024-01-16,50.4222
2024-01-17,51.5313
2024-01-18,50.1343
2024-01-19,48.8569
2024-01-20,48.8569
2024-01-21,48.8569
2024-01-22,53.0424
2024-01-23,53.8614
2024-01-24,53.3432
2024-01-25,54.3599
2024-01-26,54.1521
2024-01-27,54.1521
2024-01-28,54.1521
2024-01-29,54.9318
2024-01-30,55.6013
2024-01-31,52.1048
2024-02-01,55.9142
2024-02-02,54.9017
2024-02-03,54.9017
2024-02-04,54.9017
2024-02-05,51.7453
2024-02-06,53.2133
2024-02-07,52.2078
2024-02-08,53.6443
2024-02-09,54.1053
2024-02-10,54.1053
2024-02-11,54.1053
2024-02-12,57.5571
2024-02-13,55.2523
2024-02-14,54.9708
2024-02-15,57.3993
2024-02-16,56.4987
2024-02-17,56.4987
2024-02-18,56.4987
2024-02-19,56.4987
2024-02-20,59.6929
2024-02-21,61.1163
2024-02-22,62.4371
2024-02-23,64.1547
2024-02-24,64.1547
2024-02-25,64.1547
2024-02-26,61.1256
2024-02-27,62.3137
2024-02-28,60.5346
2024-02-29,61.1089
2024-03-01,61.4082
2024-03-02,61.4082
2024-03-03,61.4082
2024-03-04,59.4591
2024-03-05,60.2241
2024-03-06,40.7078
2024-03-07,40.9045
2024-03-08,40.7089
2024-03-09,40.7089
2024-03-10,40.7089
2024-03-11,40.6371
2024-03-12,41.0459
2024-03-13,39.3352
2024-03-14,38.9444
2024-03-15,38.3172
2024-03-16,38.3172
2024-03-17,38.3172
2024-03-18,39.3511
2024-03-19,40.431
2024-03-20,40.998
2024-03-21,41.0947
2024-03-22,42.8621
2024-03-23,42.8621
2024-03-24,42.8621
2024-03-25,46.2449
2024-03-26,48.381
2024-03-27,51.6412
2024-03-28,51.6206
2024-03-29,51.6206
2024-03-30,51.6206
2024-03-31,51.6206
2024-04-01,49.6174
2024-04-02,46.6551
2024-04-03,45.495
2024-04-04,43.7539
2024-04-05,43.3208
2024-04-06,43.3208
2024-04-07,43.3208
2024-04-08,42.8817
