,AAPL US Equity
2023-03-19,56.6804
2023-03-20,58.3902
2023-03-21,59.6798
2023-03-22,58.2396
2023-03-23,59.0158
2023-03-24,59.94
2023-03-25,59.94
2023-03-26,59.94
2023-03-27,57.9233
2023-03-28,57.2857
2023-03-29,59.566
2023-03-30,60.6729
2023-03-31,62.3749
2023-04-01,62.3749
2023-04-02,62.3749
2023-04-03,63.1987
2023-04-04,62.5959
2023-04-05,60.5275
2023-04-06,61.1664
2023-04-07,61.1664
2023-04-08,61.1664
2023-04-09,61.1664
2023-04-10,58.3132
2023-04-11,57.0262
2023-04-12,56.2948
2023-04-13,60.3939
2023-04-14,60.0206
2023-04-15,60.0206
2023-04-16,60.0206
2023-04-17,60.0352
2023-04-18,60.95
2023-04-19,61.7962
2023-04-20,60.6476
2023-04-21,58.768
2023-04-22,58.768
2023-04-23,58.768
2023-04-24,59.0179
2023-04-25,57.2129
2023-04-26,57.2013
2023-04-27,61.0049
2023-04-28,61.96
2023-04-29,61.96
2023-04-30,61.96
2023-05-01,61.849
2023-05-02,60.5393
2023-05-03,59.1933
2023-05-04,57.19
2023-05-05,63.2243
2023-05-06,63.2243
2023-05-07,63.2243
2023-05-08,63.1415
2023-05-09,61.0949
2023-05-10,62.3958
2023-05-11,62.5374
2023-05-12,61.3833
2023-05-13,61.3833
2023-05-14,61.3833
2023-05-15,60.7663
2023-05-16,60.7663
2023-05-17,61.2828
2023-05-18,63.1907
2023-05-19,63.278
2023-05-20,63.278
2023-05-21,63.278
2023-05-22,61.9521
2023-05-23,58.4671
2023-05-24,58.7219
2023-05-25,59.7704
2023-05-26,61.8948
2023-05-27,61.8948
2023-05-28,61.8948
2023-05-29,61.8948
2023-05-30,63.426
2023-05-31,63.3556
2023-06-01,65.5998
2023-06-02,66.2473
2023-06-03,66.2473
2023-06-04,66.2473
2023-06-05,64.2541
2023-06-06,63.7185
2023-06-07,61.7191
2023-06-08,64.0292
2023-06-09,64.3449
2023-06-10,64.3449
2023-06-11,64.3449
2023-06-12,66.5485
2023-06-13,65.8346
2023-06-14,66.3328
2023-06-15,67.8917
2023-06-16,66.2135
2023-06-17,66.2135
2023-06-18,66.2135
2023-06-19,66.2135
2023-06-20,66.2847
2023-06-21,64.6409
2023-06-22,67.0855
2023-06-23,66.5843
2023-06-24,66.5843
2023-06-25,66.5843
2023-06-26,64.3911
2023-06-27,66.6403
2023-06-28,67.5448
2023-06-29,67.8029
2023-06-30,70.8874
2023-07-01,70.8874
2023-07-02,70.8874
2023-07-03,68.5454
2023-07-04,68.5454
2023-07-05,66.8361
2023-07-06,67.1955
2023-07-07,65.4673
2023-07-08,65.4673
2023-07-09,65.4673
2023-07-10,62.4248
2023-07-11,61.6658
2023-07-12,63.1441
2023-07-13,63.802
2023-07-14,63.9318
2023-07-15,63.9318
2023-07-16,63.9318
2023-07-17,66.6523
2023-07-18,66.2451
2023-07-19,67.3331
2023-07-20,64.2523
2023-07-21,62.4664
2023-07-22,62.4664
2023-07-23,62.4664
2023-07-24,63.1869
2023-07-25,63.9557
2023-07-26,64.7265
2023-07-27,62.7087
2023-07-28,65.0096
2023-07-29,65.0096
2023-07-30,65.0096
2023-07-31,65.5323
2023-08-01,64.1807
2023-08-02,59.6265
2023-08-03,57.6538
2023-08-04,47.1481
2023-08-05,47.1481
2023-08-06,47.1481
2023-08-07,44.2922
2023-08-08,45.3287
2023-08-09,43.8968
2023-08-10,43.7017
2023-08-11,43.7724
2023-08-12,43.7724
2023-08-13,43.7724
2023-08-14,45.7323
2023-08-15,43.8301
2023-08-16,43.0197
2023-08-17,40.7437
2023-08-18,41.3556
2023-08-19,41.3556
2023-08-20,41.3556
2023-08-21,43.0324
2023-08-22,44.716
2023-08-23,49.0733
2023-08-24,44.6385
2023-08-25,46.9708
2023-08-26,46.9708
2023-08-27,46.9708
2023-08-28,48.5593
2023-08-29,52.2404
2023-08-30,55.2181
2023-08-31,55.3974
2023-09-01,56.6937
2023-09-02,56.6937
2023-09-03,56.6937
2023-09-04,56.6937
2023-09-05,56.8893
2023-09-06,50.2459
2023-09-07,45.8789
2023-09-08,46.437
2023-09-09,46.437
2023-09-10,46.437
2023-09-11,47.5029
2023-09-12,45.0956
2023-09-13,43.5367
2023-09-14,44.9771
2023-09-15,44.4179
2023-09-16,44.4179
2023-09-17,44.4179
2023-09-18,47.1733
2023-09-19,48.1612
2023-09-20,45.3084
2023-09-21,44.1301
2023-09-22,44.9466
2023-09-23,44.9466
2023-09-24,44.9466
2023-09-25,46.1674
2023-09-26,43.0159
2023-09-27,41.9166
2023-09-28,42.1764
2023-09-29,42.7065
2023-09-30,42.7065
2023-10-01,42.7065
2023-10-02,45.2432
2023-10-03,44.168
2023-10-04,45.4204
2023-10-05,46.6485
2023-10-06,49.0944
2023-10-07,49.0944
2023-10-08,49.0944
2023-10-09,50.4603
2023-10-10,49.9062
2023-10-11,51.2087
2023-10-12,52.0413
2023-10-13,50.229
2023-10-14,50.229
2023-10-15,50.229
2023-10-16,50.1029
2023-10-17,48.5786
2023-10-18,47.3356
2023-10-19,46.9749
2023-10-20,44.5886
2023-10-21,44.5886
2023-10-22,44.5886
2023-10-23,44.7237
2023-10-24,45.2302
2023-10-25,43.0593
2023-10-26,39.5282
2023-10-27,41.1066
2023-10-28,41.1066
2023-10-29,41.1066
2023-10-30,43.4817
2023-10-31,44.0232
2023-11-01,47.4928
2023-11-02,51.0255
2023-11-03,50.1338
2023-11-04,50.1338
2023-11-05,50.1338
2023-11-06,52.54
2023-11-07,54.8047
2023-11-08,55.708
2023-11-09,55.1961
2023-11-10,58.6637
2023-11-11,58.6637
2023-11-12,58.6637
2023-11-13,56.9393
2023-11-14,58.9966
2023-11-15,59.4295
2023-11-16,60.7094
2023-11-17,60.6861
2023-11-18,60.6861
2023-11-19,60.6861
2023-11-20,62.0133
2023-11-21,61.0323
2023-11-22,61.5528
2023-11-23,61.5528
2023-11-24,59.8977
2023-11-25,59.8977
2023-11-26,59.8977
2023-11-27,59.6748
2023-11-28,60.1942
2023-11-29,58.8696
2023-11-30,59.3902
2023-12-01,60.5393
2023-12-02,60.5393
2023-12-03,60.5393
2023-12-04,58.1509
2023-12-05,61.6052
2023-12-06,60.1883
2023-12-07,61.7995
2023-12-08,62.9451
2023-12-09,62.9451
2023-12-10,62.9451
2023-12-11,59.6916
2023-12-12,60.9542
2023-12-13,63.4687
2023-12-14,63.5807
2023-12-15,62.863
2023-12-16,62.863
2023-12-17,62.863
2023-12-18,60.6596
2023-12-19,61.5314
2023-12-20,58.8216
2023-12-21,58.6317
2023-12-22,57.255
2023-12-23,57.255
2023-12-24,57.255
2023-12-25,57.255
2023-12-26,56.5554
2023-12-27,56.655
2023-12-28,57.0926
2023-12-29,55.6727
2023-12-30,55.6727
2023-12-31,55.6727
2024-01-01,55.6727
2024-01-02,47.6314
2024-01-03,46.2376
2024-01-04,43.9955
2024-01-05,43.3177
2024-01-06,43.3177
2024-01-07,43.3177
2024-01-08,48.2652
2024-01-09,47.8509
2024-01-10,48.9835
2024-01-11,48.3626
2024-01-12,48.7323
2024-01-13,48.7323
2024-01-14,48.7323
2024-01-15,48.7323
2024-01-16,46.3499
2024-01-17,45.3974
2024-01-18,51.8132
2024-01-19,54.5346
2024-01-20,54.5346
2024-01-21,54.5346
2024-01-22,56.5531
2024-01-23,57.6304
2024-01-24,56.8615
2024-01-25,56.4832
2024-01-26,54.4942
2024-01-27,54.4942
2024-01-28,54.4942
2024-01-29,53.7226
2024-01-30,49.8199
2024-01-31,46.3815
2024-02-01,48.8496
2024-02-02,47.9129
2024-02-03,47.9129
2024-02-04,47.9129
2024-02-05,49.72
2024-02-06,51.2683
2024-02-07,51.3735
2024-02-08,50.2615
2024-02-09,51.0369
2024-02-10,51.0369
2024-02-11,51.0369
2024-02-12,49.2819
2024-02-13,47.1981
2024-02-14,46.3431
2024-02-15,46.0618
2024-02-16,44.5662
2024-02-17,44.5662
2024-02-18,44.5662
2024-02-19,44.5662
2024-02-20,43.8535
2024-02-21,44.7792
2024-02-22,47.2081
2024-02-23,45.3461
2024-02-24,45.3461
2024-02-25,45.3461
2024-02-26,44.0255
2024-02-27,45.7907
2024-02-28,44.5933
2024-02-29,43.9351
2024-03-01,42.8703
2024-03-02,42.8703
2024-03-03,42.8703
2024-03-04,38.8005
2024-03-05,35.0422
2024-03-06,34.3511
2024-03-07,34.2671
2024-03-08,36.5775
2024-03-09,36.5775
2024-03-10,36.5775
2024-03-11,39.1603
2024-03-12,39.7634
2024-03-13,38.0562
2024-03-14,40.4128
2024-03-15,40.0922
2024-03-16,40.0922
2024-03-17,40.0922
2024-03-18,41.4825
2024-03-19,44.349
2024-03-20,47.2808
2024-03-21,40.9852
2024-03-22,41.9814
2024-03-23,41.9814
2024-03-24,41.9814
2024-03-25,40.8601
2024-03-26,39.9795
2024-03-27,43.9274
2024-03-28,42.4588
2024-03-29,42.4588
2024-03-30,42.4588
2024-03-31,42.4588
2024-04-01,41.3263
2024-04-02,40.4112
2024-04-03,41.326
2024-04-04,40.6642
2024-04-05,41.5508
2024-04-06,41.5508
2024-04-07,41.5508
2024-04-08,40.6173
