,DVA US Equity
2023-03-19,45.6949
2023-03-20,47.5978
2023-03-21,47.9228
2023-03-22,45.8902
2023-03-23,43.885
2023-03-24,45.3253
2023-03-25,45.3253
2023-03-26,45.3253
2023-03-27,46.9732
2023-03-28,47.2923
2023-03-29,49.068
2023-03-30,50.4704
2023-03-31,53.0148
2023-04-01,53.0148
2023-04-02,53.0148
2023-04-03,53.8373
2023-04-04,53.653
2023-04-05,55.5968
2023-04-06,54.7755
2023-04-07,54.7755
2023-04-08,54.7755
2023-04-09,54.7755
2023-04-10,55.1112
2023-04-11,57.9472
2023-04-12,55.3847
2023-04-13,56.9146
2023-04-14,56.1254
2023-04-15,56.1254
2023-04-16,56.1254
2023-04-17,55.943
2023-04-18,55.2557
2023-04-19,55.4241
2023-04-20,54.4981
2023-04-21,58.8003
2023-04-22,58.8003
2023-04-23,58.8003
2023-04-24,61.5496
2023-04-25,59.9109
2023-04-26,57.9537
2023-04-27,60.2245
2023-04-28,63.0153
2023-04-29,63.0153
2023-04-30,63.0153
2023-05-01,63.0495
2023-05-02,59.177
2023-05-03,58.8487
2023-05-04,57.1186
2023-05-05,58.7813
2023-05-06,58.7813
2023-05-07,58.7813
2023-05-08,59.7299
2023-05-09,70.6127
2023-05-10,68.2104
2023-05-11,62.6175
2023-05-12,60.03
2023-05-13,60.03
2023-05-14,60.03
2023-05-15,62.7068
2023-05-16,64.0245
2023-05-17,64.0956
2023-05-18,65.8943
2023-05-19,65.0228
2023-05-20,65.0228
2023-05-21,65.0228
2023-05-22,64.2464
2023-05-23,60.2314
2023-05-24,59.3328
2023-05-25,57.7239
2023-05-26,56.6987
2023-05-27,56.6987
2023-05-28,56.6987
2023-05-29,56.6987
2023-05-30,54.3187
2023-05-31,55.614
2023-06-01,56.6714
2023-06-02,60.4485
2023-06-03,60.4485
2023-06-04,60.4485
2023-06-05,60.8168
2023-06-06,60.9243
2023-06-07,62.0729
2023-06-08,61.3731
2023-06-09,57.7263
2023-06-10,57.7263
2023-06-11,57.7263
2023-06-12,57.1989
2023-06-13,58.3594
2023-06-14,57.2973
2023-06-15,57.0148
2023-06-16,57.3843
2023-06-17,57.3843
2023-06-18,57.3843
2023-06-19,57.3843
2023-06-20,57.7051
2023-06-21,57.3509
2023-06-22,58.8065
2023-06-23,56.8768
2023-06-24,56.8768
2023-06-25,56.8768
2023-06-26,55.8745
2023-06-27,54.1287
2023-06-28,56.2323
2023-06-29,57.631
2023-06-30,59.4773
2023-07-01,59.4773
2023-07-02,59.4773
2023-07-03,59.8088
2023-07-04,59.8088
2023-07-05,60.4666
2023-07-06,61.1138
2023-07-07,63.2088
2023-07-08,63.2088
2023-07-09,63.2088
2023-07-10,62.8496
2023-07-11,61.7245
2023-07-12,63.0276
2023-07-13,61.2187
2023-07-14,61.769
2023-07-15,61.769
2023-07-16,61.769
2023-07-17,62.6709
2023-07-18,64.4604
2023-07-19,61.827
2023-07-20,62.65
2023-07-21,57.8591
2023-07-22,57.8591
2023-07-23,57.8591
2023-07-24,56.7329
2023-07-25,57.7952
2023-07-26,54.9233
2023-07-27,53.0984
2023-07-28,54.4499
2023-07-29,54.4499
2023-07-30,54.4499
2023-07-31,55.6923
2023-08-01,56.2125
2023-08-02,55.5046
2023-08-03,54.8077
2023-08-04,63.2489
2023-08-05,63.2489
2023-08-06,63.2489
2023-08-07,66.6851
2023-08-08,63.6772
2023-08-09,62.3986
2023-08-10,60.0973
2023-08-11,59.9777
2023-08-12,59.9777
2023-08-13,59.9777
2023-08-14,57.9056
2023-08-15,55.3987
2023-08-16,54.1449
2023-08-17,49.4968
2023-08-18,50.6025
2023-08-19,50.6025
2023-08-20,50.6025
2023-08-21,51.0006
2023-08-22,50.706
2023-08-23,51.213
2023-08-24,49.873
2023-08-25,49.2918
2023-08-26,49.2918
2023-08-27,49.2918
2023-08-28,49.2109
2023-08-29,51.4634
2023-08-30,52.938
2023-08-31,51.6481
2023-09-01,52.4163
2023-09-02,52.4163
2023-09-03,52.4163
2023-09-04,52.4163
2023-09-05,44.3155
2023-09-06,47.2927
2023-09-07,43.4813
2023-09-08,43.7587
2023-09-09,43.7587
2023-09-10,43.7587
2023-09-11,44.7077
2023-09-12,45.9048
2023-09-13,50.7684
2023-09-14,47.706
2023-09-15,47.6409
2023-09-16,47.6409
2023-09-17,47.6409
2023-09-18,49.3567
2023-09-19,51.8395
2023-09-20,53.3205
2023-09-21,52.146
2023-09-22,48.0278
2023-09-23,48.0278
2023-09-24,48.0278
2023-09-25,47.8992
2023-09-26,44.8831
2023-09-27,44.957
2023-09-28,45.6607
2023-09-29,43.8286
2023-09-30,43.8286
2023-10-01,43.8286
2023-10-02,44.5695
2023-10-03,43.1442
2023-10-04,42.5525
2023-10-05,40.6722
2023-10-06,39.1024
2023-10-07,39.1024
2023-10-08,39.1024
2023-10-09,38.1034
2023-10-10,42.0122
2023-10-11,30.8538
2023-10-12,29.7388
2023-10-13,29.4297
2023-10-14,29.4297
2023-10-15,29.4297
2023-10-16,31.1487
2023-10-17,33.367
2023-10-18,36.1421
2023-10-19,39.3318
2023-10-20,36.6367
2023-10-21,36.6367
2023-10-22,36.6367
2023-10-23,38.0819
2023-10-24,40.4146
2023-10-25,38.7235
2023-10-26,37.9962
2023-10-27,37.5232
2023-10-28,37.5232
2023-10-29,37.5232
2023-10-30,37.4362
2023-10-31,38.1102
2023-11-01,38.3547
2023-11-02,38.7954
2023-11-03,40.7381
2023-11-04,40.7381
2023-11-05,40.7381
2023-11-06,40.3503
2023-11-07,41.6901
2023-11-08,46.8906
2023-11-09,46.4368
2023-11-10,45.2409
2023-11-11,45.2409
2023-11-12,45.2409
2023-11-13,50.6134
2023-11-14,53.8626
2023-11-15,55.7547
2023-11-16,55.9614
2023-11-17,57.1018
2023-11-18,57.1018
2023-11-19,57.1018
2023-11-20,58.1751
2023-11-21,58.1909
2023-11-22,59.7101
2023-11-23,59.7101
2023-11-24,59.4553
2023-11-25,59.4553
2023-11-26,59.4553
2023-11-27,59.5608
2023-11-28,59.7938
2023-11-29,59.7175
2023-11-30,61.2926
2023-12-01,63.5632
2023-12-02,63.5632
2023-12-03,63.5632
2023-12-04,65.2501
2023-12-05,62.6446
2023-12-06,62.0619
2023-12-07,63.3017
2023-12-08,64.6917
2023-12-09,64.6917
2023-12-10,64.6917
2023-12-11,63.8621
2023-12-12,65.0111
2023-12-13,65.2533
2023-12-14,62.9706
2023-12-15,60.9421
2023-12-16,60.9421
2023-12-17,60.9421
2023-12-18,61.9961
2023-12-19,61.306
2023-12-20,57.893
2023-12-21,58.7195
2023-12-22,58.149
2023-12-23,58.149
2023-12-24,58.149
2023-12-25,58.149
2023-12-26,58.3244
2023-12-27,57.5621
2023-12-28,58.057
2023-12-29,58.3917
2023-12-30,58.3917
2023-12-31,58.3917
2024-01-01,58.3917
2024-01-02,60.5585
2024-01-03,58.2031
2024-01-04,59.1181
2024-01-05,60.1918
2024-01-06,60.1918
2024-01-07,60.1918
2024-01-08,61.7317
2024-01-09,61.1704
2024-01-10,62.3413
2024-01-11,62.6352
2024-01-12,61.2508
2024-01-13,61.2508
2024-01-14,61.2508
2024-01-15,61.2508
2024-01-16,54.8598
2024-01-17,54.6256
2024-01-18,55.5041
2024-01-19,54.5693
2024-01-20,54.5693
2024-01-21,54.5693
2024-01-22,54.3798
2024-01-23,53.2902
2024-01-24,54.0243
2024-01-25,57.6147
2024-01-26,57.2101
2024-01-27,57.2101
2024-01-28,57.2101
2024-01-29,58.531
2024-01-30,57.2638
2024-01-31,58.0254
2024-02-01,62.4301
2024-02-02,60.7766
2024-02-03,60.7766
2024-02-04,60.7766
2024-02-05,60.0189
2024-02-06,61.4369
2024-02-07,60.6563
2024-02-08,59.3453
2024-02-09,57.7754
2024-02-10,57.7754
2024-02-11,57.7754
2024-02-12,62.5191
2024-02-13,61.3942
2024-02-14,69.3812
2024-02-15,64.407
2024-02-16,66.0772
2024-02-17,66.0772
2024-02-18,66.0772
2024-02-19,66.0772
2024-02-20,66.6151
2024-02-21,63.7848
2024-02-22,65.2193
2024-02-23,66.8585
2024-02-24,66.8585
2024-02-25,66.8585
2024-02-26,66.4519
2024-02-27,68.2121
2024-02-28,67.3398
2024-02-29,67.3398
2024-03-01,67.2668
2024-03-02,67.2668
2024-03-03,67.2668
2024-03-04,65.5168
2024-03-05,71.3054
2024-03-06,67.7821
2024-03-07,69.0273
2024-03-08,69.657
2024-03-09,69.657
2024-03-10,69.657
2024-03-11,70.0328
2024-03-12,71.91
2024-03-13,70.6407
2024-03-14,67.6573
2024-03-15,68.0569
2024-03-16,68.0569
2024-03-17,68.0569
2024-03-18,68.2876
2024-03-19,69.105
2024-03-20,69.3854
2024-03-21,65.8934
2024-03-22,63.1369
2024-03-23,63.1369
2024-03-24,63.1369
2024-03-25,63.6246
2024-03-26,63.9832
2024-03-27,65.1671
2024-03-28,66.0334
2024-03-29,66.0334
2024-03-30,66.0334
2024-03-31,66.0334
2024-04-01,65.7374
2024-04-02,61.91
2024-04-03,62.1138
2024-04-04,59.0551
2024-04-05,59.6351
2024-04-06,59.6351
2024-04-07,59.6351
2024-04-08,59.7423
