,PAG US Equity
2023-03-21,52.1962
2023-03-22,50.0456
2023-03-23,49.079
2023-03-24,49.8345
2023-03-25,49.8345
2023-03-26,49.8345
2023-03-27,50.9743
2023-03-28,51.2738
2023-03-29,52.8165
2023-03-30,54.6603
2023-03-31,56.3228
2023-04-01,56.3228
2023-04-02,56.3228
2023-04-03,57.2804
2023-04-04,54.9199
2023-04-05,52.5871
2023-04-06,50.8289
2023-04-07,50.8289
2023-04-08,50.8289
2023-04-09,50.8289
2023-04-10,51.7313
2023-04-11,55.2042
2023-04-12,53.9023
2023-04-13,53.7786
2023-04-14,55.7477
2023-04-15,55.7477
2023-04-16,55.7477
2023-04-17,55.4001
2023-04-18,56.8473
2023-04-19,55.7497
2023-04-20,53.9308
2023-04-21,53.5187
2023-04-22,53.5187
2023-04-23,53.5187
2023-04-24,54.2194
2023-04-25,50.2575
2023-04-26,49.429
2023-04-27,51.286
2023-04-28,51.6245
2023-04-29,51.6245
2023-04-30,51.6245
2023-05-01,54.8687
2023-05-02,53.6979
2023-05-03,49.5697
2023-05-04,48.5691
2023-05-05,51.5641
2023-05-06,51.5641
2023-05-07,51.5641
2023-05-08,52.093
2023-05-09,52.6809
2023-05-10,52.9215
2023-05-11,51.3192
2023-05-12,52.2777
2023-05-13,52.2777
2023-05-14,52.2777
2023-05-15,52.3107
2023-05-16,49.6945
2023-05-17,52.5411
2023-05-18,53.9672
2023-05-19,51.959
2023-05-20,51.959
2023-05-21,51.959
2023-05-22,53.2054
2023-05-23,54.4286
2023-05-24,53.6609
2023-05-25,54.231
2023-05-26,53.3198
2023-05-27,53.3198
2023-05-28,53.3198
2023-05-29,53.3198
2023-05-30,56.2711
2023-05-31,49.9837
2023-06-01,50.1561
2023-06-02,56.0694
2023-06-03,56.0694
2023-06-04,56.0694
2023-06-05,53.6213
2023-06-06,56.0569
2023-06-07,58.7498
2023-06-08,59.3072
2023-06-09,57.2058
2023-06-10,57.2058
2023-06-11,57.2058
2023-06-12,57.6644
2023-06-13,60.8127
2023-06-14,59.2027
2023-06-15,60.666
2023-06-16,58.2658
2023-06-17,58.2658
2023-06-18,58.2658
2023-06-19,58.2658
2023-06-20,58.4348
2023-06-21,59.7876
2023-06-22,60.021
2023-06-23,61.122
2023-06-24,61.122
2023-06-25,61.122
2023-06-26,61.8079
2023-06-27,63.8015
2023-06-28,65.0887
2023-06-29,65.3236
2023-06-30,65.6818
2023-07-01,65.6818
2023-07-02,65.6818
2023-07-03,65.9245
2023-07-04,65.9245
2023-07-05,65.1873
2023-07-06,66.4047
2023-07-07,68.3911
2023-07-08,68.3911
2023-07-09,68.3911
2023-07-10,69.7416
2023-07-11,71.3592
2023-07-12,71.4096
2023-07-13,69.8035
2023-07-14,67.3025
2023-07-15,67.3025
2023-07-16,67.3025
2023-07-17,67.5893
2023-07-18,68.6156
2023-07-19,69.8264
2023-07-20,66.1697
2023-07-21,59.1745
2023-07-22,59.1745
2023-07-23,59.1745
2023-07-24,57.7453
2023-07-25,55.4175
2023-07-26,53.6944
2023-07-27,53.7663
2023-07-28,52.5106
2023-07-29,52.5106
2023-07-30,52.5106
2023-07-31,52.3662
2023-08-01,53.2959
2023-08-02,60.4494
2023-08-03,59.9769
2023-08-04,55.4119
2023-08-05,55.4119
2023-08-06,55.4119
2023-08-07,55.7154
2023-08-08,53.9299
2023-08-09,55.0474
2023-08-10,54.2797
2023-08-11,59.333
2023-08-12,59.333
2023-08-13,59.333
2023-08-14,60.0851
2023-08-15,58.2775
2023-08-16,57.3272
2023-08-17,54.2295
2023-08-18,55.6053
2023-08-19,55.6053
2023-08-20,55.6053
2023-08-21,54.4347
2023-08-22,53.0529
2023-08-23,53.5081
2023-08-24,51.4214
2023-08-25,50.4907
2023-08-26,50.4907
2023-08-27,50.4907
2023-08-28,50.0909
2023-08-29,52.0327
2023-08-30,52.2197
2023-08-31,51.0258
2023-09-01,52.4754
2023-09-02,52.4754
2023-09-03,52.4754
2023-09-04,52.4754
2023-09-05,49.0385
2023-09-06,47.0356
2023-09-07,46.8516
2023-09-08,47.4218
2023-09-09,47.4218
2023-09-10,47.4218
2023-09-11,47.9392
2023-09-12,49.3402
2023-09-13,48.9141
2023-09-14,54.2078
2023-09-15,50.8466
2023-09-16,50.8466
2023-09-17,50.8466
2023-09-18,51.7739
2023-09-19,51.7325
2023-09-20,49.6948
2023-09-21,48.0144
2023-09-22,47.3074
2023-09-23,47.3074
2023-09-24,47.3074
2023-09-25,49.4969
2023-09-26,48.8243
2023-09-27,52.8783
2023-09-28,54.1217
2023-09-29,53.2734
2023-09-30,53.2734
2023-10-01,53.2734
2023-10-02,50.0755
2023-10-03,46.7723
2023-10-04,46.5048
2023-10-05,42.1024
2023-10-06,43.0406
2023-10-07,43.0406
2023-10-08,43.0406
2023-10-09,45.3955
2023-10-10,47.3221
2023-10-11,45.9701
2023-10-12,42.1146
2023-10-13,39.9947
2023-10-14,39.9947
2023-10-15,39.9947
2023-10-16,43.6375
2023-10-17,44.0822
2023-10-18,44.5891
2023-10-19,41.922
2023-10-20,41.5662
2023-10-21,41.5662
2023-10-22,41.5662
2023-10-23,39.7472
2023-10-24,39.3994
2023-10-25,38.7155
2023-10-26,41.469
2023-10-27,41.012
2023-10-28,41.012
2023-10-29,41.012
2023-10-30,39.9221
2023-10-31,40.0489
2023-11-01,44.11
2023-11-02,46.5611
2023-11-03,50.4865
2023-11-04,50.4865
2023-11-05,50.4865
2023-11-06,48.343
2023-11-07,47.7363
2023-11-08,47.5853
2023-11-09,45.4576
2023-11-10,46.4079
2023-11-11,46.4079
2023-11-12,46.4079
2023-11-13,46.7201
2023-11-14,52.3184
2023-11-15,53.8944
2023-11-16,48.5966
2023-11-17,49.8873
2023-11-18,49.8873
2023-11-19,49.8873
2023-11-20,49.6401
2023-11-21,48.9418
2023-11-22,48.7626
2023-11-23,48.7626
2023-11-24,50.255
2023-11-25,50.255
2023-11-26,50.255
2023-11-27,47.9209
2023-11-28,47.996
2023-11-29,46.232
2023-11-30,46.8867
2023-12-01,50.6119
2023-12-02,50.6119
2023-12-03,50.6119
2023-12-04,50.7701
2023-12-05,48.0777
2023-12-06,47.0236
2023-12-07,47.8944
2023-12-08,47.8145
2023-12-09,47.8145
2023-12-10,47.8145
2023-12-11,48.7309
2023-12-12,47.0297
2023-12-13,52.1596
2023-12-14,56.9233
2023-12-15,55.5767
2023-12-16,55.5767
2023-12-17,55.5767
2023-12-18,54.4275
2023-12-19,55.8413
2023-12-20,53.5814
2023-12-21,56.0824
2023-12-22,55.5308
2023-12-23,55.5308
2023-12-24,55.5308
2023-12-25,55.5308
2023-12-26,56.3815
2023-12-27,55.3497
2023-12-28,54.5552
2023-12-29,53.5767
2023-12-30,53.5767
2023-12-31,53.5767
2024-01-01,53.5767
2024-01-02,53.5687
2024-01-03,48.1653
2024-01-04,46.4855
2024-01-05,46.3244
2024-01-06,46.3244
2024-01-07,46.3244
2024-01-08,47.6536
2024-01-09,46.8557
2024-01-10,47.4119
2024-01-11,47.1603
2024-01-12,45.4505
2024-01-13,45.4505
2024-01-14,45.4505
2024-01-15,45.4505
2024-01-16,46.2039
2024-01-17,46.4151
2024-01-18,47.3505
2024-01-19,47.459
2024-01-20,47.459
2024-01-21,47.459
2024-01-22,49.7605
2024-01-23,48.3673
2024-01-24,47.0705
2024-01-25,48.8353
2024-01-26,49.3308
2024-01-27,49.3308
2024-01-28,49.3308
2024-01-29,51.6639
2024-01-30,51.7246
2024-01-31,45.2754
2024-02-01,49.0855
2024-02-02,48.5667
2024-02-03,48.5667
2024-02-04,48.5667
2024-02-05,46.5982
2024-02-06,46.7121
2024-02-07,45.5599
2024-02-08,45.3812
2024-02-09,49.5149
2024-02-10,49.5149
2024-02-11,49.5149
2024-02-12,51.3061
2024-02-13,47.7002
2024-02-14,48.5053
2024-02-15,49.3869
2024-02-16,47.5425
2024-02-17,47.5425
2024-02-18,47.5425
2024-02-19,47.5425
2024-02-20,44.5282
2024-02-21,45.7726
2024-02-22,49.2397
2024-02-23,49.4572
2024-02-24,49.4572
2024-02-25,49.4572
2024-02-26,49.1586
2024-02-27,50.1102
2024-02-28,49.7606
2024-02-29,51.6008
2024-03-01,52.5497
2024-03-02,52.5497
2024-03-03,52.5497
2024-03-04,51.2459
2024-03-05,51.1908
2024-03-06,50.5903
2024-03-07,50.8048
2024-03-08,50.3038
2024-03-09,50.3038
2024-03-10,50.3038
2024-03-11,50.3733
2024-03-12,51.7977
2024-03-13,52.3126
2024-03-14,49.6536
2024-03-15,51.2506
2024-03-16,51.2506
2024-03-17,51.2506
2024-03-18,50.889
2024-03-19,51.0257
2024-03-20,55.4643
2024-03-21,57.8612
2024-03-22,55.7466
2024-03-23,55.7466
2024-03-24,55.7466
2024-03-25,55.3863
2024-03-26,55.2709
2024-03-27,58.872
2024-03-28,58.7394
2024-03-29,58.7394
2024-03-30,58.7394
2024-03-31,58.7394
2024-04-01,57.2013
2024-04-02,51.7586
2024-04-03,51.3994
2024-04-04,48.3919
2024-04-05,49.363
2024-04-06,49.363
2024-04-07,49.363
2024-04-08,48.8971
