,WEC US Equity
2023-03-22,47.7623
2023-03-23,46.7101
2023-03-24,51.8658
2023-03-25,51.8658
2023-03-26,51.8658
2023-03-27,51.2115
2023-03-28,51.84
2023-03-29,53.4927
2023-03-30,53.6543
2023-03-31,54.1636
2023-04-01,54.1636
2023-04-02,54.1636
2023-04-03,53.2381
2023-04-04,54.0503
2023-04-05,59.0711
2023-04-06,59.4584
2023-04-07,59.4584
2023-04-08,59.4584
2023-04-09,59.4584
2023-04-10,58.9011
2023-04-11,59.1062
2023-04-12,58.4027
2023-04-13,57.9946
2023-04-14,55.758
2023-04-15,55.758
2023-04-16,55.758
2023-04-17,55.0848
2023-04-18,53.5888
2023-04-19,55.2433
2023-04-20,55.4242
2023-04-21,55.777
2023-04-22,55.777
2023-04-23,55.777
2023-04-24,56.9357
2023-04-25,57.7001
2023-04-26,52.6174
2023-04-27,53.9019
2023-04-28,53.1764
2023-04-29,53.1764
2023-04-30,53.1764
2023-05-01,52.7075
2023-05-02,51.3037
2023-05-03,49.3905
2023-05-04,51.4562
2023-05-05,52.6884
2023-05-06,52.6884
2023-05-07,52.6884
2023-05-08,50.7112
2023-05-09,49.5147
2023-05-10,51.513
2023-05-11,49.8352
2023-05-12,49.9556
2023-05-13,49.9556
2023-05-14,49.9556
2023-05-15,46.8888
2023-05-16,43.0634
2023-05-17,41.7404
2023-05-18,41.8961
2023-05-19,43.1977
2023-05-20,43.1977
2023-05-21,43.1977
2023-05-22,43.1287
2023-05-23,41.3868
2023-05-24,40.1053
2023-05-25,37.9692
2023-05-26,38.4397
2023-05-27,38.4397
2023-05-28,38.4397
2023-05-29,38.4397
2023-05-30,37.7844
2023-05-31,39.9769
2023-06-01,38.1238
2023-06-02,40.3195
2023-06-03,40.3195
2023-06-04,40.3195
2023-06-05,41.9244
2023-06-06,41.5449
2023-06-07,46.0247
2023-06-08,47.9096
2023-06-09,47.069
2023-06-10,47.069
2023-06-11,47.069
2023-06-12,46.8371
2023-06-13,47.8774
2023-06-14,48.4326
2023-06-15,50.7138
2023-06-16,50.3844
2023-06-17,50.3844
2023-06-18,50.3844
2023-06-19,50.3844
2023-06-20,47.3913
2023-06-21,48.884
2023-06-22,46.0401
2023-06-23,43.4791
2023-06-24,43.4791
2023-06-25,43.4791
2023-06-26,45.785
2023-06-27,45.3719
2023-06-28,43.07
2023-06-29,42.7319
2023-06-30,45.0573
2023-07-01,45.0573
2023-07-02,45.0573
2023-07-03,47.4647
2023-07-04,47.4647
2023-07-05,49.6416
2023-07-06,48.8888
2023-07-07,46.9002
2023-07-08,46.9002
2023-07-09,46.9002
2023-07-10,45.9907
2023-07-11,48.1592
2023-07-12,50.9059
2023-07-13,52.3117
2023-07-14,52.0511
2023-07-15,52.0511
2023-07-16,52.0511
2023-07-17,48.1624
2023-07-18,46.5548
2023-07-19,48.5635
2023-07-20,51.7803
2023-07-21,53.815
2023-07-22,53.815
2023-07-23,53.815
2023-07-24,53.4785
2023-07-25,53.1135
2023-07-26,54.0674
2023-07-27,49.9465
2023-07-28,48.9232
2023-07-29,48.9232
2023-07-30,48.9232
2023-07-31,48.5275
2023-08-01,48.0254
2023-08-02,47.841
2023-08-03,45.3211
2023-08-04,43.4605
2023-08-05,43.4605
2023-08-06,43.4605
2023-08-07,43.9891
2023-08-08,44.4773
2023-08-09,43.6701
2023-08-10,43.2738
2023-08-11,44.509
2023-08-12,44.509
2023-08-13,44.509
2023-08-14,43.285
2023-08-15,39.5647
2023-08-16,41.5115
2023-08-17,41.5648
2023-08-18,44.2227
2023-08-19,44.2227
2023-08-20,44.2227
2023-08-21,42.4432
2023-08-22,42.3843
2023-08-23,41.7854
2023-08-24,41.442
2023-08-25,42.8981
2023-08-26,42.8981
2023-08-27,42.8981
2023-08-28,43.3268
2023-08-29,43.8214
2023-08-30,43.3837
2023-08-31,40.9139
2023-09-01,38.8329
2023-09-02,38.8329
2023-09-03,38.8329
2023-09-04,38.8329
2023-09-05,36.7464
2023-09-06,36.9073
2023-09-07,41.6934
2023-09-08,44.5921
2023-09-09,44.5921
2023-09-10,44.5921
2023-09-11,44.2855
2023-09-12,44.1063
2023-09-13,47.5646
2023-09-14,50.3396
2023-09-15,48.9983
2023-09-16,48.9983
2023-09-17,48.9983
2023-09-18,50.0497
2023-09-19,50.1003
2023-09-20,51.2764
2023-09-21,49.0659
2023-09-22,46.9241
2023-09-23,46.9241
2023-09-24,46.9241
2023-09-25,45.2563
2023-09-26,39.0134
2023-09-27,37.1763
2023-09-28,36.0441
2023-09-29,37.9426
2023-09-30,37.9426
2023-10-01,37.9426
2023-10-02,32.6716
2023-10-03,35.8411
2023-10-04,38.2756
2023-10-05,38.4727
2023-10-06,41.6766
2023-10-07,41.6766
2023-10-08,41.6766
2023-10-09,44.1426
2023-10-10,45.2843
2023-10-11,46.8196
2023-10-12,43.8608
2023-10-13,46.4494
2023-10-14,46.4494
2023-10-15,46.4494
2023-10-16,48.6575
2023-10-17,48.3016
2023-10-18,47.507
2023-10-19,46.453
2023-10-20,44.1892
2023-10-21,44.1892
2023-10-22,44.1892
2023-10-23,43.0265
2023-10-24,45.3573
2023-10-25,46.9399
2023-10-26,48.6248
2023-10-27,46.0124
2023-10-28,46.0124
2023-10-29,46.0124
2023-10-30,45.7761
2023-10-31,45.3867
2023-11-01,47.9393
2023-11-02,50.6516
2023-11-03,50.7713
2023-11-04,50.7713
2023-11-05,50.7713
2023-11-06,48.3645
2023-11-07,46.9896
2023-11-08,45.0312
2023-11-09,42.6329
2023-11-10,44.1599
2023-11-11,44.1599
2023-11-12,44.1599
2023-11-13,43.8907
2023-11-14,48.5025
2023-11-15,48.3481
2023-11-16,50.2722
2023-11-17,49.0065
2023-11-18,49.0065
2023-11-19,49.0065
2023-11-20,48.1701
2023-11-21,47.3734
2023-11-22,48.6044
2023-11-23,48.6044
2023-11-24,48.8695
2023-11-25,48.8695
2023-11-26,48.8695
2023-11-27,50.2414
2023-11-28,52.2507
2023-11-29,51.8132
2023-11-30,53.2
2023-12-01,55.9254
2023-12-02,55.9254
2023-12-03,55.9254
2023-12-04,55.9843
2023-12-05,52.8878
2023-12-06,55.266
2023-12-07,55.4434
2023-12-08,53.188
2023-12-09,53.188
2023-12-10,53.188
2023-12-11,53.4826
2023-12-12,50.6997
2023-12-13,58.259
2023-12-14,53.2001
2023-12-15,49.1899
2023-12-16,49.1899
2023-12-17,49.1899
2023-12-18,49.0483
2023-12-19,50.665
2023-12-20,48.0314
2023-12-21,49.0746
2023-12-22,50.1649
2023-12-23,50.1649
2023-12-24,50.1649
2023-12-25,50.1649
2023-12-26,51.4409
2023-12-27,51.0737
2023-12-28,52.1887
2023-12-29,52.413
2023-12-30,52.413
2023-12-31,52.413
2024-01-01,52.413
2024-01-02,56.2207
2024-01-03,56.7041
2024-01-04,55.2038
2024-01-05,55.7653
2024-01-06,55.7653
2024-01-07,55.7653
2024-01-08,54.2914
2024-01-09,53.7648
2024-01-10,54.2619
2024-01-11,47.2474
2024-01-12,48.5752
2024-01-13,48.5752
2024-01-14,48.5752
2024-01-15,48.5752
2024-01-16,48.1634
2024-01-17,45.86
2024-01-18,44.2778
2024-01-19,43.6445
2024-01-20,43.6445
2024-01-21,43.6445
2024-01-22,42.7052
2024-01-23,43.3247
2024-01-24,42.1208
2024-01-25,44.3243
2024-01-26,44.0685
2024-01-27,44.0685
2024-01-28,44.0685
2024-01-29,45.4183
2024-01-30,46.137
2024-01-31,46.137
2024-02-01,48.5238
2024-02-02,44.6694
2024-02-03,44.6694
2024-02-04,44.6694
2024-02-05,41.425
2024-02-06,42.1612
2024-02-07,41.8453
2024-02-08,40.5193
2024-02-09,40.9016
2024-02-10,40.9016
2024-02-11,40.9016
2024-02-12,42.9748
2024-02-13,41.0031
2024-02-14,41.4939
2024-02-15,44.8652
2024-02-16,45.0351
2024-02-17,45.0351
2024-02-18,45.0351
2024-02-19,45.0351
2024-02-20,44.892
2024-02-21,48.0395
2024-02-22,45.8552
2024-02-23,47.3089
2024-02-24,47.3089
2024-02-25,47.3089
2024-02-26,42.8067
2024-02-27,44.942
2024-02-28,44.4514
2024-02-29,47.3982
2024-03-01,47.1974
2024-03-02,47.1974
2024-03-03,47.1974
2024-03-04,50.1053
2024-03-05,50.1267
2024-03-06,53.2144
2024-03-07,53.8688
2024-03-08,54.1302
2024-03-09,54.1302
2024-03-10,54.1302
2024-03-11,54.9829
2024-03-12,52.3693
2024-03-13,51.8083
2024-03-14,50.892
2024-03-15,51.7966
2024-03-16,51.7966
2024-03-17,51.7966
2024-03-18,52.3415
2024-03-19,52.2906
2024-03-20,51.157
2024-03-21,49.8363
2024-03-22,49.7596
2024-03-23,49.7596
2024-03-24,49.7596
2024-03-25,49.4709
2024-03-26,46.3123
2024-03-27,52.6432
2024-03-28,54.6965
2024-03-29,54.6965
2024-03-30,54.6965
2024-03-31,54.6965
2024-04-01,53.273
2024-04-02,54.0027
2024-04-03,52.2876
2024-04-04,51.8049
2024-04-05,49.9231
2024-04-06,49.9231
2024-04-07,49.9231
2024-04-08,52.4259
