,SPB US Equity
2023-03-19,45.5832
2023-03-20,45.556
2023-03-21,46.7733
2023-03-22,45.2186
2023-03-23,44.3181
2023-03-24,46.0286
2023-03-25,46.0286
2023-03-26,46.0286
2023-03-27,46.0286
2023-03-28,46.9186
2023-03-29,52.8767
2023-03-30,54.8197
2023-03-31,57.4513
2023-04-01,57.4513
2023-04-02,57.4513
2023-04-03,58.5823
2023-04-04,57.3985
2023-04-05,56.0072
2023-04-06,56.3542
2023-04-07,56.3542
2023-04-08,56.3542
2023-04-09,56.3542
2023-04-10,55.8633
2023-04-11,58.67
2023-04-12,58.0546
2023-04-13,58.2411
2023-04-14,59.298
2023-04-15,59.298
2023-04-16,59.298
2023-04-17,59.8961
2023-04-18,60.2186
2023-04-19,59.0117
2023-04-20,59.4393
2023-04-21,61.2646
2023-04-22,61.2646
2023-04-23,61.2646
2023-04-24,56.2841
2023-04-25,52.7561
2023-04-26,49.8501
2023-04-27,52.8252
2023-04-28,53.9162
2023-04-29,53.9162
2023-04-30,53.9162
2023-05-01,53.5957
2023-05-02,52.8598
2023-05-03,53.2153
2023-05-04,56.4082
2023-05-05,59.2081
2023-05-06,59.2081
2023-05-07,59.2081
2023-05-08,62.884
2023-05-09,60.1948
2023-05-10,59.441
2023-05-11,59.032
2023-05-12,57.8854
2023-05-13,57.8854
2023-05-14,57.8854
2023-05-15,61.0072
2023-05-16,57.9075
2023-05-17,58.3381
2023-05-18,58.0223
2023-05-19,59.2026
2023-05-20,59.2026
2023-05-21,59.2026
2023-05-22,59.9707
2023-05-23,58.6963
2023-05-24,58.3754
2023-05-25,61.0808
2023-05-26,61.1683
2023-05-27,61.1683
2023-05-28,61.1683
2023-05-29,61.1683
2023-05-30,59.5855
2023-05-31,57.5444
2023-06-01,57.9799
2023-06-02,59.7963
2023-06-03,59.7963
2023-06-04,59.7963
2023-06-05,60.2274
2023-06-06,60.9584
2023-06-07,59.8211
2023-06-08,60.6508
2023-06-09,58.6339
2023-06-10,58.6339
2023-06-11,58.6339
2023-06-12,59.6993
2023-06-13,60.2934
2023-06-14,59.1493
2023-06-15,60.5348
2023-06-16,60.0365
2023-06-17,60.0365
2023-06-18,60.0365
2023-06-19,60.0365
2023-06-20,59.4156
2023-06-21,61.5344
2023-06-22,61.3675
2023-06-23,57.5604
2023-06-24,57.5604
2023-06-25,57.5604
2023-06-26,59.4529
2023-06-27,61.8851
2023-06-28,62.4743
2023-06-29,63.1064
2023-06-30,62.5974
2023-07-01,62.5974
2023-07-02,62.5974
2023-07-03,63.1393
2023-07-04,63.1393
2023-07-05,59.7049
2023-07-06,60.988
2023-07-07,61.0961
2023-07-08,61.0961
2023-07-09,61.0961
2023-07-10,59.9426
2023-07-11,59.9426
2023-07-12,59.9942
2023-07-13,60.5893
2023-07-14,60.5071
2023-07-15,60.5071
2023-07-16,60.5071
2023-07-17,60.636
2023-07-18,59.3764
2023-07-19,61.1414
2023-07-20,60.9646
2023-07-21,59.3953
2023-07-22,59.3953
2023-07-23,59.3953
2023-07-24,58.1107
2023-07-25,58.7814
2023-07-26,59.9425
2023-07-27,56.865
2023-07-28,57.6012
2023-07-29,57.6012
2023-07-30,57.6012
2023-07-31,59.5544
2023-08-01,55.3826
2023-08-02,51.5929
2023-08-03,52.738
2023-08-04,51.9897
2023-08-05,51.9897
2023-08-06,51.9897
2023-08-07,51.0406
2023-08-08,50.3154
2023-08-09,51.1083
2023-08-10,50.5864
2023-08-11,55.7938
2023-08-12,55.7938
2023-08-13,55.7938
2023-08-14,58.4736
2023-08-15,56.9319
2023-08-16,54.4565
2023-08-17,56.0986
2023-08-18,59.0563
2023-08-19,59.0563
2023-08-20,59.0563
2023-08-21,59.4076
2023-08-22,63.2531
2023-08-23,64.4958
2023-08-24,63.0079
2023-08-25,61.3804
2023-08-26,61.3804
2023-08-27,61.3804
2023-08-28,63.3803
2023-08-29,64.578
2023-08-30,65.591
2023-08-31,63.8432
2023-09-01,64.8132
2023-09-02,64.8132
2023-09-03,64.8132
2023-09-04,64.8132
2023-09-05,60.0055
2023-09-06,60.7459
2023-09-07,60.4041
2023-09-08,58.8495
2023-09-09,58.8495
2023-09-10,58.8495
2023-09-11,56.799
2023-09-12,55.2555
2023-09-13,54.2953
2023-09-14,54.5259
2023-09-15,54.3711
2023-09-16,54.3711
2023-09-17,54.3711
2023-09-18,52.3721
2023-09-19,52.8093
2023-09-20,53.1837
2023-09-21,50.9868
2023-09-22,52.1788
2023-09-23,52.1788
2023-09-24,52.1788
2023-09-25,51.7537
2023-09-26,50.7641
2023-09-27,49.5975
2023-09-28,49.544
2023-09-29,49.9907
2023-09-30,49.9907
2023-10-01,49.9907
2023-10-02,48.1707
2023-10-03,44.9874
2023-10-04,44.5697
2023-10-05,41.6955
2023-10-06,43.6073
2023-10-07,43.6073
2023-10-08,43.6073
2023-10-09,44.3382
2023-10-10,45.1653
2023-10-11,45.352
2023-10-12,42.0222
2023-10-13,42.6035
2023-10-14,42.6035
2023-10-15,42.6035
2023-10-16,48.3206
2023-10-17,49.9588
2023-10-18,48.3726
2023-10-19,46.5913
2023-10-20,45.8775
2023-10-21,45.8775
2023-10-22,45.8775
2023-10-23,44.7524
2023-10-24,47.059
2023-10-25,45.253
2023-10-26,44.6939
2023-10-27,44.3979
2023-10-28,44.3979
2023-10-29,44.3979
2023-10-30,44.196
2023-10-31,44.6839
2023-11-01,46.3028
2023-11-02,45.0215
2023-11-03,51.1768
2023-11-04,51.1768
2023-11-05,51.1768
2023-11-06,52.1145
2023-11-07,52.5723
2023-11-08,52.4502
2023-11-09,50.8033
2023-11-10,51.9027
2023-11-11,51.9027
2023-11-12,51.9027
2023-11-13,45.9735
2023-11-14,49.0682
2023-11-15,51.9173
2023-11-16,49.5497
2023-11-17,33.5715
2023-11-18,33.5715
2023-11-19,33.5715
2023-11-20,31.6198
2023-11-21,31.2839
2023-11-22,31.0789
2023-11-23,31.0789
2023-11-24,32.527
2023-11-25,32.527
2023-11-26,32.527
2023-11-27,33.4157
2023-11-28,36.6229
2023-11-29,38.8402
2023-11-30,40.9545
2023-12-01,44.8165
2023-12-02,44.8165
2023-12-03,44.8165
2023-12-04,46.1186
2023-12-05,45.4025
2023-12-06,46.1643
2023-12-07,48.9334
2023-12-08,51.0687
2023-12-09,51.0687
2023-12-10,51.0687
2023-12-11,53.1146
2023-12-12,55.3483
2023-12-13,57.6846
2023-12-14,58.69
2023-12-15,59.4633
2023-12-16,59.4633
2023-12-17,59.4633
2023-12-18,59.8521
2023-12-19,61.7494
2023-12-20,58.808
2023-12-21,60.3222
2023-12-22,60.8426
2023-12-23,60.8426
2023-12-24,60.8426
2023-12-25,60.8426
2023-12-26,60.9016
2023-12-27,60.4077
2023-12-28,59.4109
2023-12-29,57.7674
2023-12-30,57.7674
2023-12-31,57.7674
2024-01-01,57.7674
2024-01-02,58.5137
2024-01-03,51.3838
2024-01-04,50.0245
2024-01-05,50.2137
2024-01-06,50.2137
2024-01-07,50.2137
2024-01-08,52.324
2024-01-09,55.1273
2024-01-10,54.1856
2024-01-11,53.8957
2024-01-12,52.7082
2024-01-13,52.7082
2024-01-14,52.7082
2024-01-15,52.7082
2024-01-16,53.7078
2024-01-17,52.6002
2024-01-18,53.2334
2024-01-19,52.8571
2024-01-20,52.8571
2024-01-21,52.8571
2024-01-22,54.3684
2024-01-23,53.9963
2024-01-24,51.8621
2024-01-25,55.5011
2024-01-26,57.3138
2024-01-27,57.3138
2024-01-28,57.3138
2024-01-29,58.3732
2024-01-30,56.2655
2024-01-31,52.6215
2024-02-01,54.1482
2024-02-02,52.8799
2024-02-03,52.8799
2024-02-04,52.8799
2024-02-05,54.1783
2024-02-06,54.0221
2024-02-07,54.9813
2024-02-08,64.4008
2024-02-09,63.8596
2024-02-10,63.8596
2024-02-11,63.8596
2024-02-12,66.2095
2024-02-13,60.2374
2024-02-14,61.2344
2024-02-15,61.4905
2024-02-16,57.8734
2024-02-17,57.8734
2024-02-18,57.8734
2024-02-19,57.8734
2024-02-20,54.1949
2024-02-21,53.5189
2024-02-22,51.5241
2024-02-23,50.6397
2024-02-24,50.6397
2024-02-25,50.6397
2024-02-26,49.2054
2024-02-27,52.0782
2024-02-28,52.3756
2024-02-29,51.9369
2024-03-01,50.2642
2024-03-02,50.2642
2024-03-03,50.2642
2024-03-04,53.0042
2024-03-05,52.7893
2024-03-06,54.6593
2024-03-07,55.9741
2024-03-08,56.6395
2024-03-09,56.6395
2024-03-10,56.6395
2024-03-11,56.439
2024-03-12,57.1609
2024-03-13,58.8036
2024-03-14,55.5886
2024-03-15,55.2083
2024-03-16,55.2083
2024-03-17,55.2083
2024-03-18,56.1235
2024-03-19,59.2892
2024-03-20,58.338
2024-03-21,60.7141
2024-03-22,58.1414
2024-03-23,58.1414
2024-03-24,58.1414
2024-03-25,61.1205
2024-03-26,61.5809
2024-03-27,62.4356
2024-03-28,62.5682
2024-03-29,62.5682
2024-03-30,62.5682
2024-03-31,62.5682
2024-04-01,56.7105
2024-04-02,54.6712
2024-04-03,53.6819
2024-04-04,54.502
2024-04-05,53.2637
2024-04-06,53.2637
2024-04-07,53.2637
2024-04-08,52.0042
