,WSM US Equity
2023-03-19,44.3639
2023-03-20,46.1959
2023-03-21,49.4097
2023-03-22,46.4886
2023-03-23,46.4211
2023-03-24,45.5933
2023-03-25,45.5933
2023-03-26,45.5933
2023-03-27,46.5468
2023-03-28,46.3314
2023-03-29,46.023
2023-03-30,46.0672
2023-03-31,49.0547
2023-04-01,49.0547
2023-04-02,49.0547
2023-04-03,48.8846
2023-04-04,46.9912
2023-04-05,46.0147
2023-04-06,45.3287
2023-04-07,45.3287
2023-04-08,45.3287
2023-04-09,45.3287
2023-04-10,46.6015
2023-04-11,47.6944
2023-04-12,46.4281
2023-04-13,46.6306
2023-04-14,46.9271
2023-04-15,46.9271
2023-04-16,46.9271
2023-04-17,47.0387
2023-04-18,49.4385
2023-04-19,50.6811
2023-04-20,51.4143
2023-04-21,50.5149
2023-04-22,50.5149
2023-04-23,50.5149
2023-04-24,49.6069
2023-04-25,46.7731
2023-04-26,46.5833
2023-04-27,51.6395
2023-04-28,50.4298
2023-04-29,50.4298
2023-04-30,50.4298
2023-05-01,48.0621
2023-05-02,47.0665
2023-05-03,45.227
2023-05-04,44.9258
2023-05-05,48.3193
2023-05-06,48.3193
2023-05-07,48.3193
2023-05-08,46.6756
2023-05-09,45.4514
2023-05-10,43.7198
2023-05-11,43.8305
2023-05-12,44.5747
2023-05-13,44.5747
2023-05-14,44.5747
2023-05-15,47.3209
2023-05-16,43.1127
2023-05-17,46.4226
2023-05-18,49.4823
2023-05-19,46.6577
2023-05-20,46.6577
2023-05-21,46.6577
2023-05-22,44.5666
2023-05-23,44.3243
2023-05-24,46.5911
2023-05-25,44.1816
2023-05-26,46.4961
2023-05-27,46.4961
2023-05-28,46.4961
2023-05-29,46.4961
2023-05-30,48.4283
2023-05-31,46.6058
2023-06-01,47.0019
2023-06-02,51.0387
2023-06-03,51.0387
2023-06-04,51.0387
2023-06-05,50.2249
2023-06-06,55.1114
2023-06-07,58.9116
2023-06-08,55.9673
2023-06-09,55.4657
2023-06-10,55.4657
2023-06-11,55.4657
2023-06-12,55.032
2023-06-13,57.9655
2023-06-14,54.7414
2023-06-15,55.8269
2023-06-16,53.7062
2023-06-17,53.7062
2023-06-18,53.7062
2023-06-19,53.7062
2023-06-20,51.4149
2023-06-21,50.8763
2023-06-22,50.1642
2023-06-23,50.2571
2023-06-24,50.2571
2023-06-25,50.2571
2023-06-26,52.8062
2023-06-27,54.837
2023-06-28,54.0103
2023-06-29,52.0872
2023-06-30,53.6117
2023-07-01,53.6117
2023-07-02,53.6117
2023-07-03,54.9722
2023-07-04,54.9722
2023-07-05,55.1797
2023-07-06,52.5118
2023-07-07,49.8414
2023-07-08,49.8414
2023-07-09,49.8414
2023-07-10,53.8127
2023-07-11,55.8066
2023-07-12,56.5872
2023-07-13,55.9735
2023-07-14,53.4976
2023-07-15,53.4976
2023-07-16,53.4976
2023-07-17,52.14
2023-07-18,54.7877
2023-07-19,56.6564
2023-07-20,56.3999
2023-07-21,54.8751
2023-07-22,54.8751
2023-07-23,54.8751
2023-07-24,55.9615
2023-07-25,58.8346
2023-07-26,60.1961
2023-07-27,60.5352
2023-07-28,62.3878
2023-07-29,62.3878
2023-07-30,62.3878
2023-07-31,60.492
2023-08-01,60.323
2023-08-02,60.053
2023-08-03,62.3676
2023-08-04,59.897
2023-08-05,59.897
2023-08-06,59.897
2023-08-07,60.0377
2023-08-08,60.0443
2023-08-09,57.7099
2023-08-10,56.2029
2023-08-11,54.8067
2023-08-12,54.8067
2023-08-13,54.8067
2023-08-14,53.9415
2023-08-15,53.2958
2023-08-16,53.4545
2023-08-17,52.3977
2023-08-18,54.7818
2023-08-19,54.7818
2023-08-20,54.7818
2023-08-21,49.663
2023-08-22,46.6918
2023-08-23,58.4737
2023-08-24,56.5722
2023-08-25,57.1132
2023-08-26,57.1132
2023-08-27,57.1132
2023-08-28,57.9237
2023-08-29,58.2408
2023-08-30,58.2324
2023-08-31,57.2155
2023-09-01,59.2507
2023-09-02,59.2507
2023-09-03,59.2507
2023-09-04,59.2507
2023-09-05,58.7847
2023-09-06,56.0568
2023-09-07,58.0878
2023-09-08,57.7942
2023-09-09,57.7942
2023-09-10,57.7942
2023-09-11,57.4146
2023-09-12,53.8727
2023-09-13,56.1593
2023-09-14,57.8565
2023-09-15,56.8839
2023-09-16,56.8839
2023-09-17,56.8839
2023-09-18,57.1519
2023-09-19,56.1653
2023-09-20,55.7123
2023-09-21,54.3604
2023-09-22,53.2696
2023-09-23,53.2696
2023-09-24,53.2696
2023-09-25,63.2731
2023-09-26,61.1024
2023-09-27,62.8743
2023-09-28,60.62
2023-09-29,61.1352
2023-09-30,61.1352
2023-10-01,61.1352
2023-10-02,60.1565
2023-10-03,57.3398
2023-10-04,57.9002
2023-10-05,57.4575
2023-10-06,59.9512
2023-10-07,59.9512
2023-10-08,59.9512
2023-10-09,62.4146
2023-10-10,61.6933
2023-10-11,63.3151
2023-10-12,63.3857
2023-10-13,62.4532
2023-10-14,62.4532
2023-10-15,62.4532
2023-10-16,62.8623
2023-10-17,63.501
2023-10-18,60.6391
2023-10-19,59.3587
2023-10-20,58.5943
2023-10-21,58.5943
2023-10-22,58.5943
2023-10-23,57.9924
2023-10-24,57.8548
2023-10-25,54.6863
2023-10-26,48.1106
2023-10-27,49.2851
2023-10-28,49.2851
2023-10-29,49.2851
2023-10-30,51.0164
2023-10-31,52.4303
2023-11-01,51.8934
2023-11-02,53.9695
2023-11-03,55.1717
2023-11-04,55.1717
2023-11-05,55.1717
2023-11-06,53.4376
2023-11-07,51.6942
2023-11-08,51.6083
2023-11-09,49.8174
2023-11-10,50.4668
2023-11-11,50.4668
2023-11-12,50.4668
2023-11-13,50.7806
2023-11-14,57.3366
2023-11-15,59.2806
2023-11-16,64.4655
2023-11-17,67.6044
2023-11-18,67.6044
2023-11-19,67.6044
2023-11-20,68.7988
2023-11-21,67.1385
2023-11-22,67.7513
2023-11-23,67.7513
2023-11-24,68.5717
2023-11-25,68.5717
2023-11-26,68.5717
2023-11-27,68.5542
2023-11-28,68.7596
2023-11-29,70.0233
2023-11-30,70.1833
2023-12-01,73.251
2023-12-02,73.251
2023-12-03,73.251
2023-12-04,74.0648
2023-12-05,71.2635
2023-12-06,70.0542
2023-12-07,70.6008
2023-12-08,70.1285
2023-12-09,70.1285
2023-12-10,70.1285
2023-12-11,70.2898
2023-12-12,65.1925
2023-12-13,68.5465
2023-12-14,71.6974
2023-12-15,70.3042
2023-12-16,70.3042
2023-12-17,70.3042
2023-12-18,66.3796
2023-12-19,67.6679
2023-12-20,66.3491
2023-12-21,67.5881
2023-12-22,66.6668
2023-12-23,66.6668
2023-12-24,66.6668
2023-12-25,66.6668
2023-12-26,66.0408
2023-12-27,66.2986
2023-12-28,66.2243
2023-12-29,64.9444
2023-12-30,64.9444
2023-12-31,64.9444
2024-01-01,64.9444
2024-01-02,65.6315
2024-01-03,58.8043
2024-01-04,59.1256
2024-01-05,59.6044
2024-01-06,59.6044
2024-01-07,59.6044
2024-01-08,61.2431
2024-01-09,60.7072
2024-01-10,60.2017
2024-01-11,62.3598
2024-01-12,63.146
2024-01-13,63.146
2024-01-14,63.146
2024-01-15,63.146
2024-01-16,62.3477
2024-01-17,62.8138
2024-01-18,64.7224
2024-01-19,64.3077
2024-01-20,64.3077
2024-01-21,64.3077
2024-01-22,65.835
2024-01-23,66.3055
2024-01-24,63.7009
2024-01-25,64.9035
2024-01-26,63.4742
2024-01-27,63.4742
2024-01-28,63.4742
2024-01-29,57.6433
2024-01-30,56.9458
2024-01-31,51.8204
2024-02-01,53.9608
2024-02-02,55.8593
2024-02-03,55.8593
2024-02-04,55.8593
2024-02-05,55.4021
2024-02-06,58.1293
2024-02-07,58.5644
2024-02-08,63.4582
2024-02-09,65.1585
2024-02-10,65.1585
2024-02-11,65.1585
2024-02-12,67.71
2024-02-13,64.3111
2024-02-14,64.4516
2024-02-15,64.6595
2024-02-16,65.9203
2024-02-17,65.9203
2024-02-18,65.9203
2024-02-19,65.9203
2024-02-20,64.2209
2024-02-21,61.4466
2024-02-22,63.7703
2024-02-23,64.2174
2024-02-24,64.2174
2024-02-25,64.2174
2024-02-26,65.4567
2024-02-27,66.8683
2024-02-28,66.3392
2024-02-29,67.4027
2024-03-01,67.8211
2024-03-02,67.8211
2024-03-03,67.8211
2024-03-04,68.2053
2024-03-05,69.2142
2024-03-06,68.6925
2024-03-07,71.4826
2024-03-08,62.2028
2024-03-09,62.2028
2024-03-10,62.2028
2024-03-11,62.7785
2024-03-12,64.5871
2024-03-13,75.7107
2024-03-14,76.0344
2024-03-15,74.9431
2024-03-16,74.9431
2024-03-17,74.9431
2024-03-18,75.2345
2024-03-19,76.755
2024-03-20,77.0589
2024-03-21,79.9594
2024-03-22,79.6712
2024-03-23,79.6712
2024-03-24,79.6712
2024-03-25,78.8539
2024-03-26,77.1863
2024-03-27,78.1346
2024-03-28,78.7074
2024-03-29,78.7074
2024-03-30,78.7074
2024-03-31,78.7074
2024-04-01,77.1584
2024-04-02,74.4589
2024-04-03,73.6984
2024-04-04,72.196
2024-04-05,72.863
2024-04-06,72.863
2024-04-07,72.863
2024-04-08,72.1773
