,BLMN US Equity
2023-03-21,56.0652
2023-03-22,55.1882
2023-03-23,52.5114
2023-03-24,51.0874
2023-03-25,51.0874
2023-03-26,51.0874
2023-03-27,51.6301
2023-03-28,50.6337
2023-03-29,52.3768
2023-03-30,53.3452
2023-03-31,53.8115
2023-04-01,53.8115
2023-04-02,53.8115
2023-04-03,52.0619
2023-04-04,51.4409
2023-04-05,50.4623
2023-04-06,49.6626
2023-04-07,49.6626
2023-04-08,49.6626
2023-04-09,49.6626
2023-04-10,50.827
2023-04-11,52.657
2023-04-12,50.1735
2023-04-13,50.3529
2023-04-14,49.1178
2023-04-15,49.1178
2023-04-16,49.1178
2023-04-17,48.2116
2023-04-18,49.7927
2023-04-19,48.0898
2023-04-20,47.055
2023-04-21,47.4618
2023-04-22,47.4618
2023-04-23,47.4618
2023-04-24,45.6913
2023-04-25,42.9303
2023-04-26,42.889
2023-04-27,44.9676
2023-04-28,50.8154
2023-04-29,50.8154
2023-04-30,50.8154
2023-05-01,50.3541
2023-05-02,51.1793
2023-05-03,49.9856
2023-05-04,48.9926
2023-05-05,47.7314
2023-05-06,47.7314
2023-05-07,47.7314
2023-05-08,44.4847
2023-05-09,44.6442
2023-05-10,43.8191
2023-05-11,42.4936
2023-05-12,45.6743
2023-05-13,45.6743
2023-05-14,45.6743
2023-05-15,46.9308
2023-05-16,47.3507
2023-05-17,54.6774
2023-05-18,58.8401
2023-05-19,58.9105
2023-05-20,58.9105
2023-05-21,58.9105
2023-05-22,56.6567
2023-05-23,55.7738
2023-05-24,55.4263
2023-05-25,52.0702
2023-05-26,51.8845
2023-05-27,51.8845
2023-05-28,51.8845
2023-05-29,51.8845
2023-05-30,48.7377
2023-05-31,47.6696
2023-06-01,49.1454
2023-06-02,54.3854
2023-06-03,54.3854
2023-06-04,54.3854
2023-06-05,52.0095
2023-06-06,53.937
2023-06-07,56.9091
2023-06-08,57.858
2023-06-09,53.6664
2023-06-10,53.6664
2023-06-11,53.6664
2023-06-12,56.39
2023-06-13,57.2352
2023-06-14,56.9716
2023-06-15,56.4339
2023-06-16,56.6104
2023-06-17,56.6104
2023-06-18,56.6104
2023-06-19,56.6104
2023-06-20,56.9711
2023-06-21,58.402
2023-06-22,56.6009
2023-06-23,52.609
2023-06-24,52.609
2023-06-25,52.609
2023-06-26,52.5219
2023-06-27,55.1705
2023-06-28,54.6675
2023-06-29,57.5089
2023-06-30,56.5222
2023-07-01,56.5222
2023-07-02,56.5222
2023-07-03,58.1153
2023-07-04,58.1153
2023-07-05,52.2211
2023-07-06,51.735
2023-07-07,52.5348
2023-07-08,52.5348
2023-07-09,52.5348
2023-07-10,54.6453
2023-07-11,54.9001
2023-07-12,56.9376
2023-07-13,58.4041
2023-07-14,56.4165
2023-07-15,56.4165
2023-07-16,56.4165
2023-07-17,57.5292
2023-07-18,58.8536
2023-07-19,60.2986
2023-07-20,59.127
2023-07-21,57.1641
2023-07-22,57.1641
2023-07-23,57.1641
2023-07-24,55.8541
2023-07-25,55.525
2023-07-26,57.13
2023-07-27,55.9164
2023-07-28,54.6669
2023-07-29,54.6669
2023-07-30,54.6669
2023-07-31,52.3402
2023-08-01,48.6556
2023-08-02,46.3778
2023-08-03,45.8041
2023-08-04,44.8101
2023-08-05,44.8101
2023-08-06,44.8101
2023-08-07,45.2826
2023-08-08,48.2605
2023-08-09,49.9093
2023-08-10,49.0581
2023-08-11,46.1801
2023-08-12,46.1801
2023-08-13,46.1801
2023-08-14,47.0523
2023-08-15,50.9075
2023-08-16,52.7086
2023-08-17,48.9133
2023-08-18,56.7265
2023-08-19,56.7265
2023-08-20,56.7265
2023-08-21,55.4287
2023-08-22,55.9344
2023-08-23,56.8831
2023-08-24,54.7687
2023-08-25,52.0367
2023-08-26,52.0367
2023-08-27,52.0367
2023-08-28,52.9598
2023-08-29,55.4561
2023-08-30,57.336
2023-08-31,56.0131
2023-09-01,56.5163
2023-09-02,56.5163
2023-09-03,56.5163
2023-09-04,56.5163
2023-09-05,50.7031
2023-09-06,51.892
2023-09-07,53.7818
2023-09-08,51.5111
2023-09-09,51.5111
2023-09-10,51.5111
2023-09-11,51.162
2023-09-12,50.6646
2023-09-13,49.3184
2023-09-14,51.8934
2023-09-15,50.1137
2023-09-16,50.1137
2023-09-17,50.1137
2023-09-18,48.8655
2023-09-19,47.2752
2023-09-20,46.4435
2023-09-21,44.9703
2023-09-22,42.5795
2023-09-23,42.5795
2023-09-24,42.5795
2023-09-25,41.4543
2023-09-26,40.9826
2023-09-27,41.9647
2023-09-28,44.4189
2023-09-29,44.46
2023-09-30,44.46
2023-10-01,44.46
2023-10-02,43.4933
2023-10-03,40.8924
2023-10-04,42.7496
2023-10-05,42.1129
2023-10-06,40.9152
2023-10-07,40.9152
2023-10-08,40.9152
2023-10-09,39.8959
2023-10-10,42.4574
2023-10-11,43.0303
2023-10-12,40.5262
2023-10-13,40.3084
2023-10-14,40.3084
2023-10-15,40.3084
2023-10-16,43.1095
2023-10-17,45.3351
2023-10-18,44.881
2023-10-19,44.4558
2023-10-20,43.5663
2023-10-21,43.5663
2023-10-22,43.5663
2023-10-23,42.3053
2023-10-24,43.2957
2023-10-25,42.611
2023-10-26,42.906
2023-10-27,43.0574
2023-10-28,43.0574
2023-10-29,43.0574
2023-10-30,42.706
2023-10-31,43.7092
2023-11-01,44.2408
2023-11-02,44.9401
2023-11-03,45.2678
2023-11-04,45.2678
2023-11-05,45.2678
2023-11-06,43.0164
2023-11-07,42.9731
2023-11-08,41.502
2023-11-09,39.8023
2023-11-10,42.0768
2023-11-11,42.0768
2023-11-12,42.0768
2023-11-13,42.7904
2023-11-14,48.4814
2023-11-15,51.5045
2023-11-16,48.425
2023-11-17,50.7335
2023-11-18,50.7335
2023-11-19,50.7335
2023-11-20,50.3604
2023-11-21,49.4205
2023-11-22,51.1649
2023-11-23,51.1649
2023-11-24,50.0548
2023-11-25,50.0548
2023-11-26,50.0548
2023-11-27,49.0496
2023-11-28,48.4742
2023-11-29,46.3193
2023-11-30,47.0602
2023-12-01,50.6818
2023-12-02,50.6818
2023-12-03,50.6818
2023-12-04,52.0487
2023-12-05,49.226
2023-12-06,51.8791
2023-12-07,53.7223
2023-12-08,52.7274
2023-12-09,52.7274
2023-12-10,52.7274
2023-12-11,55.817
2023-12-12,55.6109
2023-12-13,59.2302
2023-12-14,60.3801
2023-12-15,58.6164
2023-12-16,58.6164
2023-12-17,58.6164
2023-12-18,59.0291
2023-12-19,60.4389
2023-12-20,60.5129
2023-12-21,60.9286
2023-12-22,62.2733
2023-12-23,62.2733
2023-12-24,62.2733
2023-12-25,62.2733
2023-12-26,65.2304
2023-12-27,67.1507
2023-12-28,65.4616
2023-12-29,64.2672
2023-12-30,64.2672
2023-12-31,64.2672
2024-01-01,64.2672
2024-01-02,59.5463
2024-01-03,55.6216
2024-01-04,57.6574
2024-01-05,55.1816
2024-01-06,55.1816
2024-01-07,55.1816
2024-01-08,56.0452
2024-01-09,55.0903
2024-01-10,54.4663
2024-01-11,49.6347
2024-01-12,47.2651
2024-01-13,47.2651
2024-01-14,47.2651
2024-01-15,47.2651
2024-01-16,47.4411
2024-01-17,47.6444
2024-01-18,49.6375
2024-01-19,49.8152
2024-01-20,49.8152
2024-01-21,49.8152
2024-01-22,53.8562
2024-01-23,52.0061
2024-01-24,51.5149
2024-01-25,53.6947
2024-01-26,53.0891
2024-01-27,53.0891
2024-01-28,53.0891
2024-01-29,56.8105
2024-01-30,56.3768
2024-01-31,54.235
2024-02-01,57.1887
2024-02-02,56.7095
2024-02-03,56.7095
2024-02-04,56.7095
2024-02-05,52.8599
2024-02-06,53.4053
2024-02-07,53.9951
2024-02-08,56.2488
2024-02-09,55.3924
2024-02-10,55.3924
2024-02-11,55.3924
2024-02-12,56.6075
2024-02-13,50.8332
2024-02-14,50.585
2024-02-15,53.2613
2024-02-16,51.1539
2024-02-17,51.1539
2024-02-18,51.1539
2024-02-19,51.1539
2024-02-20,53.3315
2024-02-21,52.7342
2024-02-22,52.0876
2024-02-23,55.0167
2024-02-24,55.0167
2024-02-25,55.0167
2024-02-26,56.7911
2024-02-27,53.5979
2024-02-28,55.5799
2024-02-29,53.3893
2024-03-01,56.1729
2024-03-02,56.1729
2024-03-03,56.1729
2024-03-04,57.6584
2024-03-05,59.6735
2024-03-06,61.6764
2024-03-07,62.1554
2024-03-08,62.1554
2024-03-09,62.1554
2024-03-10,62.1554
2024-03-11,57.2454
2024-03-12,57.4369
2024-03-13,58.0203
2024-03-14,56.4202
2024-03-15,55.5399
2024-03-16,55.5399
2024-03-17,55.5399
2024-03-18,56.1416
2024-03-19,56.0493
2024-03-20,56.9285
2024-03-21,51.5501
2024-03-22,50.8114
2024-03-23,50.8114
2024-03-24,50.8114
2024-03-25,49.988
2024-03-26,52.5342
2024-03-27,55.7735
2024-03-28,55.9134
2024-03-29,55.9134
2024-03-30,55.9134
2024-03-31,55.9134
2024-04-01,56.6579
2024-04-02,55.9137
2024-04-03,55.5363
2024-04-04,52.0822
2024-04-05,48.0922
2024-04-06,48.0922
2024-04-07,48.0922
2024-04-08,49.1611
