,LOW US Equity
2023-03-19,46.3937
2023-03-20,46.0595
2023-03-21,46.0595
2023-03-22,43.0224
2023-03-23,41.9908
2023-03-24,41.8637
2023-03-25,41.8637
2023-03-26,41.8637
2023-03-27,42.6981
2023-03-28,42.4741
2023-03-29,43.9077
2023-03-30,44.4755
2023-03-31,49.8856
2023-04-01,49.8856
2023-04-02,49.8856
2023-04-03,52.5143
2023-04-04,51.8218
2023-04-05,49.3921
2023-04-06,48.8217
2023-04-07,48.8217
2023-04-08,48.8217
2023-04-09,48.8217
2023-04-10,49.6677
2023-04-11,50.7535
2023-04-12,49.6387
2023-04-13,50.8481
2023-04-14,51.3528
2023-04-15,51.3528
2023-04-16,51.3528
2023-04-17,53.3223
2023-04-18,55.3767
2023-04-19,55.85
2023-04-20,56.4587
2023-04-21,57.297
2023-04-22,57.297
2023-04-23,57.297
2023-04-24,57.297
2023-04-25,53.725
2023-04-26,49.7586
2023-04-27,52.4264
2023-04-28,54.6312
2023-04-29,54.6312
2023-04-30,54.6312
2023-05-01,54.8868
2023-05-02,53.1013
2023-05-03,52.5822
2023-05-04,50.6349
2023-05-05,52.8032
2023-05-06,52.8032
2023-05-07,52.8032
2023-05-08,51.4366
2023-05-09,53.6034
2023-05-10,51.438
2023-05-11,50.6667
2023-05-12,50.6359
2023-05-13,50.6359
2023-05-14,50.6359
2023-05-15,49.3102
2023-05-16,47.5552
2023-05-17,53.4279
2023-05-18,54.7163
2023-05-19,52.5009
2023-05-20,52.5009
2023-05-21,52.5009
2023-05-22,50.2295
2023-05-23,52.6088
2023-05-24,50.4558
2023-05-25,48.688
2023-05-26,52.3427
2023-05-27,52.3427
2023-05-28,52.3427
2023-05-29,52.3427
2023-05-30,51.7719
2023-05-31,48.7095
2023-06-01,50.5566
2023-06-02,54.1617
2023-06-03,54.1617
2023-06-04,54.1617
2023-06-05,52.1386
2023-06-06,52.3694
2023-06-07,54.7742
2023-06-08,54.2495
2023-06-09,53.3057
2023-06-10,53.3057
2023-06-11,53.3057
2023-06-12,55.8215
2023-06-13,58.0232
2023-06-14,56.2146
2023-06-15,58.4068
2023-06-16,57.0634
2023-06-17,57.0634
2023-06-18,57.0634
2023-06-19,57.0634
2023-06-20,55.8987
2023-06-21,55.0308
2023-06-22,55.3685
2023-06-23,55.6105
2023-06-24,55.6105
2023-06-25,55.6105
2023-06-26,57.2528
2023-06-27,60.3541
2023-06-28,59.5244
2023-06-29,59.6898
2023-06-30,61.2615
2023-07-01,61.2615
2023-07-02,61.2615
2023-07-03,60.3237
2023-07-04,60.3237
2023-07-05,60.8267
2023-07-06,57.4214
2023-07-07,57.7341
2023-07-08,57.7341
2023-07-09,57.7341
2023-07-10,61.7474
2023-07-11,61.9089
2023-07-12,63.2952
2023-07-13,61.0896
2023-07-14,60.4118
2023-07-15,60.4118
2023-07-16,60.4118
2023-07-17,59.7516
2023-07-18,60.8662
2023-07-19,61.4244
2023-07-20,61.4824
2023-07-21,63.0844
2023-07-22,63.0844
2023-07-23,63.0844
2023-07-24,63.2092
2023-07-25,63.8105
2023-07-26,63.8868
2023-07-27,64.3828
2023-07-28,64.4983
2023-07-29,64.4983
2023-07-30,64.4983
2023-07-31,63.578
2023-08-01,61.454
2023-08-02,58.4453
2023-08-03,55.7124
2023-08-04,52.4172
2023-08-05,52.4172
2023-08-06,52.4172
2023-08-07,52.5623
2023-08-08,50.4488
2023-08-09,49.3578
2023-08-10,50.4232
2023-08-11,52.8058
2023-08-12,52.8058
2023-08-13,52.8058
2023-08-14,54.5619
2023-08-15,52.6726
2023-08-16,51.1618
2023-08-17,47.8045
2023-08-18,48.8462
2023-08-19,48.8462
2023-08-20,48.8462
2023-08-21,47.4105
2023-08-22,53.9012
2023-08-23,54.9251
2023-08-24,51.4825
2023-08-25,51.5569
2023-08-26,51.5569
2023-08-27,51.5569
2023-08-28,51.2721
2023-08-29,54.041
2023-08-30,56.7293
2023-08-31,56.8432
2023-09-01,58.2015
2023-09-02,58.2015
2023-09-03,58.2015
2023-09-04,58.2015
2023-09-05,56.3225
2023-09-06,55.5906
2023-09-07,58.3236
2023-09-08,56.2467
2023-09-09,56.2467
2023-09-10,56.2467
2023-09-11,56.6732
2023-09-12,55.3498
2023-09-13,53.9144
2023-09-14,55.4275
2023-09-15,46.9817
2023-09-16,46.9817
2023-09-17,46.9817
2023-09-18,45.4626
2023-09-19,45.3176
2023-09-20,43.6233
2023-09-21,40.991
2023-09-22,40.9198
2023-09-23,40.9198
2023-09-24,40.9198
2023-09-25,42.6479
2023-09-26,40.2485
2023-09-27,39.335
2023-09-28,40.0653
2023-09-29,40.1199
2023-09-30,40.1199
2023-10-01,40.1199
2023-10-02,38.8397
2023-10-03,35.7077
2023-10-04,35.406
2023-10-05,35.6134
2023-10-06,35.4676
2023-10-07,35.4676
2023-10-08,35.4676
2023-10-09,36.7049
2023-10-10,38.7402
2023-10-11,39.2828
2023-10-12,35.4401
2023-10-13,34.8062
2023-10-14,34.8062
2023-10-15,34.8062
2023-10-16,37.3271
2023-10-17,37.2675
2023-10-18,34.5868
2023-10-19,33.0153
2023-10-20,33.0573
2023-10-21,33.0573
2023-10-22,33.0573
2023-10-23,31.9598
2023-10-24,31.4272
2023-10-25,31.3493
2023-10-26,30.6366
2023-10-27,30.0596
2023-10-28,30.0596
2023-10-29,30.0596
2023-10-30,34.7548
2023-10-31,37.7594
2023-11-01,38.4996
2023-11-02,41.5268
2023-11-03,42.1297
2023-11-04,42.1297
2023-11-05,42.1297
2023-11-06,41.6213
2023-11-07,41.9784
2023-11-08,42.0831
2023-11-09,39.0301
2023-11-10,43.2107
2023-11-11,43.2107
2023-11-12,43.2107
2023-11-13,42.6512
2023-11-14,50.0459
2023-11-15,52.0339
2023-11-16,50.0067
2023-11-17,51.0957
2023-11-18,51.0957
2023-11-19,51.0957
2023-11-20,51.6634
2023-11-21,46.8169
2023-11-22,47.1545
2023-11-23,47.1545
2023-11-24,47.6375
2023-11-25,47.6375
2023-11-26,47.6375
2023-11-27,48.2594
2023-11-28,48.4537
2023-11-29,48.3475
2023-11-30,47.4463
2023-12-01,51.7879
2023-12-02,51.7879
2023-12-03,51.7879
2023-12-04,54.5576
2023-12-05,53.1395
2023-12-06,55.1943
2023-12-07,54.8364
2023-12-08,54.4075
2023-12-09,54.4075
2023-12-10,54.4075
2023-12-11,53.0471
2023-12-12,54.8951
2023-12-13,59.5998
2023-12-14,65.2111
2023-12-15,65.2358
2023-12-16,65.2358
2023-12-17,65.2358
2023-12-18,63.7989
2023-12-19,64.5176
2023-12-20,61.3581
2023-12-21,62.2224
2023-12-22,61.7124
2023-12-23,61.7124
2023-12-24,61.7124
2023-12-25,61.7124
2023-12-26,61.5417
2023-12-27,61.5844
2023-12-28,61.5907
2023-12-29,61.2265
2023-12-30,61.2265
2023-12-31,61.2265
2024-01-01,61.2265
2024-01-02,57.3192
2024-01-03,51.7322
2024-01-04,50.8877
2024-01-05,51.8859
2024-01-06,51.8859
2024-01-07,51.8859
2024-01-08,55.262
2024-01-09,55.1496
2024-01-10,57.3582
2024-01-11,57.3126
2024-01-12,56.1575
2024-01-13,56.1575
2024-01-14,56.1575
2024-01-15,56.1575
2024-01-16,57.2416
2024-01-17,55.0373
2024-01-18,55.1724
2024-01-19,56.5088
2024-01-20,56.5088
2024-01-21,56.5088
2024-01-22,56.3623
2024-01-23,52.3289
2024-01-24,49.0134
2024-01-25,50.2852
2024-01-26,50.2005
2024-01-27,50.2005
2024-01-28,50.2005
2024-01-29,50.0784
2024-01-30,52.3727
2024-01-31,50.857
2024-02-01,56.5756
2024-02-02,55.9018
2024-02-03,55.9018
2024-02-04,55.9018
2024-02-05,54.5573
2024-02-06,54.6412
2024-02-07,57.288
2024-02-08,56.0558
2024-02-09,57.4187
2024-02-10,57.4187
2024-02-11,57.4187
2024-02-12,62.3304
2024-02-13,58.2769
2024-02-14,59.2062
2024-02-15,60.0649
2024-02-16,58.7133
2024-02-17,58.7133
2024-02-18,58.7133
2024-02-19,58.7133
2024-02-20,57.5013
2024-02-21,58.9913
2024-02-22,60.6921
2024-02-23,61.9233
2024-02-24,61.9233
2024-02-25,61.9233
2024-02-26,60.733
2024-02-27,63.1389
2024-02-28,64.9977
2024-02-29,65.9712
2024-03-01,67.9533
2024-03-02,67.9533
2024-03-03,67.9533
2024-03-04,65.4138
2024-03-05,64.1875
2024-03-06,64.3495
2024-03-07,64.6802
2024-03-08,64.8096
2024-03-09,64.8096
2024-03-10,64.8096
2024-03-11,63.7691
2024-03-12,65.1151
2024-03-13,67.3775
2024-03-14,64.4797
2024-03-15,64.5365
2024-03-16,64.5365
2024-03-17,64.5365
2024-03-18,63.23
2024-03-19,65.8291
2024-03-20,67.868
2024-03-21,71.8543
2024-03-22,69.3915
2024-03-23,69.3915
2024-03-24,69.3915
2024-03-25,65.2285
2024-03-26,62.9872
2024-03-27,63.9362
2024-03-28,64.624
2024-03-29,64.624
2024-03-30,64.624
2024-03-31,64.624
2024-04-01,60.0149
2024-04-02,56.3315
2024-04-03,53.6852
2024-04-04,51.8767
2024-04-05,52.6798
2024-04-06,52.6798
2024-04-07,52.6798
2024-04-08,54.4909
