,WTS US Equity
2023-03-20,49.263
2023-03-21,50.4362
2023-03-22,47.7282
2023-03-23,47.0298
2023-03-24,47.3897
2023-03-25,47.3897
2023-03-26,47.3897
2023-03-27,47.8807
2023-03-28,48.8988
2023-03-29,50.1692
2023-03-30,51.4853
2023-03-31,53.4835
2023-04-01,53.4835
2023-04-02,53.4835
2023-04-03,53.5199
2023-04-04,49.0704
2023-04-05,45.4931
2023-04-06,43.8712
2023-04-07,43.8712
2023-04-08,43.8712
2023-04-09,43.8712
2023-04-10,45.3566
2023-04-11,46.5045
2023-04-12,47.6653
2023-04-13,48.1607
2023-04-14,47.8262
2023-04-15,47.8262
2023-04-16,47.8262
2023-04-17,48.8631
2023-04-18,48.7605
2023-04-19,48.6467
2023-04-20,49.0334
2023-04-21,49.4985
2023-04-22,49.4985
2023-04-23,49.4985
2023-04-24,49.2393
2023-04-25,47.5088
2023-04-26,44.7946
2023-04-27,50.3638
2023-04-28,49.5179
2023-04-29,49.5179
2023-04-30,49.5179
2023-05-01,50.0507
2023-05-02,50.1823
2023-05-03,53.9396
2023-05-04,54.8498
2023-05-05,58.653
2023-05-06,58.653
2023-05-07,58.653
2023-05-08,55.6346
2023-05-09,53.8442
2023-05-10,53.7033
2023-05-11,51.9794
2023-05-12,51.7165
2023-05-13,51.7165
2023-05-14,51.7165
2023-05-15,51.0137
2023-05-16,49.3709
2023-05-17,51.0538
2023-05-18,52.7948
2023-05-19,51.4682
2023-05-20,51.4682
2023-05-21,51.4682
2023-05-22,51.4769
2023-05-23,49.5654
2023-05-24,47.6809
2023-05-25,49.0755
2023-05-26,51.2497
2023-05-27,51.2497
2023-05-28,51.2497
2023-05-29,51.2497
2023-05-30,50.7291
2023-05-31,45.6778
2023-06-01,48.235
2023-06-02,53.7679
2023-06-03,53.7679
2023-06-04,53.7679
2023-06-05,51.7531
2023-06-06,55.8687
2023-06-07,59.3517
2023-06-08,58.0952
2023-06-09,56.6331
2023-06-10,56.6331
2023-06-11,56.6331
2023-06-12,57.0041
2023-06-13,58.2078
2023-06-14,58.0764
2023-06-15,59.0643
2023-06-16,59.8225
2023-06-17,59.8225
2023-06-18,59.8225
2023-06-19,59.8225
2023-06-20,57.35
2023-06-21,58.2168
2023-06-22,57.234
2023-06-23,55.804
2023-06-24,55.804
2023-06-25,55.804
2023-06-26,56.6812
2023-06-27,58.3564
2023-06-28,57.9046
2023-06-29,59.8477
2023-06-30,61.5295
2023-07-01,61.5295
2023-07-02,61.5295
2023-07-03,62.0169
2023-07-04,62.0169
2023-07-05,55.9591
2023-07-06,54.2942
2023-07-07,53.3081
2023-07-08,53.3081
2023-07-09,53.3081
2023-07-10,55.8672
2023-07-11,56.0135
2023-07-12,58.0937
2023-07-13,58.5209
2023-07-14,57.863
2023-07-15,57.863
2023-07-16,57.863
2023-07-17,59.6516
2023-07-18,62.3368
2023-07-19,60.8744
2023-07-20,60.6374
2023-07-21,58.9938
2023-07-22,58.9938
2023-07-23,58.9938
2023-07-24,60.3985
2023-07-25,61.0622
2023-07-26,59.1435
2023-07-27,56.9873
2023-07-28,56.4742
2023-07-29,56.4742
2023-07-30,56.4742
2023-07-31,58.446
2023-08-01,58.3852
2023-08-02,59.2262
2023-08-03,59.44
2023-08-04,61.1551
2023-08-05,61.1551
2023-08-06,61.1551
2023-08-07,62.3553
2023-08-08,60.5768
2023-08-09,58.9154
2023-08-10,58.0215
2023-08-11,58.0937
2023-08-12,58.0937
2023-08-13,58.0937
2023-08-14,58.4876
2023-08-15,57.6583
2023-08-16,56.9989
2023-08-17,52.4248
2023-08-18,51.8412
2023-08-19,51.8412
2023-08-20,51.8412
2023-08-21,52.6398
2023-08-22,51.3193
2023-08-23,53.7305
2023-08-24,49.8716
2023-08-25,51.9394
2023-08-26,51.9394
2023-08-27,51.9394
2023-08-28,54.4414
2023-08-29,56.409
2023-08-30,57.4134
2023-08-31,56.9818
2023-09-01,56.6431
2023-09-02,56.6431
2023-09-03,56.6431
2023-09-04,56.6431
2023-09-05,50.3565
2023-09-06,51.5887
2023-09-07,49.0423
2023-09-08,48.355
2023-09-09,48.355
2023-09-10,48.355
2023-09-11,46.862
2023-09-12,45.974
2023-09-13,45.1502
2023-09-14,49.8026
2023-09-15,47.1279
2023-09-16,47.1279
2023-09-17,47.1279
2023-09-18,46.9648
2023-09-19,45.8673
2023-09-20,45.4006
2023-09-21,43.7218
2023-09-22,42.0952
2023-09-23,42.0952
2023-09-24,42.0952
2023-09-25,42.6168
2023-09-26,41.764
2023-09-27,44.0794
2023-09-28,46.4323
2023-09-29,43.6676
2023-09-30,43.6676
2023-10-01,43.6676
2023-10-02,42.5536
2023-10-03,41.4752
2023-10-04,42.366
2023-10-05,43.1814
2023-10-06,43.0501
2023-10-07,43.0501
2023-10-08,43.0501
2023-10-09,44.1162
2023-10-10,43.9106
2023-10-11,52.2409
2023-10-12,53.2427
2023-10-13,50.2006
2023-10-14,50.2006
2023-10-15,50.2006
2023-10-16,56.0793
2023-10-17,54.1028
2023-10-18,47.6428
2023-10-19,47.2245
2023-10-20,45.4412
2023-10-21,45.4412
2023-10-22,45.4412
2023-10-23,43.9718
2023-10-24,46.0048
2023-10-25,45.8792
2023-10-26,44.6401
2023-10-27,43.7114
2023-10-28,43.7114
2023-10-29,43.7114
2023-10-30,45.8848
2023-10-31,46.9751
2023-11-01,47.6017
2023-11-02,56.6173
2023-11-03,59.5572
2023-11-04,59.5572
2023-11-05,59.5572
2023-11-06,55.7834
2023-11-07,55.5196
2023-11-08,56.163
2023-11-09,56.8966
2023-11-10,57.6735
2023-11-11,57.6735
2023-11-12,57.6735
2023-11-13,57.6211
2023-11-14,62.3675
2023-11-15,59.287
2023-11-16,58.9948
2023-11-17,59.5081
2023-11-18,59.5081
2023-11-19,59.5081
2023-11-20,59.5201
2023-11-21,59.4286
2023-11-22,60.213
2023-11-23,60.213
2023-11-24,60.956
2023-11-25,60.956
2023-11-26,60.956
2023-11-27,60.3924
2023-11-28,57.2691
2023-11-29,56.8108
2023-11-30,57.5931
2023-12-01,60.2961
2023-12-02,60.2961
2023-12-03,60.2961
2023-12-04,61.0166
2023-12-05,59.0299
2023-12-06,58.9501
2023-12-07,60.2297
2023-12-08,60.4652
2023-12-09,60.4652
2023-12-10,60.4652
2023-12-11,60.9369
2023-12-12,60.9657
2023-12-13,62.9951
2023-12-14,66.322
2023-12-15,64.2766
2023-12-16,64.2766
2023-12-17,64.2766
2023-12-18,64.5081
2023-12-19,66.0694
2023-12-20,64.0719
2023-12-21,64.3475
2023-12-22,66.5856
2023-12-23,66.5856
2023-12-24,66.5856
2023-12-25,66.5856
2023-12-26,67.7509
2023-12-27,66.9143
2023-12-28,66.7074
2023-12-29,63.3682
2023-12-30,63.3682
2023-12-31,63.3682
2024-01-01,63.3682
2024-01-02,59.1256
2024-01-03,53.5091
2024-01-04,52.0393
2024-01-05,50.8175
2024-01-06,50.8175
2024-01-07,50.8175
2024-01-08,52.1108
2024-01-09,50.7223
2024-01-10,52.6475
2024-01-11,51.7524
2024-01-12,53.2897
2024-01-13,53.2897
2024-01-14,53.2897
2024-01-15,53.2897
2024-01-16,52.5745
2024-01-17,51.646
2024-01-18,54.5173
2024-01-19,54.6211
2024-01-20,54.6211
2024-01-21,54.6211
2024-01-22,56.5699
2024-01-23,54.5205
2024-01-24,51.9228
2024-01-25,52.8637
2024-01-26,52.628
2024-01-27,52.628
2024-01-28,52.628
2024-01-29,55.6403
2024-01-30,57.0826
2024-01-31,51.1033
2024-02-01,54.3906
2024-02-02,54.0965
2024-02-03,54.0965
2024-02-04,54.0965
2024-02-05,51.8205
2024-02-06,54.0811
2024-02-07,57.6667
2024-02-08,61.0517
2024-02-09,62.3851
2024-02-10,62.3851
2024-02-11,62.3851
2024-02-12,63.5846
2024-02-13,49.7847
2024-02-14,50.8083
2024-02-15,51.2348
2024-02-16,49.1107
2024-02-17,49.1107
2024-02-18,49.1107
2024-02-19,49.1107
2024-02-20,48.2582
2024-02-21,48.8599
2024-02-22,48.1586
2024-02-23,49.1822
2024-02-24,49.1822
2024-02-25,49.1822
2024-02-26,49.4008
2024-02-27,50.094
2024-02-28,50.272
2024-02-29,53.4471
2024-03-01,54.7122
2024-03-02,54.7122
2024-03-03,54.7122
2024-03-04,54.9927
2024-03-05,52.9497
2024-03-06,53.3664
2024-03-07,54.6265
2024-03-08,53.5527
2024-03-09,53.5527
2024-03-10,53.5527
2024-03-11,52.3788
2024-03-12,51.9033
2024-03-13,52.6397
2024-03-14,51.5168
2024-03-15,52.7544
2024-03-16,52.7544
2024-03-17,52.7544
2024-03-18,50.4454
2024-03-19,52.6493
2024-03-20,54.2737
2024-03-21,57.416
2024-03-22,57.2693
2024-03-23,57.2693
2024-03-24,57.2693
2024-03-25,55.7615
2024-03-26,54.9784
2024-03-27,57.2187
2024-03-28,57.8667
2024-03-29,57.8667
2024-03-30,57.8667
2024-03-31,57.8667
2024-04-01,55.523
2024-04-02,52.3179
2024-04-03,53.4063
2024-04-04,51.0893
2024-04-05,52.1845
2024-04-06,52.1845
2024-04-07,52.1845
2024-04-08,52.192
