,TPR US Equity
2023-03-19,48.3475
2023-03-20,47.6068
2023-03-21,49.958
2023-03-22,47.9724
2023-03-23,47.8395
2023-03-24,46.7411
2023-03-25,46.7411
2023-03-26,46.7411
2023-03-27,48.2112
2023-03-28,51.0361
2023-03-29,51.6152
2023-03-30,51.979
2023-03-31,54.7916
2023-04-01,54.7916
2023-04-02,54.7916
2023-04-03,54.0982
2023-04-04,51.8461
2023-04-05,47.1962
2023-04-06,46.2708
2023-04-07,46.2708
2023-04-08,46.2708
2023-04-09,46.2708
2023-04-10,48.3934
2023-04-11,48.3393
2023-04-12,49.6501
2023-04-13,51.462
2023-04-14,52.0201
2023-04-15,52.0201
2023-04-16,52.0201
2023-04-17,49.9979
2023-04-18,51.9036
2023-04-19,54.5008
2023-04-20,52.1005
2023-04-21,50.9117
2023-04-22,50.9117
2023-04-23,50.9117
2023-04-24,51.0245
2023-04-25,46.62
2023-04-26,45.9236
2023-04-27,48.2627
2023-04-28,48.1536
2023-04-29,48.1536
2023-04-30,48.1536
2023-05-01,47.6798
2023-05-02,45.3445
2023-05-03,43.2548
2023-05-04,41.1267
2023-05-05,44.0084
2023-05-06,44.0084
2023-05-07,44.0084
2023-05-08,42.7575
2023-05-09,42.3741
2023-05-10,39.7257
2023-05-11,48.5979
2023-05-12,50.9575
2023-05-13,50.9575
2023-05-14,50.9575
2023-05-15,55.0706
2023-05-16,52.3041
2023-05-17,55.4328
2023-05-18,56.7293
2023-05-19,54.0274
2023-05-20,54.0274
2023-05-21,54.0274
2023-05-22,52.1624
2023-05-23,51.6228
2023-05-24,49.3563
2023-05-25,48.9034
2023-05-26,51.0919
2023-05-27,51.0919
2023-05-28,51.0919
2023-05-29,51.0919
2023-05-30,48.6739
2023-05-31,47.5006
2023-06-01,46.8951
2023-06-02,52.645
2023-06-03,52.645
2023-06-04,52.645
2023-06-05,50.6273
2023-06-06,52.1452
2023-06-07,54.2327
2023-06-08,53.2122
2023-06-09,53.5073
2023-06-10,53.5073
2023-06-11,53.5073
2023-06-12,54.5164
2023-06-13,54.6561
2023-06-14,55.445
2023-06-15,54.8877
2023-06-16,54.7067
2023-06-17,54.7067
2023-06-18,54.7067
2023-06-19,54.7067
2023-06-20,54.9264
2023-06-21,54.2461
2023-06-22,53.4247
2023-06-23,53.3968
2023-06-24,53.3968
2023-06-25,53.3968
2023-06-26,53.0815
2023-06-27,54.5941
2023-06-28,52.747
2023-06-29,52.904
2023-06-30,52.8133
2023-07-01,52.8133
2023-07-02,52.8133
2023-07-03,54.7665
2023-07-04,54.7665
2023-07-05,52.755
2023-07-06,51.2279
2023-07-07,51.8499
2023-07-08,51.8499
2023-07-09,51.8499
2023-07-10,54.0804
2023-07-11,56.6211
2023-07-12,56.07
2023-07-13,56.6857
2023-07-14,54.0725
2023-07-15,54.0725
2023-07-16,54.0725
2023-07-17,51.8768
2023-07-18,53.0165
2023-07-19,50.1118
2023-07-20,48.4967
2023-07-21,47.7426
2023-07-22,47.7426
2023-07-23,47.7426
2023-07-24,49.2542
2023-07-25,49.2845
2023-07-26,50.5392
2023-07-27,49.0096
2023-07-28,52.1272
2023-07-29,52.1272
2023-07-30,52.1272
2023-07-31,52.5314
2023-08-01,51.5663
2023-08-02,49.0199
2023-08-03,51.925
2023-08-04,49.1755
2023-08-05,49.1755
2023-08-06,49.1755
2023-08-07,50.0966
2023-08-08,47.8123
2023-08-09,46.8062
2023-08-10,33.4982
2023-08-11,34.8114
2023-08-12,34.8114
2023-08-13,34.8114
2023-08-14,36.0596
2023-08-15,35.7958
2023-08-16,34.0866
2023-08-17,34.9056
2023-08-18,34.889
2023-08-19,34.889
2023-08-20,34.889
2023-08-21,33.599
2023-08-22,32.5611
2023-08-23,33.4122
2023-08-24,32.8676
2023-08-25,32.7005
2023-08-26,32.7005
2023-08-27,32.7005
2023-08-28,33.4357
2023-08-29,33.6855
2023-08-30,34.2326
2023-08-31,34.0389
2023-09-01,35.474
2023-09-02,35.474
2023-09-03,35.474
2023-09-04,35.474
2023-09-05,34.0812
2023-09-06,33.278
2023-09-07,32.3827
2023-09-08,32.7893
2023-09-09,32.7893
2023-09-10,32.7893
2023-09-11,32.4862
2023-09-12,32.0367
2023-09-13,30.1352
2023-09-14,32.1954
2023-09-15,32.1138
2023-09-16,32.1138
2023-09-17,32.1138
2023-09-18,30.8591
2023-09-19,30.58
2023-09-20,30.1369
2023-09-21,28.8401
2023-09-22,27.8629
2023-09-23,27.8629
2023-09-24,27.8629
2023-09-25,27.2566
2023-09-26,26.6033
2023-09-27,26.2597
2023-09-28,27.3329
2023-09-29,30.282
2023-09-30,30.282
2023-10-01,30.282
2023-10-02,29.9201
2023-10-03,28.6092
2023-10-04,28.3846
2023-10-05,27.8499
2023-10-06,31.0042
2023-10-07,31.0042
2023-10-08,31.0042
2023-10-09,31.0042
2023-10-10,29.7712
2023-10-11,31.7472
2023-10-12,30.2636
2023-10-13,31.3014
2023-10-14,31.3014
2023-10-15,31.3014
2023-10-16,35.0039
2023-10-17,38.3922
2023-10-18,37.1304
2023-10-19,36.6429
2023-10-20,35.8318
2023-10-21,35.8318
2023-10-22,35.8318
2023-10-23,35.24
2023-10-24,35.3404
2023-10-25,35.1712
2023-10-26,35.9121
2023-10-27,34.7386
2023-10-28,34.7386
2023-10-29,34.7386
2023-10-30,37.1806
2023-10-31,35.6794
2023-11-01,33.005
2023-11-02,36.7468
2023-11-03,39.6224
2023-11-04,39.6224
2023-11-05,39.6224
2023-11-06,38.2084
2023-11-07,38.2559
2023-11-08,38.2255
2023-11-09,42.1255
2023-11-10,41.5954
2023-11-11,41.5954
2023-11-12,41.5954
2023-11-13,43.3915
2023-11-14,51.3315
2023-11-15,52.6037
2023-11-16,49.7666
2023-11-17,50.7874
2023-11-18,50.7874
2023-11-19,50.7874
2023-11-20,52.073
2023-11-21,50.6308
2023-11-22,50.7033
2023-11-23,50.7033
2023-11-24,51.4039
2023-11-25,51.4039
2023-11-26,51.4039
2023-11-27,52.6497
2023-11-28,53.0162
2023-11-29,55.3403
2023-11-30,55.3403
2023-12-01,58.7967
2023-12-02,58.7967
2023-12-03,58.7967
2023-12-04,59.7967
2023-12-05,57.1083
2023-12-06,57.4055
2023-12-07,60.5201
2023-12-08,61.6738
2023-12-09,61.6738
2023-12-10,61.6738
2023-12-11,62.5164
2023-12-12,61.2671
2023-12-13,64.0404
2023-12-14,68.7632
2023-12-15,66.7924
2023-12-16,66.7924
2023-12-17,66.7924
2023-12-18,65.7497
2023-12-19,68.1015
2023-12-20,66.6144
2023-12-21,68.7132
2023-12-22,66.5065
2023-12-23,66.5065
2023-12-24,66.5065
2023-12-25,66.5065
2023-12-26,67.708
2023-12-27,66.7787
2023-12-28,65.3644
2023-12-29,64.1781
2023-12-30,64.1781
2023-12-31,64.1781
2024-01-01,64.1781
2024-01-02,67.2732
2024-01-03,61.9029
2024-01-04,62.0217
2024-01-05,63.0468
2024-01-06,63.0468
2024-01-07,63.0468
2024-01-08,64.7849
2024-01-09,62.2732
2024-01-10,62.3451
2024-01-11,62.7854
2024-01-12,57.6343
2024-01-13,57.6343
2024-01-14,57.6343
2024-01-15,57.6343
2024-01-16,57.9828
2024-01-17,55.6859
2024-01-18,55.6497
2024-01-19,57.9407
2024-01-20,57.9407
2024-01-21,57.9407
2024-01-22,60.0742
2024-01-23,60.6101
2024-01-24,60.133
2024-01-25,61.9901
2024-01-26,63.7144
2024-01-27,63.7144
2024-01-28,63.7144
2024-01-29,65.2751
2024-01-30,64.4736
2024-01-31,61.7092
2024-02-01,64.5923
2024-02-02,64.5514
2024-02-03,64.5514
2024-02-04,64.5514
2024-02-05,65.3677
2024-02-06,66.7536
2024-02-07,64.0192
2024-02-08,69.3024
2024-02-09,65.5676
2024-02-10,65.5676
2024-02-11,65.5676
2024-02-12,68.1503
2024-02-13,65.5031
2024-02-14,68.164
2024-02-15,70.0195
2024-02-16,70.6771
2024-02-17,70.6771
2024-02-18,70.6771
2024-02-19,70.6771
2024-02-20,71.8685
2024-02-21,72.161
2024-02-22,73.3094
2024-02-23,74.2891
2024-02-24,74.2891
2024-02-25,74.2891
2024-02-26,70.9486
2024-02-27,70.6306
2024-02-28,70.9153
2024-02-29,70.2113
2024-03-01,69.0543
2024-03-02,69.0543
2024-03-03,69.0543
2024-03-04,69.1561
2024-03-05,70.0064
2024-03-06,66.9879
2024-03-07,67.5236
2024-03-08,67.8032
2024-03-09,67.8032
2024-03-10,67.8032
2024-03-11,66.3843
2024-03-12,67.3846
2024-03-13,68.4693
2024-03-14,66.6587
2024-03-15,64.6542
2024-03-16,64.6542
2024-03-17,64.6542
2024-03-18,64.068
2024-03-19,63.4334
2024-03-20,65.3633
2024-03-21,66.8008
2024-03-22,62.3761
2024-03-23,62.3761
2024-03-24,62.3761
2024-03-25,57.5346
2024-03-26,57.0763
2024-03-27,60.0617
2024-03-28,61.7933
2024-03-29,61.7933
2024-03-30,61.7933
2024-03-31,61.7933
2024-04-01,63.0768
2024-04-02,56.7186
2024-04-03,54.0956
2024-04-04,48.731
2024-04-05,48.4985
2024-04-06,48.4985
2024-04-07,48.4985
2024-04-08,49.0268
