,MKC/V US Equity
2023-03-19,38.0594
2023-03-20,44.931
2023-03-21,43.7717
2023-03-22,44.1444
2023-03-23,43.5472
2023-03-24,43.417
2023-03-25,43.417
2023-03-26,43.417
2023-03-27,47.9597
2023-03-28,56.1593
2023-03-29,58.1508
2023-03-30,55.2556
2023-03-31,58.335
2023-04-01,58.335
2023-04-02,58.335
2023-04-03,59.8333
2023-04-04,60.7715
2023-04-05,60.2859
2023-04-06,61.5317
2023-04-07,61.5317
2023-04-08,61.5317
2023-04-09,61.5317
2023-04-10,61.3955
2023-04-11,60.4608
2023-04-12,62.164
2023-04-13,61.7832
2023-04-14,62.5502
2023-04-15,62.5502
2023-04-16,62.5502
2023-04-17,59.6943
2023-04-18,58.0727
2023-04-19,58.7509
2023-04-20,58.6617
2023-04-21,60.38
2023-04-22,60.38
2023-04-23,60.38
2023-04-24,57.4956
2023-04-25,58.9759
2023-04-26,56.1117
2023-04-27,59.7202
2023-04-28,59.2115
2023-04-29,59.2115
2023-04-30,59.2115
2023-05-01,61.0424
2023-05-02,59.5644
2023-05-03,60.1998
2023-05-04,60.4241
2023-05-05,60.4241
2023-05-06,60.4241
2023-05-07,60.4241
2023-05-08,60.2209
2023-05-09,60.5515
2023-05-10,60.7617
2023-05-11,61.7827
2023-05-12,62.3528
2023-05-13,62.3528
2023-05-14,62.3528
2023-05-15,62.8872
2023-05-16,61.4183
2023-05-17,61.4183
2023-05-18,57.8297
2023-05-19,59.5283
2023-05-20,59.5283
2023-05-21,59.5283
2023-05-22,57.3926
2023-05-23,55.6574
2023-05-24,56.3071
2023-05-25,55.9561
2023-05-26,55.9561
2023-05-27,55.9561
2023-05-28,55.9561
2023-05-29,55.9561
2023-05-30,55.9561
2023-05-31,54.9716
2023-06-01,55.7765
2023-06-02,56.9701
2023-06-03,56.9701
2023-06-04,56.9701
2023-06-05,57.8873
2023-06-06,60.2585
2023-06-07,60.5229
2023-06-08,59.2844
2023-06-09,60.2254
2023-06-10,60.2254
2023-06-11,60.2254
2023-06-12,61.2531
2023-06-13,59.3989
2023-06-14,60.1783
2023-06-15,62.1904
2023-06-16,60.9076
2023-06-17,60.9076
2023-06-18,60.9076
2023-06-19,60.9076
2023-06-20,64.0348
2023-06-21,62.6215
2023-06-22,64.0576
2023-06-23,61.8342
2023-06-24,61.8342
2023-06-25,61.8342
2023-06-26,63.985
2023-06-27,64.1701
2023-06-28,58.0265
2023-06-29,54.7364
2023-06-30,48.2326
2023-07-01,48.2326
2023-07-02,48.2326
2023-07-03,48.4281
2023-07-04,48.4281
2023-07-05,48.4281
2023-07-06,49.5132
2023-07-07,45.3929
2023-07-08,45.3929
2023-07-09,45.3929
2023-07-10,44.6219
2023-07-11,43.2323
2023-07-12,49.8431
2023-07-13,47.0023
2023-07-14,49.5978
2023-07-15,49.5978
2023-07-16,49.5978
2023-07-17,50.8827
2023-07-18,48.5066
2023-07-19,49.2923
2023-07-20,51.6251
2023-07-21,51.6251
2023-07-22,51.6251
2023-07-23,51.6251
2023-07-24,52.2948
2023-07-25,53.3111
2023-07-26,50.555
2023-07-27,53.2167
2023-07-28,53.8591
2023-07-29,53.8591
2023-07-30,53.8591
2023-07-31,51.2807
2023-08-01,50.8996
2023-08-02,51.4678
2023-08-03,51.0925
2023-08-04,50.4833
2023-08-05,50.4833
2023-08-06,50.4833
2023-08-07,51.5384
2023-08-08,48.3528
2023-08-09,51.745
2023-08-10,51.745
2023-08-11,47.5457
2023-08-12,47.5457
2023-08-13,47.5457
2023-08-14,52.6361
2023-08-15,48.1102
2023-08-16,50.2355
2023-08-17,53.9326
2023-08-18,47.8022
2023-08-19,47.8022
2023-08-20,47.8022
2023-08-21,46.7998
2023-08-22,44.938
2023-08-23,45.5597
2023-08-24,43.7286
2023-08-25,43.7286
2023-08-26,43.7286
2023-08-27,43.7286
2023-08-28,45.1684
2023-08-29,44.97
2023-08-30,48.3054
2023-08-31,45.6926
2023-09-01,45.6926
2023-09-02,45.6926
2023-09-03,45.6926
2023-09-04,45.6926
2023-09-05,43.2626
2023-09-06,43.1713
2023-09-07,44.3504
2023-09-08,44.3504
2023-09-09,44.3504
2023-09-10,44.3504
2023-09-11,46.5161
2023-09-12,45.1745
2023-09-13,43.4387
2023-09-14,43.4387
2023-09-15,43.2561
2023-09-16,43.2561
2023-09-17,43.2561
2023-09-18,45.0934
2023-09-19,45.0934
2023-09-20,43.4283
2023-09-21,43.4713
2023-09-22,43.4713
2023-09-23,43.4713
2023-09-24,43.4713
2023-09-25,41.5538
2023-09-26,41.2269
2023-09-27,39.0962
2023-09-28,42.0528
2023-09-29,45.1702
2023-09-30,45.1702
2023-10-01,45.1702
2023-10-02,47.5433
2023-10-03,38.5675
2023-10-04,37.2443
2023-10-05,35.82
2023-10-06,34.5169
2023-10-07,34.5169
2023-10-08,34.5169
2023-10-09,35.7789
2023-10-10,36.2465
2023-10-11,33.8778
2023-10-12,32.2861
2023-10-13,33.3657
2023-10-14,33.3657
2023-10-15,33.3657
2023-10-16,38.2282
2023-10-17,37.6276
2023-10-18,37.6276
2023-10-19,36.3233
2023-10-20,37.8344
2023-10-21,37.8344
2023-10-22,37.8344
2023-10-23,36.8943
2023-10-24,38.8311
2023-10-25,40.8314
2023-10-26,41.04
2023-10-27,41.04
2023-10-28,41.04
2023-10-29,41.04
2023-10-30,40.8771
2023-10-31,40.4412
2023-11-01,41.6964
2023-11-02,41.0131
2023-11-03,41.0131
2023-11-04,41.0131
2023-11-05,41.0131
2023-11-06,43.3828
2023-11-07,43.2583
2023-11-08,41.5986
2023-11-09,41.5986
2023-11-10,42.8179
2023-11-11,42.8179
2023-11-12,42.8179
2023-11-13,42.0014
2023-11-14,42.7046
2023-11-15,43.5551
2023-11-16,43.693
2023-11-17,45.4407
2023-11-18,45.4407
2023-11-19,45.4407
2023-11-20,43.3917
2023-11-21,43.3917
2023-11-22,46.4634
2023-11-23,46.4634
2023-11-24,46.4634
2023-11-25,46.4634
2023-11-26,46.4634
2023-11-27,44.3774
2023-11-28,44.44
2023-11-29,44.6207
2023-11-30,43.1689
2023-12-01,44.3594
2023-12-02,44.3594
2023-12-03,44.3594
2023-12-04,45.4486
2023-12-05,45.8498
2023-12-06,47.5446
2023-12-07,49.0542
2023-12-08,46.2106
2023-12-09,46.2106
2023-12-10,46.2106
2023-12-11,46.2106
2023-12-12,47.4783
2023-12-13,49.041
2023-12-14,50.6348
2023-12-15,50.5072
2023-12-16,50.5072
2023-12-17,50.5072
2023-12-18,50.5072
2023-12-19,47.2992
2023-12-20,46.9434
2023-12-21,47.8764
2023-12-22,47.8134
2023-12-23,47.8134
2023-12-24,47.8134
2023-12-25,47.8134
2023-12-26,48.3202
2023-12-27,47.2005
2023-12-28,48.3583
2023-12-29,49.0606
2023-12-30,49.0606
2023-12-31,49.0606
2024-01-01,49.0606
2024-01-02,50.5105
2024-01-03,50.8248
2024-01-04,50.2663
2024-01-05,51.2477
2024-01-06,51.2477
2024-01-07,51.2477
2024-01-08,49.1041
2024-01-09,50.2589
2024-01-10,46.1276
2024-01-11,47.3239
2024-01-12,45.5877
2024-01-13,45.5877
2024-01-14,45.5877
2024-01-15,45.5877
2024-01-16,44.5817
2024-01-17,44.8407
2024-01-18,42.7823
2024-01-19,45.5133
2024-01-20,45.5133
2024-01-21,45.5133
2024-01-22,46.0074
2024-01-23,46.1758
2024-01-24,45.9978
2024-01-25,51.9107
2024-01-26,49.8139
2024-01-27,49.8139
2024-01-28,49.8139
2024-01-29,50.7933
2024-01-30,49.7055
2024-01-31,50.402
2024-02-01,49.6123
2024-02-02,49.6123
2024-02-03,49.6123
2024-02-04,49.6123
2024-02-05,49.5
2024-02-06,48.2191
2024-02-07,47.1597
2024-02-08,46.6903
2024-02-09,50.6154
2024-02-10,50.6154
2024-02-11,50.6154
2024-02-12,47.5134
2024-02-13,45.5718
2024-02-14,46.5214
2024-02-15,46.1883
2024-02-16,47.0443
2024-02-17,47.0443
2024-02-18,47.0443
2024-02-19,47.0443
2024-02-20,50.0418
2024-02-21,50.0418
2024-02-22,50.9282
2024-02-23,51.2761
2024-02-24,51.2761
2024-02-25,51.2761
2024-02-26,50.561
2024-02-27,51.2641
2024-02-28,51.2641
2024-02-29,50.5986
2024-03-01,51.7103
2024-03-02,51.7103
2024-03-03,51.7103
2024-03-04,52.7551
2024-03-05,51.8391
2024-03-06,50.7651
2024-03-07,50.3176
2024-03-08,50.5838
2024-03-09,50.5838
2024-03-10,50.5838
2024-03-11,54.7358
2024-03-12,53.1338
2024-03-13,52.1928
2024-03-14,49.7112
2024-03-15,48.7016
2024-03-16,48.7016
2024-03-17,48.7016
2024-03-18,52.0774
2024-03-19,53.1954
2024-03-20,52.2497
2024-03-21,51.9524
2024-03-22,54.3511
2024-03-23,54.3511
2024-03-24,54.3511
2024-03-25,55.2751
2024-03-26,65.2899
2024-03-27,59.4716
2024-03-28,62.9676
2024-03-29,62.9676
2024-03-30,62.9676
2024-03-31,62.9676
2024-04-01,62.9676
2024-04-02,64.0548
2024-04-03,61.9139
2024-04-04,60.6288
2024-04-05,60.8625
2024-04-06,60.8625
2024-04-07,60.8625
2024-04-08,58.9144
