,PGR US Equity
2023-03-21,52.7848
2023-03-22,49.4731
2023-03-23,50.5075
2023-03-24,52.788
2023-03-25,52.788
2023-03-26,52.788
2023-03-27,53.3778
2023-03-28,54.841
2023-03-29,56.1814
2023-03-30,55.4605
2023-03-31,54.6925
2023-04-01,54.6925
2023-04-02,54.6925
2023-04-03,56.4365
2023-04-04,55.5474
2023-04-05,57.4514
2023-04-06,58.16
2023-04-07,58.16
2023-04-08,58.16
2023-04-09,58.16
2023-04-10,59.5458
2023-04-11,59.0959
2023-04-12,58.53
2023-04-13,48.3915
2023-04-14,46.4168
2023-04-15,46.4168
2023-04-16,46.4168
2023-04-17,48.7631
2023-04-18,48.9347
2023-04-19,49.2219
2023-04-20,48.7462
2023-04-21,47.4952
2023-04-22,47.4952
2023-04-23,47.4952
2023-04-24,46.0496
2023-04-25,45.5801
2023-04-26,44.6645
2023-04-27,45.619
2023-04-28,47.4408
2023-04-29,47.4408
2023-04-30,47.4408
2023-05-01,46.9498
2023-05-02,40.5042
2023-05-03,38.1726
2023-05-04,39.3361
2023-05-05,42.9534
2023-05-06,42.9534
2023-05-07,42.9534
2023-05-08,47.2975
2023-05-09,48.7207
2023-05-10,47.6298
2023-05-11,47.2649
2023-05-12,46.8347
2023-05-13,46.8347
2023-05-14,46.8347
2023-05-15,45.6298
2023-05-16,43.8038
2023-05-17,50.1104
2023-05-18,49.6971
2023-05-19,48.8048
2023-05-20,48.8048
2023-05-21,48.8048
2023-05-22,49.3158
2023-05-23,47.3595
2023-05-24,45.8333
2023-05-25,43.8047
2023-05-26,43.464
2023-05-27,43.464
2023-05-28,43.464
2023-05-29,43.464
2023-05-30,43.1328
2023-05-31,43.0036
2023-06-01,43.4634
2023-06-02,44.7478
2023-06-03,44.7478
2023-06-04,44.7478
2023-06-05,44.3293
2023-06-06,45.1979
2023-06-07,46.3671
2023-06-08,46.6389
2023-06-09,46.4563
2023-06-10,46.4563
2023-06-11,46.4563
2023-06-12,46.2377
2023-06-13,47.4435
2023-06-14,42.6911
2023-06-15,44.4248
2023-06-16,46.3391
2023-06-17,46.3391
2023-06-18,46.3391
2023-06-19,46.3391
2023-06-20,45.8282
2023-06-21,47.1519
2023-06-22,48.5002
2023-06-23,49.6571
2023-06-24,49.6571
2023-06-25,49.6571
2023-06-26,48.7376
2023-06-27,49.5624
2023-06-28,48.4563
2023-06-29,48.9231
2023-06-30,49.2981
2023-07-01,49.2981
2023-07-02,49.2981
2023-07-03,49.5789
2023-07-04,49.5789
2023-07-05,48.125
2023-07-06,48.5825
2023-07-07,48.0538
2023-07-08,48.0538
2023-07-09,48.0538
2023-07-10,47.8175
2023-07-11,49.3772
2023-07-12,49.2933
2023-07-13,32.6948
2023-07-14,35.3085
2023-07-15,35.3085
2023-07-16,35.3085
2023-07-17,41.3563
2023-07-18,39.7615
2023-07-19,38.6169
2023-07-20,44.5752
2023-07-21,44.989
2023-07-22,44.989
2023-07-23,44.989
2023-07-24,45.8163
2023-07-25,44.4417
2023-07-26,47.0479
2023-07-27,46.277
2023-07-28,46.0395
2023-07-29,46.0395
2023-07-30,46.0395
2023-07-31,46.9943
2023-08-01,48.4254
2023-08-02,46.5649
2023-08-03,49.9359
2023-08-04,47.8682
2023-08-05,47.8682
2023-08-06,47.8682
2023-08-07,48.9289
2023-08-08,47.885
2023-08-09,47.885
2023-08-10,47.5481
2023-08-11,49.2909
2023-08-12,49.2909
2023-08-13,49.2909
2023-08-14,47.4489
2023-08-15,46.6321
2023-08-16,56.506
2023-08-17,55.6134
2023-08-18,54.39
2023-08-19,54.39
2023-08-20,54.39
2023-08-21,52.749
2023-08-22,51.241
2023-08-23,51.1128
2023-08-24,52.441
2023-08-25,53.0354
2023-08-26,53.0354
2023-08-27,53.0354
2023-08-28,52.0458
2023-08-29,52.658
2023-08-30,54.2629
2023-08-31,53.6708
2023-09-01,55.4749
2023-09-02,55.4749
2023-09-03,55.4749
2023-09-04,55.4749
2023-09-05,53.3781
2023-09-06,54.5743
2023-09-07,56.8064
2023-09-08,55.0111
2023-09-09,55.0111
2023-09-10,55.0111
2023-09-11,56.3096
2023-09-12,57.486
2023-09-13,57.9244
2023-09-14,58.2669
2023-09-15,57.2663
2023-09-16,57.2663
2023-09-17,57.2663
2023-09-18,58.8685
2023-09-19,60.4771
2023-09-20,60.6604
2023-09-21,60.2791
2023-09-22,61.0306
2023-09-23,61.0306
2023-09-24,61.0306
2023-09-25,59.8859
2023-09-26,57.6616
2023-09-27,57.4896
2023-09-28,57.2045
2023-09-29,55.6944
2023-09-30,55.6944
2023-10-01,55.6944
2023-10-02,55.2459
2023-10-03,55.7265
2023-10-04,58.7748
2023-10-05,59.1209
2023-10-06,59.4934
2023-10-07,59.4934
2023-10-08,59.4934
2023-10-09,59.9133
2023-10-10,58.3338
2023-10-11,60.0697
2023-10-12,59.1825
2023-10-13,69.0273
2023-10-14,69.0273
2023-10-15,69.0273
2023-10-16,70.3604
2023-10-17,71.5023
2023-10-18,71.6458
2023-10-19,69.5622
2023-10-20,65.3455
2023-10-21,65.3455
2023-10-22,65.3455
2023-10-23,63.5154
2023-10-24,65.5414
2023-10-25,65.6771
2023-10-26,62.2464
2023-10-27,61.2166
2023-10-28,61.2166
2023-10-29,61.2166
2023-10-30,62.9068
2023-10-31,65.0518
2023-11-01,66.1143
2023-11-02,64.9849
2023-11-03,61.6637
2023-11-04,61.6637
2023-11-05,61.6637
2023-11-06,63.1989
2023-11-07,63.4835
2023-11-08,63.4835
2023-11-09,64.8167
2023-11-10,64.8472
2023-11-11,64.8472
2023-11-12,64.8472
2023-11-13,66.0138
2023-11-14,62.6538
2023-11-15,60.1875
2023-11-16,62.0724
2023-11-17,59.0527
2023-11-18,59.0527
2023-11-19,59.0527
2023-11-20,60.544
2023-11-21,62.4968
2023-11-22,63.111
2023-11-23,63.111
2023-11-24,63.9583
2023-11-25,63.9583
2023-11-26,63.9583
2023-11-27,64.4828
2023-11-28,62.9043
2023-11-29,62.5462
2023-11-30,63.4001
2023-12-01,61.2
2023-12-02,61.2
2023-12-03,61.2
2023-12-04,62.0249
2023-12-05,62.1301
2023-12-06,59.2438
2023-12-07,59.4539
2023-12-08,58.6856
2023-12-09,58.6856
2023-12-10,58.6856
2023-12-11,60.8655
2023-12-12,62.4242
2023-12-13,56.2199
2023-12-14,48.585
2023-12-15,48.4488
2023-12-16,48.4488
2023-12-17,48.4488
2023-12-18,51.0724
2023-12-19,52.6881
2023-12-20,50.5107
2023-12-21,51.4121
2023-12-22,52.6534
2023-12-23,52.6534
2023-12-24,52.6534
2023-12-25,52.6534
2023-12-26,52.2435
2023-12-27,52.5252
2023-12-28,53.2185
2023-12-29,54.1754
2023-12-30,54.1754
2023-12-31,54.1754
2024-01-01,54.1754
2024-01-02,56.4778
2024-01-03,57.9114
2024-01-04,57.6944
2024-01-05,57.3154
2024-01-06,57.3154
2024-01-07,57.3154
2024-01-08,59.8201
2024-01-09,60.9778
2024-01-10,59.398
2024-01-11,61.6235
2024-01-12,62.3715
2024-01-13,62.3715
2024-01-14,62.3715
2024-01-15,62.3715
2024-01-16,61.9034
2024-01-17,63.0509
2024-01-18,63.7981
2024-01-19,63.9972
2024-01-20,63.9972
2024-01-21,63.9972
2024-01-22,64.1214
2024-01-23,64.158
2024-01-24,70.4246
2024-01-25,69.8745
2024-01-26,70.8243
2024-01-27,70.8243
2024-01-28,70.8243
2024-01-29,68.2052
2024-01-30,69.5726
2024-01-31,67.3298
2024-02-01,67.6695
2024-02-02,69.1001
2024-02-03,69.1001
2024-02-04,69.1001
2024-02-05,70.1291
2024-02-06,67.1632
2024-02-07,68.5327
2024-02-08,69.0872
2024-02-09,68.7067
2024-02-10,68.7067
2024-02-11,68.7067
2024-02-12,68.1245
2024-02-13,67.6631
2024-02-14,71.8042
2024-02-15,72.6019
2024-02-16,72.3556
2024-02-17,72.3556
2024-02-18,72.3556
2024-02-19,72.3556
2024-02-20,72.6055
2024-02-21,73.1021
2024-02-22,74.0135
2024-02-23,73.3175
2024-02-24,73.3175
2024-02-25,73.3175
2024-02-26,74.7532
2024-02-27,72.2826
2024-02-28,72.0188
2024-02-29,67.8033
2024-03-01,65.0447
2024-03-02,65.0447
2024-03-03,65.0447
2024-03-04,66.204
2024-03-05,66.6663
2024-03-06,71.1129
2024-03-07,71.1835
2024-03-08,72.6234
2024-03-09,72.6234
2024-03-10,72.6234
2024-03-11,69.9852
2024-03-12,71.401
2024-03-13,71.8997
2024-03-14,73.1873
2024-03-15,74.8706
2024-03-16,74.8706
2024-03-17,74.8706
2024-03-18,75.6737
2024-03-19,74.1987
2024-03-20,74.3281
2024-03-21,74.0775
2024-03-22,74.1556
2024-03-23,74.1556
2024-03-24,74.1556
2024-03-25,74.3525
2024-03-26,71.9259
2024-03-27,72.9267
2024-03-28,73.3654
2024-03-29,73.3654
2024-03-30,73.3654
2024-03-31,73.3654
2024-04-01,75.2997
2024-04-02,75.3471
2024-04-03,75.8501
2024-04-04,73.042
2024-04-05,74.1795
2024-04-06,74.1795
2024-04-07,74.1795
2024-04-08,73.074
